center 0,center 1,center 2,center 3,center 4,center 5,center 6,center 7,score,MILLISEC
1.6319782453077298,-0.03546584073250657,0.6813392817754261,3.6534051123581692,-0.44021075618695593,1.2038619126111916,-0.9483038996696411,2.0960536769615215,0.006923647061429087,65799
0.39097247132557633,2.9594412284607974,1.628289212468223,-0.48675227368635543,-1.6284665525485928,0.7243323698922858,-0.23738249557561317,1.8698827145878236,0.003599948478986533,65833
0.008649615360785397,3.7936807705189186,1.2210761069916953,2.3386742585539313,0.3206981858248096,-0.3943691126214058,4.21141486474427,0.7331409184179589,0.005450134442532494,65866
-0.13177260315203582,2.6275856907261286,1.2156236152637054,3.9775346366824653,0.6548754024219018,-0.5284053057474009,1.5926258898194054,0.1676233830120258,0.006015334496922428,65899
-0.6672269604468547,1.2505612523441048,0.4110247340614004,2.4991736330484593,-0.23307392758848466,-0.8923108364902483,1.6338011064323863,-0.03452551881833624,0.0048144892566048,65933
-0.7960302110435143,0.689203843521236,1.9041139639945677,-0.3245469407556478,0.2341573860807471,-0.6039563314144155,0.3541530788123733,0.0438332110562114,0.0015905087345823722,65966
-1.1332897879785921,0.3697990607307378,2.0368032238112566,-0.4011862972525506,0.04254707414340572,1.0217317104408363,-0.7906918209106771,0.6124329758653757,0.005164221043737276,65999
0.5572026081559973,-0.49485780428391474,2.059577286095923,-1.2235219712146235,-0.9059905681985301,0.06952021074072655,-0.28665860410569405,1.493287663201202,0.006068657426805149,66033
0.02376997237612137,1.9315432129526975,-2.0117318877038497,-0.5834438392437454,2.4980058298228807,0.8182740494917261,1.2827113695086436,-1.118609544798998,0.023608286876529286,66066
-0.7947961524189615,1.9926462008117294,0.3991745117960374,-2.4308282775366936,-0.23989813043037517,0.9627746458839185,-1.281416529666381,0.11946567945799255,0.013304555930410886,66099
0.0445092761695299,-4.482116288139064,-0.5375182289019865,-2.9269271279599836,-1.3243002645632704,0.5520274279123878,-0.26795202401364676,-0.974637371807777,0.0028865486099238754,66133
0.0739122625275274,-4.668353709343187,-1.7067780727837925,1.4794758070429292,0.7282879959285476,-0.38415650075196606,-1.2509006029780874,2.1006530046658867,0.01076576613557769,66166
-0.5101277026181484,0.11332610790358322,1.6361967012918373,0.8258128417608984,-1.43501844555472,-0.23760015209435295,-0.9170010036622751,0.4686415483301938,0.00639739441835114,66199
-0.5446382767011101,0.4550538958841438,-0.022119884234501175,-1.4240109521166897,-0.7208341063840855,0.10996153668451392,-0.260704926081478,0.28564984020361145,0.0014118739182390236,66233
0.08168366803459233,-1.3664059720443626,0.7310517505132028,-0.2933598858160722,0.31271286929997516,-0.10804276390124097,-1.220939979997329,-1.5473747630173111,0.001598039494054112,66266
-1.6744411505169563,0.17104506659766144,2.817362887867705,0.9174201356404293,-0.4760250388919635,-2.072240552993339,-0.12130953500430167,0.5273632477343033,0.0045328886194912965,66299
0.6814179894389156,-0.34541469333445435,1.3247817097389167,-0.0024936049608671983,-0.6143657228184088,0.3611507813969517,0.49765009745141964,-0.1361112783259974,0.002878528914317605,66333
0.6496699750772478,-0.6080759437709122,-1.227382977458715,-0.16749825712420705,0.305282141066666,-1.6268315437138725,-0.43544490296206523,0.9171411250938096,0.004284396001309514,66366
