centers 0,centers 1,score,MILLISEC
134.66989521394635,425.1196511018187,-6334.885387333298,45300
315.73923940372566,71.75653280364094,-21609.93080302723,45333
28.600699292150182,119.90329725263501,-3616.797231784989,45366
139.98025071361013,329.4525131732509,-5114.671358122431,45400
272.04538072755554,562.4439131963866,-49884.621491069265,45433
808.7403714660061,242.33736466135161,-70540.23806106125,45466
669.5956080175021,1504.9259882042575,-167247.70522589295,45500
2250.645018655763,887.9449927905513,-454427.75911275094,45533
826.577998274264,2865.865488818343,-564489.251075643,45566
3202.1700454535517,963.4185228481765,-668919.99933215,45600
1134.8633074980828,3482.4464102122233,-1145360.0931780478,45633
3484.974748832479,1040.2382719083266,-672447.3506287124,45666
1043.958314851137,3766.3438504735595,-1529404.1474126969,45700
724.4857625963208,3668.6618813949044,-514004.51918091066,45733
3272.590869632194,625.3967731270839,-75075.50464892293,45766
471.90553095983137,3041.81919252279,-90034.67939807868,45800
533.7623163326454,2945.3765463858776,-99719.15865283624,45833
706.3371289146447,2813.8120050920247,-658487.4412664664,45866
406.86370172772286,2020.5674409330668,-79267.21793163895,45900
1943.654244222785,526.977131303242,-1056387.742911073,45933
642.1407917902573,2873.974447439222,-818607.0334372259,45966
799.5642475438167,3700.839191017392,-2954074.8747885865,46000
4274.5177670035555,1359.0626259288128,-3170717.0555523243,46033
1624.467376671612,5657.527198343813,-838569.9685186029,46066
1273.854314309147,5783.651701131388,-385402.74366389227,46100
1009.2867998451061,5450.214399452558,-248954.62263369912,46133
4199.615696703688,1021.1557308862643,-229614.89311255666,46166
2547.6204583885724,1004.1898397837248,-110332.06270054841,46200
461.4683087710357,1273.5092279076457,-148036.98573628912,46233
1381.0388508022327,270.87635555729116,-121288.77029939397,46266
959.7149254664098,2053.5584876743374,-539082.8609123863,46300
910.7725437895975,2272.5795462844844,-536265.5320558889,46333
783.9257899057811,2021.0878543505485,-464137.83775518433,46366
886.2812255118218,1456.2048054132729,-114803.8972983729,46400
1054.086344769903,837.1295514199074,-7377.161587884137,46433
1056.3589483679036,871.035279497759,-7589.400349691561,46466
1324.136043872909,874.6808181289911,-20879.14474420152,46500
1396.602176559079,745.0966380275783,-99568.4417217737,46533
914.4184430448596,1522.0912456670237,-228184.5416302539,46566
678.8146036705551,1917.969563496535,-247762.70853258274,46600
2209.027415466462,826.2969424330381,-454082.84421256033,46633
860.041658819853,2576.8794097394175,-463717.050605249,46666
737.818732784415,2853.1139013063703,-551402.6850018861,46700
809.4256323867899,3069.992984973329,-377214.5813348379,46733
3138.8530555808265,1026.864904269714,-509641.3960792706,46766
2850.32395039851,1074.326792834247,-385301.5821647083,46800
2234.7874221014104,990.2826776325878,-246080.01117716188,46833
868.8043039876957,1699.1759025026786,-115558.74882578367,46866
1232.169762690975,711.4323619000759,-173412.0166127591,46900
609.1569325628079,1188.149032137957,-133478.2953102507,46933
1728.4131450553134,692.8267039682652,-253081.6330738795,46966
1860.100266114706,630.3270137302452,-336321.42304764513,47000
1931.3855130449747,667.5195206780256,-302143.7580551156,47033
1964.1255051549022,680.659666464727,-171670.6737925063,47066
554.04778498244,1492.4967629698008,-289569.9809174893,47100
495.24599458470055,1440.5233294342527,-79177.28925474359,47133
718.0817274370777,1725.6421992985684,-425660.5308839303,47166
2138.5988403625397,716.3026752438712,-468340.9097538922,47200
463.34979885412747,2088.126582801949,-205905.6400972287,47233
704.5085568474836,2227.6037106029144,-73493.49700228428,47266
1106.616566589778,2037.0126374145152,-74195.35367427724,47300
1923.3801148991288,1200.357507816562,-116236.50768866614,47333
2035.7140820932714,1138.9271267293618,-123187.70386859866,47366
2230.307310900858,1235.3659376881005,-271683.1957687393,47400
1696.1579207063921,2672.3269765264467,-317380.9851329487,47433
