centers 0,centers 1,centers 2,centers 3,centers 4,centers 5,centers 6,centers 7,centers 8,score,MILLISEC
0.23830221407489266,7.631505428431469,1.9078307723455739,1.0199672544003813,2.7683153087394086,-0.18970183850965205,1.5820923221494663,0.48241739664426575,2.208077496379315,0.006670320394404156,34800
0.17469130708380323,2.2856925752311255,1.0404082287702656,3.796818900236914,-0.1496319973991048,0.6185087517163529,1.76313602013491,-0.60808672514403,0.49741111161532947,0.00481541858124139,34833
-0.7477442109258953,1.0798136903839117,2.6124157833986783,0.4099165340062547,-0.010105762125160433,2.0195029170160854,-0.41751143685907804,-1.0433520012237516,0.6253306706724979,0.00473417182258755,34866
0.3184482122426971,1.4721564647768697,-0.9631535835789465,0.9398005768361783,-0.23746711811231042,2.072161341339717,-1.5813184476792568,1.131041224767638,0.7343374607925426,0.007578749285576053,34900
-1.4976825398563376,0.25735134468734605,1.3686578853197044,-0.29156578357178364,2.1165487557290765,0.9945028468322125,-1.1607421375574722,-0.02791239475067207,0.7516590499305428,0.003912893234075727,34933
0.7852855548129085,-0.29514001879056956,-1.2699834484088812,1.4223501055512495,0.11593631884321565,1.0519486571399543,1.9059252591611033,0.0009293075888902486,1.205808308642102,0.002130430942415592,34966
-0.7635810836726423,1.1294498428483715,0.3893394223505007,-1.484167286947032,1.7508170155120855,-0.28280388882139457,0.8299965607251689,0.0006465674079695755,-0.48849669325875744,0.0029382790685746492,35000
1.2166609168494025,-0.09635851245059698,-0.6098571241493312,-1.7233942432314218,0.7286244722262977,1.8882255116093134,-1.4320434414102565,-0.9020097264263641,0.3479508167559339,0.005865729159700104,35033
0.11904679878019578,-1.0114585361244746,1.4075785584949496,-1.55905183235153,0.7917822305496094,2.007572565831192,-0.5167305149166536,-0.058405534259426066,0.39689810129979824,0.008312554740383341,35066
-2.3459331400258465,0.3300136654929095,2.937764668493474,-0.7439824175703565,-0.3076414416704341,-1.3338982716703993,0.6242886653993527,-2.0726045258575128,0.013266112868422046,0.004870734371303905,71733
-2.0842560635843053,1.414248296705139,-0.1562594248466926,0.41756132226741216,-1.0358276300511262,0.7786445588217985,1.815693386189891,-0.4718736916768653,0.14916555299946732,0.008834741829878652,71766
-0.4456098661220851,1.306145973031392,-2.4000781096049697,0.43738675882448064,-1.4532575166306636,-0.020368969108700515,0.6567194326672741,-0.7038503658101533,0.9610153781844228,0.002342645176574556,71799
0.24401164532562325,-1.0227377723763071,-0.38290751160716496,-2.263224007524317,-0.08154540267004835,-0.747950671017333,0.08962190718002938,-0.22021501603678464,0.4072400761304281,0.0012498420573245673,71833
-0.08255553613054105,-0.747009967138434,-2.2421105760594355,0.3680914335233402,-0.4326018783050447,-1.0696526712729426,-0.622942414055626,0.5572053177209235,0.10795425360075568,0.0010479691592153156,71866
0.6373530197080634,-0.704560592510814,-2.1175607325458174,0.10457484652874545,-1.4914166854166813,-0.5635234226391536,-0.07862880521315192,0.2828286788642237,-0.2999845030076213,0.0010917050427934466,71899
-0.4468421174109556,-2.013723648333872,0.4351644744711359,-0.14025028630792233,-0.7437130555022772,0.08830633761724432,0.6347369515140356,-0.5912537303393517,-0.27771971779640126,0.0012245708594877261,71933
0.018976338076789525,2.6314346935845836,1.3081506951434654,-0.9589002618878406,3.2753097537113236,-0.5573045242948125,2.163979475666251,1.6337531175738926,1.057305265226725,0.01534122906745021,73199
-0.7886763485822986,2.1068829292249363,3.9097197005352005,-0.10570828751983394,1.0751354557991841,2.776946684737799,0.21244081025195946,1.5909804969916919,3.042492441582774,0.007863873594769246,73233
0.8602934543134786,-0.473192949620441,2.6733589253914722,1.741681237658037,-0.06356639078346386,-0.6816357755181119,0.33321765586175345,2.984589327000241,-0.28028434585484957,0.006294236437190287,73266
2.45595574827167,-0.1260027365066602,-1.4494540034099332,0.4000505220649022,-0.5530896663034125,1.5024059425875143,1.9742128002757593,0.7981870165719402,2.8124487406195766,0.00805202960435206,73299
1.3982248456854771,-0.014900017373390237,-1.553482395990639,2.4542747374001754,-0.6825695963777105,0.730234735210129,1.855866700195179,0.3425069626255023,-0.4556235119139696,0.006985076993178717,73333
-0.20042220940350325,2.1057662199309313,0.9347500131528708,-0.6462925786404634,0.18762532836098034,1.3855081612666376,0.48047746927640334,-0.9577675570874524,1.6308647108478511,0.003403172690959098,73366
0.231006050980769,1.2794448238508143,-1.1602874987762042,-0.4319368053118485,1.7478324033290356,0.9265845593687164,-0.09947863818271134,-0.6394976026277277,0.6829334552763386,0.0059598785172696785,73399
-1.261842488850282,0.9321174162513306,-0.1045325251713124,1.802303322948723,-0.6264548462696119,0.4321276623430633,-1.6507096091222708,1.2065694318911764,0.17829129882812922,0.006239397154332787,73433
-0.05761354071440583,1.142861140696175,-0.7627526491487648,0.5607442681089378,-1.6157880028474305,1.8085476871441255,0.19145960062701836,-0.3622597890457207,0.7754124532167451,0.0047363356734664,73466
1.4772587783774023,-0.10228930984799331,-1.5179568860998878,0.8184115774755346,-0.46054998096793975,1.1426116495062513,0.49966245691163663,1.818190153020566,0.22626971440991125,0.004366964141287846,73499
1.0044989427589364,4.178004475897561,-0.08466519505233336,1.6532203694327103,0.2136640825132308,-0.30260305784480285,0.6240410703366213,1.2582276879130363,1.4838116841748585,0.0017581972109277349,73533
2.7329595043737953,0.9386352546364659,-0.1742133781602999,1.778320822183382,3.2602037668086394,1.2678886131274394,0.4205811522195805,-0.43348517833530287,2.936458797804172,0.004764368805758327,73566
1.271373288076401,0.24514797548153427,-0.2005206446323705,2.311772285896299,-0.768250034805433,0.5583927801529825,1.6990946754373537,0.9192493086107549,1.4999979195457616,0.006403784459698344,73599
1.8193827658795634,0.45244299719479225,-1.077593348230665,-0.019688867154710785,2.2852470899090567,-1.8163921457862715,0.7422594182888524,1.2803242749378831,-0.5543422866652737,0.00668866251175838,73633
0.006971241430681145,9.021075771695333,1.3833655360135209,-0.4005392203060252,-1.9978560132667897,2.5577069658381455,0.6732300213414205,-0.7393090839755114,0.16624971617108275,0.00561533029970006,73666
-1.7370037845134476,0.4797320141473281,4.999176197447565,2.654452378616429,-0.32994186088667754,1.3768233347951888,1.9841200947344617,0.0830152699129055,0.887723643634518,0.00890075678357906,73699
-1.7654313916419841,0.6388645961438252,2.6416401653730834,1.557945303951727,-0.1882910302089481,0.20977551039527778,1.2687937923562884,3.036223492568511,1.9581688525448233,0.0069875165440377,73733
0.15574740840956117,2.076488872789432,0.7687081807382156,-0.5034189603020356,2.659048851392526,-0.11051652547193314,1.0222240373414568,0.559083384598529,0.3437541284065021,0.005062082848802862,73766
-0.6243447324849191,1.8585385473066214,0.6304657475149766,3.1588096411961253,-0.05827723617834065,2.4516440459894806,0.33397494519361853,1.0388631407741933,2.1573255101248066,0.006832889545624368,73799
0.049878557009833964,2.7233275094510363,1.0124432570822837,-0.8240990393605381,-0.21875505666671496,3.2634919722191804,0.49792747656926134,1.460983303642296,2.4482582958239862,0.006458420258182872,73833
-0.0008345504384732853,2.6077381324201507,-1.2661851925176177,1.3124867014310084,-0.4374131454259481,3.304142051528284,0.7950548868115198,0.284821598290952,1.7161824625459725,0.007893768278093823,73866
0.756879602079192,3.353774281940963,-0.2760787412704835,1.5964614014224807,-1.3483331717574873,2.3348906347869303,0.014080417346301426,-0.6325428972840174,0.3176402287561623,0.007422250618786422,73899
-0.05868552045876808,2.205729679107807,0.38174901316441817,1.316033557310274,3.2402947042441026,-0.8711940409931515,1.6626550971628955,0.7206382337072096,-0.4752548612387501,0.008314586647607704,73933
0.8679934630274153,-0.06690646808923355,2.1904639323362667,3.2149487492175397,1.582630655440959,-0.30647529484544167,0.21369498352067745,1.066514796520857,-0.5861680525019868,0.004166279390898885,73966
1.6408768408428442,-0.257826388806756,0.6632170382583408,3.2460566715925627,0.2009800593536463,2.2009216609812454,0.9267685889090626,-0.6049323478601788,-0.0731911468901451,0.0049250798186082564,73999
2.0885750725061087,-0.11435232501097048,0.8273861354569153,3.1363921452814676,-0.4785838397520339,1.68000654941056,2.336490534939702,0.034390571267397876,0.6813878526556862,0.0012706639982355866,74033
0.6354304443660996,3.045285807769915,-0.06204688634316595,1.7438328470624214,-0.4754071500460757,0.8025005711599259,2.274284174687919,0.17179277157190662,1.0580148723847116,0.004386113748819384,74066
1.7701829982022987,-0.12391344015399045,1.2198801687107146,2.958527213735701,-0.5469190645838563,0.8004668434967468,0.3142689685737275,2.0534272820486734,1.4191680438607366,0.004305610183405499,74099
0.35415151976703285,2.7312465891054147,-0.27424173889027903,1.7897632094180222,1.0883995952061927,-0.6076975302084748,0.03621701474021335,0.7311075046604969,-0.7314300641356853,0.005126229011440163,74133
-0.12970278487006615,2.065248608447393,0.5363644726553608,2.6472374738092346,-0.9828955631743825,0.21383570191125334,1.5981194246065997,0.9717002964647579,-0.46333966948005006,0.006174981854324443,74166
-0.3410660774468535,2.1374336539523986,0.2776716980119207,-0.006789109275295249,1.6194388225887413,0.9006341666701013,-0.9078264807694904,2.5138679608204857,0.44043196432209264,0.0034807173159792323,74199
-0.3951002987099188,2.1367420409165745,0.2397612319874694,1.0276764880361833,2.6367669883370475,0.008627719420931006,0.4947536360500479,1.289925946800113,-0.5222935938912494,0.001984159623670105,77099
