center 0,center 1,center 2,center 3,center 4,center 5,center 6,center 7,center 8,score,MILLISEC
0.790524628742857,-0.4217653314856541,0.11646758670928478,0.3583437896370284,-0.6961391947985007,1.0238678441897822,-0.2800188651395827,-0.5901085547790387,-0.11144563950145871,0.0014839302310778466,66499
1.0270829032438837,-0.3935829952266333,-1.817848108103211,0.2235060077393856,-0.6185858518478136,-0.25982040718611843,0.4446978169872112,-0.022537226334572964,1.2627762369578388,0.0027676532339364025,66533
-0.33607851058959887,-3.7714916288761193,0.6151631187386459,-1.1243130459610977,0.09424190063747229,1.070170642938649,-0.494453129833607,-0.012571665159558232,0.29068149824460043,0.0015816775823395304,66566
0.706771356771827,-0.3092951848580228,0.028102036236870437,0.9318121571050971,-0.6145648423839294,1.1437208039707034,0.1448574952686248,0.29964139159023684,-0.12057490080048842,0.0023127779676036203,66599
-0.09620884489737595,6.175064640679082,1.3196546367468205,0.8134965268943429,1.8884088430877128,-0.5248631193702709,0.47843522309806136,0.17059605509636072,-0.23598699913494706,0.002801228455851099,66633
-0.1452761438282021,0.5937807197328894,-1.1399178220338757,-0.5565929832889086,0.07140930260498192,0.7884846078039714,-0.3180085495069518,-0.44887402315609054,0.23296704324097403,0.0013913549961812966,66666
0.12859817448231944,-0.3184251190758557,0.7863883134496792,-0.6065747334746998,-0.11824337125097206,0.6169991851339885,-0.46347547683367407,-0.21515938861172165,0.027549292939042493,0.0013736710620318084,66699
0.6906989658385891,-0.16322603391726584,0.13009951123231484,-0.4079941948664308,-0.7509375613396349,-0.304489821633874,0.572355739363536,-0.5895108437770674,0.22858301484594973,0.0007171646160214035,66733
0.07571415578977929,-0.22171467167549616,0.5604152371054898,-0.9042418098216911,-0.3873873311741926,0.241204307851976,0.4434434248888027,-0.019366504508609304,-0.11165343277230082,0.0008679348458537425,66766
0.08091484658431253,-0.3967477040372467,0.4529257388297022,-0.886408149364415,-0.21424085233882537,-0.028798640097417543,0.33955829303321333,-0.7993354332139809,-0.30396051691951,0.00043531936719892533,66799
