centers 0,score,MILLISEC
655.4768666968887,183301.3153204675,38933
645.8063102878132,185441.92387815492,38966
636.441617809843,189080.7337862563,39000
618.2636194687531,197676.334936635,39033
636.7899999952325,221804.06733464342,39066
651.7544759873978,242228.96017324968,39100
621.8043367366907,241527.50967258713,39133
608.2158391006091,220007.25497190398,39166
594.933114531083,202092.73209148814,39200
588.5115055566998,194267.3506845293,39233
585.8597748321661,186719.03851931807,39266
584.6312706977078,195694.94398905014,39300
592.7281383794558,196800.2111160819,39333
594.2754912338692,189036.45004255287,39366
599.8187515787762,188521.46525447827,39400
595.5780137216839,185840.16290466706,39433
588.1540656725072,182230.98550909062,39466
592.5406232804318,179250.60976243735,39500
597.2221869692149,176003.51653456516,39533
599.8403548220181,173531.78682223358,39566
594.811895592448,176807.28505219496,39600
593.3044080580753,185537.16509314268,39633
615.1691128342039,194305.43880525467,39666
645.8975570509995,206716.8219860272,39700
700.5186406208351,236867.96747607068,39733
747.6936364704655,303448.32121966645,39766
800.5621172068227,415173.01077904395,39800
754.6152317492074,367665.18534542335,39833
683.3682614256999,298570.2002283973,39866
628.988510587024,215652.6916447552,39900
741.8929023426817,308983.3976440282,39933
817.3932339954425,429483.5867327574,39966
751.9009789037224,340985.7274474335,40000
714.7290266627324,227251.60892193386,40033
639.6686381032631,189646.93818902125,40066
631.4192981598715,181486.1461017715,40100
624.5972523622818,172448.08186529763,40133
641.4657209830648,177710.8716608197,40166
665.0789206944106,187489.45781938662,40200
653.90416665583,195172.6741634778,40233
639.4224504143147,200505.78704901048,40266
660.8377607297858,197661.9301841185,40300
635.0532220840122,188630.92893023803,40333
597.010082692254,186303.72306855,40366
594.7044492262199,178942.85616577655,40400
628.7930816579229,194511.40331627557,40433
659.4656162950054,217474.1485436964,40466
739.0639482813892,261891.48035072384,40500
825.5692072587404,310450.57926426985,40533
822.4140765584043,308740.18191668234,40566
744.6600858449519,248716.64226367467,40600
704.0121030621713,222667.00636102638,40633
678.5790642149984,216265.88218052575,40666
692.1101166759486,264210.6340138524,40700
689.6136335210637,277372.70312854287,40733
724.6347697604891,259209.0218827344,40766
799.0849162930188,300194.2013148841,40800
881.8067876746542,477529.12254424085,40833
928.6290881278431,613373.1119209452,40866
894.3635687633191,505651.3782975113,40900
855.3467620583667,444110.39282674354,40933
846.2353271946683,396794.7710077328,40966
827.9810638021776,353275.8341754904,41000
822.0100901352723,336067.22123961116,41033
790.0858456330931,292314.5470064307,41066
754.5027925035263,264252.6789615237,41100
748.4649688227803,267259.23806416214,41133
771.950184782684,285729.95983302756,41166
808.7999231878513,292733.3985370402,41200
810.5679529710472,298781.59361632605,41233
860.3643318923113,354389.216407497,41266
858.9071504131674,341965.4117310374,41300
859.0110477383787,377101.5912919841,41333
741.3890842247949,266648.5115066056,41366
667.5949026885263,229882.6649519161,41400
806.2325541987137,404116.3542645038,41433
813.6205914891283,344143.0569144047,41466
767.6376907794456,284721.08998051437,41500
725.9387831716082,280527.16880161053,41533
619.0973315951438,185242.92258320126,41566
572.9738895566468,162910.20760061342,41600
566.14889411914,169259.47730672226,41633
547.442551400976,163902.0338679708,41666
539.9355248378183,174193.343303824,41700
522.7437950776288,190090.924707838,41733
532.5467498152879,212598.81640403043,41766
582.4645617661123,203372.4628580392,41800
620.676982225128,189931.51230733664,41833
657.6860126700687,187011.39445243188,41866
716.0199614181563,212683.89104121816,41900
778.6711911696233,252471.50937581318,41933
838.4912796280247,312129.04065442435,41966
949.8462852344611,474681.70109296154,42000
987.3180418087034,614048.0366999803,42033
965.9470394177794,574316.9360876458,42066
980.7800352490667,593461.8557901728,42100
924.2662218792509,500687.9987121031,42133
894.8827963773103,431641.92360506835,42166
894.6982931776894,397140.2022801676,42200
887.6979973788068,368952.7892591799,42233
876.8170518360093,349959.23856199003,42266
888.435804668597,401345.63050667185,42300
832.3095241386026,382140.1893615061,42333
782.0899643809358,344110.95428129326,42366
741.7061924509682,309927.82884179195,42400
608.7927951986813,333158.380133224,76299
618.5066511310096,326421.09393527504,76333
622.1621981224013,286448.5325608352,76366
655.5961030093686,289617.32114750065,76399
687.776619925548,293931.2734647408,76433
742.6177091955635,268368.0332272286,76466
775.2341172868889,264425.82529918023,76499
872.1156088508637,344848.41241773515,76533
899.6021525865273,403803.3480140674,76566
931.0640859886216,429365.85825836257,76599
947.481936204565,419176.83770890563,76633
917.5426500909132,382337.0090736679,76666
867.3248730598576,380667.1360002736,76699
841.2584027934141,413943.29972947406,76733
858.3462452363416,443830.19947915035,76766
891.5068989854044,455417.25858523767,76799
858.8190354873645,395316.24523693393,76833
810.6513584617919,335254.7083573847,76866
759.5872617078176,274318.4775655054,76899
722.8959176050857,256784.7304051392,76933
725.7950976959788,262288.5237795322,76966
766.2455563948695,274233.5092098786,76999
775.8659589070643,274835.966190174,77033
774.8070502912755,297390.51100940915,77066
860.1261856958951,415665.1827754685,77099
894.2603546554899,421468.4180914375,77133
840.5858574683956,360033.3209860266,77166
773.1897279537401,301041.6445868214,77199
763.3688055333819,297992.0191194901,77233
790.4221614223583,290964.85435145523,77266
813.4357906182158,309416.3097794132,77299
854.1716798454999,370230.9794451549,77333
874.3721282474144,447601.61943932535,77366
865.706427488805,413456.57188076107,77399
799.7690460888357,319489.806251487,77433
800.3745456254209,296084.06290537736,77466
797.3622639028832,278230.3724846211,77499
799.7854177458403,294282.52365635,77533
864.8490256355524,375002.21047628333,77566
924.6559858933317,484092.87918020226,77599
1007.4518115059677,672050.1332076297,77633
1092.8766869661918,853016.0232762763,77666
1247.1447023805417,989554.4722765315,77699
1194.1572101166003,884155.986097966,77733
1171.3482750569574,828370.932806805,77766
1259.5720151755136,891864.719539077,77799
1221.026829241234,870900.5298921455,77833
1120.47502953919,776633.0891315326,77866
1027.965776827407,724603.8854811492,77899
973.4556716493294,685942.2458099438,77933
924.5578605065605,608231.7625755316,77966
883.5576199490612,538335.9322299508,77999
859.3666987299068,496813.829495014,78033
831.4007612617656,428484.5360781185,78066
830.4255797470281,363908.7850732406,78099
861.2984334235173,335195.53239171876,78133
908.3166887436482,370971.03104501264,78166
1000.2253107601695,440979.70866710355,78199
1018.7007612638432,548056.7113814187,78233
1027.813938751511,622167.6977842952,78266
934.510357203763,554837.2018027051,78299
937.5397615725636,507695.3383276034,78333
1008.5208291831117,531807.3561514278,78366
931.3423556276641,391343.84518534236,78399
871.2726956758204,341868.79453169415,78433
876.1894154321917,428017.63209411793,78466
912.623407795582,522757.13459119824,78499
951.1300413467974,613110.5968285913,78533
1005.2269162729265,665777.7039432798,78566
991.1772124491321,653474.5430453772,78599
