centers 0,centers 1,centers 2,centers 3,centers 4,score,MILLISEC
1.7888387996625692,-0.2722732644898975,-2.046054490958707,0.39996852635262636,-1.1294273541934927,0.045021129805495386,79933
0.9948646344964984,4.345383737618702,-1.056766002961242,-2.7476808120759766,0.028490913260864552,0.0634235981625121,79966
1.394441838714671,3.2138186661502175,0.0777511962401278,-2.339626446377102,4.702559676476114,0.11953157795412561,79999
2.831690142148884,-0.2669045792800674,1.477646616261025,4.338615216876623,0.6683565412859839,0.0769347015828942,80033
-0.27281695791388466,4.195770124914154,1.9454376503153954,-1.583458771836695,0.7740002252838424,0.10926680935181199,80066
0.6968005446487069,2.8266013240348262,-0.12419249122284994,1.8364141062562713,-1.3865999823929591,0.05036000494590206,80099
1.5027836034475672,0.2561313618943964,-1.8780112895136685,3.478553370004222,-0.529404918507892,0.043266973938364636,80133
0.8764779825223027,0.3316525786730474,2.16880771854797,-0.16237992858083805,-0.640471622737716,0.03162491788339733,80166
0.7984514323399309,-0.605056061838933,2.6667133693047775,1.3517422464643545,0.15903073260583156,0.031411579302583384,80199
1.3637098324831585,0.3090227774216422,-2.038319926175255,-0.6227949241374172,1.9962915840940978,0.023900589174490065,80233
-0.841052454223308,1.9743664569200257,3.6153649085889805,1.0985113603712362,0.2294165124619755,0.055835899145235235,80266
-0.27418811564715917,1.660811870782693,2.808029673919716,-1.8755745584883576,0.8275409951814299,0.09011479589765362,80299
1.0080611462719267,-0.1308614016220631,2.74636710232422,-1.0985529631494095,0.1969955892721176,0.02507743098720779,80333
-0.2863846866247076,3.298284626981688,0.8358381300558,-1.3117281985904734,1.7273725490996965,0.050848622946522024,80366
-1.1504548771338687,2.3557732169795216,0.062033619643804494,2.9762122417183066,1.027609324866678,0.029167739863587554,80399
-0.982087466483768,2.289724566230336,-2.1192115749145812,-0.13221054380538125,1.234175276158502,0.06533402550807067,80433
-0.3529009814121161,1.4563324103773005,-2.021764385725926,0.6240827141181545,2.7032694164732813,0.09463565701626672,80466
-1.8079847325187095,0.6916587264649077,-0.4662793335341354,1.713158461488224,-2.439728627635695,0.05409907560431971,80499
1.3485273853091593,-0.929234979540095,3.155693197978486,0.4082069611814924,-2.1686272948608805,0.08901345813500652,80533
4.218023520728051,0.268415684038964,1.489660135450162,2.5510897121401332,-0.6648526134964429,0.03293983077239908,80566
1.0735844793122753,4.368386285565668,-0.1327545313319477,1.813158480821917,3.402375507212654,0.05850159816136086,80599
2.923709397922128,-0.13022358520619853,4.178182358882434,0.9164072360846429,1.799203300340146,0.08763235210392283,80633
2.407667526848173,-0.18422917707247463,0.5762923728809576,3.4337036417965185,-1.0195459167249845,0.04163603564698385,80666
1.265703057725681,9.454591968033583,-0.11176685107234603,2.732704171886153,-1.0664456965878384,0.06838463873907642,80699
1.5088696570329492,0.03749408403672363,-1.0674940695660258,-2.5444629164219528,2.356672900902464,0.09421848303958671,80733
-1.6074331960467334,3.0940719371564502,0.08841028843256693,1.1691826311429123,-0.7830731810502833,0.09241999263657026,80766
-1.1972619939959894,1.5778552831437391,-0.1871529157340999,3.130125260336942,0.7319359941928015,0.04911159075378834,80799
0.5457754633307157,2.3298651833812856,-0.3063670828608065,1.5093142066230187,0.18400743105056938,0.026141982553985175,80833
0.8789515740238235,-0.4309217473260543,1.7844521022796727,0.03811166984234071,2.9725370126746427,0.044861142071167134,80866
0.3196937781679299,-0.3566278118371106,1.3130070851905893,2.4829584605124464,-0.9990041439664705,0.03715076932536848,80899
-0.7369187060931198,-0.04918942057998787,1.2947676910782189,-2.0545277391299015,0.26186495436162666,0.018124077868835572,80933
-0.06412028995310184,-0.8563540358514821,1.0895504193948833,-1.2274490205078126,-0.5643808487615309,0.010842636997062156,80966
-0.8466664361244222,0.35790299185717017,-1.893174629621951,-0.44458838660787114,0.015578580431222682,0.016073704711687307,80999
-1.4519300672609547,0.08181810375416755,-1.9592573388124372,-0.5161904711275483,-1.0241216822271755,0.01769493328585424,81033
0.7255456248441696,-1.0118690576741738,-0.02807666685165397,-1.6399188852393767,-0.6636000980482748,0.014423291037670375,81066
0.7226196380607502,-0.7905468828697034,-1.9326469100097154,-0.14861377187389244,1.3791143634138945,0.03004945263364876,81099
0.7538474758004098,-0.1236268160206168,1.1859835655832602,-0.7397264004482192,0.18548006021087085,0.010857531327063862,81133
-0.30973096015401297,1.9573414642533706,0.550673832973852,1.0750512858103007,0.09974911792750663,0.02363308352013472,81166
0.27736563407505266,1.9310734058300978,1.3298194475689689,-0.34265412739814083,2.8916203266295026,0.0413866179290495,81199
1.2751474402377374,2.620788404355438,-0.4450469292781485,0.08719846542003841,3.5699875138556525,0.09205586299667483,81233
3.043960026138647,0.9503731540579402,-0.9839628830266374,1.4903113923166855,0.015808827798172862,0.054604562922548575,81266
0.008277560285764297,2.998816732053691,1.1835409909437946,0.703630833290601,-0.9081695331328565,0.03600163890609724,81299
-1.0941571608047787,0.9985845647279423,-0.22045305356574557,1.9123144201313178,0.4287063309683727,0.03392412496297352,81333
2.2593949122642836,0.16983931684627604,0.9157502681955775,-1.684385450211482,-0.6431673832621319,0.04614203665392797,81366
4.764568880246059,0.04753317486112991,1.2597932416652933,-1.8804448526914936,2.431962056578077,0.1366561996397747,81399
0.3316486253460295,1.548935711218211,1.1258029740248623,0.6655136112325979,-0.2580731278039346,0.007872130022972093,81433
-0.6880960915976356,0.780695459941368,1.7373678962587293,1.185948052765281,0.20588272648404554,0.02923881458492811,81466
2.6926079155945164,-0.3749956298134436,1.4149422706430466,-1.0968376488178404,0.5878512451515786,0.030456432258833887,81499
-0.09660616093967647,-1.0916818457880464,2.377171422821832,1.2409280799772404,0.7318089672169013,0.03320433367803194,81533
-1.0013084238016432,1.4657335059622387,-0.3647899190552835,0.37851657038415715,0.8883660755817028,0.020214986942098966,81566
-0.5203721389834983,1.40130549172867,-0.019402938278277552,-1.0459953556416806,0.7326591254333326,0.02034782511707063,81599
0.311102188181786,-0.9791178816853277,-0.36407862066099683,1.1535238669022259,-0.6011679011552064,0.00818413326580154,81633
-0.8784304788814776,0.1667174511534072,0.8444440039134479,-0.2208373267050133,1.4559162732882545,0.014964977950962148,81666
1.4729990554732155,4.272736923904964,-1.972833196420006,0.10617901699627932,2.749840522373224,0.06085788949656959,82899
0.10836297158789177,3.2953272386524675,1.3461106191201557,-2.22368055809583,4.55023768896662,0.10367672525509507,82933
0.7261643061423461,3.379830432253961,0.014094479540528115,-1.7363632251749317,1.5419994227140525,0.10929150212688415,82966
0.1450022601460141,2.799903878735698,-2.0016053805638157,1.2844692227633723,3.6616787228303287,0.07209926009260295,82999
0.7633891038818769,3.926783230220039,3.1647442352666673,-0.09779237103241611,1.863115212141473,0.0772780337159164,83033
1.1803807021564272,2.633909430571367,-1.3795109963215046,-0.40652373628727245,4.401497447491191,0.056818807349877355,83066
-0.33760789246923784,1.4849898582211252,-0.9484084072107898,0.47397635539170807,2.4888460911026544,0.07284595434738472,83099
-0.5695464471043185,2.0323554511558912,0.8554026820659135,-0.17048276999327044,-1.0618971044680336,0.053020921539996664,83133
-1.0020623508899515,2.987056551203194,0.0785239444527477,1.8909695060329783,-0.51196537870195,0.05510199214214112,83166
-0.639639589007439,1.543664276036529,-0.10958442012458415,2.8759155574323083,-1.1970099418147067,0.022009865719675746,83199
-1.0235419282534493,2.750359934580862,-0.15326507199024358,1.7140837427252378,-0.4805903929223178,0.01615105013457498,83233
-0.10686822293474127,2.357202563215761,-0.6799217994238232,-1.5903745626636165,0.5494242722592793,0.07621545874235622,83266
-0.3605550957554739,2.11786268934774,1.3020569589726478,-1.3588701487831416,0.40680665587612347,0.03323615327312809,83299
-0.021277163315625142,1.0264807539399012,-0.9878639692143921,1.825107844912246,0.5578150609214862,0.036930540714534534,83333
0.0129960777822037,1.2649386138166345,2.1068882877204267,-0.576625712910161,0.5730131679446876,0.024032956015797764,83366
2.1412645623653974,0.6034284201006429,-0.20169648307411733,1.0992651228169337,1.5641288304489873,0.035350684087306385,83399
0.4831264200914737,2.514102006577932,-0.0767542555956481,0.712145907878328,1.2479220967379874,0.0267346975027417,83432
-0.16905286377628015,0.7503713663042575,2.4592839096215315,-0.565952167462393,0.08353161625043257,0.013544536288795952,83466
-1.2156527042501444,0.10508665668035531,2.5209177604183544,-0.4799114998789751,0.6242833506825236,0.013230784300065333,83499
2.600987054026006,-0.08113492322512515,-0.8405860278347959,0.6076358491900055,-1.8171352302119674,0.03481798590899613,83532
0.6574989643232565,-0.9018078080284168,2.7530150148503973,-0.18180750979831947,-1.5366973721538026,0.024948661101490712,83566
-0.8934648876964658,2.86081534245883,0.8611223883937614,-0.045710302840292816,-1.6225387360555548,0.03793712749923031,83599
-1.1764717437588146,3.1679177114207153,0.8712172994582291,-0.1830031216077942,1.987214129163787,0.11325701485132525,83632
-0.36069937590375395,1.3188800976056791,0.26400535016834015,2.228963131856116,0.8016978951081403,0.03467431889635239,83666
1.2035748950980893,0.3340894182902193,2.4315706389580316,-1.414367363603611,3.875531967965979,0.07303585119148874,83699
0.8472643318177762,2.2430364191446026,-1.0461401468398956,0.2783613743827113,1.6301119908354704,0.023710177353845126,83732
1.2848693843043895,-0.3166977743654868,0.18668505279364123,1.7442400532615008,0.7055544610755354,0.020735196041735942,83766
-0.19131238153302516,1.3371860747970163,0.2456708117771807,0.8573446232774617,-0.5128703213262573,0.01800841782257873,83799
-0.1080392705382922,0.8138246756762361,0.3055619530608932,-0.5764260187586592,1.3239046957659042,0.012100475701607848,83832
0.027729241675470955,0.40838550995062206,-0.8978783450166731,0.7779940599213294,1.2278703500494355,0.015699986450263454,83866
-1.420227027064698,0.3306347448432626,-0.20530352155745282,-0.6804270642981083,1.4415739813906288,0.02758173934133612,83899
0.2193493960739105,-1.4025751248199807,-0.6215637998572002,1.6482444768843754,-2.041129016142875,0.03546168298315796,83932
-1.9330934095308052,0.6591856749627014,-1.3018905887358148,-0.06389630059074773,1.5721438032006363,0.013150290332841551,83966
-1.349440649782235,-0.03193047493266422,1.338059024440584,-0.8531804301875594,-2.1822392639888037,0.025479128492043118,83999
-0.9316577156640943,-0.12004936436551797,-2.538696051778143,0.998194302799395,-1.6390538320366463,0.029486701290531617,84032
-0.15215634550254306,-0.8273763887486917,1.1771804326185586,-1.4600578363770556,0.33028819930181696,0.02171726775000185,84066
0.774071665785667,-0.2535644456202716,1.4836058561068781,0.22212016482065003,-0.8924903176233112,0.0137952970216458,84099
-0.5583305521790418,1.0741173536876791,0.0015776184741198365,1.6449720406664272,0.4813179358307455,0.020793968360443126,84132
0.4645827166281573,1.2608637826128706,-1.5369497461480826,-0.13237884994758475,2.023143877205724,0.02533133425459333,84166
1.384007778480984,-0.17491934431202397,-1.635002647980567,0.6345203361534127,0.2097222121708091,0.03833459465511074,84199
-0.06118794773490738,0.775971326395332,-1.7791937187861622,1.9719161010544182,1.3698623239333259,0.032606069658560555,84232
1.9049665859015898,-0.2767837851254705,0.8389783962063659,-1.6285341571836378,0.1763094764021821,0.06118123066864888,84266
2.3235887527592642,0.14345054824092104,1.3452566181856203,4.04289076428163,-0.8658923790081545,0.06599504808174354,84299
0.5619206345508035,3.4431230395601053,-0.18473704168895175,1.4216738202512034,2.3505340818831115,0.06437003302843472,84332
-0.14988838686768255,1.7145399275680662,4.1600712434524985,0.8154828339892367,2.973147053092098,0.03763818784141494,84366
0.8602105576596895,2.9541540621145463,0.24865837202629143,1.8561804029915698,2.6305027687820237,0.021490318247763367,84399
-0.02199450320424569,1.4128925568294803,-1.116509062293966,2.372697013561413,0.770217267005528,0.02940121848545177,84432
0.9683958281442683,1.7817222319750896,-0.03853693831014608,3.9933082230654917,-1.6141579581405043,0.04529216458493791,84466
-0.5263116258078758,0.9164562277356103,2.449821687264257,0.23459890370538833,1.6845323983807967,0.03115087959779002,84499
0.4271643945339652,2.7516969285431614,1.8469744083739572,-0.27788326771276395,-1.111049300816538,0.028216548031630335,84532
-1.0485860021066113,1.5224147221296342,0.37536948331224534,-0.2891796415796042,2.7357142904182457,0.05211476098056186,84566
-1.4161933435117249,0.2087667949671146,1.9857397833648556,-0.6822366016044813,0.8700145090262588,0.05759768372890373,84599
-0.7241379565607822,1.427948723501488,-1.7412349944844046,0.102267147960699,-1.3185003029249365,0.04562063315103908,84632
-1.010193041445409,0.918222484342647,-2.064938448411084,0.23656534107014826,1.5853331382072882,0.053367962037017734,84666
