center 0,center 1,center 2,center 3,center 4,score,MILLISEC
2.728733308958552,-0.44552177363649914,1.1665986324643796,-1.1636773290525786,0.07400695684126186,0.03389335419730538,83899
1.4775625437936781,-0.45638573393061777,5.399753009170662,-1.3715854575338107,0.12552574086932147,0.07313041470075984,83932
-0.6103906883642166,2.2048406939063794,0.9026860497330113,-0.1921202633380812,-1.3445270356533676,0.039571019673500185,83966
-1.2378617921414479,0.7712894976309684,-0.17246524742472297,2.225950630815286,1.4507368077332188,0.04338086950858271,83999
-0.04354755949524871,3.4413943747871825,0.9852312017485728,-1.1773515878980898,2.198256687565997,0.13800319851103393,84032
-0.5569766901784086,2.341347003833815,1.440891482505328,0.19342664172432097,4.25361584051549,0.08259102853704167,84066
0.11143320151923122,5.19654761424548,1.1550248141987574,-0.6477901713529935,2.444423309898319,0.0475254457103005,84099
2.79197070326598,-0.000720776675570888,0.6828230507543741,-0.5187452491596113,-1.4195778611261989,0.04253014063104593,84132
-0.34890675961175205,0.6343631207407848,1.4403428532389895,-1.197803522766159,0.13721827132795644,0.03209503573628682,84166
2.015025997515622,0.22352578427572736,-0.44175025696764597,0.7480536032932573,1.26941138737379,0.01815835118258612,84199
0.4548940418572617,1.7981681417958777,-0.48913975369636387,0.032008802819291,1.0243888080992125,0.017659586996906305,84232
0.8571234324607502,-0.6210321017703117,-0.11985869303994687,1.244343749850761,0.48303491886671684,0.00926923974452129,84266
-0.9918420519161897,0.4748331781747456,-0.023845767087992697,0.9777503339446048,-0.32996933184015875,0.0170237540906626,84299
0.5430679964245541,-0.4831946882491451,-0.06145984146723234,0.934820240109809,0.14680504388694116,0.010523639509795256,84332
0.2887342086547099,-0.47952108315483505,0.7450595471839865,-1.2931012374336364,-0.08472995752669495,0.010536618437336422,84366
-0.5752384048586483,0.7315150883286503,-1.8756530741187802,-1.1139153032689693,-0.016919649964788185,0.06300236853057058,84399
-0.48348426347420814,-1.2737558676949665,0.6567361969717346,-2.6126330192579856,0.026522617793648263,0.025221526447301516,84432
0.3934081079111472,-1.91245715320636,-0.760433442044402,-0.016833973522119735,-2.241190652151131,0.021937622443618778,84466
-0.9268349404984857,0.6075788190157502,-2.5715424214058515,-0.10606704833850766,-1.7083876493004686,0.024624482841593354,84499
-1.2514365613722553,-0.1679020855232401,-1.9800770246372428,1.1114350104990738,-2.7846345848751053,0.058698875021722656,84532
-0.10243214016732281,-1.6648539619175615,-3.899468969926723,0.7324714930803311,-0.5154826947449012,0.041896144549188934,84566
-1.7136019466371222,0.1688877800003769,-4.516629510556841,-0.6663516267093198,1.7790373463251832,0.062407074615130634,84599
-0.4668884203789073,0.6790714654198408,-2.7966029462740325,2.2111122172094384,-1.362022133698778,0.043817344907564226,84632
0.6545419692850393,-2.2342788873331436,-0.3275284862571673,-3.652399680545506,1.7048295441580665,0.09679263946315546,84666
0.11913794556917683,-2.239374195417926,1.2076340629020452,3.481603597642019,-3.798211072489259,0.10466804120823218,84699
1.21871384481803,-0.36857920919861314,-2.712771662311284,0.31606390987214605,3.340676555149741,0.05191225342834026,84732
1.041691268931323,-0.7809670105224921,-2.9463734525698744,0.04928535646246322,1.9825340114297774,0.056541617374468285,84766
-0.2790817266008066,1.8450756781585256,3.8122417439905814,0.20819316969402485,1.0909791634496215,0.03139712073293342,84799
0.5820252786940178,2.8592429471983265,0.2749487646572295,-0.18925764747034254,1.487986533968341,0.03837562928810248,84832
-0.3815296674316648,1.4323619167093637,3.221695242056287,0.20800011706191068,-1.1907108758943343,0.03859302123106584,84866
-0.6231911860193983,3.0580905401725245,0.2031316316158702,0.5399061971203057,-0.1761993556912898,0.007915097720032158,84899
-0.2468306085332863,1.2794028700489088,-0.9651171503161466,-0.5275787306550646,0.41862364057085044,0.009736159088631288,84932
-0.15371563237342079,-0.7315205668944226,0.4587948543801097,-0.42229525521849137,-1.0600863497407564,0.006889929291555228,84966
-0.14390959342418852,-0.5963825560550751,0.5481222480194898,-0.43514322934271343,-0.7161847429184592,0.00216617573686392,84999
-0.5047697410978822,-0.010923713667860182,0.41722830455106175,-0.9116658859275734,-0.2224084503248396,0.005785318976280554,85032
-0.001948877702919562,-0.5676244006178294,-0.23824697145402207,0.292871234849733,-0.9950412091714411,0.004352160076067981,85066
-0.08681070125804254,-0.6814974139189195,0.5433689835841734,-0.2833827937813588,0.19063163257667318,0.004473751645749755,85099
-0.34672796880549506,-0.0641714134830119,0.6037219320542911,-0.6820048390259393,0.17883946061398248,0.005200933205784756,85132
-0.07725644317035214,-0.566177067520429,0.863437337401047,-0.31080639274286576,0.04664491111588827,0.0033235353554728307,85166
-0.1764675530975849,-0.6495555844616059,0.10664229263855295,-0.39228993430261505,0.44031514800344107,0.0031932271095925844,85199
-0.4078343920689152,0.10917980606451855,-0.6691033141076489,-0.17751696602414416,0.3007101040956501,0.003364575203946414,85232
-0.4438776977781409,0.081195211528593,-0.21570231665555095,-0.818579455079377,0.40676368664628415,0.003940161899095122,85266
-0.8378643035982911,-0.01808474014336809,-0.17254656561202777,-0.423862811167849,0.2196080487266983,0.004418419571252024,85299
-0.07394392973833716,-0.8713886462287516,-0.23878456613970928,0.10594745962775691,-0.4226520914549458,0.001452458434237021,85332
-0.3438771434610115,-0.9104646490327102,-0.03677767372839598,-0.1682440498907654,-0.7505939836089915,0.0014516373700977706,85366
-0.24763694591047233,-0.8935638784235361,-0.019726949610757775,-0.4080898810728731,0.19424738863797533,0.001879550757270032,85399
-0.10827468690705677,-0.9044864849009279,-0.36160970069977016,0.20822082798423236,-0.2638547053523651,0.0029410344321709825,85432
-0.477339269509459,0.8136058115101492,-0.893396979368919,-0.069736361786545,-0.26569830949699613,0.0014587980015127715,85466
-0.8808636092378807,0.017284824035826422,-0.23247471855119162,0.1882036289416322,-0.12628501473628295,0.001057940926486416,85499
-0.4164183042311474,-0.8970201301025702,0.020391017746427254,-0.16533797103307896,0.3639111415350067,0.0029884711956054515,85532
-0.10200864143328033,-0.8716025458456926,-0.30910834893806716,0.19711893185208415,0.011038971100963618,0.0020629716499036463,85566
-0.25711143380449253,-0.825430783227892,-0.06455124721539773,-0.9161474849901735,-0.6352741314043866,0.001979689319506965,85599
-0.24602587568828932,-0.8831075617558569,0.047362626373001926,-0.08502506825051065,-0.6439285212293684,0.0019224462487269563,85632
-0.8960582752201525,-0.15110323466025552,-0.3129699114571039,0.08993835559571887,-0.7314615825043652,0.0019960098692469986,85666
-0.22603914128670996,-0.8823725210985117,-0.32708261708136355,-0.0889549200638358,-0.5115586273736229,0.0011920835081967642,85699
-0.9120874010218225,-0.16062121776350619,-0.6279317487138281,-0.3041908730811651,-0.039637989486668475,0.0013240698342390587,85732
-0.02371343681988013,-0.9263780172886413,-0.22957212165002366,-0.5186593904931684,-0.12629533464390488,0.0010304537750856423,85766
-0.12583960999959642,-0.9133338381114481,-0.4934170850872952,-0.3116006619323832,0.16801055281354685,0.0006989199571780005,85799
-0.1720663449761366,-0.91860924621875,0.32792365550138247,-0.05175872413159875,-0.4529060501136008,0.0028289848477069477,85832
