centers 0,centers 1,centers 2,centers 3,centers 4,centers 5,score,MILLISEC
-0.27046338403756015,0.35001716008412775,0.14506864739685504,-0.4376801974947066,0.47758858964552997,-0.013723500208211377,0.002300232458727133,38933
-0.13294488855004763,-0.4258829319928475,0.2246167514035174,-0.24199899855381327,0.009410489741978957,-0.3450068167963108,0.0009808541622106162,38966
-0.2564071115331261,0.30838797551364616,0.022899008153245616,-0.11345216913101538,0.1393379752929536,-0.3606360116032056,0.0007818104833815818,39000
0.010085845859825946,0.5076516905903958,-0.14019372284388829,-0.42630653561946236,0.18302150063677874,-0.27132786141520415,0.0010699631006444107,39033
-0.36577499330418883,0.3100190540464297,-0.0703998487458958,1.033290996849902,0.46436217026686344,0.11568930792365428,0.003902434704402715,39066
-0.4466200005919901,0.5352430994352881,-0.0049941525600425175,0.9609865146088169,0.2660301955414044,0.7361505127854906,0.004970737202692302,39100
-0.6173709648309019,0.5794246264370094,-0.22581846269590417,0.23398038829627482,0.9988152621000719,-0.033639106216751896,0.004940087190550048,39133
-0.14778526112407336,0.751987532995279,0.4062133819932523,-0.5366682633830373,-0.26765217161884475,0.237497594507047,0.002016999168738185,39166
-0.4879819634718336,0.0904218625793754,0.4387867615768086,0.7259885798286945,-0.1524685513678987,0.3181138467705411,0.005201977495518121,39200
-0.07649129961686327,-0.6815412001975808,0.19596116731547217,-0.44498978061077327,-0.261942073106458,0.0697171304429915,0.0032323054300994456,39233
-0.2212826793460284,0.2440538561400444,-0.5946547799222192,-0.09316190850566314,0.05989562455164247,-0.3073014743257015,0.0007967011011912982,39266
-0.05529635892419774,-0.5419256461482402,-0.2928379580635583,0.05998035127809651,-0.40075547792973076,0.2162436485542805,0.000818693333945367,39300
-0.36215992890277193,0.0387892065496485,-0.19964641826390958,0.33473828164610775,-0.05292346588714238,-0.5171404968745541,0.001218010779626493,39333
-0.40023670199813743,-0.017401100436077843,-0.22475354785967222,-0.1020344532473824,-0.27160253799378553,-0.4911249474915595,0.0006397144643874547,39366
-0.15649726854892604,-0.48106257415991516,0.05051751027385788,-0.30693353112520905,-0.6919108078427259,-0.06416738266602971,0.0014527546197172652,39400
