center 0,score,MILLISEC
1107.1991967653116,-120379.69341124405,75699
1108.559553307246,-121751.58385619443,75733
1109.3592757314548,-118129.98674291118,75766
1110.508976703021,-115598.06331004624,75799
1113.4446127382575,-115560.47182075918,75833
1115.0582890450028,-117063.0601601564,75866
1117.289967431531,-118431.64338423997,75899
1117.9939552019116,-116477.580659931,75933
1118.1346490416047,-116005.53306303859,75966
1118.806437700432,-111598.77480034599,75999
1118.3726169209615,-103823.44860680132,76033
1111.7763031222864,-88491.25907870919,76066
1103.3356834335102,-70093.84831154472,76099
1092.8002728254298,-51557.81856333168,76133
1084.2890187537541,-36469.619050106565,76166
1078.3479358284776,-28419.646472308363,76199
1074.0356150177963,-25197.488366720594,76233
1070.6749746619773,-23357.49316287016,76266
1067.0472337512142,-21883.00471940693,76299
1065.8819192673548,-25471.670894702234,76333
1070.4582642039902,-29233.522986901167,76366
1070.1661837526915,-37103.69576100302,76399
1069.6877310806017,-45530.7898781724,76433
1059.1035955719112,-55113.86923324653,76466
1055.5177324419012,-54682.5825035359,76499
1052.0431911345165,-51882.61993751548,76533
1044.3917609490359,-46151.24830885966,76566
1037.259892295881,-42450.57917168622,76599
1029.7813042257412,-37601.327335656155,76633
1027.0176404588155,-34941.830932035584,76666
1030.554880343929,-37481.19299655098,76699
1032.122803458326,-36210.59290662897,76733
1035.0471109432153,-34039.39064051556,76766
1033.368636446469,-27774.306043827266,76799
1035.3196558117158,-26931.051449550258,76833
1038.1924378751323,-27397.30969444818,76866
1042.1923293876914,-26443.74282728792,76899
1047.9502509831002,-27635.35732228733,76933
1054.3807482567654,-26779.1885275186,76966
1061.408429261965,-30481.731458240945,76999
1071.1014993866524,-34151.89005832467,77033
1075.5255874299614,-33623.553917181314,77066
1075.6611783747278,-30437.146687459855,77099
1074.044060460857,-27620.780943775557,77133
1073.6608497684283,-27300.89837268141,77166
1072.7119432077723,-25761.434497025668,77199
1071.193371116785,-26442.808377287907,77233
1071.4766161220034,-26432.305518704517,77266
1070.889235678947,-28903.224534804194,77299
1076.4699640694628,-33157.0822814468,77333
1080.1708662404076,-37257.498627238754,77366
1082.5637268720998,-36270.88630395007,77399
1081.1932416073219,-36040.87151325742,77433
1077.8880948705926,-32662.27468122246,77466
1076.6929624203483,-31549.32337247172,77499
1076.4165489584534,-29472.06564186685,77533
1075.0775683349568,-27024.110314981714,77566
1073.7117167732129,-25194.746319599137,77599
1073.5511534861462,-23229.60424282555,77633
1072.0576743683455,-21351.71413967224,77666
1071.5196755145307,-19804.924926172942,77699
1071.129352877505,-18864.54702108676,77733
1073.5189467083942,-17891.355290499785,77766
1077.1457313997773,-17423.366636194183,77799
1078.089520796531,-15774.925743532149,77833
1077.6612628414196,-14427.012855184279,77866
1079.7982709702146,-14808.470048675967,77899
1082.5226498219429,-15057.56311239581,77933
1084.4680388412455,-16356.36365911372,77966
1085.1697807105388,-16978.735163204663,77999
1085.6299584640701,-18244.966426507515,78033
1087.469500225512,-18189.430396375705,78066
1088.2572369222949,-18113.931431261673,78099
1090.6893377915392,-16471.842139268334,78133
1093.1035379428733,-16739.276683866246,78166
1091.4269776218864,-17524.762595771568,78199
1091.6144813392648,-17247.120652039568,78233
1091.658299484046,-16545.785838005246,78266
1089.5461265876845,-16935.1901888664,78299
1089.4693807008257,-16621.342576797426,78333
1090.1748633615446,-16850.83647318805,78366
1089.2496706232116,-16956.775236125563,78399
1087.8389996386918,-16206.554325451169,78433
1087.4519014617445,-14369.810036183131,78466
1087.0723802820457,-13999.200139636512,78499
1087.4838363527228,-14214.528357820685,78533
1088.5428243481415,-13872.597800854508,78566
1089.0378118600042,-14179.221695869264,78599
1090.4501778752933,-14392.047858706455,78633
1091.7162541778164,-14645.101819787371,78666
1092.5065548922157,-14721.137587709904,78699
1091.2397469547543,-15217.073330617763,78733
1093.3633823530033,-15335.570648001474,78766
1091.9600369203768,-16267.388844246627,78799
1091.6337863243195,-17070.38277614854,78833
1090.3965010574445,-17761.352408412662,78866
1088.0806063921843,-18500.96996608289,78899
1085.235055655491,-19401.369882117546,78933
1084.3418424207368,-20593.843878010543,78966
1083.6228567228943,-21264.521938569003,78999
1083.5193522849552,-21589.066119954914,79033
1085.8411359591278,-20554.137294954315,79066
1085.1955274520558,-17689.335990272222,79099
1082.2993933964706,-13510.115268158133,79133
1077.6062377079966,-12548.982264084156,79166
1077.288808888034,-12558.111223004898,79199
1078.6962759528935,-13172.721226795682,79233
1079.7557167511195,-13481.960716381745,79266
1080.7785351465518,-15494.789832368973,79299
1082.2356811423451,-16571.65231182083,79333
1082.1911991898141,-16517.041980560087,79366
1082.997701449112,-17977.893279700435,79399
1083.1947246032375,-18908.942958581934,79433
1082.7475239894059,-18200.996474054602,79466
1084.14578482132,-17183.58627082059,79499
1084.6790945980053,-16755.308710257632,79533
1083.8810311218174,-16413.551871529693,79566
1083.5010243630254,-16739.651021373506,79599
1085.098638238317,-16844.72646674868,79633
1085.7167274230505,-17030.93896890722,79666
1082.8858557859069,-16776.11669411941,79699
1083.671734352827,-16805.86082368045,79733
1084.5926397031315,-16932.029508967,79766
1083.9137149410828,-16322.292813105129,79799
1084.2706942364925,-16309.308099574053,79833
1084.4530668331997,-16798.729180339094,79866
1083.7122191604524,-16013.130211638229,79899
1083.907567365943,-16853.927034219752,79933
1084.4903112094103,-16136.82446458131,79966
1084.604337581789,-16795.15449384296,79999
1084.6331178069402,-16564.998781979935,80033
1084.0429947184452,-16266.92800932413,80066
1084.4034479568595,-16574.81029637392,80099
1084.4926675119762,-16503.270563792066,80133
1085.1816068146761,-16618.401155588228,80166
1083.681831554451,-16251.439793952602,80199
1084.1854894720293,-16739.12209148005,80233
1085.2234025762064,-16337.83250460655,80266
1084.1883228702143,-16446.40275936093,80299
1085.1557217706777,-16602.297541797805,80333
1083.4900202071394,-16225.880557662287,80366
1084.5451867149886,-16606.689866751385,80399
1084.8558962569289,-16524.42178287728,80433
1085.0723115160963,-16318.393905578618,80466
1084.4105707330739,-16430.570411845278,80499
1084.8745283671717,-17013.288500534174,80533
1085.4018245145055,-16556.396702912876,80566
1084.837806897317,-16758.663631098527,80599
1084.7401655255921,-17072.866477554628,80633
1084.6283135949022,-16982.106741391686,80666
1084.589370521871,-16488.486754859296,80699
1084.868448523334,-16773.24699286929,80733
1084.2398869295193,-16361.337955314923,80766
1084.6323370303933,-17386.46733993656,80799
1084.5929817709184,-16758.319466340316,80833
1085.3662474842072,-16827.54411025422,80866
1083.6914171564733,-16881.561906971157,80899
1086.0236769764736,-16751.86523250148,80933
1085.1706908501633,-16678.858598896662,80966
1084.7303472531128,-16668.36874070724,80999
1084.795194936029,-17143.925218512883,81033
1084.8261533490254,-17015.085049783476,81066
1084.5383153606356,-17193.212573572324,81099
1084.867554040967,-16904.950945846387,81133
1086.1468286295724,-16568.33328961114,81166
1084.804521589597,-17322.749693828307,81199
1084.680699276267,-17174.90308774328,81233
1085.032496109294,-16973.411934174343,81266
1084.569245183437,-17413.76201114773,81299
1086.122113652646,-17429.77117354411,81333
1085.89867411772,-17533.34774688922,81366
1085.1096146450543,-16990.621024307984,81399
1084.8412793078892,-17177.9935481111,81433
1085.8110573108797,-17065.73910714731,81466
1085.6749320046279,-16915.710083733786,81499
1085.4069557409896,-17426.70214538695,81533
1085.6106708192306,-17055.357017102102,81566
1085.4815536834822,-17487.983064467386,81599
1085.6463957136532,-17433.51736977016,81633
1085.70501218717,-17427.132558285037,81666
1085.1763853655598,-17284.06322469034,81699
1086.0616901115677,-17297.026360024756,81733
1085.6036358767678,-17118.728855711095,81766
1085.1807032075214,-17030.20693014571,81799
1086.2272278429568,-17588.047463023955,81833
1085.7427130026256,-17409.805808490266,81866
1085.664047614348,-17386.878588155072,81899
1085.6029299783518,-17287.39211209068,81933
1085.9055658261336,-16989.51053912371,81966
1085.6371857919366,-17197.50412881965,81999
1085.3272629782227,-17189.661180999385,82033
1085.3257811731594,-17234.743604358184,82066
1085.0572695427313,-17427.60906236167,82099
1086.0262237828697,-17330.206279601636,82133
1085.2762608624043,-16898.188042591857,82166
1085.766014737289,-16921.80620752715,82199
1085.5547214890437,-17007.73326422429,82233
