center 0,center 1,center 2,center 3,score,MILLISEC
1030.5615155479718,1070.5750791046837,1055.7622838499205,1018.0505881340082,-4.925342934648876,37233
1025.8113861719414,1055.0782353398547,978.571407716371,1093.7193424274803,-79.8346242767593,37266
1077.2049664196106,958.1409082175753,1003.701648897719,1094.6752943224762,-8.920641851923161,37300
1069.303826812758,978.1088896436838,1054.750207395097,1057.6667717197133,-0.6519271832303801,37333
1024.3441804393678,991.8291183465022,1039.2061841464065,995.1994774918243,-2.0136637303476577,37366
828.5107120611054,1015.9242097715754,973.2791927058383,1030.9311325204997,-97.22609174340852,37400
1065.3920818567008,938.2281172508102,1028.6695290519692,944.9534380063391,-10.423834089889736,37433
1158.3186090191248,1062.4324597521704,935.9967948663073,1107.878152144901,-5.536929905987195,37466
1015.5299109332034,1159.580720106055,943.903596772467,1098.1443438819872,-16.107116645814347,37500
1106.9403777981902,1001.9814276597085,929.3707548658931,925.3599299731969,-0.43725002474558905,37533
1098.2267525424793,867.3643986237848,1063.293491659501,1034.7893505443512,-0.9011890932250515,37566
1040.5099711199312,988.5389499298117,1148.2151366359878,960.0291662236101,-32.48894333060276,37600
1103.7146370325981,951.5313972749401,989.453308511642,917.3439921861374,-110.30055073089179,37633
966.2435064514204,1089.0881507022284,1206.4646700173196,941.3410646519146,-47.97248092778054,37666
1004.6567506390438,1021.9045943726841,1033.8762014864255,1027.4463489642658,-6.626790796326769,37700
1089.1964928331342,1033.9965950406163,1045.70837234862,1029.963591589528,-0.08288882413520764,37733
1102.9732544354827,996.653388527681,970.3968260459224,959.2262506833307,-60.0462725826459,37766
956.4732092432072,1079.378988122337,920.5163745012264,967.8703425562744,-0.2085502359963412,37800
979.2575949512587,826.8833049469556,948.0611794604819,1015.2841966661355,-53.125460552841794,37833
832.5112611850965,987.7580675448821,905.8452845674453,1033.0372694148068,-609.640853848297,37866
1000.6782699749206,890.5874465766964,1040.3238709763314,869.3094960944577,-54.48695364234148,37900
982.5955424283178,838.6435476410702,1048.268095479396,962.1130831297561,-0.8305411099291561,37933
1030.737464464646,846.2422820918368,974.3633819063605,997.7018592746032,-13.55869798442016,37966
984.6635941064424,1023.3542886019485,973.4582682375244,987.9843116163333,-0.21288276687636798,38000
1021.0239958002946,946.0133853518971,1057.8246546569048,978.0240283346826,-12.34947008590555,38033
989.1597444295841,1078.3751666280154,1023.5130402377862,944.3918678175919,-39.11292640788155,38066
1086.4939024219143,959.4192745097655,1000.2224752523811,1075.8150398651248,-23.31139831052735,38100
1012.6730590286154,1132.2437900028422,1096.091237078374,1026.0843045286288,-14.551035252871625,38133
1180.6549030093424,991.9222224137704,1061.2568020983422,1148.896427011591,-2.6093634529837044,38166
1188.1062666089088,973.5841001166772,1130.555615615614,996.5826608967266,-32.99848928151589,38200
1249.819586980457,1035.8711309810694,1186.2954396216646,975.2030557786414,-793.2598656825836,38233
1120.0848182169063,1245.2525848196422,1040.8204069967253,1237.3544358832678,-10.76075834254645,38266
1088.0776626693519,1189.0815783620567,1047.000694866962,1139.1615337606866,-59.08989619783493,38300
1012.4825914013222,1126.2220029816501,980.5411771057858,1010.4518791115191,-0.004218526407030834,38333
1015.7721201135616,932.4478537698502,1064.6900957555677,966.5464344802458,-33.9799870478868,38366
990.2337878544943,935.4410724358858,1036.7839697834838,965.9528974023526,-36.09078268118382,38400
912.2198199995438,1024.478431982802,967.0992710161662,991.9158230414514,-132.88480411822513,38433
1012.3051491823217,859.4806571412762,1035.2014296744378,1017.3401594353778,-2.5698779153193145,38466
1040.8479020453265,916.59096657124,1014.5412756512177,1003.807252414526,-22.289615685866583,38500
1032.3364716810265,984.7664697784952,1010.9846685286577,1042.0263912204912,-2.8184743383807414,38533
1064.4052272572753,1001.6201874962385,1045.0727247421587,1052.58966363916,-9.024374776289957,38566
1029.0916303697668,1089.084018797448,1011.8127297084179,1036.755033747124,-10.832605789869675,38600
1008.0396817586102,979.5498966362051,968.7626128211183,1005.7107899336671,-0.614021998529319,38633
1045.6887682288645,946.4237951361958,982.8416631035706,921.8421773817902,-6.530535615035418,38666
988.9331870865527,867.3009858174958,957.3118614119435,1030.606617483121,-216.30295766651713,38700
955.4229429943579,1102.7896444925477,964.7118652433498,957.1044875038461,-0.03411739359752917,38733
959.8769536887047,1229.428322432829,1127.3477724287213,901.7954313479305,-63.46755458458694,38766
1163.5475924946088,967.9695243136532,1350.455478718199,995.2109636788746,-27.275546731866335,38800
1182.5971418872955,1001.221587791787,1394.8802816012562,1018.0505881340082,-4.664279386093407,38833
1112.004939252771,1001.1288628343506,973.7299420270489,1018.1330954251512,-3.0301548824654048,38866
991.2663617817362,916.6127862952818,1023.0830596848597,1031.3554188542378,-0.10597173171557792,38900
904.6428329069731,1008.399226497125,1000.3139507174735,1013.8717867659599,-6.68974009241578,38933
1032.6285933960582,880.7525191562042,750.4938374164041,1064.2274193047274,-22.37620175611423,38966
1014.1136113970479,654.7190237040619,781.4985604593268,1108.568897272515,-52.16635847496849,39000
1010.6053641918309,734.3473292659271,589.7609685287761,1145.5692907895184,-88.59573339369848,39033
627.0709688703504,1147.8397100640839,1008.4830849764364,687.9447652246508,-37.7346328192586,39066
980.6508043131357,717.0224952991779,1090.4201025292957,1005.5098209366232,-83.48246988092929,39100
999.7622513347112,800.401149424462,839.0572090149753,963.4759986631738,-6.881612299299269,39133
979.1893978894495,1074.1121915330818,1012.0439713767381,992.5245588901063,-0.24612179477092247,39166
1011.5779752446175,1336.8002697286813,961.5269106998514,997.5710501011946,-0.07770664985254351,39200
862.3908626603137,1627.2954698706467,1014.3988367501216,974.2499679240436,-592.9074769428001,39233
920.0548896669154,1550.9113449839742,1026.0012328321016,1616.228944178392,-1037.9404540155433,39266
1319.8734787849933,1048.3654946800093,1351.453291830687,1015.305372782002,-62.57912867799135,39300
1098.5922810579,1007.6735582518775,1165.7469708302913,1057.9085547081072,-78.97975080683436,39333
980.4825342656543,1056.939488792133,922.2282797659157,986.6590089792927,-11.8340636494605,39366
976.7881039406653,889.7066932422167,1008.6986665996936,978.8632791010829,-0.36165495121407654,39400
981.502211753152,909.4031009403916,935.2432838572005,994.177549535293,-13.816647341678925,39433
1000.2344725113207,942.3401721246951,982.2618591575838,1009.7469980148493,-5.280088573834821,39466
994.5946707645901,1013.7918918594684,1000.2944566476414,989.2669002852567,-1.8817733531692353,39500
1022.4724935175518,984.1854500042155,1054.472379913291,1009.7093458200867,-32.07392714518278,39533
1000.0949954879286,1087.0938321966507,1016.3678969146974,1012.7117062619549,-2.5962423901503096,39566
1012.1763680307894,1061.6487177969934,1004.089411355686,1020.3009359987866,-5.908006783656392,39600
1011.9708493825303,995.7097970794503,1026.1369983270693,983.0213629418233,-0.7213286245240498,39633
1016.1761658295278,993.7955292533534,952.7990344243638,978.0981545836798,-53.89207209461785,39666
999.284804614858,940.0148934990339,960.8064321183534,976.8055077649798,-107.7585316901832,39700
989.6289627844933,950.2552288727487,930.3907781142287,979.9658157303244,-0.03203617598654977,39733
