centers 0,centers 1,centers 2,centers 3,score,MILLISEC
1069.8662165076348,979.3446840892004,1143.86286158364,1012.9224097591409,-1888.9757360704011,27266
1160.7536344978637,987.402082247157,1096.378987828015,1058.6192260160838,-1828.6536357607888,27300
1020.1278086591793,1158.5132713957144,943.3774430205548,1062.2631311933067,-1562.6443235000625,27333
992.0246936968068,1132.55551740301,911.3627159369644,1075.0926340385026,-1713.70614260499,27366
1105.6014702916668,973.8933224482171,868.5056131079407,1014.4650771294503,-3383.5820858899115,27400
1013.2980671708556,936.718957552531,1083.9350497014389,979.9056352261211,-1024.6135850330272,27433
1018.8488495202024,910.4356100241247,1080.653207407015,971.391252980713,-1164.735874282944,27466
1126.7548714437003,917.2107512864803,1062.9252867884654,1005.0471678981543,-3228.4157155759704,27500
1050.4616451492507,895.1307167112521,978.1643588102061,1137.336757571537,-3528.3215652290146,27533
971.6019236123203,1156.0771353668804,1054.5505876459179,885.1943289470397,-3496.3097268366328,27566
1023.6766651422658,1117.65532002868,911.6295999466399,1215.9506568936092,-2471.128053072105,27600
1026.7811092486418,1417.183827172749,1147.946782091702,889.9466276131395,-7195.878596692011,27633
942.0456231410833,1540.2236850535703,1201.5551707205607,1055.7641183591127,-13130.069983182206,27666
1367.4710234589982,982.4000232985663,1558.3613188217937,1162.4541325548307,-21406.138973227615,27700
1001.7583752851106,1450.0548351578718,1260.4304820179493,897.0089976850456,-12451.31201744177,27733
974.7548002367578,1385.1573706195504,1061.0218348440558,868.7403004867897,-13445.99267390051,27766
1371.4079337874323,1013.4690797828318,846.9763295878208,1177.8310574950892,-8367.153291243721,27800
1016.2112810065369,842.9189972626612,1183.4744346979166,1296.6125154494387,-5488.784275337421,27833
1015.049500237822,1223.8769939085569,939.2439228296493,1086.0534056850058,-4381.919894569097,27866
967.6195465656654,1191.2392706757112,1068.1582356122524,1288.541035435038,-7562.000295160609,27900
1023.6738993402336,1309.276899666377,831.6110869871806,1100.64136736778,-2021.395544496906,27933
1096.1072027862967,796.9309882292192,1021.8182804672286,1268.3493209680053,-2356.2136239689394,27966
982.2382580690153,1186.2318491762055,786.7871376681243,1065.166332983351,-3690.0755496827596,28000
1153.1786505134405,997.1889026333217,1092.185358016305,922.5218666405566,-1923.4072088801006,28033
895.4518412511082,1260.2186881874277,1090.5304202250768,1008.8279155389027,-4327.7288383584555,28066
1427.429858171672,1015.7482265801375,1165.2798734030227,907.0486344879412,-7487.700269156486,28100
