center 0,center 1,score,MILLISEC
864.7626248331296,1241.6279636026245,-18352.410766863082,103699
866.8217341858349,1239.194496437101,-19223.32457224719,103732
870.6668566298126,1235.793267500677,-19287.89906544527,103766
1235.2671775773854,873.8807590481154,-19393.675861958844,103799
1233.9327372267906,876.5681534806663,-20717.089213980475,103832
879.7985003238659,1230.4222852338135,-21085.39531150635,103866
882.7069808436273,1232.3944173843047,-21478.543879712845,103899
885.27286474804,1230.7940526343145,-21657.81976319394,103932
1234.1742178477073,887.5647870167297,-21939.995391789165,103966
1230.9727860517469,889.7731912708052,-22014.672383067827,103999
1231.0406167141684,890.7082016051852,-21732.598373027155,104032
891.0305830209226,1230.8578309455565,-22780.000485579192,104066
891.0800656755463,1227.0073349414013,-22663.26622265625,104099
892.2324317885832,1226.3971624233318,-23310.150658524497,104132
893.159033502922,1225.6904176830299,-22943.763488505356,104166
893.8188008614535,1222.9607516187916,-23684.80490637327,104199
1219.2403372592296,895.1790430389162,-23425.92361572019,104232
1115.0661274315532,855.4530131274083,-24692.48990331261,104266
1113.3102901256004,855.5182213264387,-22931.114736242365,104299
855.4677304648086,1110.6536883114786,-21549.655680386513,104332
1108.0495953630045,855.7359295175992,-20627.245229714998,104366
1106.5186130784964,855.3900141965215,-19620.88866030612,104399
1104.1928754154246,855.3739991471997,-17783.152512412624,104432
1103.2252210093895,854.2897341259596,-16914.3739585588,104466
854.7832531947241,1101.3330910534112,-16149.615275009784,104499
1101.6567400854292,855.5671617125712,-15584.349445975644,104532
856.0481594666949,1101.7257857076247,-15367.232234885734,104566
855.1244086300526,1101.0176936116386,-15335.81400352392,104599
855.3440359078503,1102.7575301798352,-14826.399973950518,104632
854.9113280289723,1104.0470376390704,-13956.14098400278,104666
1105.579425025591,857.0096410870431,-13244.695171739699,104699
857.8490745184101,1110.0190731685311,-12426.210447871335,104732
859.8090689327661,1114.8464548191755,-11819.85929714128,104766
859.9813254526617,1118.4954132821194,-10319.380551771374,104799
858.8120884390904,1120.4155802336893,-9278.245391873921,104832
1121.597522652259,860.6994150815817,-8710.544995300235,104866
1121.2138234271279,862.5775327813144,-7583.124134543489,104899
1121.1305622806685,863.9619524415839,-7037.758840443735,104932
864.8513475800676,1121.8426034705421,-6923.785843695501,104966
865.6096859535575,1122.43907750699,-6870.649320665165,104999
1123.4451199202695,868.230308771272,-6791.517847487015,105032
1124.8519234107239,868.9853266306261,-6627.807100382748,105066
1128.870097250397,870.8069771789548,-5926.232557112964,105099
1128.7718081373514,873.3876661859841,-5840.363971268247,105132
874.9596827477392,1129.5257985878982,-5744.601346668807,105166
877.2790577314603,1131.5311304357278,-5512.966307091353,105199
879.9654027737731,1132.351213990939,-5655.12611006744,105232
881.4464890976669,1133.660499953681,-4804.002261729903,105266
882.0169481178872,1135.9991800243874,-4260.035666263147,105299
1137.1730849449264,884.7336581807181,-3406.812000171607,105332
886.3579483974958,1134.4787777783129,-2824.567478997166,105366
887.1740216558172,1133.0206430186604,-2384.2108842929383,105399
1129.3909313908457,889.1400276821726,-2046.2817042721972,105432
888.8869561169457,1128.401098069634,-1739.8614859412103,105466
889.9101292272682,1126.437412894594,-1657.3953587889914,105499
888.56848417981,1123.8609936119806,-1793.080842167753,105532
1122.919486268971,889.4645382396151,-1846.160357425266,105566
1122.2404469267672,889.8912932536505,-1884.2171372557145,105599
1122.5154451983517,890.8037775330896,-1941.0403806263669,105632
892.4560239129637,1124.8400135233587,-1974.6240979308368,105666
892.3067574164393,1124.4798196065642,-1889.222602057272,105699
893.142712198504,1124.372609748009,-1951.7558370052445,105732
1124.0128728152904,893.9665563331349,-2009.511964662931,105766
1122.2917531140868,894.0177328922202,-2246.32160698379,105799
893.4985727827277,1120.9261336249785,-2633.107218799211,105832
894.0807455443821,1122.048452700463,-2950.400925399417,105866
891.9652231349503,1123.890571359389,-3539.0893723881773,105899
891.1084324986817,1128.0654386170509,-4102.016984669038,105932
889.6973689098418,1133.2766508280251,-4442.840640743656,105966
1134.9463687713032,890.4754409156432,-4752.947403938555,105999
889.9378460307036,1133.9098397307462,-4921.841330282942,106032
889.2408816255739,1134.4695164326545,-4813.795907433905,106066
1134.4069152932616,888.9470775999373,-4998.180749246943,106099
1136.7578672990353,888.2406914723787,-5418.524305508578,106132
1141.9003238927276,889.6262668566422,-6419.616543511052,106166
889.5569442029971,1145.4155812752233,-6940.621404562218,106199
888.9779007606111,1147.7148289487782,-7546.218699925585,106232
1148.9620049612447,889.7790322336181,-8032.443703091626,106266
1148.1741677817513,888.8029239014268,-7999.248270188995,106299
1149.4185257721579,888.1445828908312,-8528.704868533065,106332
1149.4307571851577,886.8660923885902,-9593.47138768708,106366
886.2752224349402,1152.031733854624,-10447.458677509234,106399
884.2748873711819,1154.4289289443302,-11865.466726944025,106432
882.6931552301012,1156.0803841498212,-12858.671897789833,106466
882.7866717812364,1156.8099608851044,-13630.505170229995,106499
879.3034903099799,1158.8096296204935,-15019.60038368931,106532
1159.0881125415005,877.3069460992026,-15465.06170823634,106566
1156.878055685193,876.6767539371111,-16009.935866964515,106599
1155.1749584017712,875.2852267753462,-16159.946329423754,106632
874.6826466630109,1156.017917397056,-16222.952193717807,106666
1153.4806209604335,874.4843229514894,-16197.42087369065,106699
1151.9806324924589,872.6273418591201,-15783.811444207327,106732
1150.485648563084,872.9892949064545,-15447.61783695506,106766
1149.8817259296168,872.2021119459049,-14741.460497560709,106799
870.7722911737839,1148.1930766455166,-14600.168258482778,106832
871.286293932157,1149.6477698554418,-14277.592550719048,106866
1147.184137592732,871.3581756585069,-13401.898050475473,106899
1147.2160444510318,872.681351191004,-13370.472558588004,106932
872.0165724831916,1149.5120640276639,-13169.321253720034,106966
870.6702120542616,1151.1446859092953,-13198.969729741293,106999
1151.8173078744317,871.9896054660167,-12889.162439454809,107032
1152.794922143923,873.9904798978109,-12190.658102355203,107066
1152.7139705266823,875.2972487621495,-11805.183233458185,107099
875.8405960934847,1153.0845616968395,-10935.737856642454,107132
1151.8731085035672,875.4450368201764,-10871.646333418674,107166
1151.5253945925035,876.5815569587495,-10396.85321648221,107199
877.552648936203,1151.183226145522,-10483.404717536056,107232
879.3260962732593,1149.6221855451365,-10110.510243340213,107266
1150.4908023546163,878.8973656568055,-10101.089319444593,107299
1149.9627508448539,878.52206383641,-9838.293396516845,107332
1151.4203970868325,879.2153410057222,-9834.290765377289,107366
879.3304945191594,1150.6598158381742,-9988.620656590556,107399
879.4768349641506,1149.4648549505164,-9678.584751498256,107432
878.9600087612538,1147.9436585717722,-9479.622484958014,107466
1148.5511283104988,878.4403620165818,-9413.202453890008,107499
877.6593393481271,1148.0289935158778,-9690.112258868165,107532
1149.349300789408,880.1886015108024,-10094.446861171018,107566
878.2813014750249,1150.8432301388918,-10247.585724972847,107599
1151.3015937388577,879.1408463901637,-10713.397133892518,107632
1152.2865244274417,879.3702539839069,-10587.40047069174,107666
1153.3094229465705,878.2680375797311,-11074.51238284049,107699
878.2348753202921,1152.468505728536,-11217.197921124196,107732
1153.1834621578428,877.6382180230366,-11371.280007349014,107766
878.0455227724377,1151.761427251493,-11536.409209037683,107799
1152.0195129072504,877.5155854445632,-11445.275667540538,107832
877.1386767948715,1152.001812278998,-11280.874023435921,107866
877.2590787142685,1151.5421277361106,-11178.982538161828,107899
1152.0125895872015,877.6907083792938,-11327.048139140432,107932
1152.940255858729,879.1815622886523,-11311.874435870262,107966
1153.6327317783653,877.8718936526385,-11355.85534336411,107999
878.2090093014383,1153.460837081431,-11381.002584167327,108032
1153.3045955534462,878.2682367326187,-11956.732790335103,108066
879.5887827172128,1153.0552138132061,-11741.06775051884,108099
879.6327478555056,1152.838322729985,-11507.28999074597,108132
1154.5502886402355,879.2587676208013,-11609.320687346957,108166
879.6003072099048,1154.3377637902267,-11405.552844279708,108199
1153.0090131615816,878.4654741834502,-11509.663139249456,108232
1153.1810834404423,879.5350982612111,-11343.810370179366,108266
879.3449319808442,1153.5291232987038,-11295.595202261786,108299
1153.9156669463805,879.6469299008486,-11289.103299414826,108332
879.2082730788629,1152.3924693325953,-11377.630900097764,108366
879.1525851163453,1153.0544463039428,-11271.083967156977,108399
1152.802821470314,879.1083109078054,-11580.04269864214,108432
879.505039953238,1153.0309855179066,-11434.746961770568,108466
1153.4829508487398,879.370025526596,-11560.238818628535,108499
1155.1699535263424,878.6776942981211,-12135.285568709127,108532
1154.7903293354377,879.4248043763887,-11310.630889353532,108566
879.7556478653142,1152.7016677404022,-11616.730524235227,108599
879.2533396016345,1151.9633255118042,-11290.687749687972,108632
1154.2150633232523,878.4299701534615,-11702.53780396855,108666
879.0507153495902,1153.4896223934788,-11434.901591220703,108699
878.6794052442009,1153.6458750062056,-11472.898561424532,108732
879.1876864935924,1152.9365520486472,-11228.649654487686,108766
878.2257957207263,1152.7977533996745,-11687.0347054176,108799
879.3542153868499,1153.5943542721493,-11261.623226978452,108832
1153.3007488870176,879.0636845859865,-11629.880559617392,108866
878.6354178471344,1152.551923700503,-11171.533862314416,108899
878.7310641925648,1151.6380088935218,-10651.94341253729,108932
879.4506272711833,1151.743418499775,-10500.978461870389,108966
880.1479430020617,1149.6659962495214,-10391.989422909372,108999
879.3696386885795,1148.9266220270194,-10305.350053316577,109032
879.7225482046962,1150.2026488993433,-10106.44747057556,109066
1149.001767809197,879.9833016557967,-9973.04156356988,109099
