center 0,score,MILLISEC
1129.3993987578456,-467804.9789395845,75699
1049.0479965856464,-461548.3094560583,75733
1082.374796613036,-182095.79622577457,75766
1187.9918952340959,-1789905.8254391123,75799
1014.2097478999611,-254933.45991166926,75833
1332.368964049611,-3461156.3800110305,75866
1208.2117543686065,-2467623.9226608723,75899
1104.1045861407733,-2250032.691492026,75933
911.1281270068213,-475326.89794745843,75966
1040.980001110917,-757868.0101582636,75999
910.3131372245771,-517057.9141598315,76033
835.1250491969405,-879166.6742418858,76066
998.2835136483072,-751704.29015789,76099
1060.6729502605606,-811166.8184411442,76133
1139.4109574818708,-261702.3696727096,76166
966.6730881452023,-355755.5472139972,76199
1143.431184303902,-1713233.3943751385,76233
1106.6057171161701,-561254.6553038742,76266
1156.735424861607,-989348.7255726135,76299
1075.8858958532894,-536811.9301436112,76333
1040.608067166878,-188633.35601935798,76366
1002.4636551268123,-108485.82164770568,76399
1136.1744336453744,-230687.21963674182,76433
1080.2214411344344,-108431.0192479016,76466
1188.4124522441357,-154640.2768618802,76499
1161.7427446682575,-205363.74731730125,76533
1130.3404440728991,-374362.2854238953,76566
1082.0150432474109,-325390.9080493428,76599
1034.8957748747312,-172099.08661072768,76633
956.8295594695417,-369858.13537855184,76666
1003.0229325936793,-93247.96360292987,76699
964.2712842364249,-146791.79436739348,76733
901.8242544157418,-235608.1556224053,76766
948.4466565110807,-232649.33728247372,76799
1043.8945264526908,-663015.3940632357,76833
993.5112783123409,-223140.73852796113,76866
1096.6047977068642,-1447369.0941091613,76899
1089.8412356437316,-665108.8919959852,76933
1149.6978065935987,-243293.48865254992,76966
1104.7754394412227,-249616.5124819863,76999
1095.0516367937191,-837358.0403093653,77033
1151.07927104699,-303031.6294252309,77066
1080.4090329551548,-332626.53659798054,77099
1096.345799199016,-365604.7743653804,77133
982.4291621424405,-419615.35509312584,77166
766.8200671457404,-617874.8308486245,77199
805.8442047598588,-954617.2942044581,77233
1034.1633472156434,-543754.8840331051,77266
1103.3124989208723,-298035.8269747832,77299
1218.234111596748,-314107.14276290324,77333
1087.0747116666055,-175529.28380463168,77366
1083.2869473454796,-273665.2868200323,77399
1174.7714638941954,-638195.0838187775,77433
1051.796957751045,-128347.7563221069,77466
973.3482018421507,-143391.05767717084,77499
933.6444535793709,-184656.37730525844,77533
943.5531545110081,-276164.8907355838,77566
920.4042199723851,-227579.7904272781,77599
1081.3597317707508,-847473.4355515903,77633
1057.9008616085566,-382835.437086607,77666
1032.2474413831774,-242588.4173367232,77699
1052.7081471702977,-150198.12569406608,77733
1064.7812409676967,-26652.997716208643,77766
1071.1667563657597,-174628.58062543118,77799
1046.7049946369816,-273969.1962219578,77833
1022.2409902819264,-450532.9356616898,77866
955.362736706736,-190149.45443437627,77899
945.0578878159612,-147466.47544517528,77933
955.3390039843472,-219550.26212815047,77966
970.304078482706,-176741.948078094,77999
976.0577299749658,-128567.38531728345,78033
1022.2841838994453,-110908.52083949509,78066
1084.1397389409049,-106573.29094061168,78099
1109.4681442251544,-210162.80644551053,78133
1075.288968159656,-123720.98449556477,78166
1081.1929056274887,-533426.9090286712,78199
1041.87462408063,-386973.9446653046,78233
1050.487574587179,-461987.4120174022,78266
1066.431770070075,-117734.07763727747,78299
1045.372555214899,-107557.42883820177,78333
1009.7805644507638,-139008.32823246595,78366
992.7167026140692,-259050.03186154785,78399
962.9076539771605,-84176.34903421043,78433
990.8502478890166,-330475.6488410183,78466
1019.5943726190893,-1082675.4685583415,78499
985.6545978850955,-457160.1503476763,78533
976.504180578691,-255482.4384357323,78566
1195.4231119118476,-2310195.4185769362,78599
1142.3769288998762,-1101782.4754901598,78633
1090.3613309258799,-351117.84823698306,78666
1038.7231503091984,-106009.38712907741,78699
1018.3410384719491,-24658.823002595247,78733
1004.2597409054782,-32917.10076107856,78766
1002.1260683559143,-52236.77433669041,78799
974.4883068314366,-68937.93833679894,78833
988.1010114845085,-85987.30213620253,78866
984.5022497920297,-83398.52169875143,78899
1001.2501399842662,-34422.72899636169,78933
1020.1611458426432,-56974.60164327653,78966
