center 0,center 1,center 2,center 3,center 4,center 5,center 6,center 7,center 8,score,MILLISEC
-0.19774325858755895,2.7402389531571347,1.1834687954184697,-1.1369324363789608,-2.035407359567343,0.7540643983264835,-0.45223913568753227,0.04028702413554936,-0.3281592132462901,0.003497178164437216,46066
-0.16773612528895845,-1.2205695563636998,1.291924760582269,0.1856529647655025,-0.5802575025388474,0.5603088885675372,-0.32446677670626756,-0.035776342282106396,-0.738837943445257,0.0010787873785028852,46100
-0.42136045414979884,0.4458953644225301,-0.10776969369842304,0.6659098594119393,-0.7787566014831097,0.829421875088403,0.2623000790952476,-0.2678847821016419,-0.004587453715894147,0.0010230201527863182,46133
-0.6815194300123043,0.4419666485990236,-0.09944218909162351,1.3920811849052017,-0.3450624638829982,0.7889142818476951,0.055838597139656096,-0.9070324238481808,0.23194153954648553,0.0017074940661839474,46166
0.545469471919699,-0.21651877863257585,0.20344079895805617,-0.6812809564475891,1.0017774038118596,-0.3594855851737715,-0.018462390755598503,0.7000448237272578,0.4108582120020574,0.0013107222798987791,46200
0.008135369719353493,-0.408681046217467,0.4539762071881652,-1.0449250071203233,-0.5844134769308853,0.2857519544700577,0.6867830079250294,-0.23046864184547508,-0.3076069224838197,0.0013197181133580331,46233
-0.49563884861511426,0.315610405665012,-0.21101059014452866,0.6221600937566819,0.22689674300371154,-0.6715981338255655,0.09794379993407996,-0.08565325514384076,0.4760563675022903,0.0010323083773578494,46266
0.16861251006109557,-0.7391996319245735,0.7664092832384801,-0.15987086964947683,0.4501022768380697,-0.32582977089740733,0.34191720532573844,-0.03934787610229766,0.06851164878976392,0.0018789855337109716,46300
-0.06566408303054361,0.970993956769131,-0.712351031866321,0.2887279059298644,0.6290682689820103,-0.39461878998573713,-1.0719259214449148,0.06987328991597798,-0.17822449486521988,0.0025524983462515754,46333
0.376690489577094,-0.5732190837875262,-0.09417576243882789,-0.7505973568348141,-0.39017675979297933,0.5334283646111143,0.009474726416842235,0.27260048257824315,-0.1548741716918701,0.0009430786039676502,46366
-0.958185233549927,-0.16503749714567478,0.9962641329865846,-0.44390994809290607,-0.6815443647585931,0.17096906072217194,-0.28177814405375573,-0.048609560628277725,-0.833057198912521,0.0009083540778190676,46400
-0.8813646402610896,0.1497655549563612,-0.566001594248469,-0.40222181866963685,1.2748140585384369,-1.4709048898628425,-0.05918955912601115,-0.22001350642020484,-0.6795232689523016,0.0008046638682493704,46433
-0.4522146973052222,0.8015663245357151,0.02927322928417781,-0.8738654528998246,1.132515383967263,-0.5892055430489214,0.6267143330945204,-0.26634796821053097,0.16579660772563584,0.0016743716806302978,46466
0.14038056428758852,2.104146194060226,-0.5311870194064072,0.9446382750190596,-0.23723794233288942,0.43123262455369715,-0.3305159188479901,-0.03411346737401016,0.252210582393146,0.0006530298214795277,46500
-0.5142047262121185,0.24238756950925933,2.2063830197360863,-0.33718831128677573,-1.0682582443969841,0.547024739924319,-0.16818117580433306,-0.75229669190356,0.1279324134114132,0.0013578242662279363,46533
-0.44086412388544255,0.7247953619767273,0.04326387927333537,1.6136381103857902,0.3528618653421913,-0.8768312395569011,-0.19865330685758206,-0.6893606103337387,0.5155094658760908,0.0024478575779957553,46566
0.5384449534618251,-0.18246406036666019,-0.643081056942082,1.3323213410528156,-0.020441187618713087,0.188870450827682,-0.4290249516561473,-0.8586830662926619,0.4115119281666235,0.0016621160522714072,46600
-0.22056132264666212,-2.172524013694268,0.18291315695262633,-0.6883024477218045,-0.509783481099173,-0.009896817456481882,-1.0225917518045267,0.2879269811411637,-0.4047172036702235,0.0010989721661977068,46633
-0.46129931002349833,-0.04121105109960366,0.47706912049993727,-0.91794827572142,-0.2929533261347868,0.22188509351787192,-0.7047833239473882,-0.16601777310869076,0.08714292268279952,0.0007552231588289585,46666
0.6078317935724825,-0.3370006932179325,-0.0763777362192256,-0.6130172084895207,-0.8764119409264531,0.06420212348082967,-0.21220757622757025,-0.4860514640640234,0.5227718676629998,0.0007054910144107454,46700
-0.21497503384508848,0.3232141499127859,-0.7623271118340302,0.0705730719117915,-0.48833810465360855,0.4439530009851733,-0.8790069799069813,-0.5994709040724293,0.22816002963047946,0.0013646266452122416,46733
-0.21382556109766268,1.316712858131296,0.44196343594486676,-0.831419156387549,-0.08060251054940902,-0.5380877761275371,0.24030542138620187,-0.28058868764523376,0.014506450194652559,0.0002842246900872816,46766
-0.3399358141264911,0.5689120264840574,0.21727652344205053,0.9900310772087916,-0.5765490696311886,-0.10513082796146211,0.7457026657612391,-0.43182875303062024,-0.2161285481597958,0.0004936300825217998,46800
-0.20051344998546092,0.4386642513171392,-0.5790835690730313,0.07949505370348901,-0.4399662690498517,-0.7089652997285828,0.18597897912111586,0.6584314721300518,0.0033160746651035807,0.00024378441455915427,46833
0.22653256619324474,-0.6852044262407482,-0.09395092719968363,-0.4255700814921055,0.02408210629062497,-0.5843801785077867,-0.7553452660494966,0.113832292289599,-0.16598917215476822,0.00017576399100278103,46866
-0.013332209160626999,-0.6755436726967549,1.1383648439405785,-0.22043521057224771,-0.49695392831909,0.08818164876733948,-0.88832560476823,-0.07280634218083827,0.018911319363690452,0.0002865669011771924,46900
-0.456644006144757,0.11538998683300909,-0.7852016620749577,0.6162277802976271,-0.2215661905200351,-0.6736129952915549,-0.05137061760154102,0.28030187706098636,0.019721061587266376,0.0006042552392668862,46933
-0.17718153470320758,-0.7684532718389402,0.10122046500315919,-0.34768043599293674,0.36445637727321206,-0.05041998057990382,-0.5883472284283595,-0.8490260723952079,0.01302684219487023,0.00043499333031649307,46966
-0.23457698223339885,0.8201791883322214,-1.3965069548450681,-0.7338571116243462,0.07691416938521108,-0.4673006345503197,-0.9125336333071999,-0.08552357635200925,0.17784343172180628,0.0013122165806080358,47000
-0.7885381225462901,-0.10458369767557801,0.5618579443388073,-0.3547050262452822,-0.5578839173595712,0.12026710223056529,-0.2560499012107768,-0.7230553037486507,-0.03231580644763221,0.0006434733056310716,47033
