center 0,center 1,center 2,score,MILLISEC
957.0416539926052,1094.7117707778295,1017.3416338674044,-1377.8228871345268,56699
958.7624545311207,1118.701032447901,1039.4858460737305,-1178.463187683125,56733
958.6185488278443,1037.529161816106,1119.3721454458298,-855.4324487337743,56766
1119.895084371746,1031.5217655875276,958.6209834241972,-566.3145160288241,56799
1118.9150995495593,960.2927103028342,1025.0664778782598,-308.2529389922168,56833
1018.2266950505802,1119.4060925330002,960.6252088044396,-244.21139159847166,56866
966.0228839875135,1119.4681773056348,1012.106028272876,-401.35029230264087,56899
1003.8569904762957,1118.1296883635637,950.9179775353919,-319.4280156232576,56933
1003.0299697583051,1116.978513669802,947.9709911173443,-45.63929996024396,56966
1003.9459555257217,1114.9479808493309,943.6683739534774,-0.5551506367527734,56999
1004.7466939973787,1110.798361540023,938.9669855751052,-28.242704013995862,57033
937.3227832502525,1004.7935758743229,1110.8208676469847,-26.60964507431839,57066
1006.5201658676388,1118.7090774638418,937.6747837070164,-28.467105342925315,57099
1010.3041153085185,1121.366131109728,939.7765691907838,-76.7837720152964,57133
1122.8561795706519,1010.3528680760373,941.7074917404024,-168.24591157690537,57166
1116.416588912938,1011.4642904343439,943.765860793873,-78.96752844749929,57199
1011.9058733140199,1116.7264660605122,950.0473672401813,-231.51065777203377,57233
1119.727198919451,1015.6708797992553,957.0736648764295,-719.9917834204145,57266
1018.1671263885721,1118.5012293243133,964.4288465200531,-925.1082249125516,57299
1116.176061380999,995.5078866280265,1051.2264266084637,-832.1429842005431,57333
1058.2438282361961,999.8076268107723,1113.428039884033,-352.12811303456357,57366
1068.5593104736863,1005.8066976068367,1115.4967503314388,-298.6611476882809,57399
1028.315613029385,1097.484239193329,1004.4524123105327,-390.3922515826923,57433
1103.3786042889503,1029.612475295825,999.8604902685174,-157.6126251439146,57466
999.9764997238685,1108.7584696036338,1045.295392843173,-41.39556608860661,57499
1111.0671394785013,1063.554844552491,1001.465426262934,-5.808399973471513,57533
1001.7544609334166,1077.1487139968194,1113.251709207246,-108.55976428694615,57566
1095.0937582902964,1003.6881985955598,1127.0789679521129,-252.98166090131224,57599
1132.9068805510892,1004.4595561793417,1102.5204960017422,-241.66768821575596,57633
1107.1640241740438,1004.4306845173538,1144.4841632805585,-244.4707242116777,57666
1100.615211194633,1004.7716158411323,1142.1247890587365,-229.2462090596195,57699
1102.5619415808237,1005.0970102432899,1152.2138686574203,-359.73170204947894,57733
1160.9623740584811,1005.7261058558637,1104.1190982445482,-449.7658242812876,57766
1105.2033144796392,1007.8819375303835,1167.9053990364255,-412.2251295744281,57799
1172.3633926196858,1007.3182218147351,1107.4815479575227,-355.39315773922675,57833
1009.4216165705983,1175.1291456721515,1108.998998100859,-378.4264062610309,57866
1176.547176440853,1010.289067544532,1109.0942453828338,-250.39293547632104,57899
1109.4992007775818,1011.5903321008955,1174.968737828879,-35.97719743699275,57933
1109.3539407559474,1010.8674492731478,1172.0175081712614,-39.58933855318112,57966
1111.0582767119026,1010.790779538476,1168.2463959481215,-64.72820840412047,57999
1111.4973077158497,1009.4226072364339,1162.1972085855714,-127.76659264623419,58033
1154.8539976875695,1008.4909518681861,1111.622462909742,-162.48795903655736,58066
