center 0,center 1,center 2,score,MILLISEC
562.664592180262,982.2502427056246,1416.1126154839785,6391.303650391469,290430
1226.5349566294476,532.3297977926168,968.9100877057084,5420.929775096153,290464
1008.9128312716413,817.6038979359954,575.9322876866689,1972.5804086352623,290497
883.645034695201,540.313136076782,1022.1330555680313,2280.7049773828408,290530
1075.8199434076284,519.9107750189419,953.4739041008329,1173.336364161088,290564
1020.4189255723568,837.364793639448,1262.8044187442488,2850.3234502119194,290597
1022.1200614240679,1419.680704653497,838.7974909165554,2069.348558736298,290630
932.234630585325,1348.8224965372053,1048.9218426889902,1890.9113029450837,290664
999.925663243936,1419.2864404340655,1248.943694376517,1726.4975415942095,290697
995.7345691742938,1337.5891615191103,1917.0375583175203,2528.9469212436284,290730
1021.6733114408806,1704.3089353789014,1443.9245132623796,4108.967908612468,290764
1045.6076980088326,2088.7029468069413,1393.6684839343034,4906.834876077013,290797
1134.1085873832976,1486.9811700220014,1017.6666484129832,1191.2254069834828,290830
1449.979434627052,967.2534313725955,1136.13796712427,4198.8969957219415,290864
1058.166672301249,1418.0331448876645,834.27781906441,4159.692838887755,290897
939.4685136317612,1066.4429709344254,1209.6835513300912,1637.3295127110273,290930
1105.1375927317367,897.093694448768,1015.5477507095233,1457.4843333583567,290964
971.7484667028658,1089.82382486986,819.6859154578661,1663.9863423771294,290997
1109.8643916847102,867.8704678665863,1025.8186189800329,1217.4726353429785,291030
1070.3317675215387,898.5851001195467,987.8745700297762,460.417365859058,291064
1044.3519196884245,956.3617878041138,828.5321128151307,748.3085598587661,291097
912.3162855674525,1512.1914561324568,1083.0646716586539,2887.836233861087,291130
1198.5880396693547,682.0823551270432,1002.5489615220691,2083.185237824672,291164
939.9802576062757,1098.5855247171194,722.8706661637336,3535.8478893229462,291197
820.6466738507457,1168.2184393840055,966.6601068688507,3688.8301253329614,291230
895.2629925088299,1395.1315080234635,1078.043136161262,5936.055757336331,291264
943.3387014834748,1296.1914263733681,1054.647207515929,2163.392470250046,291297
948.503073972411,1264.9800730126326,1098.4056524431323,2751.526198934667,291330
1116.2194170889932,796.0538540679817,995.9464301179145,1902.2166881957537,291364
1061.5259295512813,963.2849176595892,1288.941038217032,975.5195293718664,291397
1078.9979831282872,988.3178167110359,892.4544411402978,658.8208197639478,291430
868.8841441405453,1112.143015214277,973.731284410015,1341.1063138370878,291464
1047.2010348053566,914.2437694244804,593.2377263795687,2569.2446709008736,291497
803.8263275266025,1084.6370901307776,965.3796274378842,2115.91888206648,291530
812.384043431417,1033.3157325338898,1141.8794486013821,1726.4381611909455,291564
1131.5067338801127,852.2366193072189,1002.174439001656,1750.9742770127789,291597
859.1857672438996,1323.4281242288907,1016.3840555651826,1616.1794506870938,291630
1038.0803688070641,726.1005440019998,905.5817592199857,2336.5835214643726,291664
918.7136841500347,1038.424095329331,761.1215912025896,1924.8770036864767,291697
1038.565323358442,854.5129398300411,615.0674759731651,1166.2689339504616,291730
1001.2011323155078,794.6139606795863,1168.1546547580554,2277.434100502155,291764
983.8902699111422,815.6068867643107,1137.2070981768882,1527.3521311241798,291797
930.7914300617398,1113.768070314627,697.8946911963151,2602.8157669013817,291830
1277.8522690965374,1025.2426324446897,559.4658166501328,3863.1440160019965,291864
1280.9433187290513,1032.870120017008,795.8705924960414,2881.645234385978,291897
1059.2193240021747,1301.0764773832475,855.9182203925793,3769.0582028288472,291930
1178.9725432378566,1032.430843657833,975.0762769636145,277.99364227731587,291964
940.0006623252551,1328.3900753991757,1093.5898482509833,2331.787848453659,291997
1190.5424428309102,1013.1021162056908,885.4197640738996,1125.4343711578117,292030
1122.266781540138,723.2678659110339,988.8514843602214,3411.158970933406,292064
630.8079204199971,1027.820626448436,926.007559364393,1188.614278761332,292097
690.1080418426453,1059.2698361247874,902.5373416321396,4156.1457312938755,292130
819.1464956950512,1054.2954456237628,932.6218675001326,1352.486881266352,292164
763.265044243272,1040.3994817010064,1255.1772783156966,4150.881231524507,292197
1040.3524166112563,774.0720125348736,1387.3146723076204,7530.422482583374,292230
1002.4176244813176,758.0201293432466,1566.571734712458,1822.832755132887,292264
871.3250135672193,1448.3538932180904,1041.8483251981468,2186.2480986281525,292297
1164.4008831351714,895.7772036823031,1036.6795611597695,2065.1215192315444,292330
1008.1808688121918,1205.7546920059706,744.8764998306766,3908.9223802107635,292364
991.5889002669355,1409.6866846757985,1213.8612101839087,3281.9856793491062,292397
1050.0226119788122,1341.520448093573,554.9252201873691,5154.325440775066,292430
1052.6190145724233,597.2712099299359,1508.776448972061,7170.123722446642,292464
989.5759394686177,516.8733075858904,1289.4034847999576,6332.773435143563,292497
1019.9572454112541,716.7930335226188,1293.155500156356,3836.281463602647,292530
683.275354393784,1018.700564080631,1364.488548870968,5864.870529502565,292564
989.1478918786041,625.3406100717881,1298.432058153599,4954.72955102461,292597
700.5854149731048,1005.59512276842,1420.825464298835,3477.01531349242,292630
949.7115637997103,631.5126364802454,1105.3345075850777,5064.868916395799,292664
999.4407052711414,750.2351266950428,1208.9793679100408,3622.3489420409987,292697
984.7413179719758,611.1538267899498,1262.503707917301,2385.2344884213917,292730
1030.165218589436,1425.6468707221995,660.1174137984848,4207.607107506835,292764
1042.4782596209657,1258.235944799031,956.8143646786363,1858.8065694560069,292797
990.5406554993634,2305.94319097414,1190.281050834651,3361.5630231111936,292830
1231.1661895804214,1008.7161041507159,1601.913231108352,2088.5180020704634,292864
1267.3532720895578,2559.5298396385224,995.0119644943683,6327.614408699993,292897
974.3128900929147,1655.5086831545161,1298.0953136784601,2654.4610127226542,292930
1016.0433931555476,1632.5651266063387,1247.0506667308791,2885.0851680834426,292964
928.7199337921235,2198.9881764120514,1038.9232572959463,2883.0560318221223,292997
890.0615156697057,1002.5147358488038,1342.125267464307,1664.9363992034648,293030
1105.2352690717032,1003.3851818914675,750.728979059687,195.34216554820443,293064
992.1681406532106,751.1983759300867,1161.382365975995,1450.8955886568588,293097
989.9312298273236,727.5335043831315,1056.230913811969,225.92432311994907,293130
982.8414858057165,1124.538379334328,1034.2873956771457,152.63097044853998,293164
1012.7560362123264,1289.980232406683,853.2912750052001,658.9972260596895,293197
1047.7977388469774,735.4427238065517,994.8038293202318,142.48683994474635,293230
978.0630627471397,1024.5563687574922,1105.2022439354707,325.6304462735303,293264
958.4512274365268,1272.645463989983,1027.0624839252055,1006.7853504355405,293297
991.4186367734355,1136.2650369777616,1050.102596691065,298.0339848504586,293330
981.6062120421856,1009.1974288576815,1057.112309351733,84.77401236834734,293364
1060.5031599834608,1324.1287701730523,988.9746670688522,498.58985924483727,293397
1033.2175210232954,1188.7459779111769,982.8056439998976,148.43253752359948,293430
1039.736421100623,731.5551927230098,978.6207799586704,302.035219698725,293464
984.8555511995497,746.8105516126564,1131.5396590486787,559.5378625021792,293497
1018.3135859873403,705.025531452585,952.9108521845521,346.8715550369237,293530
967.6861494702838,700.224249794307,1013.1290496001018,234.1785279878386,293564
996.6990453934794,770.6810989018365,1045.8405846778915,327.27408830309497,293597
717.1540978060434,991.9485169800203,1038.691579116225,58.109385293281136,293630
1013.0671626162741,656.1973788426772,1387.1103056354243,651.371025035116,293664
1006.7199802015118,1365.5339614963812,753.7831253085997,1004.3337801841147,293697
994.1995685477347,1185.1404980001316,792.6884633952989,813.8156620610572,293730
1019.4007017541352,982.0744161408211,1069.5296609671495,200.1225998050623,293764
982.488229731062,1245.1991808542118,1028.3151628930696,522.394910730373,293797
984.7041429534137,1086.3793613099201,1330.830567728289,657.1120396009642,293830
1011.4873021392917,1345.8488028006711,1155.4987223051523,603.2559028141327,293864
991.4932751154647,2143.627066446027,1066.600647197088,703.759437616269,293897
1144.3381137070162,996.3758856649491,1344.945352049666,1869.1236335666363,293930
987.8332916659306,1252.196367582982,1071.5764930500627,1228.6857350138137,293964
1212.85980488328,1003.7528450807964,710.6468884052051,1322.9205259078494,293997
914.6201928151228,1380.640628905182,1041.9914256723443,2623.7650959117664,294030
983.6695206659966,1378.1589168161993,1100.5185598727933,1067.3507963792167,294064
921.8679222041612,1527.990065843515,1068.7548159511696,4448.966194513108,294097
1828.0519686267128,1011.8630584199708,561.9626322096515,10686.632129360043,294130
1028.449484742844,454.8783568723662,869.5437984887701,3816.079016178838,294164
974.0607534024979,1908.1711139203423,156.40012787718558,11462.56759583842,294197
1030.1507862268643,1919.9388011079936,268.20514536451384,8229.25043165167,294230
1058.551245414862,1636.7318045422103,814.9153280841493,10002.118834444114,294264
1023.8134322582264,1887.220442873593,829.0978808486691,4374.445937729889,294297
877.1061382815769,1865.7891091974998,1027.2940533530236,4168.606729328641,294330
977.4102012504599,1137.8901645518033,901.8148368706294,426.61420140630895,294364
996.2752256397274,1057.8540295722053,913.3898401011476,208.10335447922336,294397
1106.356755410634,966.575736310071,1004.8837755906645,247.76973822379765,294430
1008.5712359804318,924.060893295321,1109.748227129535,352.8014184007767,294464
1044.5296885524372,997.5150793526045,923.7959088921864,203.68817532039418,294497
1002.8215959875985,813.1383646096155,1184.3842281962386,943.3657932749967,294530
1292.0669487298248,1006.0625525501821,846.1655880359073,978.3387424032248,294564
834.4615645130418,1045.687212673784,990.3317898493941,399.22344230087174,294597
1059.028649531511,1005.8497017278563,907.6733390028608,356.25392152557697,294630
1006.530501599499,728.8333142770026,1086.4063868934095,284.9291614131621,294664
1611.3357812696893,1014.3094871380594,792.0959537833785,611.5437640107956,294697
1067.1702318032212,812.4173804147717,1006.3395408451794,247.42696483387414,294730
986.9302561794298,1018.2957869051274,948.2167473737215,113.32687293980692,294764
1010.7739442818212,1480.390151277696,865.6384926746268,396.52936584888715,294797
913.6044001645351,1380.460068238122,1003.5288266444394,169.21983193055877,294830
1023.5475652572852,921.0304012354858,991.6739563844513,82.49582127737075,294864
1004.8077942064525,1093.1243607863394,974.9127530308026,208.76302937308083,294897
995.2064567110906,837.3786479245814,1057.4050099532824,189.60628866420544,294930
1030.7501647357299,882.0964196446203,984.6326919352518,224.77875860422682,294964
978.8339086052019,1003.4627544374624,906.8494913710874,68.66126868810937,294997
990.8470254826067,1069.73127466668,1010.9077269216197,56.99717071343884,295030
1012.3378679605526,985.2004288691753,998.9433747230939,17.082809748627977,295064
966.5106258916874,1041.99193995431,1004.0537061313047,197.49449581516882,295097
1038.1457938759509,992.8377356142865,1067.0527316504413,137.46286693322767,295130
953.1307094717212,1045.012364369595,997.7445681750713,223.74153931299006,295164
997.1474943685128,1051.5833391744154,1015.1548625554362,31.766326372411267,295197
993.3009594361628,1105.102710158653,1030.2173823448863,94.03679987446958,295230
1047.6219939196487,981.7266601974342,1011.9657554690295,66.62037591428194,295264
1017.5521474527177,1098.132050347316,987.2221615659271,57.71229400376784,295297
986.599583396283,1025.369575550082,946.3450744839326,95.67069324742154,295330
