center 0,score,MILLISEC
1073.887334200742,1755210.4220146516,290430
1006.9002875609664,1402236.525195357,290464
982.1662421621371,1545878.6156142491,290497
1036.5070141040576,1990263.0668559482,290530
974.2271582592075,1420758.3012530461,290564
930.8978263860292,1004557.6654011955,290597
890.6404095106932,774468.1371371007,290630
898.3040758075473,590642.4540542151,290664
892.3588030695418,469330.099917628,290697
899.8300094484822,453121.0493340394,290730
944.6080450708233,493742.926901763,290764
1002.5202871654242,616398.3119169937,290797
962.0319972754454,546162.1028848843,290830
909.7619138957167,458034.06954861234,290864
830.4845802270041,339420.1715289862,290897
802.7602018996818,271710.2487221728,290930
768.2332183138682,244210.91275530707,290964
729.9243147529772,210389.7804466823,290997
703.2093504827227,203168.03796509595,291030
703.2524361626656,199464.86817413304,291064
643.5830364588755,180002.30375380203,291097
625.0997022874474,191469.076485859,291130
674.9407852896826,238555.31730492754,291164
663.1651420067537,227281.2801414479,291197
674.23463945895,250764.22238223112,291230
697.9296351490682,276542.271999736,291264
775.5708530640899,346105.1375917256,291297
773.938133381894,349388.9561735402,291330
770.0261709471542,392611.6960564636,291364
776.0785110427685,421432.57326906815,291397
781.9114538349852,430379.6212188027,291430
793.7718777954384,474103.7774496749,291464
808.4004188645704,648056.4294462539,291497
829.6998074217207,697406.9914691215,291530
809.5035746547148,506444.96262123855,291564
727.9175598303812,346163.2641858217,291597
701.3151554770938,307782.33841242554,291630
692.1407769434843,283566.1448920698,291664
626.9708726660986,271862.66768545366,291697
600.3514309812317,235250.49265212068,291730
586.2102532636256,195314.96754002443,291764
579.8862172411771,186148.30838705166,291797
643.4431285327379,237008.27367733582,291830
682.8600709954056,280287.8853449113,291864
718.6721766441111,290039.77870809165,291897
743.7399353509021,320378.09904042643,291930
738.6076843748768,331467.212391906,291964
708.3387031140544,250772.23405165176,291997
706.9177079859646,233802.78270729887,292030
659.3082880179193,203257.1527794519,292064
612.5283805471697,219561.17350045213,292097
626.0626995566221,257394.30574768427,292130
628.5436599212309,251022.24852520507,292164
551.8433746505683,212060.41366379647,292197
536.5245707654694,173090.19448873843,292230
591.6050074888876,177161.37225693034,292264
647.0725865326125,192528.30585323283,292297
745.1999814917568,291735.93996563763,292330
848.2240054333244,546381.7508923622,292364
915.8543523409995,735080.2814885245,292397
918.2579553637642,711362.4226492544,292430
936.8085681144995,877341.1352786897,292464
976.2514818814891,1060982.6631718157,292497
962.7991212233884,939020.3759809949,292530
894.1133120951438,949370.2422771092,292564
889.6226554875142,1062011.1975100106,292597
882.9490288771124,1105832.6314525832,292630
849.1177325190289,1043390.8382265046,292664
816.3535220604562,895237.3555909169,292697
790.0642128853882,706437.7299939826,292730
778.2156211777515,582185.8755263552,292764
804.0771989949812,529557.4771040046,292797
835.8838394366384,530248.5879210453,292830
794.9770248675715,478405.4346946093,292864
770.1490602981796,473327.0915884976,292897
786.3661847513474,498496.69967008586,292930
800.243757955515,493909.7373770446,292964
683.7160756366744,334915.6612493184,292997
645.059692086174,248980.85078854766,293030
568.4802250105704,199935.70996240753,293064
534.7467552094706,202248.6696977045,293097
520.3838964470671,211732.93365190152,293130
541.6240422696959,235476.0158830538,293164
535.0937666785126,241435.1370522777,293197
526.8935129947906,216756.65453543694,293230
527.4453434315952,214912.69540661224,293264
541.9601541492029,237526.66750504822,293297
516.3838827094903,228119.49520168095,293330
511.5779853315269,228189.67920985032,293364
533.0626905434195,241671.31080775353,293397
521.7149265109617,222342.48783661425,293430
491.4702745887612,216828.30252898118,293464
488.90510738698964,208873.65311377327,293497
476.98692474673294,210064.85457303544,293530
479.8626603060965,217493.49391062255,293564
499.682411075784,213974.15472815794,293597
516.2896678192132,221246.4550936028,293630
538.6228317701073,249219.73081023636,293664
531.3135771700328,251663.50176240268,293697
514.2532874889954,240210.9372591416,293730
494.61443530437725,230560.41753138913,293764
495.3924093039634,223216.02747068106,293797
