centers 0,score,MILLISEC
966.5524460136518,168.969105026656,278397
975.9413903308672,123.402639054004,278431
985.7300315435865,62.70491307995543,278464
1004.3794421316654,35.13622328461186,278497
1008.1385531716138,10.85760904540389,278531
1003.2402893198023,67.12188551947527,278564
981.9554565410506,138.08136925688413,278597
949.4567958791107,56.59275897266498,278631
1031.1322507310774,626.8815022623578,278664
1030.4193670839036,480.7279384075717,278697
990.1478305979323,1346.0735622086772,278731
1029.738473908535,3844.0753525209075,278764
1076.5715859547624,3026.0203148475316,278797
1064.25831673002,395.63527098432957,278831
1001.6255829492553,114.39158156467185,278864
988.688340895948,144.56457641766605,278897
1027.5712214808996,86.18478425190966,278931
1054.9248811533384,673.2951236145341,278964
1059.9978490538185,1107.760001278688,278997
1037.2203630566887,2615.118460550729,279031
991.2411643393946,3217.3541190815167,279064
961.0919682051232,1425.428651602436,279097
953.5729455168133,474.83757838870605,279131
964.3887180409358,424.00051536058766,279164
982.4224909381319,494.04929891620395,279197
992.6104005218316,587.1927758888377,279231
995.0699877320403,593.9195149571226,279264
984.998809443935,370.1453940307433,279297
969.7590064340462,390.66944005148594,279331
961.7021537493478,211.36747386597648,279364
965.3921481190912,114.80035000650673,279397
971.2891333032303,213.419527060025,279431
973.4103975129577,350.998013665518,279464
977.7383362516873,696.945823782352,279497
983.2968534187573,879.0980567706022,279531
981.5210838504306,710.9619570761264,279564
998.2456694116103,1184.783500965955,279597
1092.8135359587882,1867.975625250116,279631
1192.8422111880511,466.85920800116554,279664
1245.2234283021317,538.8136074859716,279697
1124.2781705702196,6064.39517927995,279731
968.0015995166244,2834.703333256692,279764
980.3937546746226,2227.485794996023,279797
1010.5252943529462,2108.4294728913205,279831
996.26612610476,81.60597621423359,279864
1020.9411771424824,1459.9128149225483,279897
1050.8413063050225,1945.7489631534947,279931
1053.7641460453451,412.92450932451175,279964
1018.4142280360987,112.66013363712621,279997
981.8767774208598,474.5939616274869,280031
974.7605786077163,451.4143923501473,280064
985.0117783267335,77.79655760618968,280097
1004.2752586462153,193.20487107740024,280131
1017.9455104443268,188.53776623917582,280164
1040.3718447186618,1800.4247166889083,280197
1017.7299855165696,525.0765804427182,280231
974.6494982485586,216.1555638326591,280264
968.5695016815747,461.92041230592577,280297
958.1507699588798,326.50202720593774,280331
993.6123056377983,265.38608513855877,280364
1079.928878133989,271.81817226370197,280397
1113.5536779184906,1687.8063942029275,280431
1018.1882580837612,531.0711003561403,280464
1038.1355523456893,1399.17495591017,280497
1038.985673093368,813.9711067210453,280531
1031.6970570711892,1569.7824306476284,280564
1143.302515916897,2289.357098093479,280597
1123.5979891420097,4361.558796031852,280631
1016.7603572916174,2418.5758402225974,280664
957.0304275326616,701.7607766508802,280697
935.0341386657474,779.3595296036139,280731
945.8925851677847,1870.4173246051748,280764
974.986028302675,1737.8446145752794,280797
1018.0517138901923,437.9078452417598,280831
1034.0853778192297,299.83138046066045,280864
1021.8654579657936,675.7858163588915,280897
1006.6711245436433,46.647010036700706,280931
999.3960331223509,644.1689793089832,280964
997.6238536942799,1132.2465401740044,280997
982.6324389296979,935.4899630737482,281031
968.0237727933129,845.975307000603,281064
975.159439324097,603.0678971125186,281097
992.2728165639543,813.8575082373084,281131
1039.2629886005811,995.4405249881129,281164
1058.5089350083283,605.6345075344582,281197
975.292094002281,202.33137664612113,281231
992.4671765523251,595.3034662558543,281264
1015.0030283127646,193.4525159175011,281297
1002.7958571137946,909.868955409878,281331
1067.7215241373196,1387.1468938789353,281364
1059.6446076352408,2604.1055095564243,281397
965.8138848353207,948.5398593060057,281431
969.3817352365634,314.8513897491953,281464
1016.3789005242721,599.1305690719078,281497
1016.1249491429577,906.2877292215865,281531
1009.5369955808725,427.654553545629,281564
1012.5407730608628,19.582889310342377,281597
1013.3395306405679,147.59564115367067,281631
1011.4835679340409,318.9917994225587,281664
1009.8973509049945,184.74063507428573,281697
1017.5940524535145,141.9444112340467,281731
1020.4708880525471,60.566637245752375,281764
1020.4957084907995,104.50895186101923,281797
1020.1508064634884,274.3320718945382,281831
1031.4982649752387,1122.52935307232,281864
1037.6357963983014,1081.1540328625936,281897
1028.684217649198,489.18035945727206,281931
1020.5234100057958,203.7696301424817,281964
969.7929854544733,110.96536329987835,282831
953.0582025466372,171.8625585731331,282864
944.3702554301135,506.02065886211193,282897
1011.566188371264,2413.846544032281,282931
995.4681049307659,108.2520655498409,282964
1014.6901734317947,214.2519409544722,282997
1027.2844358474663,755.0878655525977,283031
1033.6812241829207,1211.1267716985772,283064
1046.083165676413,1305.0104884140148,283097
1049.4669072481745,497.6105909514613,283131
1014.9898980272608,121.10690261058043,283164
995.9869258737554,518.8434885465318,283197
1070.3642789443809,1337.5103598755195,283231
1159.905560850721,1516.0899075742493,283264
1195.542839678597,8883.518493236788,283297
1132.623595111571,5992.591796539536,283331
1047.3084885339244,413.9298447866483,283364
1004.8116336750375,126.9808313023195,283397
1015.4583054295811,477.8299340837273,283430
1026.3160240891273,835.6186978861421,283464
1021.0380823430262,3196.834405275631,283497
988.1071337015379,3173.692328131091,283530
966.2858837323313,1868.5908996276928,283564
954.2719442881086,1341.4563445932545,283597
958.0982189842277,1533.0027792505396,283630
967.4126644307062,646.9366990819093,283664
977.0223255402282,80.37539596448048,283697
982.2028126849358,135.2347538008914,283730
977.3918301705805,463.01031580290976,283764
955.2056896396116,637.890480113678,283797
959.1330290304007,610.4326229683904,283830
