centers 0,centers 1,score,MILLISEC
946.1685896287194,971.6484101098849,65.09370474626806,278397
971.9124994110334,992.0569540102019,58.47479087833035,278431
972.1820817110342,989.1170190017245,16.8181769136172,278464
1000.3053640308441,1010.4905592828972,10.23905472722598,278497
1006.6420050199299,1014.1247457783485,1.8989835641723274,278531
1012.6327188774742,996.9786696146875,8.310063522255485,278564
973.2379640045425,995.0316953458128,24.089355070773543,278597
943.6484592129054,958.1693008784187,5.9875967306874776,278631
1019.5285097281429,1077.5472147428159,88.29428120961602,278664
1012.7736317866547,1056.8879700297769,13.66997713671164,278697
962.6746783263306,1031.3575590053345,213.9124186007735,278731
980.7199215009408,1103.266302519927,239.84763231677556,278764
1034.1781907055968,1140.161678828511,330.2203737195704,278797
1073.139717030235,1028.7327155291603,80.11818581369721,278831
1009.790623548356,989.3780220506039,14.389749587224694,278864
979.206423649753,1002.9112167652409,9.70444442212498,278897
1036.88540875773,1021.3617632963461,28.34872783333184,278931
1084.798087693946,1035.0094101262669,78.35614426934589,278964
1100.0190052150942,1033.3170782796344,39.96470762186714,278997
1098.387489973916,996.4422784452039,120.8401836786044,279031
947.6365499004545,1056.6480859978046,365.310518528574,279064
990.096275149422,917.585507788675,163.55391962378778,279097
936.1834700516338,979.6571587145827,21.246792957582535,279131
955.8989888399955,998.3476348446968,135.698507739396,279164
999.3369516175935,957.0507999189393,64.90082880062145,279197
974.8780489918946,1019.2089278167373,115.53833971694625,279231
976.2218128415667,1023.3422500677508,61.03896990430121,279264
969.8704680252089,1007.6913215720242,26.845322908425107,279297
947.7490613849156,984.4323031334666,67.71098600765414,279331
973.4924800320665,944.0166643252694,2.849783086520673,279364
972.7846682432422,954.3033679328651,32.82631932754457,279397
981.4259917715507,956.0838456007493,59.2856776498817,279431
987.3372399286731,952.5201338893849,60.06260415726924,279464
995.7800379109884,950.6757837627358,208.691325637515,279497
961.0342955221982,1016.6906902635963,135.6658306241264,279531
1011.9247183935663,961.2519941550067,94.70796145442007,279564
1025.9579636120052,956.6772281110182,32.826626192100655,279597
1060.6050257954014,1141.126301203869,311.89343483261007,279631
1176.4908892548588,1217.3691940878393,65.81061455682193,279664
1235.536100091746,1283.972741143674,163.43629606304165,279697
1061.943250919939,1217.780550045641,235.93186756950658,279731
912.7254157916288,1004.8523886666213,797.7323417903816,279764
943.6593101146569,1035.4954215145708,203.35666930224733,279797
1029.588105508535,934.2740497305916,654.8663962767796,279831
1002.829468133176,986.4211130621363,16.98978834127942,279864
977.7110316073388,1049.7612741659113,214.01582626274975,279897
1083.8113055252204,1001.3863074747261,315.21769028373393,279931
1038.435296791865,1076.757419925565,60.46408017064583,279964
1006.3556863694178,1026.453255813886,15.721182219071991,279997
958.6141507841189,997.3851951786869,113.82742960055153,280031
950.4659340873551,990.9570082879571,57.92789076966962,280064
968.4818015843148,989.1442725123381,9.48652482996434,280097
993.796832284021,1019.9928981895068,28.50874253550531,280131
1007.2363535014923,1034.0092458585782,16.50870259978809,280164
1020.0559526144124,1121.6354131356588,149.48282872291446,280197
978.1359823664601,1027.6284863040971,133.15530907999468,280231
957.571892006006,986.0345690769273,21.725807182209856,280264
958.9637390750904,1006.9925521075119,92.83771129739952,280297
