center 0,center 1,center 2,center 3,center 4,center 5,center 6,score,MILLISEC
-0.30691075477296026,2.827794939338786,-0.8231762490755078,-0.07077000172553387,-0.42154737501191564,-0.1548186667873155,-0.92714464706187,0.0006868314485398082,47533
-0.05772893075487806,-0.8546291838732815,1.1666496855213178,-0.43307679376700414,-0.6466192489379614,0.04587147809960749,-0.3004199658681513,0.0013999735330974198,47566
-0.8548484871443965,-0.2034317349686653,1.7641631125221726,-0.07018331328461698,-0.3889495928913556,0.038891458604140075,0.11275134663160045,0.0014730910449143593,47600
0.04248068123084153,-0.7649055483891375,0.9036189284093328,-0.22414409159651727,-0.5954796605588795,-0.917220464813451,-0.12035123030672429,0.0010147349138180887,47633
-0.25567999611084574,-0.8273119981461926,-0.10886111485150785,-0.4548459433456005,-0.6705505153054963,0.027304798253723533,-0.9229578925912807,0.0013497966125742991,47666
0.06366280105891305,-0.9195919805832098,-1.8303344991899149,-0.2641535596411628,-0.672409637847891,-0.12063172135599572,-0.43841961411529573,0.0024697336980290274,47700
-1.4110760681922745,-0.19796652696890532,-0.702312061498565,0.20497716961931378,-0.8889052171865811,-0.4767339965836217,-0.09133103906041178,0.001593333494717443,47733
0.047236768071156635,-0.882693762528583,-2.2717577748694784,-0.6074255256076756,-0.145523356238234,-0.36420244056346857,0.3571320201181529,0.002128961114476088,47766
-0.14799222507774953,2.486463317524712,-0.91049598077683,-0.7014063142749114,-0.26151552099628617,0.06069849786291574,-0.06674838000892423,0.0013307055507548863,47800
-0.1847408912648228,3.659621027755822,1.6394194908452915,-0.8894044712138038,0.06853305171851293,-0.6420543695917612,-0.415268261250994,0.0027376911807082053,47833
-0.3195685493135119,3.321902230814866,-0.7420999976174826,0.13313631804006382,-0.07738490824584815,-0.5335508685265706,-0.8823401077903205,0.001957703584384549,47866
-0.23299501364543654,-0.6718692318860652,0.5092111783927493,0.07065447265159648,-0.9086462101082908,-0.3749725953820981,-0.08184654381622163,0.0016501480532546732,47900
0.8489689472890563,-0.29838213499680916,-0.7933464974105382,-0.5624630138636693,-0.11910924092655571,1.0923369585422271,-0.8955467214398023,0.0011838191122233014,47933
-0.15913020564440178,1.0862462865419467,-0.7922703032299784,-0.5631200190491599,0.5966128860169959,-0.3177484040731419,-0.8905847070032418,0.0014417697164341866,47966
-0.09995107640864316,-0.9291334257264027,1.478017780519086,-0.41352639406890235,0.47540369769491364,-0.21410647399652952,-0.7487923513395341,0.002026165706558793,48000
1.7979793935992172,-0.11900609483610328,-0.8801438080478247,-0.5575265865602277,0.11543963298977866,-0.4033223580253644,-0.9906656508557217,0.0021021596512249053,48033
-0.14427578983480843,2.20605956053957,-0.45156881695699164,0.8665181938009512,-0.8278743460398896,0.4788076681293476,0.11071711853317305,0.0044767301916975605,48066
-0.10003628957272338,2.4536703831790514,-0.6492849355963862,0.19076469794399017,-0.9111461380793748,-0.3765609915850934,0.459105369612931,0.004186725334480551,48100
-0.33923422313029317,2.4528166999754717,-0.9099836755010422,-0.00511522019186092,0.5796218452429752,-0.5345570627366978,-1.168910295803557,0.007611756857330686,48133
-0.4185047184070778,2.399831054991081,0.8350078865099282,-0.015297652754177814,-0.8892962452740405,-0.252205647143991,-0.7014487425347689,0.0047071464038353945,48166
2.6166459277450307,-0.8150276582279291,-0.08769196195283609,0.20434970934262847,0.7949996001278141,-1.3041531204918098,-0.40933210970874034,0.010163735881135425,48200
-0.13874959342579102,2.582413350561395,-0.5356823304762616,1.0627625182677862,0.22268614896190245,-0.9199061205165991,-0.3594326079233993,0.002487324014190467,48233
-0.843384663014453,2.218000433296859,-0.15328586019251453,1.0727712691192184,0.288092265396884,-0.4021186490137596,0.11441588328580819,0.002899771835326708,48266
0.4989491514764779,-0.526401965482257,1.7131138374116166,-0.15206311761174285,1.1803982183462338,0.18912990657473377,-0.8502167228968748,0.0065118419619715024,48300
-0.36377555412744195,0.9066007492256266,0.13148154943617052,-0.8752352388815069,1.576316210318852,-0.14709708084657777,-0.5383184216866402,0.005195874176519557,48333
-0.02064462611493891,-0.8925697571270553,0.720392402175748,-0.2739642549085179,1.159590579105657,0.4197726015612947,-0.5709343199164149,0.004289496230738328,48366
0.5126249734174737,-0.31785780279351894,-0.8933285971311964,0.884912622906748,-0.08911134687112976,0.17872507660696055,0.6938033953950274,0.002649641945249645,48400
0.5279948556101883,-0.48936785540841754,-0.08397531058723773,1.2605988994226882,-0.858911935399707,0.9462002598803378,-0.3361035124041988,0.0020911871584140787,48433
-0.13959368906864333,-0.8474479788199204,0.4560007051901119,1.183493934413421,-0.3810419453251659,0.11754676477390227,0.8122729220814384,0.004000443574748491,48466
1.6738209527757917,-0.1152248258449474,-0.8853246379332296,-0.49321682505570863,0.9667870714914447,0.31173908149155694,-0.28244513632280027,0.0034483552574651275,48500
-0.33040574059025,-0.9675916149391122,0.14031005108467418,-1.9362013886109217,-0.0966694647044931,-0.8643298702375725,-0.7205019050792711,0.002210028329209744,49366
-0.9690658351017334,-0.14506614642430682,0.1902684400238259,-0.4530370397722876,-0.7315481268995083,-0.022190581526552018,-0.8567753468789535,0.001502310576923395,49400
-0.7076000334561287,0.07771410370194105,-0.45914533069645713,-0.16495387596777275,-0.9013771103076075,0.3864971806477856,-0.3234613559515703,0.0011095547596144816,49433
-0.05566972609129099,-0.6289974157572807,0.9674467610120853,-0.33428832702112715,-0.15173435402626362,-0.8775774461861495,0.2389558740402686,0.001487424393600464,49466
0.10974679104024737,-0.9194856661755594,1.5207943664654464,-0.25019221205940234,-0.5003052800350895,-0.10911894642977941,-0.7971531990158164,0.0011157654009131006,49500
