center 0,center 1,center 2,center 3,center 4,center 5,score,MILLISEC
-0.758551830560164,2.827794939338786,-0.1548186667873155,-0.3833351682655972,-0.8776884919731215,-0.07077000172553387,0.001227100659451861,47533
-0.8546291838732815,-0.013328755531527113,1.1666496855213178,-0.3004199658681513,-0.43307679376700414,-0.6466192489379614,0.00227614044859265,47566
0.0635114212799602,-0.8795279252058881,1.7641631125221726,-0.10349541870562906,-0.3889495928913556,-0.7314512968369389,0.0020443923927218662,47600
-0.19329014505884193,-0.7649055483891375,0.9036189284093328,0.010195969604025346,-0.5954796605588795,-0.917220464813451,0.002354229646587951,47633
-0.21531987726873014,-0.8273119981461926,-0.06333999053668775,-0.4548459433456005,-0.6705505153054963,-0.9229578925912807,0.0027071747515351624,47666
-0.9195919805832098,-0.30129064346869333,-1.8303344991899149,-0.04506941464590708,-0.672409637847891,0.21812184417272226,0.004505675197714548,47700
-0.8889052171865811,-0.13980171538245428,-0.4767339965836217,-1.4110760681922745,0.20497716961931378,-0.702312061498565,0.0030701032715333486,47733
-0.6074255256076756,-2.2717577748694784,-0.18196987029243974,0.3571320201181529,-0.882693762528583,0.047236768071156635,0.005924242219342996,47766
-0.7014063142749114,2.486463317524712,-0.10749967836678033,-0.24921435363824815,-0.91049598077683,0.06069849786291574,0.001868150333128754,47800
-0.20922082755537086,1.6394194908452915,3.659621027755822,-0.8444167421570591,0.006391372590055552,-0.49496172272384575,0.004304108576547243,47833
-0.07738490824584815,3.321902230814866,-0.847280080247111,-0.5335508685265706,0.13313631804006382,-0.3195685493135119,0.0026601067451448956,47866
-0.32629052424423816,-0.9086462101082908,-0.10028048749042022,0.5092111783927493,-0.6718692318860652,0.07065447265159648,0.0028645797961679145,47900
-0.3641539341879359,0.9706529529156417,-0.8444466094251702,-0.11910924092655571,-0.5624630138636693,-0.27207341532035845,0.0025145942288684157,47933
-0.5631200190491599,1.0862462865419467,-0.1987847552515868,-0.8905847070032418,0.5966128860169959,-0.7922703032299784,0.004137455381374811,47966
-0.15702877520258635,1.478017780519086,-0.7769091933520237,0.47540369769491364,-0.41352639406890235,-0.9630702788948577,0.0033899433844681607,48000
-0.10355159873831521,1.7979793935992172,-0.918479494974624,-0.4958448951462824,0.16311726446267327,-1.0075908853328708,0.0036884856724601245,48033
-0.45156881695699164,0.8665181938009512,2.20605956053957,-0.048653449196815385,-0.8278743460398896,0.4788076681293476,0.010282210845087006,48066
-0.11848772929133634,2.4536703831790514,-0.6492849355963862,0.2578498658612254,-0.9111461380793748,-0.4410175837168264,0.006479231933956848,48100
-0.6827478366678142,2.4528166999754717,-0.05945957220781145,-0.9999210397805427,0.4231141925654335,-0.40856755195941347,0.008261827167170657,48133
0.05851338403142247,2.399831054991081,-0.8087901726714956,-0.38856124418427623,0.8350078865099282,-0.15381595021964692,0.005579219329844223,48166
2.6166459277450307,-1.0360033578364658,0.1326189316430839,-0.2173044324588827,0.7949996001278141,-0.6485300590361198,0.01586494249698272,48200
1.0627625182677862,-0.4349682033031974,0.22268614896190245,2.582413350561395,-0.13874959342579102,-0.9199061205165991,0.005023157867248499,48233
-0.15328586019251453,2.218000433296859,0.21862171255245366,-0.843384663014453,1.0727712691192184,-0.4021186490137596,0.004623399589794845,48266
-0.36699113856350135,1.1803982183462338,-0.7902856514362242,0.34403952902560586,1.7131138374116166,-0.11954230767207265,0.0140450899307013,48300
0.06767067235895041,1.576316210318852,-0.5383184216866402,0.9066007492256266,-0.8752352388815069,-0.2122588260770845,0.007821889825736606,48333
-0.31638854990964604,0.720392402175748,-0.02064462611493891,-0.8925697571270553,1.159590579105657,0.4197726015612947,0.00788913784342382,48366
-0.11031681616373995,0.5579195789118621,-0.8933285971311964,-0.33477674282130704,0.884912622906748,0.17872507660696055,0.003891872942888652,48400
0.04580013807390843,1.0509998063944546,-0.43433716838930575,0.5279948556101883,-0.13519621568711004,-0.858911935399707,0.0061715432670452815,48433
-0.8474479788199204,-0.10285933851970826,1.183493934413421,0.4560007051901119,-0.3810419453251659,0.8122729220814384,0.006699268595252587,48466
0.9667870714914447,-0.14277060202240688,1.6738209527757917,-0.8853246379332296,0.31173908149155694,-0.4683682143808411,0.004639760504050222,48500
-0.3715249574801474,-0.8335975059683953,0.14031005108467418,-1.9362013886109217,-0.0966694647044931,-0.24816730681045515,0.003934997175623557,49366
0.1902684400238259,-0.8066844588871754,-0.14506614642430682,-0.4530370397722876,-0.022190581526552018,-0.9690658351017334,0.0023984166697108462,49400
-0.9013771103076075,0.07771410370194105,-0.442667729571859,-0.1953761539643976,0.3864971806477856,-0.7076000334561287,0.0018971897930772856,49433
-0.6289974157572807,0.2389558740402686,0.9674467610120853,-0.33428832702112715,-0.8775774461861495,-0.1242873174734143,0.00211520757321167,49466
-0.10911894642977941,-0.8583194325956879,1.5207943664654464,-0.5003052800350895,0.10974679104024737,-0.25019221205940234,0.002184710581012357,49500
-0.35014217801696057,2.056989068630753,-0.888751540122349,0.017533471408697748,-0.12142763784202848,0.21270841395257473,0.0029920585091978277,49533
-0.02102164200924767,-0.8803519310804306,1.885176070356546,0.605249642469525,-0.57493670726959,-0.16324599615609395,0.004223449770861613,49566
-0.23849927094353163,1.515492478057192,-0.8172184485337842,0.14864895494470953,-0.48794405563424326,-0.08437358151378922,0.0023891212439794453,49600
-0.11513086844705649,-0.8011035368756705,1.061337054779314,0.06253594914200473,-0.48349588906650937,0.22923658659148513,0.0033751860108088196,49633
-0.06072824246836854,-0.7072097264241672,1.0633250365184153,-0.2302174725887853,0.6982208018407341,0.2631197379009978,0.009744618947262288,49666
-0.2750624980131258,1.2010459311103803,-0.844263861769569,-0.11722320338329092,0.15039854225302635,-0.5694317952599028,0.0026240032821244863,49700
-0.3683669969627988,-0.9388897454706916,-1.4448849489488929,-0.19025389123524142,-0.5687567143402585,-0.01978208348573425,0.0011507105140968101,51199
-0.9291706433735463,-0.19784980885606065,-0.6060728827223073,-0.11219009275367159,-0.37748945352545427,0.026856805753090424,0.0007685764609294319,51233
-0.11739368800871886,-0.9344944366483987,-0.3684626666036053,0.0492246928058822,-0.2578546118251415,-0.8105339511531114,0.0015505870464921922,51266
-0.5597364394699786,-0.12834863609024608,-0.914221828714806,0.01368101310697464,0.15708442505826226,-0.34381534651480966,0.0025667599041125375,51299
