center 0,center 1,center 2,center 3,center 4,center 5,center 6,center 7,score,MILLISEC
-0.1548186667873155,2.827794939338786,-0.8447177219139558,-0.42154737501191564,-0.07077000172553387,-0.30691075477296026,-0.92714464706187,-0.758551830560164,0.00042166856165432823,47533
-0.2805352692112095,-0.8101615072664581,1.1666496855213178,0.04587147809960749,-0.40874254779099495,-0.05772893075487806,-0.6466192489379614,-0.9213306987835165,0.0006370122120781202,47566
-0.07018331328461698,1.7641631125221726,-0.8631096590917154,-0.3889495928913556,-0.2034317349686653,0.0635114212799602,-0.7314512968369389,-0.9452009896625796,0.0005194446753003969,47600
0.04248068123084153,-0.7649055483891375,0.9036189284093328,-0.20127442388409433,-0.917220464813451,-0.5954796605588795,-0.2935856354287784,-0.10834576402421879,0.0007720594850465223,47633
-0.5267741256950088,-0.10886111485150785,-0.9229578925912807,-0.3873390546517724,-0.6705505153054963,-0.2213932643595064,0.027304798253723533,-0.8273119981461926,0.0009286401117519345,47666
-0.9195919805832098,-0.12063172135599572,-1.8303344991899149,-0.43841961411529573,-0.672409637847891,0.21812184417272226,-0.2641535596411628,0.012176453354309969,0.0009549656980522923,47700
-0.19796652696890532,-0.8889052171865811,-1.4110760681922745,-0.09133103906041178,-0.5264526611814783,0.20497716961931378,-0.702312061498565,-0.37729666738790846,0.0008870633206048262,47733
-0.145523356238234,-2.2717577748694784,-0.736633064681627,0.3571320201181529,-0.9326870237406344,-0.36420244056346857,0.047236768071156635,-0.5658588437821264,0.001123388164674879,47766
-0.14799222507774953,2.486463317524712,-0.8519588343418149,-0.2380370965509475,-0.7014063142749114,-0.03488666054096423,-0.9397645539943376,-0.3554292187776407,0.0011410581913081559,47800
-0.11486795109243897,3.659621027755822,1.6394194908452915,-0.6420543695917612,-0.23132285137974531,-0.8894044712138038,0.06853305171851293,-0.415268261250994,0.001187777603459467,47833
-0.3195685493135119,3.321902230814866,-0.030882047803355375,-0.847280080247111,0.21073055871136054,-0.5335508685265706,0.10727157114963158,-0.10838681520751002,0.0019345730144344183,47866
-0.08184654381622163,-0.6144416814219169,-0.3749725953820981,0.5092111783927493,-0.9426883373027083,-0.23299501364543654,0.07065447265159648,-0.7663851734732942,0.001083881376293586,47900
-0.11910924092655571,0.8489689472890563,-0.8753570314059388,-0.27207341532035845,-0.5624630138636693,1.0923369585422271,-0.7517153434828647,-0.3641539341879359,0.0005584301957726128,47933
-0.3177484040731419,1.0044870675951614,-0.8905847070032418,-0.15913020564440178,0.5966128860169959,-0.5631200190491599,1.1680055054887322,-0.7922703032299784,0.0008051440133114826,47966
-0.5065594570297336,1.478017780519086,-0.15702877520258635,-0.9630702788948577,0.47540369769491364,-0.8118208640591521,-0.3902681283286946,-0.6721741812306385,0.002178284550011111,48000
1.7979793935992172,-0.4033223580253644,-1.0075908853328708,-0.08172132427541491,0.11543963298977866,-0.5575265865602277,-0.918479494974624,-0.15629086539679166,0.0016306946743465671,48033
-0.7062744443719844,0.11071711853317305,2.20605956053957,-0.14427578983480843,0.8665181938009512,-0.45156881695699164,0.4788076681293476,-0.9089409471518265,0.002129660971754032,48066
-0.48198709170528503,2.4536703831790514,0.00044438216931733804,0.19076469794399017,-0.9111461380793748,-0.15813176644488758,0.459105369612931,-0.6777378782344475,0.002128352636525667,48100
-0.9099836755010422,0.26660653988789174,2.4528166999754717,-0.40856755195941347,-0.05945957220781145,-0.6195413356589438,0.5796218452429752,-1.168910295803557,0.0036198036616677887,48133
0.05851338403142247,2.399831054991081,-0.7014487425347689,-0.252205647143991,0.8350078865099282,-0.8892962452740405,-0.4185047184070778,-0.11371236846831152,0.0022857823365619546,48166
-0.08769196195283609,2.6166459277450307,-1.0360033578364658,0.6113621488071089,-0.6485300590361198,-0.3645046137346679,0.20434970934262847,0.9786370514485194,0.0061177321124669904,48200
0.22268614896190245,-0.5356823304762616,2.582413350561395,1.0627625182677862,-0.17752631322848006,-0.9199061205165991,-0.3594326079233993,-0.11289844689066499,0.002248651950911696,48233
2.218000433296859,-0.3498957785564712,0.11441588328580819,1.0727712691192184,-0.843384663014453,-0.13017780903903964,-0.5590552875501441,0.288092265396884,0.001604011095815975,48266
-0.526401965482257,1.0056987102529498,-0.15206311761174285,0.4989491514764779,1.7131138374116166,-0.8502167228968748,0.18912990657473377,1.3550977264395176,0.0036051830926347992,48300
-0.28611305493762246,0.9971488280560377,-0.06918688629282597,-0.8752352388815069,1.576316210318852,0.23755922327692225,-0.5383184216866402,0.8160526703952156,0.0025572364601027416,48333
-0.14866070004439805,0.720392402175748,-0.8925697571270553,1.159590579105657,-0.3101183055628276,0.034966836820536376,0.4197726015612947,-0.5709343199164149,0.002024792023577443,48366
-0.08911134687112976,0.6938033953950274,-0.8933285971311964,-0.2931281003195236,0.5126249734174737,0.17872507660696055,0.884912622906748,-0.46623601763749134,0.001426525576344977,48400
-0.48936785540841754,0.9462002598803378,-0.10993040031946695,0.5279948556101883,-0.858911935399707,1.2605988994226882,0.04580013807390843,-0.3361035124041988,0.0011288061826882634,48433
-0.13959368906864333,0.5125940308619968,-0.8474479788199204,1.183493934413421,-0.3810419453251659,0.8122729220814384,0.11754676477390227,0.34281405384634195,0.003085356571718768,48466
-0.348694332198692,1.6738209527757917,0.31173908149155694,-0.15741685406452957,-0.8853246379332296,0.9667870714914447,-0.5231304054451638,-0.03340057639356135,0.001955182243746789,48500
0.1036295667684976,-0.8901453064129574,-1.9362013886109217,-0.20875183055999458,-0.3715249574801474,-0.7205019050792711,-0.07850274230323287,0.21367101971702734,0.0011725792471742598,49366
-0.0834811618923923,-0.7315481268995083,-0.4530370397722876,0.23203567315903773,-0.8848479689346485,-0.1813611354194954,0.10673397375340218,0.013810003302562317,0.0010782494762829119,49400
-0.3656208488326794,0.07771410370194105,-0.8453224777055397,-0.16495387596777275,0.3864971806477856,-0.4933886566849028,-0.7076000334561287,-0.92006198784163,0.0008298240580811444,49433
-0.33428832702112715,-0.8775774461861495,0.9674467610120853,-0.05566972609129099,-0.5802967501729369,-0.15173435402626362,0.2389558740402686,-0.7263987469259685,0.0008097801569267224,49466
-0.9194856661755594,-0.10911894642977941,1.5207943664654464,-0.45193586697381244,0.10974679104024737,-0.25019221205940234,-0.7971531990158164,-0.5244899865657281,0.000948651106635069,49500
