center 0,center 1,center 2,center 3,center 4,center 5,center 6,score,MILLISEC
1.2141997053231612,-0.14386666899405243,-0.4131528394013435,0.05492091300398999,0.502447946752556,-0.6874069314573001,0.19803748425217504,0.0025789464144294473,47233
-0.27313177729652066,0.027904536381528296,-0.600670628895296,-0.032665611526370986,0.3737824258839194,-0.515234629957758,-0.13369055636570415,0.00042868170948623055,47266
-0.06763587883353156,-0.7031373487949438,0.6948953513436225,0.1593555029245588,-0.4679126132018275,-0.22813954859099364,0.3487036000259648,0.0010498803520899967,47300
-0.557599280760373,-0.10645676580057055,-1.5220008758669077,0.2612937145435502,-0.280934955250246,-0.871149759982722,0.14055931873830285,0.0025031858780321255,47333
-2.3411001589285876,-0.17769772122247102,0.8584016940099577,-0.6726362750100433,0.08802172291604078,-0.37154189394562354,0.3511084335218309,0.004758196520715401,47366
0.025353400234926902,-0.9794325246813957,0.28445732493103565,-0.3725744490281527,0.6184437086251816,0.1824484771896293,-0.5848143401017136,0.0012388270175746497,47400
0.3753470791039239,2.7824499410316332,-0.2943131417245557,-1.8728577711748287,1.0623915321376902,-0.0850830147484326,-0.6115671467504415,0.00972994032831219,47433
-0.13754780933350533,0.7916564347387393,2.555739474918034,-0.6044947678191162,0.1075150455103473,1.1272455227163094,0.4893200695961294,0.006506440147446502,47466
-0.30959480566434067,0.2535488415204974,-1.1168438638731932,-0.602692048289541,0.7646605112216651,0.00997024336670471,-0.1427457440455056,0.0035698529029044566,47500
-1.495402400113955,-0.19993646043482374,1.8618334662958413,-0.7511510384343685,0.28148757969519594,-0.03735783805660317,-0.4845422051865898,0.0028641903497163613,47533
-0.7411141790807231,0.1133226988656999,-0.39717733289376367,-0.9630513234764395,-0.0683882927845206,-0.2249293765047626,-0.5190536500537891,0.000993434831150044,47566
-0.25475137621652916,-1.1736906205707238,-0.7288263893157745,-0.027905982921581973,-1.7297449649316776,0.3413064854146243,-0.41741075450401793,0.0018601386996721615,47600
-0.2747764499317778,-0.8093914112554957,0.1262387134825271,-0.5839663450094333,-1.186269160663594,-0.14502823795063924,0.031623643030543366,0.0012300773226465351,47633
-0.44886428120395394,-0.08923075915415625,-1.4825796500976474,0.37891371764064447,-0.700598803275391,0.12425246878921292,-0.1920685936157836,0.0027883588104570638,47666
0.2821005284795689,-0.6995358724246835,-0.12006002395188942,0.5264982315202087,-0.3798444140047114,0.16008643886036766,0.7471751066259769,0.0026637872914415197,47700
-0.711961554253644,-0.08242293488360543,-0.2800466662952401,-0.4573997467485495,-0.18415591061445258,-0.5998342114980668,-0.0016506149549493185,0.000506707145357895,47733
-0.0042557560016414,-0.748913863741743,0.7306728593006695,-0.3772142503566499,-0.5827336392042912,-0.09546402128003341,-0.24917958684441666,0.0007642675839208754,47766
-0.05604734116162396,-0.7160313591541974,-0.2169200282328422,0.3047808323728867,-0.4202735132770294,-0.9741389582774028,-0.5684385519886258,0.001590286170417721,47800
