center 0,center 1,center 2,center 3,center 4,score,MILLISEC
-0.4790745974797476,1.2141997053231612,0.112167541503264,0.502447946752556,-0.16236788324315532,0.006301832060420535,47233
-0.13369055636570415,-0.5664962293202809,0.3737824258839194,-0.27313177729652066,-0.01247556222373789,0.0010787211850795187,47266
-0.7031373487949438,-0.12782475499257984,0.6948953513436225,0.2066925271999103,-0.4679126132018275,0.0046304614910169465,47300
-0.4955241800607673,0.18080411734005197,-0.1581602368981788,-1.5220008758669077,-0.871149759982722,0.005908841277827852,47333
-0.6726362750100433,0.09776769628505314,-2.3411001589285876,0.8584016940099577,-0.2999801799906754,0.01151336663750047,47366
0.2553119398620624,-0.9794325246813957,-0.4433210793860063,0.6184437086251816,0.025353400234926902,0.0033767293976352413,47400
-1.8728577711748287,1.0623915321376902,0.3753470791039239,2.7824499410316332,-0.2600095896554853,0.029066399060097316,47433
0.7999696154474794,-0.6044947678191162,2.555739474918034,-0.18191328562982342,0.06918671290947379,0.015792834225548807,47466
-0.1481992522849153,-0.5816829616112835,0.7646605112216651,-1.1168438638731932,0.2535488415204974,0.0073019274877440836,47500
-0.07879147202673857,-0.7511510384343685,1.8618334662958413,-1.495402400113955,-0.4845422051865898,0.012085888732913991,47533
-0.3751048681657655,-0.7411141790807231,0.1133226988656999,-0.9630513234764395,-0.1052220280932708,0.0038722504654439384,47566
0.018245575620443814,-0.7288263893157745,-1.7297449649316776,-0.34769959238080844,-1.1736906205707238,0.009699891703990647,47600
-0.24233939693649317,-0.7708600270367848,0.09470035666519921,-0.5473560404794567,-1.186269160663594,0.0026592271237335266,47633
-0.655380548120789,0.05535131427494624,-1.4825796500976474,-0.20748823014176837,0.37891371764064447,0.008871321898550543,47666
0.6368366690730928,-0.6995358724246835,-0.12006002395188942,-0.3798444140047114,0.20075780206676808,0.004295887306376047,47700
-0.24341445346400026,-0.6745857733351182,-0.09824056493802935,-0.4573997467485495,-0.012237328779035318,0.0014884512653055484,47733
-0.038458855481038404,-0.748913863741743,0.7306728593006695,-0.33453602918590547,-0.5827336392042912,0.0025478482315822136,47766
-0.05604734116162396,-0.7676528789788384,-0.4795395287616679,0.3047808323728867,-0.2169200282328422,0.005382623342599004,47800
-0.3576324758451444,-0.6699918168305445,0.01810127856995862,0.17236646113923035,-0.17712152108751636,0.0037691072369832007,47833
-0.407728848807712,0.22200826478063068,-0.858127302011959,-0.153197055806015,-0.6439425894922207,0.0032126583681678055,47866
-0.14171116268980596,-0.5789881017818913,0.04844099992631901,0.36129875610762685,-0.7508730276934416,0.003528109579460104,47900
-0.8184693539260441,-0.07951702362126258,-0.5331387022289262,0.1200032516216487,-0.2373308780609989,0.004045129409325842,47933
