center 0,center 1,center 2,center 3,center 4,score,MILLISEC
2.9054600951438383,-0.5690251417509188,-2.8682292134439216,5.551622704241911,0.8035852350909335,0.19818041945578216,290430
1.497280988876404,-0.9705832431342639,4.959393195498135,-3.3350841219353526,-0.07909894350034283,0.14219415738250843,290464
-0.6166532850604329,3.742490092097417,0.269290811203039,-2.0291822288479437,6.183175756283184,0.2065291471225245,290497
-0.6654139147412685,7.319356601367891,3.16349156409867,-2.847095292531055,0.13470317322157427,0.12113283316745078,290530
-0.529178419176082,3.065230149102401,-3.3560466511939997,0.285346945156682,5.837843817417463,0.07513468638573835,290564
-0.15887765971722137,1.7486920930199905,4.805019863957595,-1.6186513928848518,2.921723506160283,0.13259953920538425,290597
3.4919234732211213,0.0675268151578744,1.7645596264987018,-2.0148792415489023,-1.009498203359464,0.11283106929767632,290630
0.11341009537694942,2.457513345801656,0.9718855328530147,-0.6226409980301473,3.102050413236279,0.042359829467000024,290664
-0.18625763337622214,1.4090398071636734,2.2448174270065024,0.6948853614416809,-0.8562261726424717,0.032028271070872055,290697
5.260761216430061,0.08743748446550925,2.155149860142827,1.1506465493856932,-0.5866700007291237,0.06641141967560237,290730
0.4987340072836526,2.9493159113067873,4.328440493085951,-0.4831880511467137,2.010673651651581,0.09596731137903927,290764
2.7194041440378376,0.34753966531947295,6.311237016490402,-0.536797501812501,1.1938129649606164,0.059332461028967866,290797
-0.16138359790993553,1.6828733038356054,1.0830608647508189,2.620109570483421,0.4984739454765159,0.02763199275891546,290830
-0.6068352341813403,1.1626902671203254,2.467364307135078,0.19987042890500661,3.8343498415604538,0.07856783123977545,290864
1.1677083549074498,-1.5761589622167764,0.2484522997451674,2.769767652847487,-0.3960239958873274,0.0575737495986184,290897
-0.3286690597443423,0.975514216964899,0.346979233063891,1.7075591841333124,-1.3310203293454068,0.02689573212773971,290930
0.061461024429160085,1.0823651527211677,-0.7760058908463483,0.488808160459985,-0.2318705355550372,0.014295251508375665,290964
-0.40490492810571793,1.6341168948137312,0.2615336679149881,0.692608601765044,-1.1375497705615076,0.015574023572119103,290997
0.031020785482036874,-0.7428071977725533,1.482715726895759,-1.280051235986093,0.4766802580855101,0.021159943487357825,291030
0.40712536558567713,-0.3701346771565578,0.06956153761330758,-0.993483439845535,1.3687843083277482,0.012451489165756412,291064
0.28272406587153465,-1.3098859293619076,-0.09890634210649403,-0.6574478899967133,0.7865765501945412,0.01865752951047777,291097
-0.6925042155684776,0.5514153568610284,-0.13556662950610246,2.4830718245449597,-1.2551599383694125,0.02545313957627276,291130
0.23282022253215623,-2.6617826711908825,1.2472210835985105,-0.45879023396834373,-1.4860403465778536,0.04204788056306676,291164
1.7883442405229797,-0.6010134291786302,-0.030737706244619675,-1.7403579443300015,0.6565214501576245,0.030831958898145082,291197
0.25396687491297404,1.1825201813278556,-1.5063501555132028,-0.5006064627337483,2.165904070620594,0.026457458354019046,291230
1.4915986079327799,-0.5603471586130583,2.9251287627885687,0.33523357069291415,-1.2801575057421681,0.06202217176204402,291264
-0.9764957813970716,0.7382994177783839,2.092417724008021,-0.48581469760790646,0.29560509245426037,0.03045641963270758,291297
0.46426745779300704,-1.2885870219465358,-0.40891815359259015,1.8092001847321246,0.9412253956355947,0.022362040905357414,291330
-0.2944520367624998,2.175595393628238,-1.1844056039864967,0.497164614765277,-2.487688482548175,0.04213853706454774,291364
0.5052721291676212,1.152629430329112,-0.4863839151872486,2.348227063244731,0.051430700217757856,0.028499338574585482,291397
-0.8073542009134638,0.7935185836413221,-0.20256400433212382,2.2808742685679793,0.2929823648826121,0.019972772810412404,291430
0.1085372334077913,-0.53359705659645,2.5395419381709656,0.8570091494705542,-1.1030552722962526,0.03710186873870266,291464
-0.014773943517228435,0.9272793654698873,-0.6723568095127757,3.3403907647470117,-1.8237258766246924,0.05796843013164945,291497
0.3710212645009161,-1.3840837958864234,3.4949021811436816,1.7297957885928417,-0.28691382511399566,0.028843811344741805,291530
2.246518327776135,-0.19778767023807392,0.4156588753176868,-1.5306236333260823,-0.8819166407066884,0.02913496677393032,291564
0.5093536681565736,-1.4715344660893102,-0.1641583934058891,-0.8133219319220568,1.5732893753869448,0.025782224080580438,291597
0.6523075109141969,-0.45177702434999856,-0.03886354791571489,1.276165481508937,-0.9843726455438638,0.014136608207563583,291630
-0.26860363586193503,-1.7012829966889507,1.1819865910267295,-0.7493909443925836,0.21117121572621064,0.009352587378619362,291664
1.0162716733011272,-0.9794410277482356,-0.04487116693507468,-0.5618069808499022,-1.614075267737438,0.02296655184350178,291697
0.2203505966858602,-1.2658289921362578,-0.23427811883925487,0.7253079449853926,-0.7710339126624071,0.015159677883153802,291730
-0.19556823235121296,-1.259955387831568,0.436110271365018,-0.6896579679756538,-0.39228891856328885,0.017863988727067907,291764
0.03948870381739388,-1.2718734177371804,0.794503623522333,-0.20227204789738434,-0.617786089003595,0.00832310063022076,291797
-0.32543045062423326,0.28507663288820234,-0.9823607376705721,1.2754261311115143,0.7356115901799835,0.03222689447730864,291830
-0.16554132750347816,1.7214936216730665,0.5829378518732646,-0.7692023907113688,-2.2142189719558467,0.053595243680791944,291864
-0.037232905655579976,1.6544163488726955,-0.6358300270938774,0.49085966205204334,0.9653960019451137,0.03377032317337458,291897
0.29723503136094315,-0.8306877348570708,0.8225570911124234,1.4893450483399087,-0.1529262487705152,0.013855301843801964,291930
0.6824116035998378,-0.35929877977431846,1.4091160703587933,0.10454229865872487,-1.1419559902648462,0.02522734853736158,291964
-0.1944084260741575,0.8931050213261672,-0.6665280648694788,2.1233043858772445,0.3113901082240047,0.025684322813951086,291997
0.20700952539162668,-1.118065547970839,1.1581546389439161,-0.34278972595358637,0.7402363490234095,0.010594290370223185,292030
0.5421315975185588,-0.7324818109088329,-3.812417658109699,-1.6353302235749634,-0.0175728678595705,0.022537381254574985,292064
-0.45034763410445455,-3.722115697299988,0.6384468919530544,-2.701125688685955,0.004296135566389479,0.016221002731028184,292097
-2.1417785276712746,-0.5194419776522226,0.7260180942533654,-3.337749629762673,-0.01624735523015023,0.05352291195687381,292130
-1.202949319179085,0.3594448412165321,-0.40433157497823013,1.3292637989461005,-1.6528011959452158,0.027101845755480903,292164
0.7579694729635755,-1.6705962293128394,-0.5704513029324689,-3.0993933116811454,0.00656281093749001,0.035954193699929415,292197
-0.9278324078181942,-0.01752469753198805,-3.447879898995861,1.8396944136232578,-2.0865042747450553,0.04959594936061646,292230
0.06389977960138622,-1.8176450332143503,2.7632443415364136,-0.7343919499290035,-0.4051211745077768,0.011498595986134,292264
0.34794881496559044,-0.4888025667714707,2.154174453156799,-1.7634717771759545,0.05718854308222978,0.014710773640674408,292297
