center 0,center 1,center 2,score,MILLISEC
942.6767617544026,3448.9775296455614,5950.229995554793,-1116529.9341164294,290430
3273.067826978231,5212.441366576702,956.8410669594729,-1012781.2790172932,290464
919.0027536990219,5773.759260655054,2853.2095962266776,-435934.83517867874,290497
905.4966584520168,6704.802085073055,2182.779386596982,-567303.7264747751,290530
962.6201916771705,5490.777176320306,2664.3169856456643,-1104891.9649327435,290564
974.9650019454677,4644.430104975206,2345.0275051691824,-402525.65464800905,290597
940.5368991006908,4085.266331587207,1549.7729638977112,-363025.5043677249,290630
1517.5304643333839,3349.605499159565,979.5488541076552,-435492.8379424911,290664
1354.290979260147,1009.0734244725318,2850.9650997513104,-263688.19729344285,290697
1696.8334016541849,1038.1263853836897,2518.3587909589055,-305898.55658538063,290730
1698.307086305125,1058.30578787085,2649.0596444776397,-314612.9121681343,290764
2456.6201408044462,1051.332717214113,1376.1490373025856,-376514.0079191602,290797
1073.1151545355544,2962.0523290448464,1593.7346581837035,-396097.19891442574,290830
1028.8419513815325,2686.621856532847,1449.8712067189622,-192149.0057981082,290864
1011.7510383699952,2143.300725516604,1411.4401537234498,-195888.29544439405,290897
1026.253171429104,1208.926491614926,1685.6959986901552,-79228.11133372309,290930
954.2415360763699,1095.3214665556638,1562.9760074933972,-47390.34544107555,290964
1109.234947644006,996.4751999140441,876.5682903595775,-29815.015321267812,290997
1103.7623096850616,803.4026726261527,1013.4570299720908,-36060.922253555924,291030
1053.9818710525633,718.3738338844942,936.1398305882067,-28865.180688373985,291064
806.2343710075222,991.4738750070453,515.0894158846642,-61790.25481690979,291097
981.747653405917,520.4719713017495,1512.1914561324568,-321111.42886868975,291130
1078.8481669083656,44.766058571198755,702.9646196272779,-192580.09834445486,291164
1057.5585695136049,89.0673902166219,736.8024183990221,-213191.73773881543,291197
888.2007815020755,1150.6646535213893,187.8932816859408,-117418.12641150776,291230
997.319597752682,269.1792755658537,1473.3760013347708,-339845.96905116027,291264
1044.027942567341,2228.408625005746,181.64525867745624,-358945.44763350056,291297
1052.7777542378963,2342.967562728942,235.42514733987105,-252658.00345441946,291330
