centers 0,score,MILLISEC
509.28814336025386,-21626.935163327405,94832
454.1890935163014,-10877.33665420205,94866
412.21455117267845,-14370.819007536176,94899
373.1270758028653,-10941.926514014085,94932
348.51287882287295,-6796.866472967479,94966
340.5983839368933,-12836.704297883234,94999
350.74696366723543,-10484.837391075198,95032
418.6053706805171,-4305.718187134133,95066
481.600557020784,-1339.517386352904,95099
514.1789531732809,-30371.020568145126,95132
524.7005661896881,-18957.57920110364,95166
553.6000543103032,-7696.899338146775,95199
555.1013767560858,-35829.307617490806,95232
596.483694260538,-96064.01240650509,95266
606.7560730699449,-170489.33896369848,95299
631.5611353329657,-115295.66168467641,95332
686.3242874795359,-31565.86207853663,95366
631.1030625027063,-23151.622498526183,95399
540.6371342215016,-183667.4455038105,95432
545.6739892878422,-271110.48707345943,95466
565.101920382063,-262735.09790252266,95499
630.69800989289,-217535.10158574017,95532
753.1508756236213,-255225.79273686217,95566
827.4132666569539,-438087.430800343,95599
890.2621618162295,-496238.416191468,95632
811.7183845081009,-397720.32125779346,95666
682.7213590216959,-317509.7296778433,95699
594.061409060906,-310104.2113228546,95732
535.5436831702362,-186584.81708228792,95766
465.8474187894865,-92573.91203586389,95799
382.89098437246696,-22226.4704314162,95832
316.2525406969069,-28366.6525137562,95866
310.0491737237557,-73991.54936608177,95899
376.45042909585567,-123239.37216773082,95932
459.06946080466656,-147951.15078256372,95966
522.2277249625926,-190069.01640197396,95999
596.0395408583988,-175995.3286665459,96032
615.8084438171951,-207510.80261722222,96066
641.9535973308613,-273763.89436983183,96099
655.6017045945576,-311534.0246635517,96132
646.1526026779368,-354143.07026264205,96166
609.49781631867,-356271.0595138642,96199
561.5047778730237,-343969.9221288314,96232
541.3258183886389,-264597.7917293514,96266
575.6639416972622,-242511.13114785563,96299
548.0040982748862,-361923.5413696442,96332
604.3874864432078,-410609.8311543064,96366
548.1850981131736,-96278.49103325138,96399
348.12101819582443,-137052.78345151249,96432
461.42929407513043,-319267.032846634,96466
622.7648458938081,-728307.7335943073,96499
707.6463298929837,-660272.3589449534,96532
756.3973308692686,-438163.3892692317,96566
764.4546507377373,-413496.43482722,96599
700.3272033511232,-494163.04123197246,96632
738.155725501796,-422357.62454458553,96666
872.4768477217746,-318858.7509473775,96699
945.2495546763118,-269804.3969211702,96732
934.2987466628681,-122124.25992096965,96766
942.8484025684062,-14540.448871022876,96799
958.8703992919378,-2987.7868085990326,96832
1064.6636416478893,-9973.65076527365,96866
1160.057944906703,-25061.82229418512,96899
1245.1999024520833,-103411.0146666102,96932
1332.4663798890754,-147467.73232651077,96966
1389.606057492235,-192541.02490443687,96999
1406.918224968744,-200554.54125399172,97032
1432.0027854457148,-204198.11237856836,97066
1445.0204309640194,-195903.77048279895,97099
1451.476530342635,-146805.40932253,97132
1430.147926875917,-131608.53626258613,97166
1414.63717217852,-119884.3554538029,97199
1382.9170194189833,-143251.5870065772,97232
1343.7353787643704,-214481.1592848698,97266
1377.8315244422893,-167316.45126518485,97299
1400.8070289317357,-146878.3384772179,97332
1357.9038112643843,-375711.1967682969,97366
1248.4925468297768,-795812.8025524874,97399
1125.5066582335862,-660253.8113593259,97432
1116.9550898356924,-342184.6364507028,97466
1060.4207346939334,-190079.32715589326,176598
995.9755136896065,-240801.8806536222,176632
908.0748758627366,-296915.0991343777,176665
803.7901000735138,-382424.3751190523,176698
742.8995842469889,-406386.0386282555,176732
701.3923488205652,-403120.8650798532,176765
675.7573421291302,-289704.0727928689,176798
634.9166388712135,-176029.3084224048,176832
594.4459335770678,-63127.16026844176,176865
512.5014671636809,-21907.23077537262,176898
446.5530530192609,-44462.854195885775,176932
444.88371571691397,-40656.39744956038,176965
522.6588097467379,-66628.84297061616,176998
568.0920658202303,-173367.02376051532,177032
533.6432622037198,-228863.34352285953,177065
521.2863199599981,-220428.86311281257,177098
554.3358254313146,-244846.96321691567,177132
628.9908915880949,-344720.2914960671,177165
658.3126941436889,-394648.98364638974,177198
592.5701057485012,-549435.3488660504,177232
518.3666658900376,-438166.9984702311,177265
455.55398984283414,-479923.81169137475,177298
405.6730267669255,-298788.97676880675,177332
354.2906772788515,-159745.57996646359,177365
306.02967922684184,-46438.17716158154,177398
330.89349162748994,-6175.485992841206,177432
412.31127453946874,-33219.06443819414,177465
525.6739685063063,-90612.39417415456,177498
622.2306607210912,-196208.02429297147,177532
690.2075063402069,-232262.99095816584,177565
766.037998274775,-269135.9259958795,177598
834.3017432334897,-302271.00618780183,177632
899.5843752959101,-417052.7586173358,177665
976.7955271402503,-695012.490794003,177698
1019.0719217106566,-1101563.0919047461,177732
1043.1854239418544,-1657415.8563762684,177765
1054.9093651730648,-1433277.1563508073,177798
987.4869513729692,-1016326.6043405964,177832
934.2203131471507,-754244.0325161985,177865
870.2262682491765,-394118.2102455608,177898
836.5154264368405,-250998.706665955,177932
861.3536127220588,-261035.76925328784,177965
938.898363511506,-483285.3149770799,177998
1074.6918035447993,-666151.6369681326,178032
1134.2445538218576,-831000.4606272766,178065
1118.3977213402688,-659953.6845044721,178098
1079.9890650349953,-398337.0970241851,178132
1014.2004494161326,-227988.24202057326,178165
963.542721228394,-174684.12183890678,178198
930.743307354366,-226270.47907528013,178232
888.4765588981701,-306973.02144233265,178265
837.5153945427525,-317622.8195194881,178298
816.0276410032484,-312861.4455933679,178332
818.6206701548589,-336577.9919760487,178365
798.035940364905,-333518.18942950916,178398
729.9292881276408,-382323.1716673778,178432
638.8742768210157,-482625.29208212113,178465
587.3390192630277,-411748.3822557236,178498
536.608849847244,-219245.71132808988,178532
529.2736851130423,-178180.83123430063,178565
550.5938918442298,-363672.8313191228,178598
542.0833280962306,-816133.3270005718,178632
