centers 0,score,MILLISEC
812.0911375104498,-18841.921884918007,72499
813.530210299619,-18839.984649288956,72533
814.7367780736067,-19608.91227119219,72566
816.8553808053173,-19842.434247000238,72599
819.6482478600556,-20474.748899704267,72633
821.8089647985354,-21657.126883798213,72666
823.321401886837,-22311.345975468095,72699
825.0251159975469,-22834.789866171195,72733
826.8716802747704,-24709.121797889275,72766
828.9346644831691,-25699.610090879727,72799
833.2024600945184,-29275.302462212036,72833
835.6957472233776,-32852.09036380345,72866
835.835396462097,-34113.95010524574,72899
834.264283179003,-33063.52905912212,72933
830.5538826521182,-30839.240057456936,72966
826.8305308780748,-27563.366039405137,72999
823.5507783001161,-25511.57780636479,73033
821.3735518788803,-25882.44136936081,73066
818.5683156765493,-25222.562852285293,73099
818.1186033853443,-24391.753974068233,73133
815.4400491598044,-23800.63113127852,73166
814.7245413697239,-23031.608449465508,73199
815.2566435406007,-22896.025814569395,73233
815.1088525733977,-23107.792282394963,73266
816.6711864818241,-23088.865851849056,73299
817.1497835721218,-24450.1560401724,73333
819.9321127896199,-26138.65208175039,73366
823.006360067842,-27687.656439407816,73399
825.8076137136794,-28712.925662592483,73433
825.7491090459553,-31278.044549055357,73466
825.2749979356855,-32283.888911271475,73499
824.2184432094439,-31943.78936700371,73533
823.3920837283123,-31594.38226773987,73566
820.1434636843032,-30904.49487957019,73599
818.5831358626177,-31213.24840661591,73633
814.2747399705584,-31749.23922939748,73666
811.2845099214273,-31330.21980774726,73699
812.8284995128084,-29868.151898781765,73733
812.585256208475,-29516.006963034688,73766
811.2354413572469,-29714.293429564008,73799
812.1027634865513,-30666.50768753204,73833
811.5576848129211,-31134.6211054568,73866
812.2525633052229,-30326.86702047449,73899
812.2472127351303,-30245.327020059143,73933
810.4212239840701,-28557.198580808217,73966
807.9009832652839,-27378.00619493736,73999
806.190077754036,-25440.792654707486,74033
806.1556067379246,-23928.688625043244,74066
804.7756654150079,-22660.64177915596,74099
803.0924609495236,-21893.49583019003,74133
799.5084288816685,-20475.360735829985,74166
796.9241339589212,-18882.62356911698,74199
796.0065355588018,-16795.976738370344,74233
792.2935773440424,-15845.436496898874,74266
790.1791457190975,-15173.588353186617,74299
787.4813358848413,-14431.728165128661,74333
784.3139218179025,-13742.360213105356,74366
785.0394419142067,-12834.373195154785,74399
783.7015772625791,-12600.188980728935,74433
782.4570195486453,-12002.06279525406,74466
781.3274207621378,-11902.307825926915,74499
782.538720412512,-11763.755275741756,74533
784.9882890171374,-11908.930529736106,74566
786.4296320418247,-11947.169232801087,74599
788.5444030063653,-12122.622436674239,74633
788.9834759857351,-12038.373107334595,74666
790.5587398919811,-11812.393902015541,74699
792.039366419761,-12396.21020691786,74733
793.5903967029437,-11681.411304321615,74766
794.2130577227238,-11839.094713606872,74799
795.33421800986,-11318.408313222753,74833
794.630881640807,-10829.809713768804,74866
795.6260285677239,-10490.113327756619,74899
796.265698145662,-9532.689783007483,74933
796.3044058392817,-8632.46620474298,74966
795.1254452667682,-8148.631446617705,74999
793.700725822054,-7233.789147723016,75033
793.1724756160856,-6216.119625249959,75066
791.6544589867467,-5646.087832006459,75099
790.3521120257451,-4801.695082220704,75133
790.5495996841382,-3962.6521962439156,75166
789.3532549399918,-3568.1945782022244,75199
788.5989428778383,-3445.536459779103,75233
787.0739486696566,-3166.9966277738463,75266
788.041385531949,-2807.873444430961,75299
787.4546785829128,-3502.645889407334,75333
