centers 0,centers 1,centers 2,centers 3,centers 4,centers 5,centers 6,score,MILLISEC
1.6034587649916172,-0.08433060513077233,0.6458344289364211,-0.35603242688754505,0.9629517195674103,1.2665217802858215,0.7829934678681344,0.005951295100295506,278397
0.6411253311077738,-0.16993911041175958,1.6088236214842246,1.21589376736552,-0.002534870424759209,-0.29662121693691995,0.9907297992545587,0.002262958840357338,278431
0.08418118597278161,0.9409672799523042,1.5079424651291444,-0.23097725236807795,0.635138268667423,-0.09014494166074814,1.162288189606132,0.0024007590844319572,278464
-2.7207701151491192e-05,0.7424490161111478,-0.35070263440512495,1.4795105172010492,0.4640345425193834,-0.12614478093889392,1.0636296306478052,0.002750264063700581,278497
-0.3707696495381408,0.2947759130307269,1.4194940713647934,-0.011506147833610243,0.8169173232929928,0.5563516277876939,-0.20089466401647313,0.002216245104437105,278531
0.1542690061671498,1.246680593843896,0.651937475518223,-0.2730877521718502,-0.07311873539800463,0.4411591632717344,-0.37685162444519726,0.0021716553336770467,278564
-0.31321433519640507,0.37278809508136235,1.2167378306663157,0.026700162159561038,0.6643657001856133,-0.13717746839988934,0.20053730036373185,0.002006065481082528,278597
-0.23527571801380845,0.5835891261261299,-0.5657309594488433,0.29621959999974956,0.907698538243018,0.05385357719004286,-0.39907992759474686,0.0031454989377538607,278631
-0.1580595186798265,0.9370757613804807,0.6965159857686417,1.1599625329824397,1.7006263423158945,0.05509491776741132,0.40471484291314747,0.005884983139637628,278664
0.1386469156960463,0.8041468769972976,-0.33253972653091585,1.3846230657862173,0.46852479973757366,1.0140276722459698,-0.06376744795717089,0.0032363821746426045,278697
0.2349022686791911,1.643861932247576,-0.23454429168335292,0.7610171929701001,0.056889685817500604,-0.4165273251703283,0.6078671440028691,0.0018135501018552542,278731
-0.375385405519111,0.6056011549331675,1.8368931487631501,0.049380678790244464,0.37819651169631946,0.9513196360363285,-0.19525083030504958,0.0029329974007510887,278764
0.43769910067624135,2.0176151565637634,-0.21456951849723369,0.9283406916744867,0.021276961461732084,0.17334072485831947,0.7189026385336965,0.0015532918308175767,278797
1.041100403048839,0.16708918851415663,0.4653336466445043,-0.15149831882501377,0.6318517576130891,1.5481905291360716,0.878858740366827,0.0027136087623248367,278831
0.39700036816779494,-0.07147816551834686,0.7487197794505825,0.22057001328183395,-0.26726550208638866,0.053501234874942134,0.9610209774540087,0.0017211103108456904,278864
0.32343671700805,-0.017750980477076857,0.7300898646803399,1.2885556765479358,-0.23718585648676627,0.4573394735003341,0.16371259420002504,0.001087629333168895,278897
0.6044167443546008,-0.05009211788547004,1.4081202605020138,-0.41288670930839017,0.40906455322728164,0.12913840838274038,0.807645123424358,0.005848693184920036,278931
-0.2309309734080133,0.6963574091642682,-0.6798686397594909,0.4505398488142511,1.0097438871725817,1.3483946745298723,0.14970926719132743,0.005286757161780699,278964
0.6313050468654853,-0.7177784364465569,-0.06085558947345847,1.2232298504719687,0.17582204022177939,-0.26291360949448583,0.9914685261884879,0.0034709812986237288,278997
-0.1400958466969213,0.9469364033611566,-0.42594702733994544,0.6173545077724232,-0.6190008487513781,0.11830672765221835,1.1818263114347283,0.0036845082653871714,279031
-0.26166363376894064,0.8885034475423699,0.35441245355716305,-0.5473050302814737,-0.10462076474691695,-0.37960777794287753,0.7415795297755083,0.0035281960862285707,279064
-0.42799148488254285,-0.09247569536284109,0.616783572891368,0.17818165676360095,-0.7660359752283312,-0.28766891814520196,-0.6205216087919937,0.002571914202275633,279097
