centers 0,centers 1,centers 2,centers 3,centers 4,centers 5,centers 6,score,MILLISEC
-0.5262725634074018,0.10565658262424994,-0.8839774547711232,-0.28055594598075767,-1.183526567839508,0.28925157213098207,-0.6796571875823068,0.0029171855546823067,95466
-0.6621376491728536,0.041490732621907694,-1.1327357432552767,-0.2664014887469652,0.17573814226372048,-0.8389933795460713,-0.5285643832458923,0.0025304961242575857,95499
-0.9305185359864105,-0.19619014677494126,-0.5651199123141926,0.08502370032588884,0.341635597722314,-1.1626094178194109,-0.32830225362240545,0.0014922957479646924,95532
0.030009094556121108,-1.1751660190645836,-0.4761257564577142,-1.7878747534178823,-0.8946080041138268,-0.23307450006644315,-0.6719490736408371,0.005356167217091111,95566
-0.2974626033675686,0.7695198997194621,-0.710670667052327,-0.966581254846679,-1.4360224984303764,-0.1274425123489786,-0.4550509471847081,0.0022620577971423188,95599
-0.43515511081768266,-1.5147633086269234,0.6040028843677886,-0.7913525012253217,-0.08719555677451502,-2.0246838065593233,-0.2711235920852236,0.004553356926508127,95632
-0.7836263821720081,-0.13242414646616885,-1.589617261102371,-1.969437081338417,0.022229772166387555,-1.1040415036817595,-0.5463639398821936,0.003950233187508541,95666
-0.39050860270734283,-1.3794832425056907,-0.6303647813795996,-0.03564726164505894,-0.8832865064869053,0.10419314781478652,-0.16714667847037512,0.0013628735781746509,95699
-0.7747487423121904,-0.0761572945036615,-1.571013371056926,-0.43272644759565543,-1.1245496894070603,0.25041677234309795,-0.644356333463066,0.003986691229694487,95732
-0.037158499045613434,1.3816532499858485,-0.42903378783395535,0.6409969871541442,-0.6576587106052804,0.2916471436062217,-0.2661338209907601,0.0016763076470290047,95766
0.3898656643455023,-0.5645845529092423,1.90425764775748,0.03680194575062987,-0.9472865124350058,-0.33651589231182666,0.7923741737464862,0.0031974347972345512,95799
0.3849817147691902,-0.7806329614319336,2.882230120573421,1.0012082969763179,-0.4293027460398869,0.6365651395011598,-0.11891384326402459,0.0059457155239752224,95832
-0.43829467898136637,1.414975669674841,2.1547818447606444,0.6096195751579454,-0.7540304936528783,-0.05242610066910525,0.9030214440290384,0.006107866808811068,95866
3.7383133172214422,-0.3727686881227598,1.2192135959412531,0.44728309474414124,-0.7490947133842396,0.003475420313475167,1.5432140754935162,0.007670401837183184,95899
-0.05907091679841083,1.773107321789711,0.8173107197177635,-0.4733731216099564,1.2528517233509495,0.14012395631807034,-0.7703487714685616,0.005768444215873372,95932
-0.43253438109798564,0.3321304860057484,2.2276264202162745,-0.0027079293483761612,-1.3163975421096619,0.690383888896583,-0.7655037159516641,0.007830571861123676,95966
-0.8821245413015143,0.663060978030527,0.01962142446663189,-2.3085127235834246,1.8444738274187236,-0.35558543199640547,1.1938135373766674,0.013373414616219466,95999
-0.6563977668040797,-3.43689935603007,1.26024922620396,0.06463089709598548,-1.366036915327751,0.41865575234622565,-0.3861831910265358,0.005636022170607138,96032
-0.29397626070617255,1.0307994564915184,-0.8271543201357745,0.4105284297953876,-1.2757256972609454,-0.6288913428729844,-0.10185514920503629,0.005160492535140856,96066
-1.1011208623019744,0.4035822919383115,-0.42617865345500616,-1.5284795829848017,-0.02290470703302483,-0.7323593487575474,0.2466268362296029,0.004713820665561372,96099
-0.5384378311232589,0.5796068523641569,-1.4066208503333835,-0.19522642718344063,-0.8111924795860648,-1.7477048397116464,0.2458483675328489,0.0031983463223769757,96132
0.0968457068333165,-1.0379436597409522,-0.34496767514674703,-1.6266704267220926,0.41466807237993597,-0.5489277918761817,-0.8016547801083703,0.003589598936947716,96166
-0.7042055312386651,0.35989469913595334,-0.39962774815373586,-1.2289139624088057,-0.5339037881895747,-0.3086623909269678,-0.85096417587298,0.001782593643159657,96199
-0.4575791243277122,0.524520468596758,0.15788717617073697,-0.6734938147897991,-0.04158491520023549,0.7598314966694181,-0.27357438146676394,0.002654067643152692,96232
-0.6739228076975755,0.487483692045165,-0.20086179742661753,1.3059164500121172,0.74523918855502,0.0855015015687728,-0.925016649952322,0.0050742414370750655,96266
0.4298646824990654,-0.6143710270742593,2.0376318439057743,0.9509299166397601,-0.24885731209750506,0.21241982924438574,-0.7862195342376602,0.0037936164117683465,96299
-0.5586424822819426,1.5354329800582365,0.2590416485289693,2.2939222638059227,-0.27075047422563586,-0.8205796717379963,0.8260243083264152,0.0034383134666826493,96332
0.6604115769532133,-0.40855733760344654,0.019760865757028526,1.0857615355398187,1.5478964294610917,-0.8067735753164135,-0.5909203063675531,0.0047423521098631,96366
0.8321346633162386,-0.5322748862617956,0.19421545874820054,1.6727365854249894,-1.2507574768651835,-0.20704356505507504,0.07236492315195234,0.005534704082621776,96399
0.6165914667826036,-0.9883736864478121,2.485239451110089,-0.08388249723495883,1.1468710375004763,0.21582468994677562,-0.5375863052608636,0.012402226746788854,96432
-2.763788516223168,1.5258932913979044,-0.583456723379491,0.47417367786278986,0.9793880376668932,-1.7217144129781903,0.1770654271165154,0.014040491545477339,97966
4.4075805960598595,0.8116354193268955,2.212519728092778,-1.2925915743552365,-0.3556342638929391,1.2911414221604525,3.542020703307708,0.0603681351381179,97999
0.5435130949501571,2.4934680983946236,4.736364329887272,-0.44011320999144843,1.94364110988525,3.466151600358622,1.3593789218198937,0.03585732539551361,98032
-1.7931232653679594,0.925771304258327,8.39042538951559,3.2593575403996207,-0.2146644371382551,1.9782425050354753,-0.7747648065852317,0.028287622402299508,98066
-0.4324267395229738,1.9570308620005177,4.029198259580942,-1.515163603280701,0.3599859443085299,1.1827226936681852,-1.184681926283184,0.017448435839753723,98099
-3.5632972994611216,0.595544421690693,-1.1200316200308444,1.3145869973372868,-0.22839490841847776,2.6355130514491916,0.9388733244482398,0.026044690829237976,98132
0.21977073823340004,-1.5854557994471712,1.7134050549414164,0.6340085512482826,-0.322251719870144,-1.2375871949376467,-0.8316953572143323,0.015605813312304822,98166
-0.09352420786142317,1.5072546471465584,-1.304627060634231,2.7959582667238423,-0.7143239256723374,0.8076822132792669,0.24467748195673766,0.01584438649885991,98199
3.7421510597312375,-0.17661924437593654,-1.0977872355999296,1.7419718842884524,0.36764736063325815,-0.4505975445377545,0.10455651049753974,0.002253760395430816,98232
-0.36590207173905986,0.5329849433039215,0.3370631260438812,-0.9718039942248867,0.016219839568934677,0.8783251392343692,-0.690066908900387,0.00455137983593227,98266
0.2052735321957105,1.2510896531913216,-1.1181579763690408,-0.534178055368003,0.7627449587920913,-1.803206393746859,-0.22938940306602904,0.010417732376885331,98299
1.233813115239466,-0.6274002661473081,4.586853142947763,-2.427373046267886,0.1810654325995241,-0.2670073228139188,0.728587034728095,0.02867481421448978,98332
-0.05258618902785408,1.8490984252307714,-0.8133901642557623,1.1767375284004253,2.208434870115658,-0.5217908699402932,0.8635037918672566,0.005416761341829865,98366
-0.5153201741467363,2.8075635021384704,6.837863970119986,1.3558881226783783,-0.12359487303942263,-1.7804127759527735,2.158778373958952,0.013075021798871024,98399
-0.44340169767640025,3.1099344376866633,0.4301560365945255,-1.8882979083703622,2.189129459508112,1.57560277359588,-1.2771286832110469,0.021814324290016493,98432
-1.5404858285670657,1.6180952225700522,0.09512304160452725,5.44903644954675,3.171423549189756,0.6298339279650031,-0.5320153021401272,0.038401620071848316,98466
0.42741341130896604,8.742693192440543,3.292045130021469,-1.7581867239964721,-0.48297661979923556,1.9368792523836142,-2.8199887737448774,0.03992574207497347,98499
-1.4832317396803119,2.887784180472037,7.3884836356349535,-0.4734181476413262,1.0878276227466732,3.4811460029224217,2.0376380540752685,0.03749138493929657,98532
1.081206365338523,-0.9748067884109907,3.3014056007868198,-0.3056328912490061,1.884089870112644,-1.9957064195614858,0.31722903968738936,0.030849054429163806,98566
-0.09715963642799907,3.372115322949368,10.921593717007806,0.9721385320456988,-1.1968496407190208,2.021752596932891,0.3525693978635236,0.021408495605306055,98599
-0.33027822064419193,26.287773502728914,2.5279432966233473,5.589921077264593,1.5000440710346101,0.4562566541374638,3.1418266009653033,0.02350593918227138,98632
-0.3901965517075962,26.274123481817327,2.023733844510339,5.567128067551805,0.9193503815290889,0.16775808477254073,1.3054464408554198,0.017422497981684666,98666
0.5721789634180621,23.636220036782472,-0.851435187225928,-0.2350161538138198,0.25818227872639055,0.9169667893369527,-1.086205466131096,0.0029209345866092412,98699
-0.20339799001984465,1.0993796972051835,-2.515982001027804,0.44547166840006164,-0.5033401538385261,1.630006275391556,1.348988172090524,0.009498273610041661,98732
0.6476677115624148,5.732356045161804,-2.451954011380187,2.070298884935532,-0.35284040178267045,1.4413990960219467,2.8293277783745348,0.05470848627925668,98766
-0.34991746692190834,2.8030421733185182,-3.4355699121770025,1.5223451136964898,-1.3056657441292046,0.7033347487303008,0.13764026339622842,0.04505911559879521,98799
2.7654094088457533,-0.31454379927452375,6.111858172904958,1.4436291838582553,-1.5557973167394685,0.30856540336285837,-0.7365638540291807,0.01449601811036412,98832
-1.7627477722259497,1.3904589972605028,2.722344979149379,0.05363654407019861,6.362682924572191,-0.6047763150215465,0.5882025273999211,0.048264991220301805,98866
