centers 0,centers 1,centers 2,centers 3,centers 4,score,MILLISEC
-0.8839774547711232,0.2280532422954047,-0.28055594598075767,-1.183526567839508,-0.5774007714657035,0.00655108797406351,95466
0.17573814226372048,-0.9238573452609067,-0.5257100012958835,-0.010289588816085247,-1.1740738873484549,0.00986380834243917,95499
-0.5651199123141926,0.14917667467499512,-1.1626094178194109,-0.2716827792592065,-0.9305185359864105,0.005268853919436973,95532
-0.7542876033436157,-0.003278609128385903,-1.1340174508606107,-0.36515969034799906,-1.7878747534178823,0.011500754847463305,95566
-0.7959741963171109,-0.1873660344765963,0.7695198997194621,-0.4176207689394027,-1.4360224984303764,0.00849097613980169,95599
-0.2781607131201786,-2.0246838065593233,0.6040028843677886,-0.7913525012253217,-1.5147633086269234,0.017375048903264648,95632
-0.5882110141049265,-1.779527171220394,-0.04405047867613661,-0.8838260499611773,-1.2052533190553336,0.009411816647151442,95666
-0.278827640588859,-0.8832865064869053,0.06923304544982516,-1.3794832425056907,-0.6303647813795996,0.005624889239445333,95699
-0.02950385638269587,-1.1245496894070603,-0.43272644759565543,-1.571013371056926,-0.6878204697461076,0.009419281316897057,95732
-0.6576587106052804,1.3816532499858485,0.045042911617345346,-0.34758380441235776,0.6409969871541442,0.009328405769519816,95766
-0.41518335488295827,0.7923741737464862,1.90425764775748,0.1544898519489207,-0.697711933178517,0.015271107375110568,95799
1.0012082969763179,-0.3129069074989385,2.882230120573421,0.510773427135175,-0.7806329614319336,0.017561625174540633,95832
0.756320509593492,-0.6820486829337069,1.414975669674841,-0.09547103800301147,2.1547818447606444,0.016008942268362282,95866
-0.6066726718270669,1.435213915642762,-0.06771512125880005,3.7383133172214422,0.44728309474414124,0.019064631023870286,95899
0.06542587889938992,0.9463088839779935,-0.7703487714685616,-0.4733731216099564,1.561526033422826,0.022410176965191493,95932
0.046476453644253644,2.2276264202162745,-1.3163975421096619,0.5306722005155244,-0.565722115039457,0.017952191368405198,95966
-0.5530375979858213,1.8444738274187236,0.7957491178670622,-2.3085127235834246,0.01962142446663189,0.048187945449148825,95999
0.18263918217939887,-3.43689935603007,-1.366036915327751,-0.5663262415448984,1.26024922620396,0.026187330947276655,96032
0.5139069342447428,-0.5033337201972675,-1.2757256972609454,-0.7672516421757283,-0.1787227954847617,0.021418826023556565,96066
0.33631566806315066,-1.0397469790899292,-0.5076945551064788,-0.02290470703302483,-1.5284795829848017,0.011589004026165054,96099
0.2875681781367624,-0.6407208242968111,-1.7477048397116464,-0.19522642718344063,-1.4066208503333835,0.01448221273457498,96132
0.1876520969894935,-0.5489277918761817,-1.6266704267220926,-0.9197992199246612,-0.34496767514674703,0.011790443029801883,96166
-0.3389841766692238,0.35989469913595334,-0.8106656219887495,-0.57310978093705,-1.2289139624088057,0.0034308924248190953,96199
0.1380058430826102,-0.6522001265320911,0.6029574779543113,-0.3895397983835152,-0.0816769616213414,0.0055255001361628675,96232
0.590585890649107,-0.7297214393097414,1.3059164500121172,-0.3393418467668418,0.05592485163773958,0.012547691013168275,96266
0.2849014469959456,-0.7002952806559597,0.9509299166397601,2.0376318439057743,-0.24885731209750506,0.009608227734205388,96299
-0.8205796717379963,1.7882627413074654,0.022139498386430305,-0.5426500856349197,0.8260243083264152,0.032836088179832024,96332
-0.02731059389350909,0.6604115769532133,-0.5095386287921608,1.5478964294610917,1.0857615355398187,0.013242429505723578,96366
-0.48318734684299813,0.8321346633162386,0.08697107356140892,-1.2507574768651835,1.6727365854249894,0.013872356276026293,96399
1.1468710375004763,-0.6878487656565131,0.11592229421953082,2.485239451110089,0.6165914667826036,0.03100753856175865,96432
-0.583456723379491,1.1008336496071178,-2.763788516223168,0.3553303775642801,-1.7217144129781903,0.04120823582972429,97966
-0.3556342638929391,2.212519728092778,3.9748006496837838,1.0513884207436741,-1.2925915743552365,0.08915494326783091,97999
-0.44011320999144843,2.2107592757418675,4.736364329887272,0.6876818671105799,3.466151600358622,0.08935470925601832,98032
-0.5145155001519948,3.2593575403996207,8.39042538951559,0.925771304258327,1.9782425050354753,0.13827625003141109,98066
0.25536090922004134,1.9570308620005177,-0.6662355794015292,4.029198259580942,1.1827226936681852,0.08376367473834018,98099
-0.22839490841847776,-3.5632972994611216,0.9040534041364214,-1.1200316200308444,2.6355130514491916,0.05586594414321359,98132
0.44990285657500156,-1.4115214971924088,2.0102930048735934,-0.42414044733898165,1.5649610799753277,0.04311737717471519,98166
0.05678765427998164,1.2274256735996418,2.7959582667238423,-1.304627060634231,-0.7143239256723374,0.0559139358870549,98199
0.2799504105880186,3.7421510597312375,-0.2793611069366183,1.7419718842884524,-1.0977872355999296,0.015547988735880511,98232
0.8783251392343692,-0.36590207173905986,-0.7839792706752203,0.04719776501304693,0.4248663540989402,0.009027664274379496,98266
-1.3465074488283133,0.7627449587920913,-0.29034713352642383,1.2510896531913216,0.2052735321957105,0.028854769876514464,98299
1.0894628065219316,-0.55168438706622,4.586853142947763,-2.427373046267886,0.03999127705397926,0.056191134973552846,98332
-0.5217908699402932,1.9688772401924004,-0.8133901642557623,1.0723262828893692,-0.05258618902785408,0.012630667828339067,98366
-0.2914771449425571,2.5913017927452975,6.837863970119986,1.3558881226783783,-1.7804127759527735,0.05149048036042457,98399
-0.44340169767640025,1.8823661165519958,3.1099344376866633,-1.5827132957907044,0.4301560365945255,0.03967010562592802,98432
-0.22106496332812797,3.171423549189756,1.2727804803583838,5.44903644954675,-1.5404858285670657,0.14039144801341602,98466
0.42741341130896604,8.742693192440543,-2.2890877488706747,2.6144621912025414,-0.48297661979923556,0.15422033028158944,98499
-0.565219383281234,7.3884836356349535,2.0376380540752685,1.0878276227466732,3.0855714546221655,0.09281234637005628,98532
-1.9957064195614858,3.3014056007868198,-0.21665261540094966,1.2150202828008767,-0.9748067884109907,0.07226426841861561,98566
-0.9620507501237009,3.372115322949368,10.921593717007806,0.4911496493507231,2.021752596932891,0.10473989712442933,98599
0.13212669683393558,26.287773502728914,2.9371988328513177,5.589921077264593,1.3751445938976183,0.10475901127567849,98632
0.9616950752061467,26.274123481817327,5.567128067551805,0.008417306941360342,2.023733844510339,0.05383003784085714,98666
0.25818227872639055,23.636220036782472,-1.00794870649604,0.7254179971597913,-0.2350161538138198,0.01725043406375615,98699
1.130942943762861,-0.3319446316564224,-2.515982001027804,0.44547166840006164,1.5196117215106772,0.019080761163374906,98732
0.9170319295652372,5.732356045161804,-2.451954011380187,2.069777875430644,-0.35284040178267045,0.11847244267049364,98766
0.26966496852993493,-0.9530298313367324,1.5223451136964898,-3.4355699121770025,2.8030421733185182,0.11887651571369126,98799
-1.0642572391132958,2.7654094088457533,0.07489945237384008,6.111858172904958,1.4436291838582553,0.08751359819276937,98832
-0.6047763150215465,2.4559677827716038,6.362682924572191,0.2318252051801061,-1.7627477722259497,0.14305821960450288,98866
-0.30905120459319696,1.6144597054438627,3.281969911559484,0.49777487402146736,2.588789411235677,0.054831391330110356,98899
0.27594286437981136,2.4187734250856927,-0.461803371527897,5.013302811412019,1.1540085730734566,0.04643530574664283,98932
2.1075784906757757,0.09511297701845897,-3.9345746027957356,1.1673821954473176,-0.6290582937175768,0.051893362920458465,98966
1.6985080157200918,0.25187099657168455,-0.376915647058842,2.415001855467704,0.9370315382263782,0.031144480064039734,98999
-0.34160568205738595,1.7526373029220053,0.4643550288826736,-1.0426292935154577,1.163479890004101,0.014779036255821873,99032
0.2896594484942409,-0.7246966563544774,-1.41241346063147,0.872963782335192,-0.37813927457668584,0.027753042363905026,99066
0.6546480633441759,-1.2613036542579235,0.04454751823225039,-0.5027776590382271,-2.0204882534766524,0.01673790488800219,99099
1.36671718531373,-0.894385773692224,-0.1962920482512907,-1.9820881966499089,0.5558876881343118,0.02755017654375354,99132
-0.7457150133156327,0.7708086151062776,1.9515878293112456,-1.6370543211481718,-0.26722142734479937,0.03216151869446097,99166
0.40102229248802984,2.585999886913309,1.5022381019864484,-0.657177398596644,-0.01626219828059041,0.022886551339696776,99199
0.6340388435052494,2.1281717847804607,0.10024282464691897,2.9666688878369736,-0.37290592879183054,0.012282568220974385,99232
-0.294559439197081,2.6680014832394505,0.8833840900910729,0.21764204947113747,1.87256902761689,0.0341895437213112,99266
0.9819023063863808,-0.4970667152645569,1.999829890233031,0.2173593494056228,2.917209718600568,0.024343511088540066,99299
1.9914101413083714,0.20338290248102736,1.086617692066805,-0.6020618228419408,2.867829859772999,0.04551236411108473,99332
-0.5956803756204835,0.7026426070137121,2.116524052121044,0.1559351092302978,1.1971303127573876,0.017797498212665592,99366
0.9984967138063082,-1.4182531370238507,-0.36077964154722786,2.2768643229892973,0.33190882137948396,0.042266410246737704,99399
