center 0,center 1,center 2,score,MILLISEC
1651.0666249427975,909.7906641530151,1125.473233799898,-310.8422600473908,76266
1020.5062519787789,1632.7562586007748,1148.5658463273312,-4229.972645213565,76299
1648.907820346547,1131.5133639807545,1250.509737630775,-2455.806447134389,76333
1515.2579313387341,1092.9839889037717,1307.021787397393,-72.89756716799351,76366
1631.8574725276455,1119.987053496602,1382.0859726944686,-2681.106873738033,76399
1414.3310496733905,1762.5918415787587,1058.8720413723274,-17806.045789296862,76433
1923.8915280122765,1409.403448724915,1678.3336974511355,-8578.614329806464,76466
1394.6042319940543,1788.9113396051605,2114.333228230593,-1657.5102726887183,76499
1402.1257218026697,1804.0662391874632,1096.580594393317,-19484.929766691046,76533
1734.8800122888422,4266.5924342500775,1250.2636352211894,-56984.37080832651,76566
1333.934446101907,1948.9533088301525,2191.974908615516,-15778.680508395897,76599
1463.2873885041374,2975.314437164583,2277.785327900766,-75840.0559342247,76633
1410.0032991910355,3081.7696214999587,2179.335219740185,-45483.08881118607,76666
2158.2312202356816,1274.9305576549891,3105.6719079774025,-72602.21947261543,76699
1086.8778091800593,2317.8565653449814,1327.093817331691,-11338.140798241173,76733
1016.4029617177102,1959.1401175005324,2352.061648851917,-35127.058234400436,76766
765.9262712661173,1759.606357275485,1135.6575187969302,-21828.828840161146,76799
1495.5319463871574,699.9136241523411,1105.7766501423332,-5248.232122751663,76833
1270.4231930286992,612.2625851682624,1119.2582365120213,-888.8748356814,76866
633.3317962418718,1242.7189985195005,1144.2814339138777,-972.6531754682273,76899
1244.6592069984624,693.9060996421058,1802.6982553938415,-53466.566626877175,76933
597.1599450733446,1308.5495410633173,2036.322911524594,-70040.29574894591,76966
1252.6453696796113,1593.759526781273,615.7215279653619,-15508.297228324604,76999
1168.2437045300346,542.8747553533872,1496.8587107673188,-14404.940477824382,77033
426.61571144778804,1118.935452201266,1629.9993865029521,-19555.977106091887,77066
932.0099693526843,1699.3534064461105,331.30952295398936,-63971.25108162531,77099
1168.9306071624915,733.9679249281543,1961.854479822599,-59047.64163077653,77133
1856.597036273812,300.08332176247313,1402.2417861981517,-82996.8358782305,77166
2867.0476949150816,1503.2826723773387,357.12462810621173,-119683.44402433155,77199
297.49117633973606,2608.2314322365514,1475.8382698868077,-14605.394061564108,77233
936.3752039585382,1551.2333802494065,1360.9886112675595,-7916.432234817922,77266
911.374276255736,4766.053398777651,1550.9284316176552,-59608.78573799985,77299
