center 0,score,MILLISEC
1101.182370240348,-413165.93735924456,76266
1194.1800910425989,-261065.55078745075,76299
1282.5908047139212,-184351.13831648132,76333
1347.5086852752052,-124413.71553943996,76366
1429.5747887881662,-184872.6163063522,76399
1412.8914063942514,-265432.36868637044,76433
1668.984730185104,-273385.85204478144,76466
1696.2728742858044,-375603.6798108773,76499
1501.7929032747165,-386287.37836849014,76533
2047.3759458540283,-6447989.6816916205,76566
1628.546311150278,-696279.5621941111,76599
1928.5923861155522,-1942929.0410856025,76633
1898.22294776265,-2240365.2029363774,76666
1817.7389602356102,-2731231.362207811,76699
1627.3125132763546,-1639310.9206709727,76733
1472.082130301116,-1669647.0082406388,76766
1237.344555176027,-1022154.2588812,76799
1099.333558244266,-638308.6385900045,76833
976.9259585811889,-459387.35725112574,76866
979.2766046873244,-406358.65756032884,76899
1135.9657737349955,-912460.8045132637,76933
1311.8262959575782,-1105715.8461711039,76966
1261.7062641774262,-653487.5146772144,76999
1108.8929159421618,-495866.5048664472,77033
944.220342760212,-1086728.7215889385,77066
965.3385674916306,-1008074.2505660327,77099
1153.5303088007781,-1064975.1333899077,77133
1363.5521933412801,-1703143.0801709222,77166
1819.5570725382104,-4652924.298880889,77199
1693.1261161172908,-3731665.7746078908,77233
1144.269520678516,-350163.3202307948,77266
1810.2209318325029,-11287562.889777321,77299
1359.844408556053,-813704.9225941909,77333
1457.8846720587292,-93216.41488105926,77366
1255.2320982177816,-206834.89801892644,77399
1168.9551611388886,-808554.156233774,77433
1226.9640890238925,-537797.6212288466,77466
1855.5313080471924,-9033721.824283376,77499
2543.447691867206,-21916812.193676915,77533
2300.546391291487,-9990088.507578582,77566
2203.7784061135612,-7807590.683737859,77599
1762.7895783425272,-2733125.5124348733,77633
1198.9419779919476,-685722.6670437816,77666
776.2991283726197,-191441.31643955363,77699
783.6295228530853,-558128.8545652296,77733
811.5135635680634,-452805.6807253135,77766
878.2814316522861,-513490.6340740537,77799
957.0460104735581,-1148491.6691832303,77833
1119.5524324980756,-1481581.7544382103,77866
1284.1857278045939,-1396153.0825149284,77899
1421.1204504714253,-1499898.326259467,77933
1475.6628545292963,-1833888.6988122447,77966
1506.5289884384806,-1117927.0349726418,77999
1866.0993781926725,-3318869.553544608,78033
1956.3271818569679,-3213378.787637869,78066
2096.7778500236855,-3192823.238250251,78099
2218.4971730626876,-4266345.465564321,78133
2014.6804416245382,-3223020.59067778,78166
1494.804973900489,-546128.4500117928,78199
1364.6557494620424,-690120.4273009552,78233
1111.3606980239908,-649918.9944381383,78266
1027.4786879004914,-295282.7295514228,78299
810.1572759636558,-261397.94101574377,78333
510.18284520216207,-92138.32230713384,78366
869.9751816607546,-1073571.9164716846,78399
1196.9777223868475,-2710480.660547975,78433
1722.1877075406549,-7523757.499979319,78466
1985.4500274682005,-9415114.942132607,78499
2004.1008623177856,-8910729.668285543,78533
