center 0,score,MILLISEC
1032.9237958223664,-21276.16011957242,56699
1034.9424937784536,-7543.172858178477,56733
1104.580297167136,-84029.83555080752,56766
1125.6015484902375,-217705.77018189625,56799
1157.683291482965,-289241.98310584325,56833
1088.2633789406968,-71086.09028288566,56866
891.5619717938141,-273745.2522556313,56899
858.9894225037485,-551903.860133383,56933
987.6155865093962,-115743.26641850636,56966
828.7542997404543,-180152.5533085465,56999
904.86602028681,-63934.426651551665,57033
758.908796565728,-163049.19247579208,57066
747.3758252354942,-154836.87926781987,57099
854.1032270528793,-105341.38768928786,57133
921.4011369019448,-116691.72457901706,57166
995.0952816145968,-148118.90254183096,57199
988.3463876867304,-101447.08973295575,57233
1027.336155235872,-67080.1207258826,57266
1022.5184592516684,-41988.00244796973,57299
995.4488848428822,-19403.58832531108,57333
993.3937642907168,-16947.145341598687,57366
989.5744408011325,-17977.13056562975,57399
1017.1488315222811,-12592.272664291504,57433
1094.0605863623325,-9069.166842544997,57466
1105.7478574044746,-10962.379227068843,57499
1099.8848374243605,-55764.722019940804,57533
1069.1201230501285,-48324.812446391086,57566
1042.4648782625532,-31754.887945201364,57599
1021.5173148034204,-49114.87778404909,57633
1026.9741144322402,-65362.84143058097,57666
1027.8949668937241,-38607.68517274833,57699
1024.6987109473216,-21490.758914488863,57733
1046.818317810321,-29048.04748384736,57766
1045.0699279109363,-28341.22888115328,57799
1036.2354118819276,-3246.855809460463,57833
1023.202528364342,-20543.929744088637,57866
1098.2295503117316,-34434.27411045774,57899
1086.0231786812471,-139474.27683540067,57933
1048.5305285014417,-58521.65400243568,57966
1067.435295108228,-49097.45378604931,57999
997.1263321610807,-12142.388554950896,58033
948.9323552950104,-16541.925371320074,58066
979.8855865532375,-39625.18632608867,58099
996.7172803117277,-53906.315639963505,58133
997.1063691827986,-20917.442675481976,58166
1058.5152490854632,-21440.337267697923,58199
1068.7277840272818,-96359.61824067956,58233
1078.7850379872264,-114671.20907449294,58266
1101.7728989402513,-174041.39580397343,58299
1070.428371149415,-56613.51119205289,58333
958.953704855527,-9213.95971929345,58366
959.8916542796477,-82824.06022140688,58399
911.5173180221534,-130223.89472850278,58433
920.8116900843887,-153814.1570196581,58466
945.8853215348882,-78739.79252420597,58499
