center 0,center 1,center 2,center 3,center 4,center 5,center 6,score,MILLISEC
2.7160033594437984,-0.1069545326509783,-1.058164825610403,3.4509517870767255,0.9478908774494292,-1.5824634162860642,0.3604321722126026,0.015876601127520634,75699
-1.5231113627484791,3.187509220589559,-0.09933617660202079,0.7865124325304707,2.2947255919079748,0.21715502164732078,3.7775800137169715,0.027304729725730583,75733
1.2221760713123861,-0.31680952858930306,0.12193317565522419,-0.7088169312861949,0.41739119655201234,0.01836785795640645,0.9401463440656171,0.0038681289288553323,75766
-0.47153836967600704,5.420251782547901,0.198772122432011,3.4337455931860528,0.6705826396651924,-1.130406527035801,1.119247252269206,0.014441933861621802,75799
-0.32885309548487796,0.9334164819263722,-1.0724773843158326,0.5006086098497816,0.0898749382871548,-1.817874170425629,1.3721578074771845,0.011493733872931991,75833
0.5196291346644161,6.927677019324716,-0.7529742809510676,5.247674116893812,3.0299839014345924,-0.1609000985090627,1.2234046078010048,0.02704131744645993,75866
-0.0005783240579089438,5.903224840358144,-1.694742378596206,3.853523597928353,2.136753482490232,-0.5062964104401398,0.5735577792360588,0.021233233364707626,75899
-1.835329860893851,5.645313178118025,0.5989590347563307,-0.7192848667625389,-0.10064670689923964,-2.6594204937423616,0.9760107087481562,0.020146347040055412,75933
0.9464953779771965,-1.770339519212029,0.24430568530961982,-0.8725506528903288,-0.3550714605883852,-2.4242463247782933,-2.0700360645701505,0.0065149960293055505,75966
0.32835458570185705,1.8475138644924196,-2.6090047801143736,-0.3929404111137133,3.404538802885613,-1.104723871695045,1.195218580641687,0.022534203882900356,75999
-2.185164719183786,0.44844731726179216,2.579311544486351,-0.13083063807072481,1.455878647056268,-1.6517406185604637,-0.5940871284321956,0.025206737363133936,76033
0.4139971526648282,-3.208550520327758,-1.1849109716815902,2.125803362075313,1.0559171228044404,-0.37268748153803344,0.02147124930623534,0.02876610860962981,76066
1.2684332470324229,-1.3916705023584814,0.16229402748958363,-3.5417915720462774,2.2080836187573887,-0.4184054228051153,0.5963839085859024,0.0160119968149284,76099
0.5968632895931492,3.2355204770981043,-1.6877120077278556,1.7230891088628197,0.05869476437768941,-3.5790256445958746,4.48404321529438,0.05611902749863713,76133
-0.5864661732356603,4.083208363866799,0.6196944503356718,1.6824738618461725,-0.09590441536849817,1.2240299204824963,2.961868285923039,0.016043353737501126,76166
0.6829084489308341,-1.0334111674519628,4.480864752924764,-3.2292957034570597,0.21253074204005243,3.118815986815153,1.2926868801968086,0.04686931010418408,76199
5.11089244655234,0.0867418823063554,1.4719201255072398,-1.7135626731419125,-0.4106945282281346,5.9237369685748895,1.1079048956946418,0.019014822706808463,76233
-1.177843806586756,7.4271307733600755,-0.06879369528779558,3.522801659252346,1.3137787813294084,0.8318622393217746,6.712636314502704,0.037233035194846255,76266
-0.35567625653045615,3.058206254951776,6.8127394121329905,0.8835958608739213,2.188674186136645,-0.995630031236115,0.17545948345731005,0.029970097071222796,76299
-1.5024564212621894,5.0730947104740824,0.25111454248745346,1.2134876217392254,-0.8273426677205638,-0.23180475460271804,1.7073942598944192,0.018654489805191236,76333
-0.5694492379418069,2.0947682691236897,1.2354763520932412,3.9843969537149264,2.9955286268581003,0.7619725587850517,-1.0382202242093501,0.01753154650059403,76366
-0.8558625075301229,4.108544047263047,1.7739963141369972,0.3263139452384162,1.0444796457020349,-1.6739670811796432,-0.30002309916509756,0.018606539462810497,76399
-0.018008853330903768,2.235977103105411,4.343300350684914,1.2349382934997892,-1.2339518998598884,0.5411373007130326,-0.586691520714733,0.019298082333064945,76433
-0.22155531378626545,4.551544385572126,2.0873799551955012,-1.5992186890205053,1.0573643204894452,0.44182411318851433,-0.49663569985582157,0.04336451438586711,76466
4.357034912951636,1.0138957031267983,-1.426661193434342,2.4298744764634685,-0.16959946475652501,1.542182455493364,0.6778832095881274,0.023841321732742126,76499
2.2862085814603175,0.18860395124274495,4.3149543408703,1.0060926871919849,-0.6955360366972458,1.6558723479204709,3.4342420376064946,0.025760392996256414,76533
2.187010862359575,-0.6879511016513433,-2.4921082419582676,0.809405199804513,4.029168770142518,0.22207517247114578,1.4042815015651007,0.05253049231541127,76566
3.041382353362507,-0.46946135398803635,0.6869427999847058,-3.34710361298695,1.9409732263344692,-1.3216662135400752,3.591463559058555,0.05199070105055981,76599
-0.031779815965796626,2.7356108103884225,-1.3410116051458312,1.9016372917206636,-0.5110757001998528,0.695122077802585,-2.2144667156371316,0.02324044739593671,76633
0.5548303878180904,-1.4659787688549024,2.1966848712310343,-0.45109545341523516,-0.03637159819197692,1.433434934464962,-2.315119129083211,0.028253408098250568,76666
-0.1745050818307397,1.5704225939851852,-1.3555891509348414,0.2870092023321964,2.21106763809909,-0.9387954503730139,1.0485152441653942,0.006517099689724715,76699
0.1399948594665491,-2.125549670896712,1.5282729578759584,-0.9626807685091401,-0.40302896138468886,-1.4357294000625842,0.6478139881222976,0.02195260388969023,76733
1.778641185795761,-0.6377230918772668,-1.5806003266967437,0.6506445271652754,0.18523219198800098,1.425523682943178,-1.2543160947829957,0.01241820402701923,76766
-1.177857761858199,1.7949054284886006,0.40531839026091937,3.0535418457801824,1.068067158684258,-1.5949206255520636,-0.23473982667722013,0.015760952110574825,76799
-0.8952995219998323,1.378497420006634,4.230117582908122,-2.612098433733437,0.5854869016894898,2.3456030988692214,-0.42676557174476937,0.028607015365334477,76833
1.0815413185968346,-0.9163238063223726,-0.2896037108405675,1.7660428591548172,-1.2665584543176023,0.7418520555536741,1.5411655126974702,0.0076058177250824185,76866
-1.059299882459589,1.242674940691093,4.121781550067247,0.5367199825489216,-1.4240411882949693,0.058665694139575494,1.9557321646320174,0.014818912754854432,76899
0.9487564784435756,-0.39541322065418844,-0.9179952332857103,2.317104442199933,1.5662624107655625,-1.8901364744460238,0.47786278323247416,0.019506825285873015,76933
1.3700355837290463,-0.1114668218258921,0.5422577395359228,-0.5824932293764751,0.887869715918058,1.7441310899268139,0.18368328639726078,0.005716692877844009,76966
0.14639535728693906,1.2718098183319506,-0.5778904930337945,2.1204888926098024,0.49315428478709133,-0.3652120626184746,0.6728786235770717,0.005609115229948305,76999
0.18329542826419268,2.4928765336970153,-1.1978136592038942,0.8870774316186448,1.671793781944417,-0.26939649564074253,0.43782093923946913,0.014961327633672014,77033
0.3026572237306015,1.4731312788192095,-0.3437534722992541,0.9637930193108425,0.6339381259451399,2.2573704499984624,-1.086681234530508,0.014389138779669122,77066
0.034160092930775834,1.4574761501160962,-1.0873851166726254,0.5021638037217332,-0.4293824299049282,2.1453815493504096,1.1830251273759542,0.015510640961142578,77099
-0.7030155613258664,2.547365516641158,0.031267100732562995,1.3129485395162381,-1.24628227804347,-0.3041691944566551,0.7525364092663219,0.009635879799353122,77133
-0.6158121488800259,0.6850490484069918,-1.4664026897615612,2.0825345658152563,-0.05731350564987451,-2.0918136129975045,-1.0076445414867174,0.01888524708630122,77166
-1.0419686076697807,-5.481145845107405,0.10772207637808595,1.116903338641135,-0.44455118540467253,-4.670926844304601,-1.5785098667526931,0.01641586173632906,77199
-1.81133500048101,1.0138354171597814,-4.243361685066163,-0.443222887009233,-2.4852129335119266,-0.01847518482310989,-0.9138162158736618,0.02275671865206869,77233
0.267644259925733,-1.219965701072299,2.913600912934996,-0.401334234845022,-1.959601954252058,1.360591720130433,0.6115895739168787,0.01594691589884177,77266
1.344524397772306,-0.10904077891104338,-1.0495200560451339,0.5484485853479659,-1.6322476119015938,-0.6169619566802846,1.783813252307615,0.019591019523292848,77299
