centers 0,centers 1,centers 2,centers 3,centers 4,centers 5,centers 6,centers 7,centers 8,score,MILLISEC
0.06309016952039485,-1.6495737168119609,2.781336615455113,-2.8500568576985277,1.052766662506611,-0.35450701661840434,-1.067640714163778,1.8541836261414897,3.4198131141277823,0.014819320850685502,36433
-0.36963245345238566,1.777519936952388,-1.6641940459967397,-2.820319039387046,0.2968672940849289,3.2707452177543472,2.4715673070468425,1.1200010790862587,-1.1422371978733612,0.00693502884085412,36466
1.1284678046179406,-1.343044626935596,0.13055117915144743,1.9769203169418608,-3.3081673231713893,-0.6636684614317162,-2.354600675623727,0.7829491910819161,2.740907782606668,0.01498291931770578,36500
-0.49157601848302673,1.1042270783735635,-1.9755366076868084,2.416169496292305,-3.1055725943625028,0.6618846841766527,-1.5240672885512214,1.7063377272655509,0.03228789085129609,0.009416693695817829,36533
0.18245051994592928,-1.4134611902133873,1.510417040605056,-0.42986598391779074,1.129344659604446,2.236241547862235,-2.175350667147025,0.2902844641419594,0.554686286304211,0.0095697928667656,36566
0.8598416097180775,-0.7795298596422533,-0.08518682650590514,2.014531276625723,-1.1872493276820666,1.1785168672071435,-0.3111579570228046,0.5469488223593466,0.11007335438263816,0.0037778024929155927,36600
-1.304088183151491,0.021222246531327805,2.0168117398292003,0.5907839428991468,1.2468105861999659,-0.9129257842100621,-0.30634914117147644,1.0448944382532286,0.23328644341908214,0.004085614872619863,36633
0.1804438564649129,1.1670340124744327,-1.5086341254412974,2.185561937841802,-0.6100241783169631,-1.0381860677318095,0.9032979888172289,-0.21940092201923603,-0.050150925429884544,0.0037473798553006813,36666
-0.028165637769817002,2.23275693905474,-1.4234975573514483,1.1024845600617157,-0.3648122047441107,0.48526998553127154,-0.7082726408874365,0.8982863711045304,-0.18993907022158985,0.0016863950085996174,36700
-0.27580450638816706,1.0300243369491087,-1.3787384831926857,2.335812366362264,0.11247438186123097,-0.7265783746900492,0.5579319346492072,-0.46144283684370035,-0.9701344550756855,0.0040105797872928214,36733
-0.3443396671281437,1.267420349343238,-1.3460550205917439,2.285328117140434,0.14829791444378387,0.6429312534189823,1.0029803054017754,-0.8266882203405007,-0.15016897789674394,0.0019554774295333847,36766
-1.3180630154667476,0.8669407668788646,-0.3466663222871085,2.138661084710334,0.24233514842916193,1.3650356616900785,-0.9941771880881309,-0.02210139492263872,-0.5833482447773162,0.004198621860200559,36800
