centers 0,centers 1,centers 2,centers 3,centers 4,centers 5,centers 6,centers 7,score,MILLISEC
-0.5528149030727108,0.4403591704393013,-1.5940919746237021,1.0175477662403933,0.14976282231840052,-1.1578950722522254,-0.16424103474239318,1.415536562616772,0.005511083291743503,50633
0.7019012157297705,-0.18112438156375582,0.12185809816677667,-0.5802758664097695,0.3473516986856397,1.1408525709842086,0.5242092335499611,-0.020938986594060797,0.0023479140260449136,50666
0.44588014485224925,-0.6311965203187581,-0.03946347424593183,0.7335150217032531,-1.337727311274314,1.1355706706263153,-0.20680144719448837,0.149849919072497,0.002736931115208276,50699
0.02059770276593679,-0.6434589010460775,-2.356280081883036,-0.3940265523180884,-1.3945608978675224,-0.17506054205814556,-0.9310821436616559,0.1955486096573502,0.0020829100572995487,50733
0.28144472784816904,-1.2374408590554078,-2.930719559197116,-0.34184519825123033,-0.05127723749048126,-0.6963859176750993,0.6476407455041203,-1.4237162405780772,0.0037506025794659067,50766
0.598051727568253,-1.0933620531383437,-2.9308729057107743,-0.13341314375043337,-2.115669450812143,-1.6413907024534644,-0.5930663609152371,0.20864045818745994,0.006668774675192339,50799
0.07977342825147193,-2.198977767647754,0.720040109854956,-0.7293421846106325,-3.0973685361295478,-1.6616840977223373,-0.1683243140443651,0.5288167265603025,0.004709629683452678,50833
0.48335290894146166,-1.7780549211024657,-0.14994131504920805,-1.159862385047188,0.0927823163212841,-0.6744130204760515,0.7892172075762802,0.5763049751108481,0.001443026524133849,50866
0.3137394288281427,-1.0965665876408144,1.093387066063889,0.027327229947536693,-0.6178461412993069,1.4995597569699257,-0.2739203144270645,0.8173044469466049,0.00465777232806625,50899
-0.4717784948600909,0.46286285016150075,1.7903015596373675,-0.031083447678174194,-1.1395507587081972,-0.1971607390691862,2.4107410150136572,0.1906902272152601,0.0037537911995634394,50933
-0.24570318191621196,3.0171374836544445,-1.3348911820971063,0.32129389638533856,0.06539998656755401,-0.8762786194522517,-0.3958644838180982,3.297163878695096,0.004458935634639625,50966
1.280713536042004,0.1393209598534544,4.202142983350135,-1.6187488842786835,-0.6510741677784987,-0.36020808149834027,0.8053838455140454,3.806197738060422,0.00920099959638904,50999
-0.5729373357917661,3.909459729851973,1.720382949076805,0.19883408192479401,2.864663175314218,-0.9187735558774961,4.67020566653547,1.2149754098237682,0.020770324761489673,51033
1.7740063063550078,-0.9846278349530707,3.849149801158695,-2.4406277386292654,0.11719335498934272,2.6272563499932673,4.4580004586017745,-0.5264748373431664,0.01933714600087598,51066
3.3453453810781077,0.2833650265340216,-1.0225937180661306,3.9880356716918186,1.0439518886050778,2.7154412433882698,-0.4701012226142911,0.8317572240713579,0.004267523686658454,51099
2.12396007318576,-0.04121974953043601,3.963817339069415,0.9568857573811367,3.135345189895504,-0.7826722928915373,1.5175526814131686,0.55107935679122,0.013282934929905394,51133
1.442752333629992,0.20797189330173463,2.8534017892641876,-0.4497815454901068,2.203139983019769,0.94024920670472,-0.18118556895418053,0.4903458742288679,0.00554279961649604,51166
0.9521874518694542,-3.2046971797350032,2.0480994504700467,-0.23590522923071097,2.9242664096777666,1.597292144943986,0.38123020168670796,1.2307945189214744,0.01024245036367266,51199
1.7146359443300943,-0.5627241366359984,-4.10767990902003,3.092674066691543,0.761079615153768,2.750068396541521,1.3681595797454529,2.208276826112682,0.012189592200887556,51233
2.836152760877661,-0.08571499851226759,1.6008268239257886,-2.922232529658527,0.8413393832379024,-1.0333404127669124,3.3919296752690706,2.049973137821214,0.015025570870915978,51266
-1.3808472243293959,0.49826899570642547,1.1438792176923651,-0.22603040940568525,2.1357074636134907,-0.5048286808439562,-1.1507065791842617,0.33101373750929336,0.003995806781410635,51299
-0.43560182792952173,0.44382470959002523,0.07012457446745035,0.8979219354970133,-0.9269700277838583,-0.1140965931779932,0.2846764445276929,0.5911860114066632,0.0014651958136359484,51333
-0.4584226721106221,0.5628990409961341,0.18860479422184118,-0.22274348752433387,1.2530978719961385,-0.3588106483794318,0.07042494471472233,0.6690187159968748,0.00046090637087017064,51366
