center 0,score,MILLISEC
1042.1685904377728,-22667.14552472921,67433
1041.8429630905039,-22473.201293996495,67466
1042.693934824201,-22597.791404123418,67499
1043.6913064529697,-22680.28417246731,67533
1045.2998921190886,-22129.677679108732,67566
1046.1195694449389,-21877.232121679943,67599
1046.1433010128237,-20962.96872996172,67633
1044.7719008720373,-21118.375741148007,67666
1042.3819244307826,-20986.618099891406,67699
1040.015969630531,-20287.91456733309,67733
1038.3692601686803,-20243.397683737046,67766
1036.2406524091873,-20543.55147290846,67799
1034.7707278673033,-19552.703744855677,67833
1032.7587198121462,-19230.1332598842,67866
1032.7501702955599,-19165.428772461113,67899
1032.3811511701988,-19363.793542474297,67933
1031.1225738269497,-19264.188722432955,67966
1030.7169770599912,-19403.566001567895,67999
1029.5179716880657,-19305.72985645662,68033
1029.7490782877614,-19898.17882752961,68066
1030.1913253520684,-20052.165846744196,68099
1030.869183795885,-20444.62950002892,68133
1031.2184918935388,-20496.109884076825,68166
1030.516660047199,-20265.066825828464,68199
1030.5458836631965,-20054.908324206997,68233
1030.5567090750328,-20206.346902190162,68266
1029.3415573509496,-20315.791551608792,68299
1029.4426580431073,-20323.069005709476,68333
1028.817273600136,-20209.087709913663,68366
1028.318403572249,-20302.304373105493,68399
1028.4161674570632,-20737.93256462925,68433
1026.2043434966836,-20388.226942703976,68466
1024.9815338676917,-20302.27615116957,68499
1026.026951427341,-20514.47472358433,68533
1025.0788962161869,-20676.282661020537,68566
1024.3026226056982,-20774.686615443065,68599
1025.5342797714995,-21318.205067759503,68633
1024.6736568090791,-21159.48520754609,68666
1023.5131814456234,-21400.837035291377,68699
1023.0311814157162,-21220.00925581997,68733
1022.8404723290498,-21951.840828430646,68766
1022.5597065965645,-21863.232225739477,68799
1021.6791624790158,-22235.44478088481,68833
1020.521980220708,-22594.439432023963,68866
1019.6764506707856,-22473.6797371453,68899
1019.737980964552,-22538.250891694937,68933
1018.0043380297042,-22369.838763518994,68966
1018.980206501813,-22337.693787612665,68999
1019.5760892876041,-22517.990764977854,69033
1019.1910566551629,-21852.95017066223,69066
1020.4601135846037,-22006.782914487678,69099
1021.3255409108116,-21772.69741618997,69133
1022.3515918083752,-22483.113634406327,69166
1021.028174056477,-22046.33891448172,69199
1021.2540106264515,-21906.22889693814,69233
1020.5664466671926,-22097.639685501377,69266
1021.3931452586525,-22097.214093186645,69299
1022.7610293465629,-21450.384249795265,69333
1022.7636601117446,-21695.477774138373,69366
1023.27523414889,-21619.975887671753,69399
1023.9406780026935,-21727.439656921975,69433
1024.0338895895136,-22080.96486086006,69466
1023.6526548829286,-21972.210755659227,69499
1023.7126235271895,-21708.322155393325,69533
1022.7217134264221,-21484.484430616572,69566
1023.8107517724621,-21919.722775530143,69599
1022.8858803374503,-21423.379031395405,69633
1021.7459066649268,-21425.51106733372,69666
1022.0662099714763,-21951.3121727108,69699
1021.8935900870041,-21920.45269546993,69733
1021.1789546717356,-21534.71267770734,69766
1020.7310435431963,-21793.68373608744,69799
1022.0533695201917,-22151.549262111675,69833
1020.7111192151341,-22069.055552941467,69866
1022.0360546943323,-22080.514524219656,69899
1022.0561040292553,-21434.601082700443,69933
1022.9469652754591,-21920.53116864262,69966
1022.7461860358204,-22173.194745914792,69999
1022.6018265289861,-22295.521897907885,70033
1023.3531760025943,-22026.38582701672,70066
1023.6329439752154,-21928.980043167972,70099
1023.8896112708978,-22514.31965764888,70133
1023.2632637151173,-22518.46565543103,70166
1024.2275912381274,-22574.206732718354,70199
1023.8503375448429,-21984.431546556203,70233
1023.8135349605674,-22514.228157734982,70266
1024.0468553781539,-22183.189950573098,70299
1024.5808680935936,-22393.223682890974,70333
1023.2477792426021,-22316.91137541602,70366
1023.3463145966413,-22202.602007360816,70399
1023.4333856487349,-23035.525697840225,70433
1023.2241531544104,-22165.662007198553,70466
1023.4963676814665,-22484.926714221518,70499
1023.8571242534373,-22299.94557740764,70533
1023.12363843074,-21873.102421222196,70566
1023.2224109379773,-21942.48877136573,70599
1024.3966839597488,-22952.16946135159,70633
1024.8455374755886,-22330.12158185901,70666
1024.0070554390686,-22165.752055040066,70699
1025.169409573853,-21958.408369987515,70733
1023.721228775379,-22733.228773140752,70766
1023.8846275997199,-21833.346824914166,70799
1023.6544061677472,-21887.28366678412,70833
1023.767751129633,-22075.958734869382,70866
1023.6816335592736,-21693.565567086393,70899
1025.0832723153696,-21851.424096069662,70933
1023.0614390082092,-22258.460072261296,70966
1023.6168948553747,-21607.262833203997,70999
1023.509467408461,-22091.85062624305,71033
1023.9534697606708,-22222.45882541479,71066
1025.4447402441474,-22392.423528064202,71099
1024.059684517264,-21840.81273200721,71133
1023.39597352904,-21990.406822741956,71166
1023.6540747134042,-21804.676613221476,71199
1024.2740649585219,-21330.19926672888,71233
1023.2270061299205,-22113.46963199904,71266
1024.829165248858,-21828.91027664427,71299
1024.9675169092889,-21991.946404033166,71333
1023.7187751560323,-22285.346965165678,71366
1023.3791509129244,-22248.567383709713,71399
1024.4823462629395,-22379.61097791283,71433
1024.6116729157934,-22250.598623496968,71466
1024.4032339314344,-21912.071554093476,71499
1024.4938164176285,-21745.100610212856,71533
1022.7987660269723,-22293.421068513264,71566
1024.220378770837,-21933.078552616265,71599
1024.6513034675336,-22518.531511422494,71633
1023.8527556373871,-22309.673868644724,71666
1023.6939469528191,-22041.514860793002,71699
1022.8136952444883,-22060.724101575954,71733
1022.98354559042,-22261.32725626533,71766
1024.1326970380996,-21950.094287339904,71799
1023.9573092730434,-21879.143931544328,71833
1023.3566329417075,-22425.009071056862,71866
1024.3410145178552,-22504.429882655837,71899
1023.6963651784755,-22437.75960188692,71933
1023.9575602027783,-21970.574517869194,71966
1023.5864610809745,-22397.78345863392,71999
1024.0861701878227,-21893.5801501888,72033
1022.533418641177,-22454.03880993738,72066
1023.1137705055775,-22568.063009303012,72099
1024.2620650195424,-22360.11080951373,72133
1023.9342241898197,-22448.522663960615,72166
1023.4951902492617,-22554.97768313872,72199
1023.2272749879716,-22642.718603450685,72233
1023.6921798480091,-22158.604590156403,72266
1023.6768879881741,-22262.144994235474,72299
1024.0052573778457,-22014.164312660017,72333
1023.2701695009131,-22338.801047862915,72366
1023.5808772579445,-22452.938559283677,72399
1024.6672560079064,-22404.072326136804,72433
1023.4848309589153,-22292.00398500287,72466
1023.737575922958,-21694.878216929934,72499
1023.7149132500143,-22156.881947578637,72533
1023.569391463011,-22465.50430020743,72566
1023.3175644212581,-22050.81173472163,72599
1024.1807027710504,-22321.44035698621,72633
1023.7231469284053,-22773.592215013825,72666
1023.3851112122785,-22607.570745161272,72699
1023.9119517429947,-22434.575389256697,72733
1023.6658998628566,-22370.62728984021,72766
1022.9312016563866,-22768.783389104516,72799
1023.842267374585,-22908.05768634409,72833
1023.5150262594705,-22845.955105377958,72866
1023.453073598817,-22675.030705672092,72899
1024.4879173215872,-22716.536310381558,72933
1023.6875082130769,-22690.427642508053,72966
1023.8218885913725,-22350.702205975624,72999
1023.2983134848829,-22474.808094971428,73033
1024.0651217943305,-22557.131621815766,73066
1023.8808706022803,-21885.814073583228,73099
1024.1624817966044,-22440.054401099558,73133
1023.6630063509534,-22636.247142639422,73166
1024.3344728805814,-22639.43834230693,73199
1023.9019187343283,-22374.304060805014,73233
1024.056795049068,-22653.402569156795,73266
1023.2353476840426,-21977.116249582265,73299
1023.5153322362121,-21971.82338698196,73333
1023.4473014527011,-22585.105745919438,73366
1023.4122562935013,-22030.76834122387,73399
1023.7781221067007,-22805.783478386664,73433
1023.6883868582624,-22568.43305764246,73466
1024.5380522042346,-22329.897927764796,73499
1023.5690011700332,-22335.49921890266,73533
1023.5396749744893,-22455.668765583647,73566
1023.8145614630226,-21990.718681393722,73599
1023.5620638721547,-22395.507008875167,73633
1023.3886739857796,-22309.109788138372,73666
1023.586114941769,-22590.326492078217,73699
1025.0414974069686,-22357.642968398504,73733
1023.0036502814899,-22554.65755373681,73766
1023.6527530337875,-22312.206031738617,73799
1023.8315279832815,-22172.01153709546,73833
1023.6012748910431,-22269.150207156337,73866
1024.9195627348904,-22623.449616604797,73899
1023.7808032654227,-22992.334326029573,73933
1023.7176359041847,-22429.00969373496,73966
1023.3681766240419,-22793.87536591859,73999
1023.7671885226316,-21974.718522332587,74033
1024.2875063517204,-22335.521658871734,74066
1023.8916384913048,-22302.56313795613,74099
1023.8406987882488,-22366.117523951914,74133
1023.9388803313713,-22936.846728689525,74166
1022.9827486840029,-22551.479474611282,74199
1023.5208908536594,-22586.929930657352,74233
1023.0653468229343,-22234.480650345682,74266
1023.8336103225284,-21816.691869684757,74299
1024.6864489444033,-22499.406748543748,74333
1023.8519708690224,-22696.708738093614,74366
1023.2342792197453,-22424.049148241847,74399
1024.2347847591495,-22141.528446892986,74433
1023.5260552625746,-22294.07099316584,74466
1024.6459039266765,-22544.85783142072,74499
1023.843909428098,-22485.245634943836,74533
1023.232288346298,-22487.42042799169,74566
1023.6062503093325,-22429.22163834019,74599
1024.3624214175788,-22210.1479375722,74633
1023.56673371298,-22451.70818070718,74666
1023.7937747209647,-22845.53421299227,74699
1023.9285854937792,-22467.259043542203,74733
1024.2233161673155,-21821.99309613576,74766
1024.7542288920652,-22057.85183914513,74799
1024.2312833596943,-22097.39093676892,74833
1023.9431999318837,-22651.61656627284,74866
1023.9226318313857,-23103.220117441713,74899
1025.0127768575364,-22468.036394011724,74933
1024.1424339737816,-22135.374671290778,74966
1024.596416467502,-22496.916809766397,74999
1023.9853207471996,-22348.314471273832,75033
1024.226607990743,-22567.277418882848,75066
1023.8079557363363,-22930.348854919383,75099
1024.3676635709676,-22543.449150784385,75133
1024.0609687336932,-22767.66158104796,75166
1024.1243350073375,-22454.73222889241,75199
1024.0825746549299,-22536.401440649857,75233
1024.4884646116775,-22698.929388036857,75266
1023.3977719048937,-22977.002300495347,75299
1024.44970579993,-22256.001432184028,75333
1024.3693963897492,-22555.698700504192,75366
1023.2489436379016,-22707.99671959266,75399
1024.5993264435897,-22835.101256711227,75433
1024.090659077554,-22275.609950505786,75466
1024.7052973024613,-22063.268401371402,75499
1024.362576318462,-22108.561191014287,75533
1023.3171868331575,-23430.67565936268,75566
1023.7739192326335,-22533.811495265643,75599
1024.5243431736587,-22704.351222915127,75633
1024.4244800859706,-22472.423002943327,75666
1023.096912870158,-22334.53437776115,75699
1024.470200061668,-22840.045928029627,75733
1023.2631386892522,-22614.74499910171,75766
1023.689483719345,-22295.204612104157,75799
1023.7941078727963,-22163.12342472621,75833
1023.2946830513212,-22896.95819448088,75866
1024.2500139642527,-22528.544471140533,75899
1023.4447484686905,-22962.234159294923,75933
1023.4607904939342,-22465.05160765746,75966
1022.9876313657876,-22658.53036307735,75999
1023.8944577411814,-22918.697034459365,76033
1023.1418902194764,-22660.362390584338,76066
1023.8940880250964,-22594.482536281335,76099
1024.048889448517,-22942.360096294204,76133
1023.3209041381308,-22792.63576959193,76166
1023.8716949637725,-22650.761260057185,76199
1023.8186912986763,-22850.436737328655,76233
1023.269895746075,-22208.602299084567,76266
1023.9815382871451,-22780.046235460406,76299
1023.9813547590325,-22641.925529281907,76333
1023.8060467660825,-22726.893026030244,76366
1023.5752568308527,-22194.468018269166,76399
1023.7708096549936,-22251.64649179396,76433
1022.8720113135698,-22684.24235666113,76466
1023.3684082870957,-22029.5045996813,76499
1024.117054844844,-22454.289879613396,76533
1024.563160141934,-22235.65439986679,76566
1023.2843140106672,-22661.063498591062,76599
1023.925082479888,-22956.127342771746,76633
1024.108507916625,-22573.820063920393,76666
1024.0511166333613,-22307.552609828228,76699
1024.7502848963018,-22513.26802474277,76733
1024.1456367154467,-22795.573983561226,76766
1024.0488674362914,-22279.585512244594,76799
1024.252315902996,-22261.96683674494,76833
1023.8253773356602,-22302.983617465285,76866
1023.8650960690837,-22410.325257230055,76899
1023.4130857607985,-22443.279467802768,76933
1024.72426592154,-22319.89415780318,76966
1024.416498940081,-22034.183496734753,76999
1024.4180558167297,-21967.23458335767,77033
1022.2628629290541,-22967.195380470053,77066
1023.6338740560918,-22229.45942458614,77099
1024.4195106541952,-22376.330955097357,77133
1023.9375771018648,-22325.19099381406,77166
1024.010047844913,-22712.109563293452,77199
1023.7023860090904,-22992.12439647536,77233
1023.9646926825804,-22602.540697343542,77266
1023.1489606094574,-22902.02201893436,77299
1023.8029391946453,-22434.7084820267,77333
1023.9289689651962,-22811.33256935122,77366
1023.2234732195096,-22120.619263017667,77399
1024.8342495858772,-21946.804378759854,77433
1024.4338264723574,-22786.67589601897,77466
1023.0948081170941,-21928.068019231745,77499
1023.6938810039117,-22287.189975745576,77533
1024.1810929826052,-23056.443884780685,77566
1023.7415428263596,-22464.267457523805,77599
1024.510216381918,-21810.08264537629,77633
1023.2604657403645,-22366.096264062002,77666
1023.3272546853945,-22684.649090268496,77699
1023.4425762128661,-22654.465973858532,77733
1023.0916688646772,-22346.185498448132,77766
1024.4152341911342,-22331.139785618645,77799
1024.1143377087683,-22332.116496654024,77833
1023.6790006025149,-22532.51862718117,77866
1023.8877049952805,-22306.837797486372,77899
1023.9036865083323,-22129.20377323415,77933
1023.0684311796173,-22731.92561838277,77966
1023.0977409196673,-22635.062625366158,77999
1024.0179536034416,-22582.15348909838,78033
1023.2435497070537,-22874.189914541454,78066
1023.0224663474665,-22871.16674173371,78099
1024.7895405117356,-23075.98828872904,78133
1024.0160145002221,-22387.010235405178,78166
1023.5043297489424,-22770.434925840873,78199
1024.2081480790087,-22339.347042837413,78233
1024.2250961019179,-22972.762575086326,78266
1022.8768016094182,-22155.243646435072,78299
1023.0265873158393,-22190.008224537556,78333
1023.571557054412,-22649.337946032698,78366
1023.4418538785508,-22488.858648175235,78399
1023.4474173260727,-22646.919842957548,78433
1023.7341820779413,-21963.622226041356,78466
1023.3040570095753,-22786.034538718857,78499
1023.7311730277177,-22752.42685646672,78533
1024.241097831417,-22410.867565467986,78566
1023.5742523758926,-23085.749365662476,78599
1023.2144919564474,-22157.51725154571,78633
1023.6292164170296,-22327.136487289117,78666
1023.2195640976681,-22082.61823889031,78699
1023.957193079001,-22235.333708867343,78733
1023.4130604976631,-22346.538014032707,78766
1024.3799089862353,-22056.010326762662,78799
1024.5877778645574,-22911.42725284185,78833
1023.5186353274693,-22214.015686974915,78866
1023.8361562655277,-22927.625617149475,78899
1024.1436602486247,-22692.815862749656,78933
1023.9341617024716,-22544.162493284548,78966
1023.6226167527205,-22229.69236156538,78999
1023.8684954478366,-22275.520146917155,79033
1023.9941384345435,-22592.022258484045,79066
1023.7878955307376,-22275.724823717854,79099
1024.039014897125,-22647.479842628825,79133
1023.2519850354995,-22820.875604549736,79166
1023.741508257845,-22558.621349763256,79199
1023.540232827968,-22378.958912345006,79233
1022.8829954089975,-22709.88851558382,79266
1024.847919474728,-22293.70974160532,79299
1024.376693413099,-22287.949960227616,79333
1023.4142706631462,-22225.153015102518,79366
1024.10553598606,-22512.255813523356,79399
1023.6583064723542,-21925.357950759902,79433
1023.9449354517845,-22722.845813203727,79466
1023.6831981917153,-22608.548699906234,79499
1024.3648283981634,-22724.491704007243,79533
1024.1409557067152,-22773.514220678982,79566
1024.3307224427188,-22662.85529988986,79599
1023.9534871424041,-22207.280844552046,79633
1023.5389429797424,-22252.161019557872,79666
1024.1360726095816,-22504.523899109397,79699
1024.1224608890252,-22026.92551303605,79733
1023.4292233682328,-22239.12377947896,79766
1024.0173646117935,-22469.184867586166,79799
1024.1487286900274,-22268.907613003048,79833
1023.9935586250654,-22565.95947187395,79866
1023.643768808231,-21903.172900404017,79899
1023.5881204367653,-22096.798503650214,79933
1023.6481350970864,-22346.477561285876,79966
1023.9607017799138,-22416.406051932376,79999
1023.5007239135577,-22682.340742116132,80033
1023.7361057967466,-22568.928440562115,80066
1023.6869231203067,-22440.417162396025,80099
1023.6521493893727,-22931.38525258727,80133
1024.3183504689134,-22562.58446322215,80166
1023.417778406312,-22765.254209444833,80199
1023.1263542671035,-22717.316020527513,80233
1023.1160946986114,-22536.283843310568,80266
1022.7616419801967,-21895.118469859695,80299
1023.8616726421117,-22369.376472487424,80333
1024.1023534874732,-22797.847907091265,80366
1023.8311445434402,-22664.937314346666,80399
1024.3512389407313,-22715.696402944694,80433
1023.5761383907532,-22301.444585368834,80466
1023.693528409622,-22313.799461292434,80499
1023.6542227071202,-22243.161669407622,80533
1024.2562259343485,-22425.918173623097,80566
1023.9469086751137,-22369.641073391664,80599
1023.8040826941848,-22099.00129359425,80633
1023.1814896645724,-22095.196038932998,80666
1023.6324956600856,-22267.56914352324,80699
1023.2110900144492,-22453.326357214446,80733
1023.2076866924788,-22130.149467131312,80766
1023.8868727118662,-22225.359441573946,80799
1024.1028198628842,-22464.071744445977,80833
1023.8390601656927,-22556.89439515527,80866
1023.7869884063077,-22752.01184971292,80899
1024.4643917320495,-22785.550365408548,80933
1023.4154003073355,-22820.5920688814,80966
1023.2144862257492,-22554.5758888807,80999
1023.8826259972765,-22472.840904606193,81033
1023.1607430509753,-22838.469396879875,81066
1023.2284963922067,-22852.22085471975,81099
1023.9191667780808,-22609.699522402665,81133
1023.0739482541672,-22265.482018147206,81166
1023.1155169760511,-22332.194614137825,81199
1023.7438545696626,-22127.601154247703,81233
1024.0877140518749,-22326.769640028117,81266
1023.864545687159,-22324.960424137236,81299
1024.2080590663286,-22536.258717920304,81333
1022.8900854754813,-22298.365179812783,81366
1022.6164143493977,-22795.345515905155,81399
1023.2524461298065,-22355.157446837395,81433
1023.9678108569318,-22423.611644312885,81466
1024.2250795663535,-22051.931936483146,81499
1023.8588214893056,-22893.56829265233,81533
1024.1184446509856,-22742.056628231934,81566
1023.9726093999388,-22132.47599340124,81599
1024.1101582023664,-22342.919333619942,81633
1024.3658581372742,-22526.943413427492,81666
1023.7992886848513,-22805.082441963474,81699
1024.065098193455,-22370.37331014555,81733
1023.4600005746051,-22427.136119146897,81766
1023.5638603542824,-22149.118883195348,81799
1023.9179583569601,-22351.072770572617,81833
1023.0698066192776,-22376.85391996998,81866
