centers 0,centers 1,score,MILLISEC
1006.1513780411794,1277.6894397504373,-45871.9492044378,278397
1251.0198667820111,1008.9503702192407,-28445.871534909573,278431
1251.255500394388,1021.5973859783358,-32459.967289090804,278464
1008.835883906173,1170.5181095943003,-20976.32505093795,278497
1072.0314442959054,998.4540156459062,-10155.170453205606,278531
1073.9868474423786,977.0857655940089,-31986.609228229026,278564
1011.6995927188846,787.5503705756762,-42324.57536864874,278597
1012.632975266715,822.8543710586154,-70793.28533384093,278631
1078.2507279722017,860.482452074293,-87429.46631013845,278664
830.108069075296,1065.7846468650298,-84887.84523966147,278697
1081.851832884241,908.9535756132003,-80476.1309449334,278731
1201.4385278406571,1010.1575232770526,-61537.45542201065,278764
1055.9095714152566,1338.2589227893252,-48358.83119105916,278797
1083.091531878193,1471.8434019962858,-84788.67147498234,278831
1343.4223901271303,1038.4733919773491,-93240.83235633832,278864
1057.4732840762608,1412.7749289961228,-77476.06929935675,278897
1017.7711698358156,1212.509516853321,-95612.54269537584,278931
1047.0386162118214,1675.0262684507368,-128501.72322468669,278964
1058.7518610370737,1867.5079651771234,-206477.9350106576,278997
1042.4030634405838,1781.6781415283738,-188644.06659372195,279031
1393.4819522808393,989.5516024908777,-96912.99148214367,279064
992.3896004962872,691.2848936354812,-70092.12737233102,279097
981.7689818388257,571.5936197207624,-161959.19506835117,279131
971.1480651010683,439.7878419885835,-209184.80382519768,279164
472.80761473917585,986.0205808695691,-190861.8775064399,279197
601.887134287976,999.0810200913212,-66385.23258560045,279231
993.2041564817932,635.9499958104143,-25747.070900302904,279264
1003.10072027034,637.2487948250766,-47688.98735993783,279297
988.1905543265556,668.3940681507601,-50458.70174078253,279331
991.2135490958917,664.9338863829621,-56433.835117869625,279364
994.1845205233003,645.4672330243291,-53005.48188926983,279397
1006.274405972714,628.859551301284,-68017.4418339227,279431
998.7966455411663,583.630443584314,-49282.700299304735,279464
573.4479106019958,1013.8969775073896,-133360.1731531061,279497
1050.9751646794055,552.0586169592132,-267871.6688389482,279531
1107.761061516657,565.0210707224712,-438218.5966501327,279564
1118.1901864391002,535.7053176818256,-403532.374257722,279597
1145.8008022201197,610.4646730243865,-943852.1224113217,279631
603.9885342490562,1101.212493561637,-249964.76333048425,279664
1101.4206244335485,439.9736114693244,-333159.222073563,279697
1091.7748769882373,498.2582985836218,-592085.1771846457,279731
1021.2389325464857,329.5774543671446,-262411.87244227924,279764
994.7397085322764,348.25168459113354,-324553.71338250337,279797
1034.819830814011,652.9541107122785,-132612.30748491542,279831
1826.6881014091327,1094.0518417321823,-208500.9447865742,279864
1064.2156588579376,1855.7541521227388,-209496.64202348198,279897
1734.1808696167682,1045.6164755141,-178152.01008993233,279931
1025.8997096999308,1539.3236257653978,-176954.4460039108,279964
1027.3334228061321,1634.9768820134136,-283740.03367921273,279997
1049.7353586556515,1817.48928516729,-381616.2770919122,280031
1020.4562604759442,1709.0530398299352,-409506.8625275219,280064
1739.5083426641372,1047.4907304733083,-291504.7859398855,280097
1040.4555969491983,1566.8130394457526,-126027.16090153647,280131
1030.8693940609478,1363.4126238116346,-58174.314684680874,280164
1133.8259215791513,987.5227461012859,-54065.15907453047,280197
675.8040627670937,993.0336171427641,-44936.84028091869,280231
1004.9722012684933,591.4517478143174,-56956.14487788751,280264
