centers 0,centers 1,centers 2,score,MILLISEC
1304.8121888432834,994.3787971339152,1115.4391107210372,-19971.687552695494,278397
1002.2249903521133,1270.8504618386896,1140.7642773907241,-11639.172141589761,278431
1005.522439105975,1251.255500394388,1096.6138047160196,-11959.923211119101,278464
1078.047195073306,1185.282336892269,1001.3352684058053,-11990.386441970018,278497
1011.919927886355,1079.5829750571017,965.5326272657514,-4203.156712775562,278531
992.5632780844471,876.4819344061602,1073.9868474423786,-8630.153421290954,278564
1058.3072156447315,977.8031396819049,787.5503705756762,-12307.74643689541,278597
1076.7028616788243,965.3428192502527,787.4614026109566,-21865.60822806922,278631
1157.0585892471645,1031.5035308576328,819.0315115451501,-29636.348255380864,278664
830.108069075296,1021.5781687379973,1146.829856764589,-23981.549161326013,278697
1137.8060799761186,819.6657367276849,1014.4365247951606,-38664.84505060481,278731
1090.4871024575361,986.2168206385786,1242.421593607538,-20259.820778299047,278764
1040.1103393290239,1372.16929707573,1156.3614408457845,-23325.881280418176,278797
1045.5287254170844,1471.8434019962858,1170.7380802874468,-18943.664777362246,278831
1015.9620401207607,1144.6157532992183,1455.3298595163915,-41526.88200124193,278864
1009.4407869270971,1412.7749289961228,1116.1796694807942,-21079.783507737593,278897
1017.7711698358156,1170.115568803138,1466.8732051544196,-20128.175781547714,278931
1153.3688570311956,1011.5952026053633,1675.0262684507368,-53127.58913997924,278964
1139.6882285522931,1867.5079651771234,977.8154935218543,-75464.0232794842,278997
981.1949520549717,1781.6781415283738,1156.0752702995778,-49490.844616248956,279031
1041.034001944251,1393.4819522808393,932.348936431574,-40959.311908746764,279064
1031.4899817616324,691.2848936354812,938.6265762564378,-30151.18720296509,279097
1002.7260483016968,489.4563322213039,788.0310316637972,-62316.830017821994,279131
724.1244435221687,996.0989691587483,345.0359303392504,-79160.28268504984,279164
999.4855578193119,201.86133854703326,614.9875175208391,-75943.32854412668,279197
526.8689214454641,999.0810200913212,714.4144535517437,-24177.240649967367,279231
993.2041564817932,694.2126118204715,597.1082518037095,-14431.962819185004,279264
980.6548411464746,637.2487948250766,1070.4383576419364,-23505.747857065267,279297
988.1905543265556,760.0443968922125,607.2938489897917,-22459.425879394847,279331
1038.0428309446831,664.9338863829621,963.1159799866168,-35381.21138852349,279364
594.9543498078813,994.1845205233003,721.2365578490007,-33868.84660798111,279397
1006.274405972714,737.7586402434579,556.260158673168,-28487.40325913766,279431
998.7966455411663,529.8098480297484,664.3613369161623,-27557.776505443835,279464
573.4479106019958,1074.7769716203047,953.0169833944744,-74058.19422208866,279497
1168.2686114470805,552.0586169592132,959.746928304547,-96664.08024785468,279531
565.0210707224712,1254.655074006678,979.2288005878886,-155009.30351651527,279564
1234.6331992591881,535.7053176818256,1001.747173619012,-186588.7705038148,279597
610.4646730243865,1890.042592112675,1092.6406743706516,-350392.2918872425,279631
1195.8988469421931,567.6967124854044,967.0555338692906,-94450.55152723443,279664
954.2052089139003,352.6253092010096,1179.2527462333392,-167167.13319659256,279697
1304.4614460268474,267.09465980585924,986.7447332943609,-294525.6984621789,279731
998.7357476421809,329.5774543671446,1403.793075919667,-107455.51320605612,279764
1026.2191335886048,234.7140950779284,687.0451599269481,-123233.0695128164,279797
964.9542811067884,652.9541107122785,1090.7122705797894,-62323.098968064514,279831
1059.9000646605064,1826.6881014091327,1276.1946527811203,-90311.43190169157,279864
1951.169786992209,1064.2156588579376,1569.5072475143274,-100246.92149295274,279897
1784.9206792411119,1027.2234522732374,1460.9331440558194,-84534.86924832978,279931
1025.8997096999308,1864.4017807328978,1458.0540870235227,-44859.68745756835,279964
1013.7443987460002,1363.2616574544534,1847.4401817292683,-74014.2139856331,279997
1012.3681984001769,1955.4885093409391,1412.9453727396294,-91071.59451979406,280031
1492.5336314306821,1020.4562604759442,2033.8321524288142,-57901.9559258037,280064
1027.4428892865394,1489.520512042709,1928.8640119950148,-60818.92714551362,280097
1029.155091146635,1693.4997864600568,1367.172091551036,-59028.136642764235,280131
1017.4235680716837,1416.9071879762944,1177.7651664774787,-24251.2093355954,280164
861.922269137119,1133.8259215791513,1004.2694763631748,-18307.404830310985,280197
1016.5854753934238,675.8040627670937,931.7987856910489,-18977.347014549643,280231
536.4411206736784,1004.9722012684933,673.967688525276,-34259.87663983942,280264
979.1659954635576,443.29614423690805,1137.7778952283375,-24018.450382614647,280297
1136.1986946486954,292.0226958401346,982.385756199408,-46184.743932243255,280331
