center 0,center 1,score,MILLISEC
861.9622653543452,4699.603762600177,644823.8216848247,290430
1577.0993844738964,5212.441366576702,848886.8251936454,290464
4313.484428440866,966.4270545113351,882057.8832243973,290497
1526.2344251153115,6704.802085073056,374807.58367434784,290530
1457.8920460553968,5490.777176320306,506235.2256387269,290564
1303.8862248670027,4644.430104975206,320610.7700816608,290597
1154.4230453165214,4085.2663315872073,167572.745953703,290630
2686.629933440742,951.2027318304227,179161.25807108192,290664
1271.8870839213691,2850.9650997513104,66587.79660319671,290697
1300.47086896593,2518.3587909589055,63323.81517679875,290730
1217.0465190673845,2294.8728028389787,56638.98977156568,290764
2640.5787378031982,1281.0057160748313,24783.985014832364,290797
1523.537143816262,2962.0523290448464,85683.8571297493,290830
1391.2350632101648,2686.621856532847,9456.999115687286,290864
2143.300725516604,1203.8053609410958,35127.92237558238,290897
1113.3796456460104,1685.6959986901552,8782.211728931556,290930
1041.9173271327777,1562.9760074933972,4283.626736390797,290964
917.2013980465457,1125.49697795164,1927.9783015676119,290997
1085.456063686116,762.7405534050027,1229.9624376750617,291030
1092.5990397022852,764.9228821778312,3049.125969113544,291064
428.2942913464993,766.8625685885853,10248.240718173882,291097
673.0885338905782,217.51321798916038,10089.860436025536,291130
44.76605857119878,972.3556662226915,49725.56669170082,291164
1070.2380726108097,327.54164552666936,43509.06893885203,291197
1020.341276759731,187.89328168594074,19078.253243108375,291230
1708.109481268692,553.6780804838146,68839.86655340687,291264
1343.8367030025513,181.64525867745627,235728.53253058638,291297
235.42514733987107,1371.8559155787257,257046.8775133246,291330
790.718290718394,2647.0831116532777,113683.46777870509,291364
783.3871693822623,2797.416129216388,127832.43427779742,291397
353.7635032065704,1766.2798238861212,312883.9037592935,291430
879.9633826919842,2964.019062016977,205649.7560970246,291464
811.5388949348074,3661.4230839934353,251138.89760639324,291497
878.9278760044515,3795.976422476831,283269.2310258429,291530
2429.3378932266432,568.1730948431508,158807.9607910677,291564
1877.9058766739022,432.6550415029849,82283.77637867913,291597
356.45560389729843,1664.986385650938,50985.37570893772,291630
366.870960213483,1592.5768312941586,35436.63370124513,291664
185.87674406728888,1446.234503390294,60490.406090337914,291697
1276.777675831444,182.71099162174983,19589.522723740454,291730
242.42588990173763,992.1896099498687,4363.7239062213575,291764
682.9135364565253,181.4736186129705,13740.19133367093,291797
258.17616665537804,1109.8247343493772,9739.663793214339,291830
1381.0223935986678,268.32313791446205,16441.875547444542,291864
398.7532393970484,1407.8576308821573,49880.26890896792,291897
1372.2436971611476,325.4739711613714,165897.41899948134,291930
580.2582516018358,2221.304346549567,51022.88915838449,291964
357.65395200729074,1204.1863043385474,18626.8669115092,291997
761.8023712209013,1648.7370924437892,36985.9177617697,292030
622.3849831028883,1420.5087116945112,17797.346246413952,292064
447.32147701707163,1518.8880801428393,25257.396959412323,292097
1821.170228177476,399.0720584464399,12990.59373385702,292130
1796.2235384272192,395.7862558525084,32241.391742602187,292164
214.49729720933286,1255.7364373147734,1626.1275919129016,292197
273.5054862299876,587.8388809241869,8364.629430778681,292230
992.5532731294578,465.96813733240805,26615.35599277289,292264
1175.804830743606,616.0820039860591,30186.571491617156,292297
704.2093814791891,1684.6513615610986,69698.40421815337,292330
690.8586554268641,2614.2314858866894,93804.88621254041,292364
3051.8977153306364,656.8041159293512,138227.54604281476,292397
2958.667580518869,665.7260963779983,188604.3179554369,292430
699.4486410340888,3386.7090688573667,112784.43230104752,292464
789.6752801481161,3738.1142494117676,131249.71449167686,292497
1318.1732375022657,4218.711414638361,557384.6527462358,292530
762.7499007316046,3329.886965029991,577139.2734096979,292564
1114.4679094657006,4583.981893506998,662985.4230169209,292597
1155.0296980741095,4675.081389665853,754957.5172534649,292630
435.5700540318259,3583.1514222915457,411693.1907904577,292664
308.86450276464035,3281.124077646664,317452.146194104,292697
378.1726025394768,2955.265511313659,191036.19266911893,292730
348.8942245995823,2639.5048024297816,126769.85120468182,292764
2541.039418432688,461.2227523255643,82781.21323084571,292797
