center 0,center 1,center 2,score,MILLISEC
5950.229995554793,861.9622653543452,3448.9775296455614,19197.43186312326,290430
1011.7765703057848,5212.441366576702,3273.067826978231,81871.10306815783,290464
966.4270545113351,5773.759260655054,2853.2095962266776,29096.848985126988,290497
869.689463633641,6704.802085073056,2182.779386596982,29966.55451677334,290530
2170.5332598572413,745.2508322535521,5490.777176320306,99949.22595155374,290564
4644.430104975206,956.8391314329428,2345.0275051691824,31550.725935190927,290597
892.5474798785775,4085.2663315872073,1940.049741630353,2983.5976974401974,290630
951.2027318304227,3349.605499159565,2023.654367721919,3346.617775004534,290664
1113.84123604622,2850.9650997513104,1746.0246275468166,6639.420529817228,290697
1145.119546263176,2518.3587909589055,1766.5248370741917,5402.1348596103335,290730
2649.0596444776397,1217.0465190673845,1940.6859612003175,6459.662255577685,290764
1281.0057160748313,2434.0577232267933,2847.0997523796036,7723.613230165264,290797
1341.0249802164724,2962.0523290448464,2071.073634615631,5738.201461245992,290830
1449.7990547802358,2686.621856532847,1215.5430884999512,1225.6204550008085,290864
999.4670637408493,2143.300725516604,1408.1436581413423,1724.6106134253544,290897
1018.9683892498433,1685.6959986901552,1207.7909020421775,1651.423461489307,290930
1148.1049603585902,1562.9760074933972,1006.5214493908401,1276.7431496975441,290964
883.5181343003617,1125.49697795164,984.5679255389138,566.5035936536166,290997
732.7253660959522,1085.456063686116,822.7709280231041,148.8686746381863,291030
1092.5990397022852,718.3738338844942,858.0209787645055,448.94929269502654,291064
428.2942913464993,821.8552446438374,601.884540422829,2990.174110850928,291097
568.8624101588478,217.51321798916038,777.3146576223087,1399.3925415119393,291130
1220.8644483178703,44.76605857119878,723.8468841275126,320.2748689575575,291164
1201.4254934167593,89.06739021662193,686.939565917814,5957.926617976822,291197
187.89328168594074,1136.7727883055973,787.4782536679982,2810.6969860821055,291230
269.1792755658537,1708.109481268692,838.1768854017754,4088.2105536085173,291264
1048.979395668153,181.64525867745627,2228.408625005746,27070.536478206,291297
1048.1520331953204,2342.967562728942,235.42514733987107,5564.789185109625,291330
444.6475747265323,2647.0831116532777,1136.7890067102558,17871.515405009257,291364
433.75893632517756,2797.416129216388,1133.015402439347,30040.51319730209,291397
353.7635032065704,2738.7632245230693,1280.0381235676473,29166.71440497261,291430
