center 0,center 1,center 2,center 3,score,MILLISEC
1068.035588913485,5950.229995554793,3448.9775296455614,671.0659695763907,-469602.53744391666,290430
1037.9539745773611,5212.441366576702,3273.067826978231,524.2388929974022,-346078.49575151515,290464
749.5391124883828,5773.759260655054,2853.2095962266776,1017.8565444052282,-117644.49208826409,290497
996.2086832927992,6704.802085073055,2182.779386596982,669.6453938659828,-182201.90258132672,290530
1050.6306951547501,5490.777176320306,2664.3169856456643,632.5808036362471,-553000.2434633789,290564
2345.0275051691824,827.6144307198225,4644.430104975206,1060.919501827094,-161882.20616553532,290597
4085.266331587207,940.5368991006908,1419.6807046534973,1940.049741630353,-159937.55338455967,290630
979.5488541076552,3349.605499159565,2023.654367721919,1348.8224965372053,-93944.2971674947,290664
1256.542318749292,2850.9650997513104,997.4996367795197,1746.0246275468166,-66455.57727435575,290697
1270.5724774504567,1841.781197695856,998.0568893779814,2518.3587909589055,-77258.5957217403,290730
1025.2197520922732,1783.1012773193734,2649.0596444776397,1341.2468633013852,-121541.49839665063,290764
1051.332717214113,2261.3803350168673,1376.1490373025856,2847.0997523796036,-147802.51733533133,290797
1073.1151545355544,2962.0523290448464,1434.6216660397276,2071.073634615631,-92293.86768631873,290830
1449.8712067189622,967.2534313725955,2686.621856532847,1152.0189913994063,-78354.63189137139,290864
1049.7810139354779,1411.4401537234498,2143.300725516604,834.2778190644101,-81150.15815117226,290897
1208.926491614926,1064.2142857005128,1685.6959986901552,950.3309428862865,-35996.725431914325,290930
1095.3214665556638,1562.9760074933972,809.7907137032382,974.8773678439602,-23543.442487619504,290964
876.5682903595775,1088.766586985162,996.4751999140441,1180.874209949961,-16617.97099736138,290997
838.7413258912529,1088.4691808405464,987.7841745097794,732.7253660959522,-21783.9930433809,291030
987.8745700297761,718.3738338844942,885.063726334533,1076.6938452874663,-11416.720197669312,291064
515.0894158846642,951.8153414960111,806.2343710075222,1044.3519196884245,-32431.33491898769,291097
843.8780326160293,1512.1914561324568,451.7460127689519,1052.746607308261,-146042.49032822202,291130
1002.548961522069,44.766058571198755,702.9646196272779,1206.0135092188598,-37338.26520898114,291164
1143.3000594748162,89.0673902166219,698.9165993331205,958.3329457795415,-91433.23887048819,291197
1200.9326740593287,187.8932816859408,846.2545178254984,1031.047202489087,-66090.91369042707,291230
876.2342901398117,1117.2536314575977,269.1792755658537,1653.051142378434,-140201.24221639056,291264
1301.4660321868728,995.7583007636786,181.64525867745624,2228.408625005746,-122843.00455497649,291297
1131.4962923509845,2342.967562728942,235.42514733987105,944.5397643324,-90771.61311488181,291330
1058.6541223061117,2647.0831116532777,745.5567835177617,244.73250703574297,-118711.43684037162,291364
433.7589363251775,1244.9817009101691,2797.416129216388,1010.2313074856188,-145222.64415102327,291397
1021.0399070621131,2738.7632245230693,353.7635032065705,1448.150889928256,-207692.40677008385,291430
380.1203669241711,1187.0392909895531,2964.019062016977,939.2492574115366,-182312.11099379114,291464
980.1608377104756,3661.4230839934353,373.37812125903906,1302.426381396706,-210644.14988264165,291497
991.9202695478783,3795.9764224768305,328.7434812326077,1749.5005001428265,-260841.48771522706,291530
997.5548890838226,2943.3071535264544,1915.3686329268317,360.5511412196456,-246043.8846347858,291564
1877.9058766739022,880.500780832225,224.861706837062,1037.170834594689,-202659.9705546636,291597
984.9443979009261,1349.9151591783777,356.4556038972984,1953.5705771740113,-174934.32904520014,291630
972.523100316256,366.87096021348304,1245.846504783872,1872.925786036382,-149289.35896059428,291664
866.339622920089,185.87674406728888,1833.9015786022978,1033.6108117677702,-65338.0103232883,291697
1041.3578816972145,182.71099162174994,1481.4793282391759,806.6238470586659,-79699.07412826472,291730
1168.1546547580554,242.42588990173772,999.6992119212345,794.6139606795863,-58392.91103138528,291764
1019.2710764340068,398.5588742743172,796.3307380845632,79.73706791699828,-113235.57106864784,291797
1146.1648398344955,258.1761666553781,835.9305553039886,1022.7613247199607,-90110.65583971672,291830
1025.2426324446897,494.3494267946381,1312.2423105972475,187.8681884021214,-127854.07649572723,291864
1323.2480894467533,1032.8701200170083,218.2252658093107,777.8398895342825,-122092.1088131643,291897
1168.8699319300267,325.4739711613714,2047.6010353582067,988.4641605837566,-167440.5994580983,291930
712.817172583636,2221.304346549567,1067.4711435214242,182.58148865643523,-146295.7593946175,291964
948.3788069013673,357.65395200729074,1363.3949463149079,1103.4071679615,-54682.04480821155,291997
969.2149198408426,1190.5424428309102,1648.7370924437892,562.3482965264668,-87430.70227112605,292030
878.3127548905594,1058.1422125671047,549.1938401331994,1420.5087116945112,-69038.31125425737,292064
346.9540770882778,1019.3362041914326,654.3310716966882,1518.8880801428393,-44990.282132005734,292097
421.6369415388605,1051.129814833469,1821.170228177476,795.6556190293711,-112709.25086529204,292130
825.1884597692276,1796.2235384272192,1035.647082064239,297.26400071796286,-107584.59679555689,292164
1040.3994817010064,214.49729720933283,763.2650442432719,1255.456857815235,-74544.89399334975,292197
985.7444999252398,592.1507718827011,273.5054862299876,1387.3146723076204,-154973.25171398462,292230
1001.6588282234823,293.1040117251737,710.3449827818049,1566.571734712458,-59850.797750289086,292264
735.6332048944395,1035.175507915883,286.12235145126283,1448.3538932180904,-69339.16859335179,292297
982.8054883798304,2031.0049236769466,648.9523616165424,1189.2432997508968,-118387.83514495663,292330
1079.6554485941408,3035.108235302326,617.0404199835218,2193.3547364710525,-242204.15745543296,292364
919.8493036231675,3596.2687608130736,2507.526669848199,1292.1913999806645,-461177.5498156856,292397
2356.839409039148,1095.6752469457917,3560.495751998589,420.97741769206436,-502326.83250137354,292430
1038.7392461745994,3386.709068857366,460.6556904622753,1508.776448972061,-413556.5228199796,292464
407.0579781394897,3738.1142494117676,1289.4034847999576,1007.9801796741108,-302641.92214262264,292497
1086.4097678194016,4218.711414638361,2042.348965026354,598.184376312993,-758142.2828124595,292530
498.29248403117435,4368.100960371681,1039.8917291602108,2291.6729696883017,-499865.27579496935,292564
1027.426770953418,4583.981893506998,2625.5448958263883,560.3729411751536,-427855.05858879274,292597
619.482200371429,4675.081389665853,2737.988312612017,1034.6115963153632,-557651.8025449223,292630
1016.4071111362963,4590.1828939596735,2576.1199506234175,513.9470870111936,-240386.14080550318,292664
1004.7167294953199,4169.906833491607,379.5886099379719,2392.34132180172,-232874.35090485663,292697
1021.7763032980191,3634.4306294108846,436.41790860209505,2276.1003932164326,-245254.42648500996,292730
426.7000218993079,1056.5306620649537,3137.616133308853,2141.39347155071,-423564.76699337945,292764
215.20167050840564,996.0849808030329,2541.039418432688,1225.6914750696137,-102544.70497209787,292797
1087.8527575819628,2178.011838599505,244.24109435863159,2822.790109094192,-385140.48263491073,292830
1060.063648685278,1798.7047050036122,151.33533712526412,2577.9088424535107,-288179.97164699197,292864
1267.353272089558,2365.7357669714684,272.0430853993264,995.0119644943684,-284588.35221420106,292897
974.3128900929148,2248.2623454940335,240.51821203425573,1387.4486560474743,-224076.43442060048,292930
1049.0444322377377,2612.4901913691465,301.6007215574107,1628.4526716598407,-206281.6114339614,292964
1233.501871914624,239.0634453171822,2198.9881764120514,982.272972732444,-63411.37689598072,292997
1344.261270744666,411.4573251001178,976.2761848260111,30.0,-88101.81129424134,293030
1010.1751877034833,269.2089292866699,19.104973174542806,726.2234045169768,-46001.15720344908,293064
1018.6255621495022,110.73421112473034,504.1023294844408,853.6008010358341,-54235.03745235535,293097
1007.6111455565624,97.6850413595273,323.77055514239987,727.5335043831315,-38059.84358220646,293130
1001.8299404470293,74.85254462723287,1109.3176568353801,229.9224308142194,-18058.81057096449,293164
1012.7560362123265,141.94938329166803,1289.980232406683,853.2912750052001,-34953.818532530546,293197
1005.402611225581,242.8955764206387,735.4427238065517,77.54998783201074,-23305.055752112163,293230
997.6325880739986,183.16326274421067,19.723082923316042,358.49128301815097,-28708.164947093588,293264
1007.459267785583,208.28999037436995,1272.645463989983,28.425340807103794,-35114.69815193478,293297
159.44603476863426,1008.1854824641869,1136.2650369777616,65.53322723881945,-15670.67100722745,293330
991.1294172177892,144.94532494652447,1045.8588214519273,54.45157820467648,-7257.804595870107,293364
1003.280365651774,190.03249323131104,1324.1287701730523,61.84924965256073,-25258.91364834749,293397
982.8056439998975,145.90182971908985,1188.7459779111769,1033.2175210232954,-11289.201023486017,293430
978.6207799586703,95.84641208482185,731.5551927230098,1039.736421100623,-13275.889967512143,293464
984.8555511995497,107.24259766623629,746.8105516126564,1131.5396590486787,-15809.73202902357,293497
952.9108521845521,78.90319574420096,705.025531452585,1018.3135859873403,-8315.373387352227,293530
967.6861494702837,68.0897598981121,700.224249794307,1013.1290496001018,-7490.779432892656,293564
1003.7192652912526,83.5958034329542,770.6810989018365,170.0692582553212,-12129.318093715377,293597
1004.4133335496749,82.4072823414001,717.1540978060434,171.82650657933448,-11214.865358877167,293630
1013.0671626162741,137.2014295381798,1387.1103056354243,656.1973788426772,-23613.775063961257,293664
1365.5339614963812,112.20628838244716,1006.7199802015118,753.7831253085997,-26171.08472012147,293697
994.1995685477345,89.689791000539,792.6884633952989,1185.1404980001316,-17681.75754437506,293730
21.587033144922884,991.4759876362137,1048.6298566401285,73.26733694112693,-5173.733513478424,293764
998.1487762777422,82.21876813783251,1245.1991808542118,900.7213775635615,-6137.656642925827,293797
123.47320295911777,989.3222666658996,1330.830567728289,1101.7986059121447,-21227.768933804,293830
1155.4987223051523,126.2595879680556,1345.8488028006711,1011.4873021392916,-38750.67667571016,293864
1016.529065809339,241.61750114403367,2143.627066446027,75.92942430110065,-36935.00932962087,293897
1003.0113249570716,259.7748422340143,1231.7743655693905,75.24867911349861,-63572.76969077931,293930
1020.0422152752121,439.1625672166114,84.17592678544122,1252.196367582982,-61574.74413641628,293964
55.466643688546355,1003.7528450807964,550.88362620737,1212.85980488328,-106276.55279685622,293997
1011.1433662605009,186.3685221559515,766.0834603799376,1326.6324253622781,-105377.01652099329,294030
1276.4347597377123,218.34126626594048,2421.290977970223,989.0954909600898,-98651.52903909818,294064
