centers 0,score,MILLISEC
729.7500287539972,905.2955335401168,278397
728.091068123582,891.1965186615774,278431
728.8080034357736,932.2941279613837,278464
731.8518928358038,880.4069526510766,278497
732.417706734795,902.3028613437175,278531
734.7613711167224,884.9275146742536,278564
735.9359979609598,927.4069052062174,278597
738.3062372349557,939.5000599612131,278631
740.6958527746249,991.4536824713392,278664
744.303118550717,1018.0677156771587,278697
747.481192208048,1026.2672952350772,278731
749.6806818378137,1059.875279190694,278764
752.4746628022824,1000.4818405913596,278797
755.4391788538878,1036.2470525636998,278831
757.7103489997392,1094.8270186934776,278864
759.2648711343761,1000.0554612991251,278897
761.3864491881748,960.6749926228713,278931
762.6646636124804,999.0108768620524,278964
765.2009852209338,1030.4522169121071,278997
766.1821332127869,959.1387455032685,279031
767.0855281527657,1000.1924985924792,279064
768.1133038391041,956.1524653761844,279097
769.5290852928379,955.1868883682342,279131
770.4175475612622,1015.8024096905121,279164
771.8332676733944,1078.0069126102162,279197
773.8347827134221,1069.5290628708287,279231
774.6076745087303,1104.9505921771452,279264
776.5819080432968,1099.9400998323883,279297
778.6094139506922,1083.1805073597109,279331
779.0103449086621,1145.8825252874333,279364
780.3558944648117,1166.8779740235316,279397
782.0056581029114,1229.150695032483,279431
783.9145575128717,1200.9665193985402,279464
786.1451528768741,1211.5986081963956,279497
787.5421191284634,1216.2105986493098,279531
790.6322374904875,1238.065040785282,279564
792.0178516814046,1318.1226179725718,279597
795.6439261945727,1386.3427096854616,279631
796.1401148059289,1335.7175968023325,279664
798.7545995211834,1316.4897437537277,279697
798.8830466489769,1286.6777768484512,279731
800.6168401471301,1287.475272824701,279764
800.2691906319395,1242.6225253004673,279797
801.8163661144347,1211.9150310428286,279831
802.4255109098546,1171.2994410589142,279864
801.9282884281124,1141.2202187581702,279897
802.2164851960931,948.910879626422,279931
801.9428648203229,869.0415637733224,279964
802.8827385842702,900.7080834225768,279997
802.522866883096,816.8481297365445,280031
802.6900256227591,853.3227657342553,280064
802.5624783167821,773.0683980246592,280097
803.0461261515472,735.3192729932382,280131
804.399837476079,714.101468457676,280164
803.0939946745438,698.4357176836924,280197
804.5331044293538,713.6838772665176,280231
803.3394253257035,694.3677173684937,280264
803.9413547703596,735.6980899986615,280297
806.0060176728126,722.099475213644,280331
808.3768275817181,779.5046289172636,280364
809.2860660278176,767.8633332188658,280397
810.0687787651088,873.3736700053072,280431
811.5526316968142,851.5259859749443,280464
815.9095852557641,1036.7486877669285,280497
817.3795097364462,1076.337063006726,280531
818.4556338177647,1152.975471961284,280564
822.062812580738,1234.532171846608,280597
822.7365153191056,1401.6263605750992,280631
825.214921711861,1524.9329840869395,280664
825.7999577475341,1650.2297841709,280697
827.6059806994815,1771.3407104494304,280731
828.0632057707801,1902.9272486188559,280764
829.1730248068561,2007.8949326485497,280797
833.0098679968678,2182.759819840705,280831
833.2471290648843,2498.621905127911,280864
835.5297572025653,2542.8248290224838,280897
834.5738403928044,2823.90493200601,280931
836.3093284045068,3006.707223602875,280964
838.2254524541529,3292.6908580304603,280997
839.5440246445593,3583.230683615853,281031
840.2487948870006,3755.16269094322,281064
838.8190229244663,3891.0467800437864,281097
839.626523512062,4144.501015048811,281131
842.0997180171464,4284.6649154425395,281164
842.543305831935,4678.177797794407,281197
842.8534255372688,4869.703060091623,281231
842.2332378518046,5089.1730576657155,281264
843.0083861007677,5258.4609637788935,281297
844.4184958105601,5380.003933031002,281331
845.2971121744761,5500.392149491176,281364
846.4106980720098,5715.130189252989,281397
845.4884066663744,5978.754192755612,281431
844.7450311825072,6322.632292464728,281464
847.3469671290966,6301.117297121553,281497
846.7810378229291,6400.673983523057,281531
847.4128770363501,6530.415832975822,281564
847.6658051265,6406.082819242626,281597
846.1839586870952,6221.508060636405,281631
847.2875252198095,6111.049606890654,281664
846.5283050625249,6059.828727968635,281697
844.9783959150394,5916.510436846621,281731
845.0132255989759,5850.448562814245,281764
845.686178291643,5862.48784647536,281797
845.3940100597371,5837.5677551174795,281831
845.3601763032526,5858.772320533534,281864
845.4056806730647,6008.2350857122665,281897
846.2677894128465,6262.628602294156,281931
