centers 0,centers 1,centers 2,centers 3,score,MILLISEC
710.6292985797869,744.3431979502235,767.2900364269042,682.1444128628483,11.881466093745654,278397
706.1196782415853,741.4372574732438,767.8391758695307,683.6219715603062,11.917292221927646,278431
768.7619917763885,682.3386256104809,743.0910078388806,706.7573841142377,2.3016275986960806,278464
770.3784784117479,686.9970887856804,746.1272080980096,709.6294807855717,0.8757343477669064,278497
748.1983081031916,686.9992721975766,708.9076103414322,769.7850349285832,0.3167006086053526,278531
750.824207686169,710.1696980299849,771.4570629659178,690.531679215371,0.20366097464595337,278564
753.4101829368764,691.8345177858647,772.3897979647323,708.6353081804491,1.438498808991224,278597
757.2279464061229,693.2856554119666,772.8395693803469,710.9500685702196,2.7348726263482526,278631
776.3053522937994,695.3833475141607,760.2697767605332,711.2510105440975,0.5466177956277962,278664
765.6372353840203,714.2744570541495,698.0759271024893,777.8907378289061,2.6495174057222117,278697
776.6670948230342,700.506245511059,717.8175255592469,765.7480003238663,1.4895276592388544,278731
715.7129312790149,779.3797264230343,704.9212721999528,769.0097528640323,0.8968163024829634,278764
781.3888497832684,708.5104092389893,770.9143921344315,720.1708130714546,2.7861737523212584,278797
778.6270399555062,713.17529401964,787.2604397529448,719.5060805858419,3.1730600506297746,278831
715.796060341212,782.6390134850367,788.6856154387501,718.7920422486604,0.06982846743969949,278864
783.2553279928838,721.1615630356349,788.592416904956,720.0597197455222,0.036468303954664626,278897
784.4788077348562,723.8266367024635,790.9039132536898,723.2440805150085,8.595937325765792e-05,278931
724.0529181803131,788.4935002902687,784.9898088510449,791.7341725604624,0.5486698291218793,278964
796.9780423575044,728.0027472475637,788.4067658859717,724.2106047276579,0.308602088991929,278997
787.9154268482937,725.1834250725813,797.8383294878731,732.0580578068927,0.7120537884651067,279031
725.5411773290335,787.4755700347988,802.4088733307976,732.5264500343998,0.2906393474442038,279064
805.0254654357215,728.9279799815616,786.5361727646437,733.54072824895,1.7395730987012894,279097
789.2711828009433,733.292222282493,809.1730346471019,782.6167644511585,3.406696001205283,279131
729.1234463381355,788.2126306578932,810.0765395936362,736.462490558752,2.9395485454201133,279164
789.7152427682051,728.4016749019733,813.2711724879962,738.0630054405924,1.3341358218883177,279197
792.3820962523097,729.5484905062857,813.9496298911869,740.9116006650186,1.0454155181852243,279231
729.5923519335986,792.5656894922536,816.6455779590067,741.6690636665386,0.25113586751338807,279264
743.113719426576,795.1066271915954,817.6686370407025,731.913929366015,1.9805584021008165,279297
796.8578080908394,734.1559779774323,819.4717810882813,745.7036945060686,4.253473865223445,279331
731.5866319172324,797.7337181031552,820.5205664698478,747.4770899499194,12.366000526268554,279364
813.7041183572787,732.5960687855211,794.1863761107968,747.5887907131835,12.843107361462671,279397
817.7740188338882,733.9134826394729,792.2152485278227,748.3515216794846,7.461648108523123,279431
793.4758975545508,749.9373307150405,819.5645153773673,737.0305285400327,3.802053704440266,279464
752.6254048329753,822.5179713740774,794.0617104482498,739.0027063549903,0.6747066689913191,279497
824.2452754525206,740.4991559752111,794.6804389186889,754.0404498433754,0.09035767940245704,279531
828.0961185915231,744.2452552754368,796.654253738722,756.0694412552328,0.12734946163502175,279564
743.0773849337631,830.5176152011536,798.3395267679034,757.6371163030491,1.7963362353785066,279597
835.9475026761229,761.1346792782471,799.2878079890872,745.9021383532829,0.9091078213515319,279631
