center 0,center 1,center 2,center 3,score,MILLISEC
1033.1563750394553,1426.9831814005377,946.9020912231797,817.4988344513836,-6913.1723279287,37233
923.2361561377458,1038.8225900534517,1105.7816991459144,978.3102196340267,-2174.152266824555,37266
1006.1316214126969,700.134586535089,900.8073437038626,1077.266919873895,-14252.212102008065,37300
980.679840842688,1263.625272822111,899.0086810026983,1058.357220197324,-9732.619159680587,37333
1053.8982525376327,851.3074215390594,1005.2649653702324,925.5769942565992,-3075.4918568567814,37366
981.0200041301872,1061.6444965069725,842.5356380889262,725.1330912322234,-7438.435793766257,37400
1089.0183229114737,906.0996111236162,727.9374973169056,1010.537186655823,-11366.405329583848,37433
1099.1524975995658,784.6752859686635,965.7029710211996,1275.9898118715525,-19536.51562960908,37466
898.8279119638689,1147.1688313449758,1008.7488674215933,1426.5998037291326,-14062.18542056295,37500
1097.1725761708524,901.8089399417811,1520.3308850378592,984.7470996532735,-6862.1322041940475,37533
884.0410115447829,1042.8707600377818,580.9277063456348,1309.8938888322214,-32238.650258358655,37566
996.7666156739166,1180.0499779571298,1374.3285633355656,795.97864292957,-17709.336873175664,37600
1233.559073727077,949.0985088749052,554.5024797059071,1079.4133897662064,-26633.13446195182,37633
923.5577756178405,1928.2040867086657,1250.7361776409668,1097.9814181859956,-39862.7736374398,37666
739.7337358806883,992.04552552647,1149.1604115393463,518.3454446602188,-42311.820299789135,37700
974.9667240307238,1156.466224477109,1043.5621987880663,1318.1657710621985,-6422.576080609806,37733
1071.5061262685724,1352.4414959620249,946.3396823186495,1011.8622740572694,-6583.9954882760385,37766
1065.5113763082286,1295.643157145831,935.6373657520783,984.7244433614467,-4267.311639114792,37800
1596.2274274050048,966.6511656977599,1074.8153573245843,826.8833049469556,-18685.02918852308,37833
1084.244482768695,965.8919315419506,1362.6745759718276,860.4487192375653,-17044.598706884255,37866
1026.072684863646,882.1277550608916,1196.2478840106678,954.7825972300486,-2412.0956738061573,37900
812.5793230169872,1031.308991780372,1269.2868076207205,957.4197995097784,-5655.560994815658,37933
1038.6957178608304,823.8717890209648,1296.6441300526526,971.5404000510366,-8266.611734758639,37966
1030.1973309598984,736.609801726803,1201.2294817154416,972.3233814874643,-3668.695433074708,38000
1050.0244205875379,2496.983380000756,951.1649229987944,776.318233716045,-12127.18415930678,38033
1041.4552084356214,1642.1575435344798,963.0728614944251,862.69415766166,-12335.927147644006,38066
816.0678468671824,1215.3289569360259,963.79320301282,1072.5896771790733,-15230.173237755138,38100
999.0845935398374,932.8261511720816,1128.2059548175885,834.8759526065402,-8604.738286317084,38133
911.9495289921692,1164.7756650104666,1000.3452410500007,1077.5337337142903,-8624.791490915959,38166
1157.4006369954022,954.3993521848887,800.4123937071439,1005.4327971551324,-7870.551116112536,38200
1008.8598498383171,1267.990743530178,1120.2588689220538,906.7504622290401,-19545.182493160377,38233
1071.9816824463906,1204.6079993630349,966.333093234935,1447.0003455424605,-18456.886025380518,38266
1156.682873835739,983.7790233955773,1282.2173182455651,1065.547136417366,-6635.081080665001,38300
1101.58162923323,1727.010712184496,999.7875490762175,1173.395255191175,-4336.292949014696,38333
1013.6837086721523,112.48999955551608,1100.2336219643228,942.956491235745,-8769.219214958439,38366
950.7106569993123,313.69093069452924,1051.9514544496844,993.8357333814138,-1977.1027765607362,38400
874.386732212048,997.7117595334537,609.4144730805135,1111.3307934155703,-7598.736768628388,38433
1029.7473793069455,1192.769391265123,859.4806571412762,945.5319293427012,-10586.889973221223,38466
1186.883455063344,922.9062673587007,1842.6594910617641,1041.2391823670605,-22984.85636587958,38500
