centers 0,centers 1,centers 2,centers 3,score,MILLISEC
994.3787971339152,1202.3722382579099,1327.9009074121223,1088.5594443920295,-11440.523012459116,278397
982.8516075959009,1270.8504618386896,1140.7642773907241,1024.3659992163562,-5204.978551554728,278431
987.7500287236651,1251.255500394388,1029.2189862823882,1096.6138047160196,-6063.896556237338,278464
1001.3352684058053,1138.3263256373111,1218.8057855297843,1061.3401924087466,-6902.958810389147,278497
965.5326272657514,1038.3206590269847,1089.4665071511563,1005.1608805189614,-1231.051023296093,278531
1098.942018451179,992.5632780844471,876.4819344061602,1049.031676433578,-4893.590060820106,278564
1134.5307399978196,1047.4181407371475,787.5503705756762,977.8031396819049,-5667.717105688772,278597
1021.6038424584392,787.4614026109566,949.3792812050733,1117.7229578155677,-11652.803453552613,278631
1010.4474657413816,1182.6325207383784,819.0315115451501,1087.8900270010438,-9794.055461471266,278664
1065.2029742209866,830.108069075296,1146.829856764589,996.6497084620036,-12019.05762548888,278697
1137.8060799761186,819.6657367276849,962.5262789445096,1046.8804284518174,-16770.621853370198,278731
1242.421593607538,1018.4174751602224,1090.4871024575361,959.382941870542,-10755.067721761689,278764
1040.1103393290239,1372.16929707573,1236.5277999301109,1129.639321151009,-14757.021108635288,278797
1181.3214773831355,1031.0217529761792,1471.8434019962858,1089.0011441772783,-9255.824168788919,278831
1026.2471318157884,1455.3298595163915,1144.6157532992183,871.9707563903735,-19312.428654465293,278864
1092.303709260446,1412.7749289961228,1182.5870593233253,1004.5861888794997,-8493.439254609051,278897
1031.0825818149337,1170.115568803138,1466.8732051544196,968.962659245716,-11032.233085820242,278931
965.2446414872343,1675.0262684507368,1218.5936994025847,1067.8974940927833,-18021.629327800838,278964
1085.6369627956894,1867.5079651771234,954.0291000542343,1277.4134648046256,-26133.24874889706,278997
1781.6781415283738,1010.6157596320913,1168.0582206024724,907.6461964146129,-28315.75631593549,279031
952.3418867348453,1393.4819522808393,1041.034001944251,772.4053340054041,-12179.611457053477,279064
1118.9583382548694,938.6265762564378,691.2848936354812,1012.0525692075796,-11449.443366541005,279097
1041.9769620199834,489.4563322213039,788.0310316637972,952.2605878067568,-30623.78304757415,279131
996.0989691587483,464.0431014464066,724.1244435221687,226.02875923209422,-50834.86913519394,279164
999.4855578193119,511.78630247433864,718.1887325673395,201.86133854703326,-33341.36539583061,279197
1022.8303307154856,526.8689214454641,714.4144535517437,975.3317094671568,-15152.764567998567,279231
597.1082518037095,1030.8976089367334,976.070769002275,694.2126118204715,-4098.898397564427,279264
1070.4383576419364,678.8287252896943,980.6548411464746,574.8788991281501,-10539.068226246976,279297
973.33981909031,607.2938489897917,1032.7427600352921,760.0443968922125,-11873.297700655745,279331
963.1159799866168,612.0613919802508,1038.0428309446831,744.2426279870291,-14414.956405787965,279364
971.2599509262255,594.9543498078813,721.2365578490007,1044.618573636865,-15369.983237349423,279397
737.7586402434579,1040.1863722898092,556.260158673168,972.3624396556187,-10087.059907268758,279431
980.1803207471621,529.8098480297484,1054.6456199231789,664.3613369161623,-10922.534161322763,279464
1074.7769716203047,502.09338449179415,680.4796997672984,953.0169833944744,-35872.1812490027,279497
685.2761330927261,1168.2686114470805,959.746928304547,463.2469395368713,-37507.724898578796,279531
383.03775947142935,979.2288005878886,1254.655074006678,656.012726347992,-55655.52679483465,279564
647.7205083747951,1234.6331992591881,1001.747173619012,367.6825316423715,-92483.24840894749,279597
1185.8810321356796,518.969720450178,1890.042592112675,953.6345969538858,-194200.45980256342,279631
567.6967124854044,1195.8988469421931,992.9995182695728,785.4476430673149,-56757.49323975748,279664
1203.9439149357631,352.6253092010096,1010.2888106538023,702.0185182742689,-82769.24305539153,279697
1085.093522837703,267.09465980585924,1562.0560169212883,816.412861718418,-115851.69602864272,279731
