centers 0,score,MILLISEC
777.2255691048063,-76017.07364855046,38933
683.4631022738926,-18813.93915073289,38966
619.2501498615662,-4383.259482138704,39000
515.9648888420002,-14644.167411312215,39033
513.0070481759873,-160539.84260880147,39066
514.7825565599607,-297363.5973079543,39100
418.51929066655015,-200483.01669983857,39133
419.1657618187894,-34862.32059436946,39166
433.56292948490795,-40654.93088232371,39200
440.53113646967324,-19790.58900369063,39233
462.6065566026217,-41032.868941326924,39266
426.71776270665106,-49104.75495315131,39300
448.69675862717213,-52433.09398734615,39333
484.52369866165003,-81990.9271761728,39366
503.34910053731966,-63109.414941356255,39400
498.4308663870571,-45446.35716323802,39433
481.6171668405474,-11268.523022421627,39466
505.33654071250265,-3975.9031036056217,39500
533.6170926804785,-2049.9919961675287,39533
557.3331349272072,-16845.883561057173,39566
528.8293648746387,-39115.51423143132,39600
494.8534743558644,-78614.1945896492,39633
543.3236212300577,-107327.21306728371,39666
665.6781104398648,-314608.2664060561,39700
858.2015942710678,-655122.1179529877,39733
897.1024046385261,-1418377.3779588717,39766
863.5604728116725,-2776128.5489864023,39800
717.4781577638125,-1763425.4656592284,39833
571.7075539688445,-1057077.3636748036,39866
695.9608900819113,-828898.1973819688,39900
1025.2094651109978,-1541386.76323411,39933
1275.2740583341076,-2796179.3807002762,39966
1158.5727449483268,-2247942.9733144953,40000
958.2209705005416,-424619.858465,40033
702.5185926564111,-218875.13486027796,40066
733.9441762765484,-254221.7305486937,40100
767.8766002908646,-237365.63362871818,40133
821.3604738591432,-188747.85990941824,40166
880.2565354760219,-184600.15875875548,40200
790.7101410723393,-374328.36402680696,40233
716.2522354079659,-529155.6763654588,40266
791.0955615512671,-338076.0624694264,40300
711.7290396813671,-311527.8703711952,40333
540.34769515075,-227590.8417263605,40366
520.9117936882271,-42265.51598256972,40400
573.5480468307026,-43686.18988343147,40433
597.1561595902883,-89757.60531689024,40466
744.9274176738611,-238831.7119887638,40500
958.7206094004493,-435965.9655541545,40533
1040.8641123397517,-545591.4982159036,40566
926.6932824152925,-229503.80163185412,40600
925.7212331675513,-329069.99231374066,40633
806.2024363413898,-383286.1581860366,40666
634.9027450210145,-303047.52182390325,40700
563.431528017916,-446330.56617698167,40733
765.308555704477,-416178.07282763685,40766
1205.9610466803206,-632816.769448529,40800
1656.3592973695029,-1624780.390088032,40833
1947.0244635960512,-1892801.6907925466,40866
1884.4379739780532,-367256.61114744906,40900
1721.0711928981486,-518713.7448807175,40933
1644.8028568161965,-416434.8110463944,40966
1589.0970536425764,-161145.77052241444,41000
1552.3275600381487,-131295.73173003935,41033
1423.3241618399034,-126900.65161368223,41066
1329.6744565349168,-179891.1981928685,41100
1319.6754259673528,-273763.85048943036,41133
1345.5864755727657,-351394.18377831345,41166
1308.474856089262,-269921.7549109268,41200
1122.6594264670641,-578206.0608232116,41233
1080.6119463087036,-952311.1074745767,41266
1013.5244542559643,-678705.9031257486,41300
965.3972361705946,-677169.8819708858,41333
785.8880231795893,-264078.07511438744,41366
