center 0,center 1,center 2,center 3,center 4,center 5,score,MILLISEC
-0.14114271073205714,2.0027950857305985,0.3605383417140898,-1.0861353771847282,-0.63117758816441,-0.36761844525934584,0.009252654354098404,194031
0.910428027660009,0.16388951673805552,-0.73205282006451,2.25320740343893,-1.1570028975700444,-0.1701521594615276,0.010618491249900478,194065
0.36958596050558545,-0.4539152640567311,2.0536116750907434,0.920662595246302,-0.04934712873954853,-1.3146146127275693,0.010877591283698555,194098
0.054182046155614096,1.3466430559932,-0.2534002198785122,0.37250440210291264,-0.5488789888012825,1.622570779771238,0.0054602211830649,194131
0.12211940356306106,-1.7220820261409955,1.5537127076348944,0.6939503828491037,-0.7351685580374824,-0.27836792220567835,0.010117792416347311,194165
-1.733194434675153,-0.5530559932368797,1.2040061396179815,0.43918931372028813,2.0273054506697687,0.044991840225759104,0.02319761024295642,194198
-0.35349665625846394,1.1736366541785679,2.2878238614240485,0.06809924017226021,-0.8172546951475999,0.7241088919635499,0.013491379439086678,194231
-0.6588240473633065,0.1254838951829373,2.137827265631761,-1.6218992062079016,0.655206225865028,-0.3626293130956135,0.014738138972173267,194265
0.38564861999562916,-0.7260672496493239,2.082199843061961,-0.21429520880805886,-2.241279710984843,1.5656612428090981,0.012287313292852708,194298
0.16411403300206892,-0.6816139281978872,1.7303126931295045,-1.8745867349470322,-0.396508946843688,0.8404281305431776,0.01125451513857653,194331
0.3925563858274423,-0.3359858146990557,0.902662434111106,-0.16736585011109648,-0.6065369070716804,0.137351090230922,0.003730360271532666,194365
1.2297194123625532,0.08224252628163593,-0.6100310011981164,-1.4068772232095497,0.4249326037916164,-0.2655069444815103,0.010019016044496112,194398
-0.47977341903726445,0.11671401803543958,-3.080199598776406,2.0560162543236253,-0.22113270960132128,1.506151449931839,0.010465717323297834,194431
0.2699618031337278,-0.6118847808079233,1.5244816598483215,-3.084108512426003,-0.14019564291120973,-0.3447844085939294,0.004385189499357574,194465
-0.37027984105210254,1.082859848211836,-2.750451960573948,-0.056925510625988,0.33406026467389804,-0.6978812875833061,0.0075610910712266685,194498
-0.8851293333786604,0.04354373889881979,1.8360799034450463,-2.3983869163789255,-0.4450033853127008,0.4454073112891379,0.013880866068940009,194531
-0.2813906059088194,-3.0599354396636795,1.3330166845913203,-0.7711712021442113,0.023081789046855976,-0.4666346193207276,0.00535100589086898,194565
-0.12567427753050803,-0.7900705302330907,0.3512276279233975,-0.29884727340534495,-1.0527622365357014,-0.5039974728536818,0.004033896088122062,194598
1.364861161158216,-0.2320559216676623,-0.49755124655319294,-0.06301664223906048,0.2504850272815341,-0.7377826342396939,0.00280267039529169,194631
0.10014837814149344,2.5162248394301483,-0.5539195806835311,0.6779646786637001,-0.2989799544789422,-0.7850449218821373,0.007603263291947444,194665
-0.10497921933428686,-0.7146490938352447,0.031272325770065466,-1.105634660086049,0.37573193034578023,-0.344854537926295,0.003807884609870471,194698
-0.8267194998558459,-0.1707300279866343,-1.4353318518253926,-0.3733111513637421,0.027718253269460064,-0.6071321925813162,0.002957785621514253,194731
-0.2336948726309577,-0.6886617437007237,-0.006515746867089255,-0.48550228347794233,-0.8316163813553502,-0.34682790492071097,0.0011352526141110465,194765
-0.006646958342985655,-0.8711236171608361,-0.4415321250770889,0.32714642949741624,-0.18819399061350808,-0.7036111043354245,0.0037387010963940907,194798
-0.07322594910275737,2.7372732253691336,-0.5410822009485304,-0.7907963900826951,-0.29620811499865907,0.17097871735855766,0.0023940003377558436,194831
-0.12895699060140903,2.400493258915987,-0.8072420339666089,0.3924030327007707,0.10296838942233823,-0.28787648840217117,0.002217866106677242,194865
-0.2483947522450407,2.977313926583324,0.3982101266303742,-0.7536285046204364,0.17533134491829752,-0.08369538678889112,0.003991123448003446,194898
0.099438608443254,-0.8044055137599697,2.107149426157255,-0.17165733801047403,-0.482806332736026,0.4230727399974246,0.004177844334340959,194931
1.1167714327866602,-0.2642553003816858,-0.7846474276170591,0.23883661069397216,-0.10708187135870606,-0.46643133999715947,0.001354612364148382,194965
-0.7408590567475443,1.7343992829856403,-0.1821258480269701,-0.3947577892869261,-0.002725707386777094,-0.83796134123826,0.0013797603047849057,194998
-0.4628551135134491,2.1493863116935046,-0.16956581305684967,-0.8258769516659697,0.28277553200985656,-0.2975488924977516,0.0018797794470369676,195031
-0.46137991213056456,1.7027978256405638,-0.8219388063761384,0.0399210025967262,-0.15464228373183275,0.24290960342295903,0.002600482617307387,195065
-0.7988895805410474,-0.10306482970645203,1.2902165263668326,-0.2789055796187168,-0.4569430221222695,-0.01146377965674733,0.0011564211030881026,195098
-0.8264344646009073,-0.26012950774369653,0.9038695745260438,0.31490108710955045,-0.049076975934751674,-0.5664879851243291,0.004634817429924927,195131
-0.3302703849347301,1.637163462265554,-0.8504111465439503,0.39642970096866154,-0.10311607334132257,0.12450781739978901,0.0016705610691581032,195165
-0.8736685051094313,-0.2179591482343771,-0.4374482080996816,-0.13382405795654267,-0.8095252953323726,-0.038110302737409674,0.000756735338135617,195198
-0.9064993756742993,0.41142803488406854,-0.34390006396315986,0.834603682806964,-0.8110324557620544,-0.12994668374374835,0.002639796244249685,195231
0.8664648582535802,-0.8134920188352659,-0.1354057091049111,0.4509944816097749,0.05823074921138835,-0.2524348587943,0.001697607131405979,195265
