center 0,center 1,score,MILLISEC
761.8031711768135,1528.9404828180855,-10046.713539801975,103699
805.7763304447653,1573.785563537803,-23503.02117987326,103732
751.9297061374335,1500.8140997568999,-34763.2270259907,103766
796.2239356789441,1423.7690973387955,-126492.44768194127,103799
733.9237790787734,1061.871450020306,-7840.843900781974,103832
763.140825738227,1050.3794259754327,-13217.363249772741,103866
1036.6609860508884,738.5786974734845,-19706.030553484616,103899
766.9607817884955,1198.289614408804,-14293.636793518908,103932
781.6892009788652,1462.7320328754683,-29890.972292093204,103966
684.8231072737985,1437.2073615174672,-21404.246975437964,103999
670.8716029888103,1348.4631993495411,-19955.16921289608,104032
699.7108837482783,1425.5967171679374,-21424.716656813544,104066
689.0464455667643,1374.8254434654605,-55724.983407232605,104099
1303.1868630399863,735.0378198817034,-37832.61337420992,104132
695.9429506773004,1026.8155140489628,-39136.02842444632,104166
733.2119020190027,1064.5374582418413,-41630.226950705925,104199
531.7376592824348,890.2856753350089,-42219.37228153586,104232
818.2173148431342,522.484388017362,-25486.40562891977,104266
752.6783343879456,527.4438443471819,-4215.956949495729,104299
523.1344216933921,678.1350192054098,-5577.440860875593,104332
562.097525812169,446.3598185736756,-6265.939153264799,104366
514.4720898990838,375.9328457425992,-2850.423905351338,104399
305.74356135972084,477.2018450276576,-7591.42226562274,104432
285.7645567236211,425.72391314320447,-6064.153917731563,104466
457.4592878060298,274.7529327944915,-10416.303683302485,104499
237.43450344798563,471.1772490263086,-11532.426289634,104532
218.17336894007718,576.341912409639,-5723.524341347833,104566
473.7709404418739,207.07172343074336,-10487.890689310534,104599
360.99270448695154,785.4151379935658,-45567.92394268518,104632
318.5704558847402,791.5102421969314,-10885.66690687681,104666
322.84926300857774,643.8191469409458,-4237.87218892039,104699
693.1415113385617,356.88161462062817,-42167.22995590932,104732
994.9914572497595,438.72067483509056,-71337.67788897103,104766
345.0561895226109,855.0398638840169,-101771.34055481196,104799
414.6926135020817,890.409456373864,-87090.14522725214,104832
352.367750421879,862.6859219901528,-68480.87385049749,104866
322.2102097326805,855.7645704281056,-92148.32297608811,104899
649.1015034279551,113.96078227619171,-73102.5949487019,104932
205.20854927913467,695.4022114125298,-71251.19569319556,104966
743.0201113522517,172.74772737956658,-34847.787748652234,104999
193.2346726471212,614.5966758602775,-24420.500638410642,105032
488.0954806266255,240.76472652857518,-23070.09829483113,105066
392.39987664855585,252.42226526200102,-3688.347224792673,105099
391.13599362309316,234.63588813308164,-6462.537969902433,105132
294.5659603167493,536.0571771372097,-19348.090747386195,105166
584.494919025869,192.8101449685212,-27752.56489326406,105199
197.32800868786182,736.9827031787863,-63384.799620433114,105232
730.7215440532392,283.4682054971199,-97896.62811383531,105266
297.5876675449081,611.3136814699594,-16244.9087932977,105299
261.0785322465254,508.6733008832823,-11913.891874022913,105332
635.1362058645374,419.3644165510158,-3494.9445233045044,105366
380.27312064581025,918.5564762168955,-33828.41485718812,105399
345.64164427443495,1381.8444196073594,-30967.414973059796,105432
326.20780497792833,1640.12590980083,-61405.87188592746,105466
221.4510482822975,1631.228371504125,-18313.732858686144,105499
262.9152435745448,1763.937924077829,-80048.29878455105,105532
206.68693791172115,1816.5937905872076,-47138.03878670537,105566
149.04877706520324,1920.1578060149118,-20215.848221469307,105599
1801.4163871798214,201.28459771916266,-59129.04288413949,105632
255.89189912430408,1555.3018999538322,-116768.34385022792,105666
287.8016227663305,1260.7339132426002,-83764.90373226722,105699
782.2043727497005,177.6675500965866,-87901.36343052579,105732
246.4861476208062,777.4419177664699,-23478.866092349177,105766
717.5217533343837,258.92997771302794,-33662.86690849653,105799
595.9272429341516,144.33320208409458,-50941.016939005596,105832
542.126748585559,198.1641716007703,-53027.687591711205,105866
248.58338639637967,661.1959207876398,-73776.46301677162,105899
774.1834427628706,284.88869807671546,-93896.8502717948,105932
224.31397039290948,811.3341163813892,-75796.34016002892,105966
838.8120932010133,252.3058809289157,-100655.77194552084,105999
736.0342377453388,179.16158372000353,-58914.58249009674,106032
595.1207151548786,107.94095965280945,-61089.91647478356,106066
166.49944212847856,562.8009426994054,-52754.00510603766,106099
589.3126172826911,81.45905103448695,-11105.763343394925,106132
560.0407086471096,115.54555444347204,-5337.663670831409,106166
508.88091551201614,106.4334752023268,-9702.472195668244,106199
87.65490384792099,413.2718738302864,-16623.31056523497,106232
366.1936867539058,93.4836840301378,-17391.77002362475,106266
113.68638018890506,184.76981285646633,-747.4533926040097,106299
207.58681128361766,120.95710228624088,-3221.906156330846,106332
390.60678009532194,178.0897033638749,-16727.85935443084,106366
145.41088698832996,535.9374341590171,-39867.54789168183,106399
635.3112503969699,98.64076236526154,-90297.46047615446,106432
704.4584424658249,141.21614638560277,-71319.21135449644,106466
148.505892138999,688.4781825210504,-86602.16877004493,106499
850.6981062203126,369.2600917129924,-102591.41815068449,106532
794.6505788144189,171.622381495735,-97106.88910919202,106566
865.9695436221558,84.76517696695237,-140464.97810402777,106599
1167.9900564738482,272.78686394186286,-113369.43653872529,106632
294.57215603458076,999.5045500038887,-78407.04371046407,106666
633.4292337895133,280.5237756334551,-31922.045474713108,106699
312.2714032382357,112.3654751247019,-1716.2828784928433,106732
152.89901417888194,303.7993298139444,-6188.608798574666,106766
309.41995778795615,83.93700695168042,-2814.026895485419,106799
309.79704111168974,104.71037107230929,-11710.856335124605,106832
100.81991801801269,235.7341522496861,-2599.916651047829,106866
141.95623994722206,229.36051096969751,-719.7898355786924,106899
144.92671719115378,201.39443406090223,-933.3037911637894,106932
176.12881495317845,235.90533833824392,-700.2643166044066,106966
211.89333515108456,272.78574641992316,-874.2386874763915,106999
390.3600901731631,251.20368250281388,-221.8395881019511,107032
234.30479096741828,340.2666697356989,-3041.310260359277,107066
400.42343109338765,174.15136407246138,-1565.8322775990166,107099
381.4923724663217,133.1153010628322,-5080.3424959549,107132
128.9989923090046,339.9082387065745,-8821.558468572915,107166
294.1674725155586,54.07819508530676,-6558.591974055213,107199
287.7857972827983,62.92908784155077,-6493.864453773132,107232
66.68369285434994,344.66947818943436,-10456.42262848262,107266
428.7861274339833,119.03353740783416,-8123.964756868931,107299
124.54678778808818,369.6664478127127,-11833.727678068783,107332
99.15291528055002,286.8237332118342,-14392.3903069573,107366
64.06065784618043,236.32968468826684,-4153.256619232539,107399
207.91097612655432,56.36413833102168,-5035.303742811074,107432
69.38343072856699,179.90354538311416,-1206.2473381740106,107466
150.27875787109963,43.75095888554588,-544.1506552246485,107499
38.717834588162304,105.77806956075536,-424.7171392148118,107532
183.9923054404886,74.00021819112922,-4414.430031412394,107566
215.44816172900917,32.36593221998581,-2082.1616858346792,107599
59.78664465478117,200.6760638599505,-2608.466422877064,107632
156.16635646295165,18.920887928424506,-6812.276436345264,107666
155.68562590437688,74.97262104979073,-2362.2900522982713,107699
55.93373386103413,126.65191854052489,-785.7094227387562,107732
49.798793031590684,97.59558074560422,-342.44587564687606,107766
110.0817877761803,62.75843248850191,-215.51660634459492,107799
35.14125181039942,125.6386211504425,-808.15101442546,107832
140.77951281966745,19.86220775887179,-2865.7356493444245,107866
29.982947527603798,142.6745446994637,-2099.0171622723415,107899
101.86383974021027,39.76789830131797,-534.0591008496119,107932
88.19950186334248,38.65536886051932,-884.9831168880712,107966
78.40734152146838,31.34303764018685,-1228.4195655291312,107999
41.779387134317005,122.62952336203546,-927.9312427234657,108032
34.1999982117827,117.60952342391326,-452.4404892562409,108066
32.974518995359766,104.70912090166739,-114.72438809863203,108099
70.48943274507552,31.684111963538953,-579.8308898007348,108132
39.00318149643033,121.64703037887936,-258.00733262606,108166
37.04715533898931,93.55746896961247,-416.0331251551838,108199
30.59755667876839,102.0735029280371,-377.1581011582233,108232
26.77270057033702,75.16648189186454,-256.89001668430336,108266
23.350331353475806,74.00675644831355,-485.04810273153885,108299
37.25398455865531,127.67536959022284,-768.562538013887,108332
24.28951274479502,126.45157175772866,-863.0782824817619,108366
24.949898643247785,114.15778554264267,-43.010230766649364,108399
