center 0,center 1,center 2,score,MILLISEC
957.7261190911759,508.05753362434996,671.8787092920865,2764.7755945020617,290430
620.1306313995464,993.2078647708418,444.52896418568724,4352.021474191487,290464
827.7845733381113,1007.3965121923787,703.2993672683064,1113.763991777152,290497
1007.9015574897369,824.0626023971708,549.0145717556138,2160.330441776775,290530
959.4118941014054,476.94234452394767,1067.765115677992,724.9432717808036,290564
1050.8461496285995,927.2945288074616,1262.8044187442488,1691.6018459521372,290597
1035.7435774931962,1419.680704653497,872.2634344585363,1274.527421038256,290630
1448.317644717484,993.8651641708477,1299.074922447066,2452.725029048198,290664
1248.943694376517,996.5422268669788,1419.2864404340655,911.0977571304026,290697
1003.7840759340701,1917.0375583175203,1406.9378095708423,1352.523646424601,290730
960.168041661295,1704.3089353789014,1069.2981532397819,1350.6118231348069,290764
1202.5791655410405,2088.7029468069413,1027.3046322046455,6287.868939247806,290797
1029.620226380307,1486.9811700220014,1136.4325180956482,1052.0603482298072,290830
957.3854491568187,1328.4099517844631,1136.13796712427,2672.5171901548524,290864
1033.6355679936376,794.7842177084831,1138.0421378851543,1265.093367866599,290897
839.8297446506643,1046.4945046843077,1181.7455469768433,2009.7216113787495,290930
970.4458071311739,1081.065110167238,809.7907137032382,1092.6461055168259,290964
1055.2363319296544,1203.8546423883574,961.6951267978435,488.7122131490477,290997
1080.757819808349,849.078303306473,987.7841745097794,950.5856978233365,291030
898.5851001195467,1061.0750010125876,970.6237999409125,472.1090483778476,291064
1036.971345974162,828.5321128151307,940.3068377548819,899.8661910983599,291097
1095.5578741284637,890.734756702068,1512.1914561324568,2608.303359811823,291130
1198.5880396693547,682.0823551270432,996.1710061214446,2681.8908281755084,291164
1041.1307941091873,786.6652708802302,1271.2753438968286,3643.532694768309,291197
955.3993236946419,1121.1242180673125,820.6466738507457,1291.9364216824583,291230
1127.6568529110846,1597.992803488176,937.0449216954612,4039.671945000045,291264
1133.0585778161628,923.0617676918628,1026.7033050578593,886.3603042738403,291297
1105.4377687509568,975.2561303210634,1239.891930774614,1060.1907682232388,291330
1085.1108017172617,724.4315012477025,936.1490724228124,1893.507143761325,291364
951.7163054277811,1062.6784407833547,1288.941038217032,1117.085673498909,291397
882.9790692342343,1076.6941255135223,977.4195619077817,556.3827704939213,291430
881.8833350097508,1138.3048545847294,1025.3284883573792,1624.2974241744996,291464
1038.899968188268,593.2377263795687,863.362643373313,3567.9764402012993,291497
1050.9624457779214,856.0540931369499,1164.1201348586997,3180.4837825868885,291530
990.2852718486747,794.1782118455353,1133.9178959590527,1521.0030444197853,291564
911.6453807421258,1005.674417473611,1121.332689258634,807.3268473503886,291597
997.4531674534277,1323.4281242288907,803.759292325756,1474.2371485565816,291630
726.1005440019998,1086.108840604921,948.2531598822638,2442.4558253769924,291664
1059.3856916818781,761.1215912025896,922.4649999929684,2153.9930237190456,291697
1047.4443739873132,615.0674759731651,863.0597931554835,1238.6230995851176,291730
740.3649198059288,1113.0888914888462,978.4885398710428,1987.2669384745545,291764
988.2484161764916,1137.2070981768882,751.1923854779147,1271.2293673540373,291797
1150.4158514818569,974.4742542048482,697.8946911963151,1655.0438868997576,291830
1277.8522690965374,1051.8629119408834,559.4658166501328,3138.1636689813995,291864
1049.0108442514006,795.8705924960414,1280.9433187290513,2763.0316973996446,291897
987.2602424464329,1142.0295040998776,1301.0764773832475,2361.066288110291,291930
1027.9217855622207,1188.595190985203,963.0911427143108,293.92128640793464,291964
916.598065738459,1246.046918372634,1046.498435727925,3354.1107328378394,291997
885.4197640738996,1219.4192940882463,1033.2747026273178,1404.5891374605687,292030
1073.8899807228138,865.424452423744,562.0862923075068,2795.0840370161286,292064
1075.3802358960293,630.8079204199971,985.6310765436159,1139.5519443055089,292097
766.7037464088901,1053.8247022408354,511.8964739085433,1332.494786579825,292130
785.6650421426496,1044.6390742058404,888.0071647749488,1081.266989930478,292164
814.7033336217414,1028.8139301148988,1255.1772783156966,764.3905410639102,292197
1042.1585078844973,813.2023545729093,1387.3146723076204,3640.7807938231213,292230
1003.7026141661478,1566.571734712458,764.9451902858833,1767.2918404832342,292264
1054.176595319335,1448.3538932180904,941.1914914086992,846.6064241955196,292297
1038.9695752636926,1174.571922096056,919.528160695961,680.3226553035931,292330
1173.4774976920912,1003.890017262991,1388.0857322226175,1582.6590072274435,292364
1021.7312990951024,1350.1086153649028,833.6749966263832,4142.749754403346,292397
1322.7136400282332,554.9252201873691,1030.9521698981514,6808.29511152778,292430
597.2712099299359,1411.6994598802673,992.1779292396876,7906.440806983525,292464
516.8733075858904,1034.6854404217918,1507.7048782835452,10779.480258522335,292497
693.2518239444821,1000.7803558511396,1228.5759733180132,2671.0870381035193,292530
1035.2111197940264,664.922788262851,868.9961826262262,1712.5363426762865,292564
990.2637463004979,672.1876655601679,1195.021757124112,3495.4715127970776,292597
1420.825464298835,990.2451378531396,739.9954379743965,2041.639929081464,292630
1015.7023219286863,680.7598695575408,1312.819865785097,2938.285368916109,292664
1013.6229964975612,1208.9793679100408,829.4722243135811,836.7619017612589,292697
1007.4998510624487,1262.503707917301,823.754210914882,548.8341693894052,292730
989.9429800583696,1425.6468707221995,1131.2604819106675,1254.2218030740148,292764
1007.3534510023367,1337.8733123879854,1218.4172610045537,551.5412910714568,292797
1381.8693860130197,1047.2623931732505,2305.94319097414,5095.756236847876,292830
1012.6370083238927,1601.913231108352,1276.848091491327,1979.1106811457394,292864
991.0109104130206,2559.5298396385224,1363.8949807753202,5709.5423973295665,292897
978.0087994178183,1655.5086831545161,1216.5874403428634,1660.4631228964533,292930
1031.0717300590916,1675.9483882267973,1267.705801832586,2466.3442960515367,292964
1044.0933232554448,902.3342174243985,984.4952700790259,193.69657245488716,292997
944.1562717775579,1131.7318587015213,995.1873524898797,458.32168341025516,293030
1004.0440235453322,1038.1531678899796,982.6229755955364,16.76863414791067,293064
1002.2750679848027,751.1983759300867,1055.350178850603,235.65389677580478,293097
1059.8589409506812,727.5335043831315,991.4769492233306,154.2990883892147,293130
980.8547021305424,1124.538379334328,1046.1010267703462,119.49928404324142,293164
1005.1981818296758,1289.980232406683,853.2912750052001,411.32156516590925,293197
990.7427404855018,735.4427238065517,1018.2918283849751,42.28017190807102,293230
998.1962193181114,1105.2022439354707,915.5593918474104,295.97905920548084,293264
1013.8591589402931,1336.8601273132504,1208.4308006667159,872.859317811922,293297
1050.102596691065,1136.2650369777616,1004.2593710739786,90.65956591519613,293330
971.8839442826605,1021.4951038808531,991.0951749786021,131.60206148765485,293364
982.2762844413817,1324.1287701730523,1070.2316857307128,545.0623552968037,293397
