center 0,center 1,score,MILLISEC
957.7261190911759,562.664592180262,4391.283327663236,290430
993.2078647708418,532.3297977926168,5753.655361840893,290464
1007.3965121923787,802.8875321241503,2240.7870121583733,290497
707.1724780304762,994.374480910482,5723.035696434734,290530
1013.5885048896987,476.94234452394767,3393.220686786456,290564
976.7151771359167,1262.8044187442488,5022.147956686011,290597
974.4385238551988,1419.680704653497,5830.05421080523,290630
993.8651641708477,1348.8224965372053,3802.6274624230514,290664
996.5422268669788,1291.5293808909041,2889.505789023113,290697
1044.0994492977472,1917.0375583175203,14650.67270558303,290730
1020.7958814271211,1704.3089353789014,3756.547429828345,290764
1097.4144455392036,2088.7029468069413,12990.667928984032,290797
1039.3487525589585,1233.7478331934317,9004.757294636916,290830
1174.5923640563085,957.3854491568187,5361.136541803546,290864
1080.0384879454225,794.7842177084831,3467.2614156468303,290897
923.8310988005547,1100.4729474596436,2995.8761766141483,290930
897.093694448768,1060.835439985632,2704.0967549730954,290964
1008.4657293637489,1203.8546423883574,2477.338817128945,290997
879.1480341791279,1051.954787644553,2164.290910049898,291030
1061.0750010125876,950.0413142776652,1146.0797330470455,291064
988.639091864522,828.5321128151307,2598.7802182393225,291097
972.6640036726264,1512.1914561324568,11761.578145033738,291130
1148.0353922488605,850.2319092091127,13256.993788833004,291164
1083.8603273270246,834.2565399715304,7232.1275742392345,291197
1102.2036774447674,846.0145588080059,3159.4399209269463,291230
1051.4120804248355,1597.992803488176,11966.851942472655,291264
974.882536374861,1133.0585778161628,2839.3727165624323,291297
975.2561303210634,1127.8467957548999,2429.7302898508015,291330
1059.6162913778899,796.0538540679817,4048.1234787388453,291364
1016.9419328533149,1215.1808221520128,3189.09870809032,291397
1076.6941255135223,906.5891924026212,1164.4968607045362,291430
918.2739045317588,1106.823686006431,3317.5325465160277,291464
1003.7925032252772,593.2377263795687,8049.918607938185,291497
856.0540931369499,1088.6816754715142,4732.564097508346,291530
926.3070456986004,1111.9181056925188,6155.209505141803,291564
911.6453807421258,1022.1970277286144,1849.677691425573,291597
1042.6600236165484,860.1628555432785,9445.763659519223,291630
1019.2447027678302,793.4262704023977,5357.693617103602,291664
1044.512730879026,848.3910511024576,4789.550203288407,291697
1010.567457820947,615.0674759731651,6183.739266643953,291730
799.4326069148636,1053.4037855222332,6059.385289395088,291764
1093.5517434874437,935.4656459678005,5871.370260194212,291797
1081.1791928380742,795.8662420435865,7563.98421063041,291830
1182.9338043581092,839.5273099389029,18960.32760500483,291864
1251.5634731539637,992.6485945251385,7767.815459776048,291897
987.2602424464329,1173.8388987565515,4200.770994335817,291930
1011.7141248502433,1188.595190985203,867.059320781561,291964
1169.2554136217782,959.1366605502309,6393.5614167740805,291997
948.472758297991,1186.3696970749172,4031.7490654466283,292030
1037.165048575783,723.2678659110339,7902.098047622197,292064
630.8079204199971,1011.2736935014482,2185.644360469782,292097
1053.8247022408354,715.7422919088207,6054.43995887553,292130
847.0703157220292,1044.6390742058404,2223.8753606451614,292164
1061.1515512864414,814.7033336217414,4757.14628719448,292197
1091.466531373515,813.2023545729093,12923.85439168925,292230
955.9511293900948,1566.571734712458,10058.94383436546,292264
1020.2810641461443,1448.3538932180904,3283.681949828621,292297
1174.571922096056,979.248867979827,2625.720589022781,292330
1003.890017262991,1216.3991445981965,4932.236776559032,292364
998.2242612865124,1350.1086153649028,6955.8885076697625,292397
1147.656757950184,554.9252201873691,25380.96902842956,292430
683.2509734210452,1166.619431834458,36102.012007959485,292464
1087.2431557397645,516.8733075858904,28860.07731670813,292497
1057.729260217858,693.2518239444821,9747.111129528192,292530
1000.7368136679338,714.0687779416894,5185.634478599607,292564
672.1876655601679,1013.0146363920105,6883.418421600568,292597
1038.0873963471056,739.9954379743965,17023.41104197695,292630
840.5789847732126,1076.6454597976472,10097.212931800901,292664
972.700602678899,1208.9793679100408,5632.328533512627,292697
987.0836688238301,1262.503707917301,3277.113787428925,292730
1032.338230614059,1425.6468707221995,5066.797829667282,292764
1007.3534510023367,1258.235944799031,1416.374516048492,292797
1080.7230924572273,2305.94319097414,14256.270390624792,292830
1065.4792249573798,1601.913231108352,12132.92834929248,292864
2559.5298396385224,1065.5877244854805,25933.910387141408,292897
1001.866663510323,1655.5086831545161,6317.5350424489525,292930
1054.735137236441,1675.9483882267973,7047.809344387267,292964
916.7274848657382,1022.0638694497321,758.1819386396965,292997
974.7749202049508,1131.7318587015213,1026.5044903922553,293030
997.6177091603934,1038.1531678899796,104.36942688078483,293064
1007.5825790713827,751.1983759300867,466.1330471462871,293097
1011.9915467415358,727.5335043831315,1047.008476067298,293130
1109.31765683538,996.9887288036022,744.3334002810085,293164
1289.980232406683,990.0074911472282,2299.3340657915433,293197
996.2525580653964,735.4427238065517,152.6732255943122,293230
1043.135059307359,975.9981960594924,909.7855632405018,293264
1013.8591589402931,1272.645463989983,1622.5907697611156,293297
1024.6341380149056,1136.2650369777616,515.2254921735956,293330
981.4895596306313,1021.4951038808531,181.9299776039306,293364
999.8673646992478,1324.1287701730523,1670.3209176193131,293397
994.6133888776661,1188.7459779111769,637.9151502585131,293430
992.0394455518215,731.5551927230098,1258.3076993040659,293464
1131.5396590486787,966.0041049364861,5429.426587144112,293497
1014.9301760217464,705.025531452585,338.8525458792606,293530
1002.6561426243239,700.224249794307,741.1451433743704,293564
1009.367391782699,770.6810989018365,600.6821130035622,293597
1012.1757430566289,717.1540978060434,494.7865161463746,293630
1053.6569867587984,656.1973788426772,12054.41295851728,293664
1036.581855175806,753.7831253085997,12216.143200258637,293697
1185.1404980001316,959.8839997288336,3327.0973314331586,293730
985.1001039252848,1048.6298566401285,364.62093571607056,293764
1245.1991808542118,993.1269883267572,1193.0773245681794,293797
1025.3076620871298,1330.830567728289,3112.3618776584,293830
1218.9487491369919,1020.0805157449857,2721.7974646945645,293864
1023.5925244477467,2143.627066446027,2528.3126315355566,293897
994.3855672978984,1231.7743655693905,4317.953215951868,293930
1009.3201812620623,1252.196367582982,2863.5404193542645,293964
946.508992202734,1225.6757848593659,6750.870490278371,293997
975.8023897391892,1239.960067820483,6572.938730439449,294030
975.806881090145,1100.5185598727933,1231.8284747198015,294064
986.8750085386058,1605.0735185654269,11375.92501993329,294097
972.0528761488882,1828.0519686267128,31381.823609703933,294130
990.0545506532033,667.5185160950838,7288.631083489882,294164
958.533441906058,1908.1711139203423,15796.67340702318,294197
1047.4621404183324,1919.9388011079936,10388.96762749576,294230
1050.53793877449,1636.7318045422103,11586.308359496437,294264
1036.060888080005,831.9621385616055,5552.760173519107,294297
1033.8841574546664,932.9760022965482,2213.1290594343945,294330
901.8148368706294,983.9511732992308,2181.4441482426755,294364
1004.0917450972047,1071.7392406737752,199.0612978638214,294397
992.1781794820682,1106.356755410634,586.6909955772276,294430
1004.8744927024369,1109.748227129535,1274.0027281714604,294464
1049.8519665454885,986.6507804762941,865.3332741791401,294497
1020.9582163038533,813.1383646096155,3861.2914196856173,294530
973.3927636734264,1292.0669487298248,5016.570571099133,294564
1008.4131129705054,834.4615645130418,1067.339727554934,294597
907.6733390028608,1011.421261276784,674.5078989481398,294630
1020.4992632612324,728.8333142770026,1263.776075710704,294664
1080.9553594851347,792.0959537833785,29105.64618214837,294697
1114.0314178693525,997.5945941384737,3635.11431426755,294730
1014.90895138978,970.4994451980904,164.36820027957154,294764
991.6619377099383,1480.390151277696,2047.7284521551212,294797
991.0979641873913,1380.460068238122,796.6594396438109,294830
1001.2888012022097,921.0304012354858,378.94235185612195,294864
1093.1243607863394,992.2365050694765,481.1568889556395,294897
1037.8623145958888,972.4344928149593,2139.1240047861534,294930
1006.3529437180005,882.0964196446203,828.6897210289306,294964
994.2661431716621,906.8494913710874,247.85140231650905,294997
1036.571509426664,991.5873338464801,232.72657969237426,295030
986.8975273515671,1011.146039229914,43.80849791409936,295064
1005.7879511446966,1080.7414121796203,812.3612110485938,295097
1049.7085689857472,992.6158023752745,279.6194762562975,295130
932.603881613196,1025.495668489506,739.8490084191758,295164
1051.5833391744154,1008.2853931076246,100.5350367058299,295197
1041.3956134933737,989.5386310761027,514.9586564292375,295230
986.3836461419352,1038.2537366633478,202.80287132481962,295264
993.8350695130106,1098.132050347316,210.9587327902387,295297
1026.8307255448017,977.6735765623547,219.89590197111883,295330
1013.5448819974056,792.1224652792016,488.7928880592892,295364
902.6605120420412,1007.2713274897226,230.79347008336373,295397
989.1519859399547,1078.9485622586462,746.953373676166,295430
997.3135566408008,926.1140378289278,234.69141242594014,295464
999.3623941588182,857.0075845638708,448.1864919589315,295497
1013.1110390487262,931.6496122470078,217.3841432824658,295530
981.5055860888721,1067.9455322408023,1539.117846494969,295564
999.3772298985898,1089.3302306423543,834.7880417582313,295597
1014.6192017902798,940.7087753391057,159.88668950482847,295630
1015.1016985070413,944.4903387541875,346.6742619269573,295664
1023.8491184715986,985.5960538601852,197.62370239421253,295697
989.7763888820107,1018.6485945871364,43.06768475864457,295730
1037.2456793467236,994.7932414436982,162.03981354764773,295764
988.7061447625903,1024.3491470416288,130.37096614649843,295797
991.0168723089284,1033.58957882783,166.29254615978186,295830
1006.561690621342,963.3213635830989,101.99706275916147,295864
988.5151208405082,1040.860015740519,254.14164476129082,295897
998.0029211152317,1035.98600376646,135.33585951325577,295930
986.5721860480771,1022.6258467057504,156.80677069781362,295964
989.1846588453964,1028.1492579900273,60.671646603856786,295997
984.827866292244,1017.7805483647014,250.383590712176,296030
999.0847310476506,1046.02783185528,217.7137868432166,296064
1011.5516437738062,981.3118539975125,149.0779900806201,296097
1003.0071805505725,1052.241417166232,165.17796726512054,296130
1009.6327431568851,975.3829824712911,70.50822912239661,296164
984.5309563692434,1009.9894959356922,122.19387713819219,296197
995.7305264884778,1018.4177588735122,27.282179733115285,296230
1029.0611062454232,997.4258554802141,51.82012684933832,296264
1026.5569845193374,995.106651671056,124.39077026739055,296297
983.9252117965201,1019.4483728368843,57.23896009244094,296330
970.5523735437662,1012.0280150138616,281.2029095842012,296364
1022.652008813064,996.7999238172584,120.07805707032666,296397
988.9010234799632,1016.7829088358881,50.90241788967418,296430
1010.3522899819721,942.6033099878231,303.9546619861718,296464
1013.4015293199523,957.0704780756262,174.20575818372365,296497
1013.017731646957,957.664924144103,176.6785861657259,296530
994.9236196173692,1037.387704765354,182.56172952645696,296564
996.2155338065244,1029.05641771688,48.959007978153664,296597
990.1862106015483,1012.9007586708203,40.35231160549797,296630
1022.4076325965552,993.0294714599268,79.72517396788265,296664
987.1807130901262,1033.2290566282531,298.91099206090115,296697
960.0354160133885,1008.7461790737163,377.13291288926615,296730
1019.840693267292,996.3112607862685,102.9948034264581,296764
985.692137771735,1015.0883819076295,184.86447016720683,296797
1000.5470484906987,1038.3305938721692,56.23304905618779,296830
1003.3105361938805,1042.6315959234714,181.80084045541773,296864
998.2960173201627,1024.2399891895902,128.01916350363314,296897
983.3345926111328,1010.5045748508832,78.18135208754231,296930
992.3082987985496,1025.9040563938033,53.62685174855371,296964
1034.2825995438436,1003.3684985147491,86.6285687254597,296997
991.6588649019211,1020.0859163113427,131.7107606050678,297030
995.2487250405325,1032.1498374373305,130.01853663084162,297064
989.6874964740272,1019.609558845689,97.06304457574934,297097
1023.1635420417213,987.4746049206967,357.8976548821527,297130
999.660132239693,1030.9722869446528,66.16974535450926,297164
1026.1438657849626,996.01922279764,48.37095136126684,297197
1022.9999326638916,994.0617426831825,72.02847403734496,297230
1021.9620321509649,988.2814059741876,133.10907667711282,297264
996.3712946159576,1033.2690948857007,140.37677236855563,297297
1022.137704411263,999.6097364917059,80.07403366002322,297330
994.2336675293149,1019.8188761633692,55.98047378734636,297364
1000.6329963804505,1024.7945354140481,64.93936308774647,297397
1013.4747214790308,985.7267549442771,116.83683137122578,297430
995.2299019451339,1019.8335269682182,51.140000318056735,297464
992.7474300589433,1041.8596896941006,183.4213621177475,297497
1031.486636847922,995.212156012625,150.05669905192048,297530
989.8464626791364,1016.4331680673529,57.35965385724519,297564
1027.3165747520468,999.3286066408127,40.05939216546,297597
997.3587423719042,1030.4644583875759,89.85364939426235,297630
1065.456709585143,999.1360188536115,279.0143903234459,297664
1025.069777511235,989.2301586646724,150.9453823032358,297697
998.265774877866,1051.0342525341407,182.49337044920824,297730
997.4412457081073,1015.1377782704858,42.32402420517394,297764
983.1753295879431,1018.3423682407631,129.4302697097886,297797
