center 0,score,MILLISEC
1195.0337896000842,39846.84171406141,290430
1028.2240365579642,26656.330644446793,290464
900.590884594478,28613.058585335653,290497
896.6095286987471,34073.35304661035,290530
901.9410099738764,34143.01452730411,290564
924.772290512328,18612.810700582148,290597
915.0879510267459,12309.441885671693,290630
973.6504313728868,6231.637487391427,290664
1004.6624741716763,3481.9129912457383,290697
1035.7466458653132,16327.685578753217,290730
1107.7029258299476,33141.02810777377,290764
1081.2185173182788,28944.917808062874,290797
1048.03998587044,5389.588016687847,290830
1099.9541072509367,56953.56194179499,290864
1061.790368554023,33037.213245912324,290897
1081.926914169667,9561.752395301675,290930
1086.431195103291,3251.0583064348702,290964
1034.015840695591,12246.241190590601,290997
1046.499506352199,13140.983204603888,291030
1029.0221928241533,956.5266753706239,291064
1010.3062595686331,1391.0618764376868,291097
1030.6685898847868,2891.65782490525,291130
1008.9269169226936,684.6763088681207,291164
983.5528857227662,3352.9209864190934,291197
1067.9891522215967,26888.77073699524,291230
1071.3442223641084,24189.357207043755,291264
1098.2713394655282,23109.264908594672,291297
1042.991960959871,26740.769373083236,291330
1025.6682642152532,6359.611781669421,291364
1007.9089740304474,2134.100068890908,291397
1016.5074829287485,4626.537149860164,291430
1017.0864495778976,9324.354085026722,291464
974.4693795084646,2666.428400388201,291497
988.3120044780666,9272.581804546026,291530
1008.6388739349089,16520.62198731925,291564
1008.3362875262586,14557.731257762201,291597
998.6656338214576,6754.351823986375,291630
1001.4513544088762,3278.584752627493,291664
966.5772818307181,2258.9582487405487,291697
947.319147610711,7334.432570116129,291730
940.2496740934151,6747.550367226766,291764
923.3584121381997,4562.042733622553,291797
996.8421369537111,10446.953993559013,291830
993.2982970492576,3587.2930790448963,291864
1013.5012509357373,2454.81435169565,291897
1038.6618570689836,3010.5466700100455,291930
1084.0079449170466,4450.975356721106,291964
1100.1870892986578,18541.368540546897,291997
1052.3549199312172,6724.922496561841,292030
1018.2820193592563,3169.9290496351186,292064
1030.6237191574107,677.1495101466462,292097
1019.9626088801946,4151.476486307343,292130
987.65019878513,8019.284839693547,292164
902.2977371184661,43781.19359089532,292197
900.3686718223855,40296.854800793524,292230
948.7121175809207,12338.91795512545,292264
982.6688603235958,12786.310950325485,292297
980.0672609324301,14083.364048403711,292330
989.5393289214595,18641.516517667962,292364
1066.4629932905611,11966.28394173658,292397
1087.9525889278766,8128.9642451305945,292430
1092.1630235468547,5471.329996992941,292464
1113.6024955118935,14116.681989683484,292497
1076.9328579369042,39570.81949585195,292530
1031.0390656329014,64932.24513883375,292564
978.4011397077554,77061.40981856521,292597
892.3872063142262,39649.274006690845,292630
871.5648392335648,24523.731011770236,292664
898.0495427915187,24895.21869194437,292697
905.8075882022328,22096.21315525434,292730
951.8096335820003,23555.421420498424,292764
1013.0140584684428,7328.317345294168,292797
1049.8642559859804,7483.644003003705,292830
1073.1499308811528,8982.225849776896,292864
1071.7334905882956,6681.5251514277015,292897
1113.4747974094262,36612.27553403752,292930
1145.69050878996,60215.05806860301,292964
1260.052013843446,230040.3224090762,292997
1123.013867140528,34863.45421007658,293030
977.8053070236047,14274.581556474173,293064
995.1821088814237,8859.770162322216,293097
998.8503431866156,883.1919159800093,293130
1008.6076367478275,332.6350939622572,293164
