center 0,center 1,center 2,score,MILLISEC
1416.1126154839785,1121.8181028330398,899.3075113663846,661.4817692818007,290430
896.0167565103083,1258.0230522530182,1195.046861005877,41.583231648231475,290464
891.1857269952206,575.9322876866689,1011.9454694301667,74.82013985567544,290497
959.4554444056982,531.6117003979502,1016.2625271421947,122.09045072959039,290530
943.5772540998784,562.8792055139362,1116.0940820558094,937.9793272000181,290564
1026.1179508488806,683.3191055429373,862.1884944720615,6.970567416519906,290597
999.414201308854,728.0734853021362,849.1236659050318,177.75253331124568,290630
897.8848625556184,984.900803789837,1102.680824173523,555.0721150444097,290664
985.9548010566742,1117.6985282266412,947.7494394617177,68.67816397629689,290697
876.199178269416,1268.2405134673786,1011.4311791965907,71.18184939644769,290730
1443.9245132623796,982.1845103681504,1148.0365847829066,753.7525557259469,290764
959.1101692330934,1386.141406927879,1142.620671964235,649.0099642003161,290797
984.2419501948189,1182.8317716395684,1044.442128661497,122.56934149622126,290830
1022.9032753375055,1571.5489174696409,941.2075340550157,18.306856751974813,290864
913.265021776264,1418.0331448876645,992.5512253687285,367.0390114211974,290897
1265.559560036587,1017.3008018018139,1092.1726054063067,290.64719203181255,290930
990.8506446483244,1142.6541989474904,1077.998466486575,131.07515210477624,290964
1105.1602437758315,819.6859154578661,1034.9125566925932,21.701346406756283,290997
834.0377689289617,1074.760584159185,1174.1780103544777,373.412042684263,291030
1061.8157173910176,985.7910529113154,1017.8442382137082,102.5956146216657,291064
998.0680641757415,1050.055197598302,955.2847742950789,93.68850771168137,291097
1077.6131031126154,988.9917131480652,1108.754706867123,189.2347946731408,291130
1012.8769640051888,963.0732059402338,1042.9304866576679,23.55347257892151,291164
914.4796334528178,1049.014535090103,952.6278624904038,302.06431066379037,291197
944.5300369697201,1347.5644697008006,1158.7911804980222,462.0055571874744,291230
1067.7773787804547,1311.4091657450012,841.9798097341765,2133.881618844608,291264
1050.14675037729,1397.4079576129513,996.8276194800549,169.9998854980608,291297
794.2052631404554,1043.5621088027492,1290.068215250651,2152.275042695308,291330
1177.6170854738818,973.7095613138141,1029.5955516609422,119.01412363586171,291364
966.1500196068896,1010.9132392062879,1085.418352525882,231.42496442297875,291397
945.6912444251916,1118.0102861780833,1036.5723198076378,398.9584104578913,291430
1125.4413382338923,976.0101258977186,882.529319626266,332.01133576992777,291464
1054.1536889846755,918.8043044237511,990.2922998550723,56.92440805534013,291497
809.9320959191579,1054.5450526343818,967.9927685680302,194.03917860950372,291530
754.8966816723995,1092.9343094968979,1051.2145345041745,76.23902868449282,291564
788.1814511900162,1089.338782943258,985.4836376115029,822.8095854207861,291597
1114.2499719542288,1007.2822021693058,857.2315906451419,37.13911577234423,291630
905.340819802134,1053.9576008817335,997.00037523939,320.4509264544795,291664
889.441397732307,1003.4881014084185,932.9807071960278,25.77819903644953,291697
985.1065932172011,845.9660865045987,1029.7784859135782,220.06017345304176,291730
974.7602349145445,848.8630015532437,1054.0018975314988,342.6356093438756,291764
997.2003007269923,847.8141374075086,926.7631844219968,95.8994567833352,291797
1123.4536038484189,875.9948685643908,1054.3836718956773,74.82507545791188,291830
1001.2997076939508,889.6184575423331,1072.973904622102,129.33722320518314,291864
964.7357151054375,1107.9142566101405,998.2854276543695,57.52295975953517,291897
1112.1231946146972,976.9095574081636,1063.683487956947,155.46163693170985,291930
1022.2674242693172,1164.5385716168366,1046.4277328129258,49.69139775751036,291964
1089.1681022270595,1324.8113073188952,908.6198324932161,1037.7070546634313,291997
979.9456352108926,1203.0606800988885,1049.4113245677058,81.76956006946436,292030
953.3278554621176,1122.5221601376072,1005.1866937321856,50.02644625435455,292064
1016.053136211423,1082.4162785176504,1022.542908635134,0.2146369589229185,292097
