center 0,score,MILLISEC
633.7723330145049,-275347.14952675806,67433
637.0905562628076,-203272.1156037318,67466
437.9891188507646,-184570.65884165384,67499
433.7671315049262,-334573.37812994,67533
369.0960078749584,-121330.68485384324,67566
378.07388216061605,-146383.69814000296,67599
494.49543321335744,-59368.3326556699,67633
564.3405802200439,-167721.54758452118,67666
650.9905726631018,-986115.3715188336,67699
686.5824276186752,-561668.8504262334,67733
596.7639002083724,-482753.23704045813,67766
519.3660662192852,-356571.44629952474,67799
363.3680475146817,-296881.31022684014,67833
203.5097742002201,-153807.85902487708,67866
198.48519253690736,-36275.141717934064,67899
221.5586722508468,-74084.77375220924,67933
267.0732446340266,-63884.41000326701,67966
355.9103729073725,-158653.03228467525,67999
380.0691120424271,-191762.35035640496,68033
415.5671618786322,-212283.66984069342,68066
458.89692194191855,-284710.07516116364,68099
425.89833057284665,-113663.06007631123,68133
305.32201307999196,-49604.34164390598,68166
222.5782461332457,-61033.621741241506,68199
207.15382965831063,-75352.4542894781,68233
208.89969255306764,-70248.5922561691,68266
223.0904646886593,-60097.2228249903,68299
195.64753381928955,-43659.21255214978,68333
170.13985083781836,-27686.155784424594,68366
130.8265194073489,-10771.109098792798,68399
114.67783423806283,-9753.97167233692,68433
127.86810615586269,-19760.737140565157,68466
105.71132202486427,-11814.581978777223,68499
150.96020836740985,-5936.077448340987,68533
150.78121524915247,-4077.1256399437707,68566
159.39374966335376,-1938.1628412805458,68599
159.98075103559484,-6339.796490435135,68633
190.81082932245874,-5583.137066377594,68666
278.21221362291755,-14492.820955180414,68699
317.85671785973614,-26508.534557180556,68733
320.18291924632354,-33604.49111451127,68766
260.8023186354791,-16084.752971790136,68799
228.07472631546221,-11621.596080635056,68833
264.0277958180924,-43044.61517719856,68866
332.4580271315028,-9949.300979144902,68899
342.16786544772805,-30191.75927472741,68933
294.0708146878514,-38952.77974411683,68966
233.86937537543454,-8032.576307520481,68999
238.3969091955885,-20377.568429951585,69033
193.2118859452859,-16288.835647329166,69066
212.51505276856037,-29706.76173387999,69099
176.0521211781463,-58282.25314337644,69133
214.088113873009,-88358.39749148763,69166
165.7588691749312,-33226.98644924026,69199
159.75970757665758,-48230.1791751043,69233
223.3979960955662,-68196.6767024269,69266
260.0473138946786,-134248.97268081244,69299
293.75041558576027,-93687.46671596577,69333
299.7778664813173,-87477.15383954749,69366
301.5716117006731,-69310.81508129221,69399
256.1980547361312,-59191.78374711165,69433
209.28605051189263,-85512.7453056676,69466
209.1198297223742,-51613.48408442614,69499
203.10808864368292,-52642.52163754921,69533
153.30578043940315,-36664.68841932758,69566
113.95824507092709,-6880.591901772614,69599
96.2122567978497,-10267.008209323118,69633
127.54326171698703,-24486.58195296075,69666
142.42006063586078,-23640.631642388693,69699
123.50766262275086,-3994.286367323746,69733
104.24877528219268,-679.9642608144636,69766
82.3540693698196,-6270.036291154711,69799
53.512931438941266,-1996.8308440558562,69833
71.28605937051093,-1613.488697119957,69866
106.62553075637403,-10257.98095460768,69899
182.69644479195745,-37964.045301896265,69933
283.3881577315377,-151965.76028762545,69966
288.2148682517813,-122416.94859304176,69999
271.91357324545606,-102975.04342443998,70033
241.25235694082815,-84401.50135247622,70066
163.39094051206516,-42614.002792913925,70099
120.09393503933511,-20863.233833839793,70133
115.97027567244011,-29778.475802291232,70166
85.3342933137409,-21360.291923222183,70199
54.74464123708487,-3278.1212791143334,70233
105.1187741807061,-27700.216573728587,70266
94.56276149805812,-27707.42068930689,70299
88.2473040474563,-11129.066641779009,70333
70.49883759543205,-1261.5694884644824,70366
69.57514008840243,-5297.499408395878,70399
70.52260534556105,-7401.810676371219,70433
61.30405605901248,-2611.063553567274,70466
33.4073763470335,-1543.7360280383334,70499
46.53823240540763,-2010.964622901334,70533
38.851444118552884,-2204.8264495148114,70566
47.12964516785645,-1465.9827317597249,70599
58.46549522573025,-1462.929340050563,70633
63.362005290135706,-5601.281428064076,70666
151.20835749614054,-40640.163116596814,70699
147.05282833867253,-41330.328387984584,70733
130.40820015341114,-14525.506663739285,70766
112.04435943677723,-4023.3075920113556,70799
136.49682416503126,-26766.08496430268,70833
113.71824288941436,-11635.806170720796,70866
75.79149104150113,-7904.249428530271,70899
55.20293864919966,-388.1778224634935,70933
41.63218182305787,-662.8071832592493,70966
47.78836888394153,-826.3589970616443,70999
46.73030408862326,-2312.3933989240027,71033
55.253928142708375,-801.0171240020978,71066
50.59615460046825,-1255.1456982275758,71099
44.52940789316801,-76.65916341933122,71133
41.5190827664788,-816.8288311514128,71166
39.65076180271208,-3676.085442322942,71199
48.295681381239355,-3785.635799609049,71233
64.32767178731352,-4372.753212118344,71266
59.22398158735715,-2088.600024701905,71299
34.17507791950385,-2248.320245979202,71333
35.26914882552871,-174.43570561353437,71366
43.54610546810135,-1311.6834928049684,71399
58.57432234109956,-2351.2438114048246,71433
67.37898165037105,-3444.364158794809,71466
75.83034871277688,-5713.791070493283,71499
84.25343449704927,-10813.79387725714,71533
80.90837327161923,-6211.175672701656,71566
74.89016322555953,-8436.317260245252,71599
52.25314960664469,-1846.0417809280366,71633
43.18979542419297,-1292.2078560817995,71666
48.6234632233997,-2096.7941208134816,71699
36.5564961696535,-1751.112938990546,71733
49.267269817791835,-844.6806235044903,71766
41.66884635045862,-1275.5362191093554,71799
33.82155651734394,-2966.511573720548,71833
42.83797456440939,-1282.5396760950696,71866
38.321976478655415,-458.1305938469041,71899
49.031128739529244,-1311.7420726385471,71933
47.65092140620017,-343.9484457006717,71966
49.24785700525406,-1616.242901950244,71999
48.5459607677492,-2558.4484656807754,72033
49.34514312719116,-665.2842487850951,72066
43.427646252908254,-1135.1977046613197,72099
41.848002305489096,-635.7235151988957,72133
49.796687604254416,-680.4495182214756,72166
34.25224319248133,-1137.9191814155822,72199
41.65855300171588,-2440.8248090161433,72233
42.11100766842922,-1669.3151657474773,72266
38.67867493358106,-405.8005269118428,72299
34.00478821465435,-486.37189238252324,72333
34.83914866511636,-1381.1686014496045,72366
26.332094767697875,-1194.1039257248913,72399
36.54865752838449,-1768.97816436432,72433
43.00958110656812,-643.8796651876937,72466
29.304842926313537,-427.1309053204569,72499
39.901116392692025,-3365.5045530842203,72533
53.20761166664175,-3418.7503036592384,72566
37.03255672125324,-2404.9487134358073,72599
34.46368806863883,-294.2710235378079,72633
37.63770288342653,-566.0166082945317,72666
38.49469158885118,-1449.79359739615,72699
43.74745136141784,-1127.8024969019039,72733
38.95565232960974,-1739.2857578728558,72766
34.20943786278665,-1628.5718055606962,72799
31.538700254356737,-702.551931329191,72833
45.44692104139234,-3795.8868392872478,72866
38.98926223129845,-3711.1871532952237,72899
32.69146602478394,-2042.340245751986,72933
