center 0,center 1,center 2,score,MILLISEC
1109.0049594118143,958.1693892563051,1022.9726259799259,-525.8559758680719,103699
955.1738061735152,1039.3256760102438,996.3139838061013,-297.1697165310187,103732
1004.9021608769526,842.500051557387,1059.7985657661554,-2242.6203812627327,103766
986.4009949920074,916.522776585503,1036.3406775766355,-185.23123633325528,103799
1012.1716250448566,1161.7749351746231,912.7568131764342,-1362.8043621630345,103832
1062.0607916322251,1004.7997456332089,940.6625324737879,-662.6921059399652,103866
1038.649023754074,986.2793721861975,1029.969902472883,-4.616364126724464,103899
1043.1313435996447,1016.8411079302247,1069.153871058792,-91.4836696998793,103932
1011.9668391467471,1073.1604283769757,950.3672974171618,-529.6228661751818,103966
1038.4139225292286,1020.2690821543109,1012.3902409644218,-12.57649238376815,103999
1046.1711141108801,1097.5217537707397,1022.9035098275984,-93.22874714066648,104032
1015.5712417695956,1049.3722589927331,1004.6516809322522,-47.82989409931885,104066
1006.135660449356,870.9081467066433,1026.447777368078,-154.98621654156162,104099
1005.2512123842478,1062.063338995741,989.0494935475924,-4.12654893646335,104132
989.4143728769964,1057.4573277442453,1016.5709073069471,-131.5783231006705,104166
984.3442316348626,1028.878877063378,1010.6107064542706,-19.379959948393754,104199
1020.5885366422775,979.5963454403043,1037.5789126615864,-93.11662312354684,104232
1029.564187493971,965.3035791915412,983.4897050808412,-195.75148963803915,104266
973.6626725925155,1010.5941147214195,1030.3589010653225,-4.140571783034346,104299
1059.236045459179,928.690475885265,1020.120680154348,-111.39376429180065,104332
1000.8234382106252,905.2215198502519,1060.5997953744024,-255.03916007733343,104366
999.897102183598,1051.922525664319,930.8179198962598,-466.355134530225,104399
1032.4937821577596,947.1107033780925,967.0729031463967,-162.81070443947362,104432
964.6666158591574,993.8251915854555,940.4387274033328,-225.61763394665047,104466
949.097496864049,993.071829356471,1032.7700615335439,-383.56636997721546,104499
991.1325228175978,1031.6130003727699,1044.0119731114198,-22.87935023064271,104532
1010.7262038915346,1136.938432809798,1056.4892147745525,-380.1596641150605,104566
1145.904271378327,901.6440418408886,1016.3193395778711,-946.8452994627352,104599
968.6538770612387,1036.6958374910485,1099.1819685566172,-203.8139659282947,104632
1020.8755000618764,934.70102171764,993.8622966935302,-334.8971689499732,104666
1013.80090354635,961.9651760848726,994.5305425174231,-112.18390581295864,104699
1042.2974298074885,991.5220622860593,971.3526651016098,-177.20345011139665,104732
1021.5999593862338,1072.5230581800342,960.5862793107135,-237.62530838493964,104766
1008.6580443909925,1048.0526244561927,1065.7133761007226,-62.29171165101682,104799
1055.2261365447723,1131.138364657481,1015.1429306808956,-94.26208279202271,104832
1032.6830198729883,1126.3218900474233,1070.5845436494187,-432.03072994219724,104866
1092.7460870599432,1030.2717316330145,936.8980734316834,-1257.2964261862303,104899
1006.6510266474406,909.1825999214899,1068.2757134747565,-385.1316489613347,104932
1000.8267443943478,946.0470389996472,1017.9012722263393,-23.48311503281219,104966
973.1315248789274,932.4302370699281,1033.6072755161895,-140.7765690622901,104999
922.63264182873,961.1722417382141,896.7017341346007,-67.8598881493273,105032
878.4816446574168,946.4531239444387,899.8092845394644,-227.47126477967848,105066
1222.4634963875199,963.4367617079538,1101.1198844812493,-4387.818569074656,105099
963.5878410485203,1084.8617423432352,1008.1205285083723,-392.41775035437564,105132
1050.4509616001774,1006.6940982539188,1033.585990617133,-30.53962798361075,105166
983.6353627231608,1044.3465515699218,1012.44456638376,-311.5068489777014,105199
993.8265400050161,865.2074895653643,1017.2885697898246,-72.5483132624759,105232
982.0975246985438,892.1517172253773,800.8114634544138,-267.5308656074576,105266
927.0975784561995,834.7364853652917,955.3531909772726,-106.72102038798693,105299
923.853364569724,1004.5032201538133,1042.2768346269622,-61.48294764070167,105332
1061.8667524694424,961.1822622750874,1044.4563787960801,-129.06295984895118,105366
967.3934049806211,1044.8188097438426,1095.5391366811136,-183.96441637948368,105399
1011.1007036677411,1116.274159872923,907.3356600508987,-597.1011277966027,105432
1107.5418727975932,925.0177112321462,1032.9644332508165,-3246.4270913231476,105466
1140.0745589653336,1037.0380910626234,931.4939613330835,-1657.9930555695948,105499
1126.6639365982287,1000.2436187178325,1083.9524897337521,-715.1543664763216,105532
1133.7230702424645,995.7928636304524,1090.4774183815086,-143.7182279894521,105566
957.1134611778975,1088.5155028753609,1037.2396058770605,-74.46729619589999,105599
1052.4438227287953,966.9189851600916,983.9766257386402,-20.028410936383466,105632
909.6955534683018,947.0044744906487,1001.9920159362548,-94.57588407094823,105666
1026.2467989851784,931.6528323361658,979.514165288078,-585.5227180249456,105699
999.275212466749,1039.6605491760536,1092.7845167277949,-65.98447296033382,105732
1057.53486222184,1007.611890962373,1036.191584601998,-40.58475332966056,105766
1020.5933688051405,1098.051455989199,999.7919783634994,-16.52665292364431,105799
952.8358708529012,1223.3143504430902,1022.1364879506064,-501.4096479802557,105832
940.497583456313,1262.4757423412143,1029.2254369184625,-2144.886538506802,105866
1220.3056994048663,936.0798666986824,1050.2975768800002,-618.4494841310952,105899
985.6462911886227,1224.0081699073744,1086.1238419259564,-172.16599833807823,105932
1206.079184796753,1033.9672050976574,1102.3763435177457,-692.4320699683468,105966
1022.5976725966083,1100.287458082005,1058.2254013205315,-337.52876231961693,105999
1060.636644226308,978.8493244621462,1026.0290591182193,-104.55753867546757,106032
944.0900380789959,1025.1525112304528,976.8822164847525,-456.9276674673747,106066
935.3472013425716,815.9515917013705,980.9138596227499,-197.83882185690246,106099
896.8940851627912,971.7114243502374,914.5784428861341,-62.35919041461892,106132
947.8450913130494,980.823923877017,993.606058757695,-40.226448497186524,106166
1005.6066903750452,909.8554830301348,1064.8779272761738,-266.55281884360465,106199
1116.8370516776383,1027.4492894733726,961.5331507545644,-113.87268198503983,106232
1028.3752110486234,1045.8900515828611,1054.1166918325505,-0.2759020980084314,106266
1003.657884279984,1072.4332661929463,975.3999179823628,-532.4817707100109,106299
1000.0115563224138,1084.5714962717088,951.6228244425414,-1114.1133931408867,106332
901.2491331479881,1083.942993681217,962.6544840100283,-2637.8617295738295,106366
976.9608071001767,1075.1530123661469,1001.601717250924,-11.74417051386572,106399
956.0434090563043,1036.924394456006,1018.7860423072158,-78.4005461359474,106432
1034.4969792126026,997.4931942222364,1026.5022803590145,-15.791796125533484,106466
1026.5815366745683,997.9197511905791,972.5744187464526,-173.0374852295276,106499
1056.593109952928,937.7081361270862,980.1997397618686,-479.843223662167,106532
978.0299889032406,850.075356608181,1072.4038418431744,-1052.457786801722,106566
825.4651515765313,992.1543538794568,1036.7072875214103,-223.04322154330018,106599
939.7409217438602,1015.8543204755164,874.5347334440182,-988.9987136810419,106632
983.2979618110386,1066.119130303926,1023.8345544215294,-187.84694145100485,106666
1012.3798694166138,1137.7437721390318,967.2098372540374,-359.4793557306284,106699
985.9586845400102,1110.8127655010092,1148.5482140511124,-394.4171403982458,106732
1065.726981923607,999.3693799874226,1031.0431610752287,-282.5270306638131,106766
1004.470356192869,1048.013835786532,955.6280657243173,-377.91058931284556,106799
999.6827775884702,1043.1725648232893,1024.1782071495174,-14.032579003691621,106832
1040.6329804498798,980.5495809300426,1084.2380372971747,-433.7956317759695,106866
972.0096967997135,1102.082574038806,1049.4522380747014,-243.44798198673146,106899
1038.3319835885518,982.7635621573721,930.6653533897133,-386.9455056332323,106932
1003.9019023505039,955.9016685831236,991.5351733549345,-35.911371118418685,106966
985.9264678463602,1023.6272706505911,1001.8908347680056,-11.93197658131555,106999
1036.3043491478672,989.4241927979363,1015.240365627766,-72.12528673458303,107032
1017.3794511127311,1047.8433209211682,1002.5537392080287,-24.8545089114359,107066
1044.1668099697033,973.2507385047288,1026.4187772059872,-3.3335133194307005,107099
1000.6982149186631,1039.8033868280504,979.8780536372881,-44.99879903468008,107132
996.0090361035888,1070.4382759294288,1013.5540294174117,-115.25375392150505,107166
1039.862010076337,1011.9490685945428,1031.0368567611927,-1.2477119118189262,107199
