center 0,score,MILLISEC
979.8579584706,-58766.19344010573,83899
1069.7733892699227,-652180.8517093667,83932
1067.3037173456717,-259637.52434121905,83966
1065.490590109204,-420152.8262761424,83999
1042.9576066216375,-636918.738690722,84032
1022.759967907872,-143797.52849597443,84066
1230.2239422417317,-1428987.5712873368,84099
1127.8394995737708,-565095.6952130497,84132
1036.9799102926545,-153426.32214381994,84166
1063.5635311641147,-102576.76695491148,84199
1089.506701809983,-99204.61382245724,84232
1040.8006870733157,-102868.22766485365,84266
1028.1011945359598,-82409.27173105655,84299
1060.8124690712605,-42808.960092295514,84332
1033.5125221186038,-39951.53286446635,84366
983.7596446333835,-139556.57749879066,84399
960.0882158824904,-204844.79495934083,84432
959.2395952965775,-289346.3869678401,84466
911.0314012080726,-275692.64614141535,84499
917.6468483446582,-174702.87895427295,84532
931.1600831133562,-305428.8957796022,84566
916.6312483476186,-321226.70007955114,84599
944.7181420455217,-339878.95299063093,84632
1036.207446465873,-387832.40677542344,84666
1121.7229467871236,-343392.9371633268,84699
1180.7065283270142,-416522.0336256677,84732
1105.6056054150997,-280480.69802181673,84766
1143.0836938116333,-280015.35836147354,84799
1141.6012378125445,-236856.75207352778,84832
1068.2733205899037,-244355.2376740306,84866
1001.3163351033346,-199515.5676074927,84899
985.2527571455432,-92291.0499081582,84932
987.0824932550723,-25820.666602850597,84966
1011.2282771836161,-25479.08566681322,84999
1032.2248651868954,-27552.104588854792,85032
1046.3757650703856,-32602.341007017094,85066
1021.6041436544557,-18032.710348509758,85099
1035.5835442222851,-26004.952296115072,85132
1031.6393851339762,-24123.969444304057,85166
993.4051932834776,-31523.34153158151,85199
1007.2499612918655,-12903.670252889653,85232
1029.5884056669506,-19878.864078056977,85266
1026.9557826754012,-7413.024725094663,85299
1015.21932350931,-12834.976906288248,85332
1003.5937828806577,-6342.7085962046185,85366
1011.513337828623,-17267.44134277782,85399
1025.1925180560697,-15822.310140407299,85432
1040.7537424814702,-37746.1226189482,85466
1061.2319233963835,-39373.85240853492,85499
1019.4606976053557,-18799.7464180188,85532
1029.7308913296663,-12936.205855523236,85566
1011.410086882459,-1833.9976765831873,85599
980.1924730969009,-41170.87252599273,85632
1005.8921323515889,-5728.198804909669,85666
991.9732967901615,-31234.76300784084,85699
988.284436539035,-37448.59744194229,85732
1026.3721930782383,-4870.334033444623,85766
1010.9786423858754,-11223.031035732713,85799
1027.6604604211138,-18570.75895770843,85832
1024.835775534624,-12247.9650278027,85866
1011.9583659148343,-29772.922204760227,85899
1022.2539921273673,-42205.53137626531,85932
