centers 0,score,MILLISEC
1024.1508925991466,1077.949188371368,278397
1023.9544519866832,1032.6438930149134,278431
1028.5272826528158,988.4470206330866,278464
1010.8615392582219,961.857539407432,278497
1004.0518332045093,1395.2798750277886,278531
1031.5122043076346,2665.7541825863245,278564
1037.7796779357056,2006.2491545720875,278597
1042.77910600171,2814.826995365327,278631
1075.6474427988041,5642.669709483826,278664
1081.7255619108373,6620.445072319598,278697
1069.0161358333353,2940.41041887298,278731
1053.9179590623069,5016.662838668733,278764
1065.882577598607,7790.148953567652,278797
1054.2868368431243,2424.5383865918852,278831
1054.2649740908375,1335.7280416094948,278864
1091.2955191826802,2738.6352663493726,278897
1073.888680020997,7581.830195487641,278931
1015.3804492831805,4823.17957712278,278964
1018.4165818042079,6245.756815323911,278997
1019.1908050986696,5350.1028023259105,279031
1036.4996225333764,14352.259760895533,279064
1022.8969017989227,3100.9282901649044,279097
1025.0683677493712,3114.114166912649,279131
1010.512719666845,2494.497936971148,279164
1007.2414973107574,1817.3842770018366,279197
1002.0222108047257,930.8526903738452,279231
992.3560513680445,898.3764041319411,279264
1011.3288615550696,2615.388331181393,279297
996.5685306413326,1047.7091899208806,279331
1004.6278197079572,2166.671141563528,279364
1007.2719625252136,2343.92078333213,279397
1022.1768026406614,1259.856870587379,279431
1010.3358491903521,1603.926386264791,279464
1030.3327235327088,6545.569726761619,279497
1081.7380334342454,14665.554294538491,279531
1131.9530956580913,32717.734684609342,279564
1172.7104214515953,16592.358327912458,279597
1136.9415817361337,80854.83971933788,279631
1030.856726413783,17059.227789276778,279664
1050.8555042159037,4726.345622775303,279697
1061.2360758236898,38653.80955215381,279731
1056.1723212231343,15112.664245772723,279764
1047.0488512767784,6261.793949069635,279797
996.7546271689996,25859.12230809751,279831
1092.8131774256665,2139.81379027307,279864
1065.8806335346596,1562.8386921166255,279897
1016.4880640769715,1623.0155890508215,279931
1013.2340568156516,1311.746108897013,279964
1011.6217490686828,1421.8004475826424,279997
1026.2279352089574,1596.4068149417092,280031
1041.2270249615026,1185.3733989096665,280064
1046.7297579046333,1215.8139169081417,280097
1040.464105919553,1656.8988384796137,280131
1020.4120288319665,1482.7459604847159,280164
1006.6380726214961,1344.6998397887587,280197
999.999160807894,1277.8602016896994,280231
1018.7552480957365,1877.1990228492386,280264
1084.917428851137,6036.263484129019,280297
1105.2656142718572,4592.467362799617,280331
1073.872154314482,3254.323460700453,280364
1071.380001835048,4879.891667932694,280397
1050.0052650428997,2424.579745826607,280431
1080.8045803611146,2124.5499795262617,280464
1138.7549218011409,9892.5008009503,280497
1100.302982836166,9674.800507290138,280531
1062.5830238417968,6973.953806860216,280564
1005.8110309286435,8037.988244077467,280597
1018.7970376711077,23727.77785075745,280631
1012.1705825592708,6954.893619808322,280664
1042.7224267924748,11312.304300375043,280697
1059.8379988368415,7951.325312428089,280731
1047.6203014645243,2883.9766866524083,280764
1031.453242698071,3697.6626730888997,280797
1028.3606945744718,1691.645490673334,280831
1022.0813794895545,1805.6537007295092,280864
1017.113770710494,788.8501583532103,280897
1002.3897970725171,2792.331088554019,280931
990.9342730094739,2836.8120297310043,280964
1000.4711316459885,2744.7874702680047,280997
1017.7363967569455,2043.0812616434587,281031
1060.02471637701,5849.418851657371,281064
1070.4034364883717,4919.210426611563,281097
1021.4233145010695,9241.503502739959,281131
1053.4056351789486,27071.385955054335,281164
1019.4497604674115,3169.5495193010606,281197
1020.4251901433618,8008.15859361095,281231
1095.4681940686553,10070.799420322346,281264
1097.7067339563305,14823.562590562038,281297
983.5712719874538,9686.098375527978,281331
1017.7566050805245,3079.1291786015076,281364
