centers 0,centers 1,centers 2,score,MILLISEC
1032.1658340599577,1115.9359987608118,962.4338642197685,-7746.87469273755,27266
1000.8162904556917,1094.5215083356793,926.1903578409199,-10202.207464622137,27300
1026.040328315976,904.112347542352,1158.5132713957144,-11738.143447512746,27333
991.4441586810733,880.9761080703438,1094.2469284933384,-5812.68844021298,27366
1105.6014702916668,867.6140065683139,988.9625691661106,-7246.8880873790695,27400
1005.255175845911,1071.0526395451818,936.2424440251851,-4328.780684530399,27433
1012.3374888158713,1100.2219095107516,933.4630349935019,-8171.316783955466,27466
917.2107512864803,1035.852371764619,1138.9321724874467,-16281.540437219644,27500
1047.572762185715,957.4059482854675,1155.1754036678246,-13362.011206664587,27533
1193.7827467269108,1038.97125634339,935.2460206295191,-23194.23871361169,27566
964.0447852460534,1083.3897398183867,1263.9176935693124,-24076.8054803726,27600
1111.5707342545616,1325.6118083528906,981.9732333895739,-38072.99950376688,27633
1189.754689186229,977.2360620605637,1540.2236850535703,-44986.78843153907,27666
1127.1915350067466,959.4249638507038,1462.9161711403958,-56034.4181382011,27700
887.0372014927519,1386.846717444564,1014.0369181383827,-47533.59199853405,27733
1012.4241696863099,1385.1573706195504,877.4878815801522,-29554.952289780125,27766
1021.6115096652715,1371.4079337874323,883.0341473658091,-44585.925653417646,27800
1240.0434750736777,993.2135241012888,842.9189972626612,-28174.803239194975,27833
964.4500707920162,1223.8769939085569,1034.7872351266465,-10352.689033014416,27866
982.4255808706242,1239.8901530553746,1068.1582356122524,-15281.531997685943,27900
1035.0387169368628,1309.276899666377,913.0983429429511,-23075.50164482377,27933
1268.3493209680053,796.9309882292192,1021.3401967021045,-14920.836407089711,27966
989.2821051088043,1082.483481374868,786.7871376681243,-19306.919945761787,28000
1091.6581712308798,967.3220882362157,1168.9794554308914,-11086.07946757768,28033
956.8899331632731,1270.0085181508073,1069.5608993991925,-33312.40906143738,28066
986.7249924498967,1372.5909933208923,1145.2286361575218,-34150.06398502034,28100
987.4445279948268,1380.1020399209901,1211.0485193472596,-38657.570908934234,28133
973.1191804988712,1257.4534002921969,1574.6415465114592,-51450.450371626706,28166
982.7721052745594,1906.004459596042,1350.2083915777418,-129732.07728850258,28200
997.8027486102336,1396.1753088191174,1117.8278639333967,-14242.636625400068,28233
865.3582902631401,1366.544669262869,1072.057555759081,-60628.20008366217,28266
1159.4439001895685,1414.114915316142,990.6243373372321,-39566.192613879495,28300
1007.4441575656292,1514.3993763507588,1241.017284968777,-43521.14532056507,28333
1165.142700538352,977.2756322004082,1552.3173000388806,-58113.418683518044,28366
1382.352531169347,996.8034380708297,1132.6341948002703,-40402.4642751738,28400
1138.5337962788444,1366.0832527330374,977.5737319359632,-34331.40249173409,28433
971.6842529874991,1344.2607633937696,1153.951132330687,-22203.045924884766,28466
921.0781568894699,1208.2258853933934,1044.8293718501725,-33113.850728798745,28500
810.5140691710726,988.7654894611366,1185.3343444810246,-31050.511740329617,28533
976.2217727140116,735.7550682465708,1117.337137529278,-33654.77735198489,28566
929.676371201721,678.5937388150127,1076.185817179688,-31025.597395533186,28600
821.5691513123368,998.2385996679963,554.2012269925068,-37406.334951264456,28633
939.9001995076705,581.8367468628979,1044.4247621614165,-37070.7305747539,28666
1000.8769323417566,681.8974205412442,884.3107881772812,-31146.198433043955,28700
984.0985821048978,687.6699789870138,872.0306796212813,-17430.24978729634,28733
1003.3189390555245,700.9931073793041,931.2488538557895,-5007.612227058226,28766
1516.7234421607652,960.7581740460237,1114.3142974816767,-55743.45760125853,28800
1638.3009491543366,987.6582863018947,1217.9862359510412,-55293.74016111985,28833
1013.9097658112261,1252.7110196927217,686.0969319272606,-37881.37362835437,28866
961.1951772154076,1185.014070512023,1064.005882115073,-23308.325624301935,28900
1092.699240878795,942.9633048011389,1002.0623666273957,-6449.598647911711,28933
1007.4987105884439,1175.7690537305164,1391.6788422621075,-17121.79069338929,28966
984.342486522319,1170.7214341389495,1587.9833122548864,-33581.31050879055,29000
1007.6528230869019,1297.2902041519658,1543.0845731845031,-36810.49804766056,29033
1231.181428757498,995.1546958700617,1393.3997990526625,-17335.44390111653,29066
983.8220137411402,1185.02813746637,1438.4641114744572,-32275.883578890338,29100
1454.8680352526824,973.499839797864,1206.5350999941195,-22422.900408937126,29133
1125.1786707186247,966.7073081082459,1323.1188647455767,-21227.60133955643,29166
1101.300860717163,940.5537338056787,1338.636993363025,-16616.809160144618,29200
931.7964968324179,990.2481781515277,1068.8186181258718,-7697.781373905548,29233
888.5543631750131,1009.2025230557343,957.7796244208752,-5016.496880324342,29266
920.5929516533665,1029.9305214807812,980.0333456284101,-3398.540180653329,29300
1101.931085940102,909.5703664378527,965.8495705964008,-12072.377177896695,29333
1224.8306005321715,948.2401741479656,1073.3186675127358,-14573.445324935263,29366
1069.5947158176605,956.4934043668557,1364.2862602841092,-36085.617009483,29400
974.2014369072726,1176.0557662514575,714.0434160469516,-25325.227933754573,29433
1056.3283619425254,972.3337351737185,1154.7915772852089,-10696.363005539437,29466
1075.9276582491416,1314.110345442878,984.3546305203761,-5283.697644957638,29500
1262.3822717386363,1064.1635164773202,976.5817670675993,-7510.363141869082,29533
1025.2577671075808,1246.4079502586715,1100.5735905988943,-9489.90031544108,29566
1094.2888645387372,991.7866970170618,1194.4499381121855,-9503.288356563244,29600
1028.1018706502973,1428.6308130514335,1204.4014831894633,-16211.248383037917,29633
1177.8590899256612,996.0034449953165,1517.8923131370916,-36518.0841312454,29666
1118.483426605745,1414.305836797685,988.9804544435166,-18232.729328309004,29700
1100.220837953075,958.2651534164354,1376.564564413889,-22754.34409115399,29733
1057.2305685355245,933.6440034305576,1177.2451957940025,-11967.470958931071,29766
1187.3075042367188,961.4320538502137,1076.2440091037088,-18807.024611482928,29800
983.6725728392594,908.3667234847946,1102.5148461555505,-7227.67589763716,29833
1123.8522860915937,998.6112410429454,910.855714186399,-12495.72112733809,29866
977.233660827711,1114.491106971899,892.0917151512775,-12619.754504995193,29900
969.0542141792523,1083.0330696788792,888.7097487405591,-9754.797241140788,29933
927.348592327161,1030.9288996939365,971.517458140527,-4157.9315924299835,29966
985.2883169341588,906.4841533813708,1044.7934301648563,-4970.376144371225,30000
1040.9920394290493,836.7889209886384,974.7480051877136,-9380.162628466145,30033
961.4417402110545,772.1152763674605,1051.6039539988778,-15176.077715036603,30066
940.7036292438884,785.1761160086152,1039.3013664976183,-19938.431357753816,30100
981.1103487747149,711.139310855559,878.7075944425491,-17390.450259288376,30133
1221.5506538821876,974.780674751729,777.3554073506418,-27369.280087074043,30166
978.952159998352,753.3358601242707,1223.056008529454,-48601.68018347294,30200
959.2842018168228,694.0694155040112,1086.2891753595172,-30447.804357412522,30233
1408.3586191023933,981.0701592293227,680.1903891790682,-54994.523643624125,30266
885.7388158290687,1053.257163988315,685.3419027611551,-23347.418247232883,30300
954.9589779667182,582.4379795308681,1132.1930516969317,-37590.059030411394,30333
1119.4625330401268,956.098787640242,383.5674647307824,-47810.38371160376,30366
1178.902755333115,557.1839911555248,983.4758053909269,-45764.729218589804,30400
1203.8285488093536,994.4279311621731,1504.714590877619,-40365.49329712202,30433
1010.1028820518377,1186.6865250528938,1390.9641794719548,-39789.2681764042,30466
1431.611071020472,1144.4155498891053,938.41364877135,-68206.36809246682,30500
991.6275806030483,1484.7060663520847,1174.5757976830287,-45717.897157061045,30533
1058.1083222247876,1322.3831182758722,1755.1051844566027,-45457.81130914707,30566
1060.9422616894371,1517.6866529321358,1291.9804897074969,-38545.98364737548,30600
1002.7825420002653,1292.209559544627,1143.821388711097,-16162.093696819007,30633
954.8139834011282,1506.1326927996765,1140.0202320965984,-28920.289327108676,30666
1134.6352937762686,1490.1712835101803,971.1639867784393,-27627.439250916945,30700
1234.5803165458192,981.5027831974442,1600.4308794821475,-32534.075744834732,30733
957.9821099844236,1264.0722916937884,1080.5864387731226,-10875.974444870953,30766
933.0003183356611,1111.2818081235118,993.4636834191709,-7617.3656311398245,30800
977.8715446588511,1144.9009135571146,918.7955509541496,-5381.14672543397,30833
935.2513275523535,805.7350681210295,1026.8744871960707,-9760.647610391876,30866
1111.0455914757301,971.1490228257592,857.2890411727981,-10166.410867388902,30900
984.2960868263755,830.3282019802879,1120.6403308817692,-19966.0766320716,30933
1005.0457354857234,765.2280705776546,881.788146584797,-15384.42357176782,30966
977.978050284686,1095.0135041996746,854.2023597493899,-11628.168669141529,31000
962.224062902019,1562.39207627279,1090.7655371312878,-18674.31345986536,31033
1175.1914366836806,1013.0927174541912,1414.6519006455262,-44434.776747682896,31066
1091.4669022072296,1220.9896282082143,977.5156586554401,-11146.73495751615,31100
1560.3224025822356,1167.4920475351332,1009.2050780121746,-41762.116711082024,31133
1198.9841578826108,2014.4172854699198,1011.7494717797946,-30278.940438580496,31166
1231.1134116931114,1061.596040461973,1652.8917084915151,-59224.22717523618,31200
1268.1363402204993,1564.5791291539076,1082.641487252818,-52521.2884706979,31233
1398.6556790098962,1002.228054502685,1169.8140496725578,-17709.53242098215,31266
1155.3025920109303,939.4142543045247,1023.3565864411892,-14479.866163547158,31300
1097.1963125677926,910.3068265055874,1584.4876143409895,-40343.61475208242,31333
1049.847625270758,901.8102260030903,1187.1521224922321,-11127.384749289802,31366
938.791976683992,1145.1641567414247,849.543385620321,-24302.215565839135,31400
885.1173808174578,1100.1009759449544,984.2602911104852,-21941.322839251494,31433
957.5190624136001,834.9599506217467,1048.9270838441225,-16703.19504484404,31466
1032.0175541209017,936.1669593967752,844.1213385353591,-12649.762047301047,31500
907.1466588330726,1005.7330404465292,1125.1759862350423,-12412.098395577797,31533
1070.0793278859715,890.5754371191816,994.0565501074791,-10781.251600550377,31566
1052.5458055678412,828.9487000010508,938.6592861374564,-12220.520807507184,31600
1061.224668411149,859.3457766640099,1161.704762783519,-20005.305298006264,31633
1139.5353340871766,865.6565017008492,1391.0088411618922,-52946.51293179968,31666
1099.1294919011127,1328.3456045699572,890.1677097025811,-55529.58252541712,31700
1034.6413262286476,1228.3359053612808,870.3186551353674,-33827.39943273683,31733
2008.2372867766398,945.0376814855392,1185.8036996530473,-76853.73517009424,31766
1002.5484804082396,1323.5029475152605,606.3678751385169,-143400.78041609528,31800
993.2711099430962,2333.8965272693645,1267.2128360665565,-115607.41397635912,31833
1058.6709078635763,2056.463469162533,1460.8519138373103,-143204.1866387771,31866
1023.8519824324095,1882.518260203603,1425.8636768914407,-50978.08474316883,31900
1250.4152995709276,998.0745486696471,2096.306513847629,-32528.079371402808,31933
1337.4617026590981,1003.5202607813536,1837.3736691266695,-73058.50845766348,31966
927.5331777295839,1369.1220876356629,1114.8450981861915,-18793.895641062067,32000
1274.488661393135,919.2390155205318,1121.2920161697973,-14872.942446542827,32033
929.2332786486226,1289.248230559189,1084.755777833882,-25363.65079936316,32066
926.3934028720075,1010.5574722474241,1307.507934966362,-14773.604085729237,32100
959.7429883929719,1338.9256887519934,844.038619498226,-7778.59371792083,32133
906.7976706921311,1223.9138041545245,974.8310777978634,-11644.078402663732,32166
971.9258393244447,894.2902387885077,1080.7831761324978,-5973.985913613046,32200
917.3400467943891,1248.0416659711325,1025.2625928350785,-13078.086952317128,32233
1011.9927464144805,1450.1892979883696,806.1038960285023,-33635.87327354,32266
954.6298792720761,1090.563646715946,800.0431238377091,-15602.153760441033,32300
928.6283114920568,1201.632446345787,1066.3214807627119,-21731.531769150624,32333
1056.02818314767,948.8393714044821,1239.6826082611233,-22793.881620914697,32366
1037.4554173716322,1251.0035783413846,792.161082844581,-67674.60521293241,80133
756.5818313082957,1257.502064288545,994.0113839897242,-92051.78329689629,80166
917.9925874349792,1083.5979812208923,1421.7179748459257,-78670.97529393122,80199
1094.3183130059022,1484.4423195260906,918.2188820149671,-70504.68642888499,80233
1061.7256777774464,1327.2672116422216,941.320128332232,-33826.50581125065,80266
1010.4471327031933,1211.2834645580456,908.5015761827358,-27605.20138940469,80299
1008.4735721904134,899.2005667268409,1178.5792514609393,-16908.80117912705,80333
905.8996350780367,1073.4266519505886,986.9393214776709,-11784.652848648044,80366
719.5700104923773,1024.7471750393331,914.0906635661368,-16994.62945979134,80399
1036.7906916704003,894.8676929774435,699.9807140200364,-24624.928181112424,80433
878.9510312009675,1137.5541848137827,993.3819338443482,-20944.88106223172,80466
1143.0425951042675,952.0455624511093,1031.2419904444232,-13229.550303008653,80499
1086.4582745963364,970.176756398983,1016.61006129844,-5257.8064929294815,80533
992.9154878711634,1132.802014970873,1382.7790857544817,-30164.596642427452,80566
1379.7815735699696,984.8957729902369,1156.9739435042684,-38620.43681436656,80599
1044.833584519159,1290.0714387597363,1842.134902769067,-57179.31885482962,80633
1047.6328913251275,942.651279873915,1158.4289054865874,-9919.221127531107,80666
1002.4173628939051,1285.0195848449757,678.2248889564581,-72603.40251650385,80699
1998.3237975863672,1229.514429715031,996.6648208108332,-70766.74952253162,80733
1126.6235423994635,938.2791142296591,1278.2041024357459,-23880.42367364332,80766
1089.5216685479095,1273.5173989597542,963.7586809764755,-33752.95816020092,80799
1183.1606370237141,1020.6851888789542,1377.7946145924652,-20607.310608543597,80833
1094.8881015559805,1262.729452899646,965.4017107575926,-26223.523035148428,80866
1054.1402350539836,1306.1470445104442,843.5625291148011,-55979.226540432544,80899
1311.0929928814662,975.8826756295355,1103.386034107275,-34353.72226566517,80933
948.81262051583,1239.0532670286534,1119.6758867714352,-28214.34362591379,80966
1049.11647091657,918.1743738812528,1152.0953487978084,-22541.438579125224,80999
1162.2335618833201,989.8077162615245,837.2574820149898,-18157.79363646851,81033
962.6990699180681,1135.3347183129777,1045.4651858150883,-3537.343569743145,81066
1036.0384458279052,1211.2728842007486,958.7029244773773,-7603.355985710348,81099
1057.3192157474987,975.4134029983285,912.2738660549325,-5166.405942830245,81133
913.7470740738187,1075.8117252812845,1002.7851486026949,-4116.723164229225,81166
1073.9616545893716,1004.7117867344912,916.3449276293579,-6473.1570927157245,81199
1039.6886891722643,924.748275255276,729.0795567014618,-18795.63093968499,81233
1033.1381911359242,1871.4288658669343,887.6525910320919,-17746.168333974078,81266
1108.3428672005707,853.13262446836,980.2547208257655,-21227.713563792586,81299
993.005704090569,1106.068883676147,898.5757907006249,-15515.84743211129,81333
1198.3594425818123,848.6949683401886,1026.251586588152,-41616.027880548936,81366
1212.9718888439616,1020.3683533673387,866.0518462996861,-40110.74128697451,81399
1137.7106472447492,1039.3497651009434,820.3298117220902,-9858.073575808345,81433
1041.798796377423,1798.2483143325896,1247.3888728059105,-19965.75013173424,81466
1045.3407110701817,1697.7906231334887,1267.6541558745605,-25442.253318642128,81499
1219.7155026675603,1486.1280845498377,1019.4844830087169,-47682.18823066531,81533
998.2907098158231,1632.6646930708093,1268.7908728156567,-50018.06752409229,81566
1103.1923499188233,1519.5762567242225,944.2290753748289,-52689.2851622477,81599
1239.7252475482355,966.6858933257552,1083.6740960585953,-23112.41153234347,81633
977.1830646753439,1081.1100960932538,1149.340912606256,-6551.758863871183,81666
974.4603323057187,1086.5144447146492,816.2315847846124,-18947.016085948027,81699
968.8711311264517,1283.0159780766567,1101.8988158174275,-13777.042767855572,81733
1042.8139802692906,945.6426815304495,1175.5622784754037,-16942.941437139125,81766
952.5279401787943,1526.8533000914003,1088.2627465379244,-22961.861638118586,81799
959.8842135780855,698.3165471331752,1114.5349508879742,-20723.088030386665,81833
949.9264789382688,1056.460286604625,798.1481819207393,-14104.435037089785,81866
1026.5722011200075,1279.4612147306382,921.5118236639354,-12796.839033957236,81899
950.63927881801,1371.8312578447833,1062.9370233225968,-16220.115052502751,81933
851.3009992447694,1014.4814549113225,1463.2323807242649,-30193.126702795947,81966
967.9120106993352,1061.015155876379,1343.7797438568568,-22047.59044281682,81999
913.0363964316444,999.2534815627208,1145.327215306999,-9674.121852506927,82033
971.7180083850493,1574.5999491934451,1049.3093434695402,-9840.577976189408,82066
1047.5353980435732,1802.5676131562998,849.4786636520072,-24274.25783970006,82099
1038.9080195487777,1151.758405100417,1416.1144021582438,-22195.15057508437,82133
1080.8239698415043,1505.0810609399084,1008.0485760559832,-16174.847908941478,82166
995.56100795419,1087.9748751347297,1216.9609689714785,-7361.149790219587,82199
999.6278809983735,1133.646206569424,704.5828553122763,-14011.38696078982,82233
1018.4421187809953,657.6267938580362,1229.181312521206,-34055.71116046067,82266
931.6596298553079,1023.8201758324524,1186.3781928795104,-11492.001336444888,82299
1090.9680231066804,943.1967113840808,993.6112461211004,-6594.720356301799,82333
1001.3814934883052,1084.4172446222465,858.2080167418619,-13274.648021077239,82366
1066.8780956083988,967.5419240891888,1144.9719814555876,-7979.6435819191665,82399
986.105697699267,1044.3880188866442,1147.2270917303165,-2874.3118445258156,82433
1193.9535078567496,1034.9790564647303,1367.759481780331,-20777.29538220556,84699
998.7553336899122,1290.3996019095239,1075.239703404327,-14022.057866485618,84732
1019.8364661675499,1274.8940873162544,1452.849269538998,-13077.18567676927,84766
1019.7537127410001,1251.5414537494414,1459.1487244280481,-12623.352851557273,84799
1018.4909529016695,1212.6066008842595,1436.073466087303,-7686.840765156503,84832
1027.425317991775,1397.3152829622954,1172.1197070821286,-14979.768203116746,84866
1063.8816541940469,1204.2034109709568,1007.9006914059382,-12907.393683700286,84899
1004.4566677082972,1212.859856999122,1114.094629584889,-16948.397793969336,84932
953.270430746815,1186.6873636840014,1042.5645186979516,-23682.04977726844,84966
924.534697068456,1134.9304971223612,1017.8818892884709,-6723.676439715573,84999
1125.6676217538193,1036.9769500421735,935.54164327545,-9176.196272400935,85032
1030.1917228408363,940.0145768727984,1117.5242475162338,-8936.177418506397,85066
943.8977267062243,1084.958978098529,1006.8439582734122,-3367.948941050705,85099
960.916942596434,1038.3483741198788,1159.7633379271824,-6699.613187201949,85132
967.1772621232974,1070.1232449168328,1007.6426191614493,-2493.8397845084855,85166
