centers 0,centers 1,centers 2,centers 3,centers 4,centers 5,centers 6,score,MILLISEC
-0.45512385381516457,1.5129096103912627,-0.09503316875187061,2.6907599144169216,0.3548656361695375,1.2124682160122366,0.13642008540765588,0.0052247008013934565,27266
0.040101581771683006,1.6990838607684324,-0.7040192799867128,1.2832951699676163,2.79241324087791,0.3955130646385374,-0.20612899811032892,0.007433243813966711,27300
-0.8004909914279125,1.4018261702884016,-0.08492817941616727,2.771212730945872,1.9400676400249073,0.3152647222628139,-1.0969033930631928,0.008595504058698803,27333
1.3934322172153084,-1.0754982347436315,-0.12212601137441918,2.957273766189568,1.8432904318045504,0.30147589922545354,-0.2799595495881789,0.005700255717832218,27366
1.3309963231242423,-0.19193573383737722,3.2558121714888886,-1.2014952185589223,0.2583453317205834,1.7570447201942625,-0.4576413896237221,0.011043847270162584,27400
-0.0803172103995172,2.23814030067427,-0.5700353111382178,3.4326253184897038,1.270385736788921,0.34259131366378354,1.8558766276325434,0.006753646350918097,27433
1.5646267754634673,0.05411359455991787,4.055365726049557,2.4719727289719735,0.7447028523144228,-0.7345086538194641,-0.3491175388338034,0.015824302690642746,27466
0.6540164545006923,2.94091286831055,-0.11087621379335465,4.8557548017010665,2.11756876523291,-0.4814943549316868,-0.8861322922942441,0.01999345958385628,27500
-0.8266508898108174,4.6108304428403075,0.44668049831198786,2.824146883907907,-0.12016847003989262,1.0216307701236926,3.5541224478793074,0.021473930066118124,27533
-0.5970732525328307,3.9227720404725503,1.5554852555838503,0.4431472894431597,2.55561118987244,2.9624244740538526,-0.032895330141525306,0.02506526941501207,27566
1.8581474221752827,-0.21519449851562628,3.6073880832911733,0.9285234173140736,2.836815374611284,-0.7517121979012896,0.1448956157911342,0.01416932398407846,27600
0.16132655787233433,2.535689678397833,1.5997792066760228,-0.9192925210582742,0.9437114254555814,-0.2604889538656664,3.4027064965753837,0.028488083772877995,27633
-0.14128710038531728,3.5065211078334158,1.3856034789400558,2.23789039346061,0.6890103306379983,-0.9804639308833717,-0.4948792208682951,0.021438591693515734,27666
0.8884114138018777,0.007267623003056665,2.115086500981609,-0.7694741901402344,3.6382874186884866,2.425007412394297,1.3921198847978826,0.025207528343285435,27700
2.230690736355296,-0.1989284539045718,1.4379105684229139,3.5638808935759894,-1.10292413090632,0.29825548418900394,-0.777093555054041,0.01831071155919517,27733
1.8489507143977932,-0.32886663902844576,-0.8743309201067895,3.200792088899197,1.2920440082967468,0.17809391175367478,-0.056153284102847756,0.01636342328444124,27766
1.6980467579319247,-0.6859798334308091,-0.2023937023508515,1.1239913099498962,2.7224527083462946,-0.9430817604013063,2.0563541957457048,0.01443052774909558,27800
-0.34322594475864115,1.6608146274271278,-0.9725988359689365,0.9453305857977252,2.598923192572512,0.04475126937028888,-0.5479056437362639,0.018424063499947508,27833
1.4357056526078196,-0.564796097352556,-0.025910117810014954,0.8268087015100419,2.374565510447738,2.0073261808943244,-0.34197468534832726,0.006703494509522865,27866
-0.6096305543083286,1.5804730589391467,0.009636491907363714,0.9574134012334763,-0.22639945447130644,2.114167058179123,0.4415532169038391,0.007183101775070497,27900
1.4842381728969944,-0.013884703130793766,-0.4475582506056705,0.6982793418627735,-1.1912910341898029,1.8039905602937927,0.173258377511646,0.0031033495099614845,27933
1.289374635285734,-0.1429347383916414,-1.346835192035133,0.38111295254017347,0.017455754509943643,-0.3005284394231131,1.5316928811986577,0.001902890519737547,27966
-0.0693510270586507,1.0387436892129556,-1.392331506905695,0.259796673738515,-0.2891405022996602,1.422942081601457,0.49802253876501784,0.003004674204068149,28000
-0.17622782250394148,1.1025765059953478,0.3672219350888147,1.8297388375831236,0.09269411116342911,-0.7127144226235587,0.7164053015862892,0.008191758495057364,28033
-0.01175735937797334,2.3524202239007805,1.1055463336772493,0.8001021223466136,1.7638593059798344,0.4010069802709148,-0.2315576931503654,0.009149462427000453,28066
1.069022023641954,-0.18403183040316468,2.280946739373871,0.7342685717491931,0.1689389031529587,1.8939143679310797,-0.40136645378793795,0.004503114962845568,28100
1.6251178529259356,-0.1357634193584591,0.4217586787577723,1.3176352543512844,2.509790514135233,-0.4247579908769344,2.0710222242371406,0.009685672746427993,28133
1.5532146723147637,-0.057858037537992915,2.675150843473757,-0.91747566639376,0.49795249782158224,1.0832836219606896,-0.47396429376433025,0.017895861997186006,28166
1.7670276416631259,0.08637592526898748,2.3502222073394945,3.627484526496436,-1.2870750108335698,1.0689255616917184,-0.3516606837576256,0.016736141750128344,28200
0.3817617202605078,1.8967942347388826,-0.042594139036043824,0.7700821455837648,2.4091550303515876,-0.4145726577501623,1.488909557081081,0.0068400753216483244,28233
1.531639814429856,-0.6270433330087376,0.41543376968643725,2.982683835484198,-1.5651870952833613,0.8086767446312411,0.0717572886867386,0.0231841786911527,28266
3.6883340405140186,0.6112646152227303,2.300973353256154,-0.531263904778764,1.1867922348316673,1.7478505368026012,0.020616185273415088,0.020730343125405587,28300
-0.02037732167197459,1.6569153790618643,2.871883597481724,0.7793543623426666,4.042651630395736,-0.7016724278854265,-0.3655084143033213,0.02931427553119899,28333
2.689152941584326,-0.4151761480575705,0.5704638822320269,4.243221205440284,0.12516713284485884,0.919640430935676,1.2073960235816534,0.013526681920590674,28366
-0.35532242517192214,4.270510354066159,0.7216530967475575,2.3435489784372585,0.3442437084852574,-0.15191051120340657,-0.690235830134996,0.006427712813767235,28400
1.1218332158666477,0.0543082293812415,4.127435618400938,-0.7051882189288343,1.8617214436408618,0.4968418836203606,-0.28586834626169555,0.011042187805932456,28433
-0.7773686516547412,1.0303107737930057,3.7782385761759123,-0.3198496955665169,0.3494079546056471,0.05509830792707639,-0.49815455699155803,0.016201638026645558,28466
-0.5319124590082158,1.6521038830474069,3.3965125709397057,0.5774687596330234,-1.4540197586997492,-0.0035925944822620846,1.0404680737447847,0.017422732603372033,28500
-1.3240393413208704,0.5997307648995619,-0.4499861916326443,2.9272582398916067,0.9442203082444335,0.037285687657106034,1.7029144333776378,0.02163719389524495,28533
-0.5005193753695185,2.4752079994881884,-1.8641636913287376,-0.15803339262397417,0.4329182040907366,1.6130805076621295,-1.1683930760607737,0.007835667902347757,28566
0.6386057897697891,-0.8359097767218159,-0.43860056776836576,1.4082978708134806,-1.951398525747369,0.11210330615508787,2.1070646185636157,0.008419150262709832,28600
-0.20641813535326362,1.2462466764629823,-1.227972372938335,-2.367004684262719,-0.5723126362339459,0.6842672659047283,1.7659137627542543,0.008309669328743094,28633
-0.6475098937397341,0.8653465718468931,-2.22701140260916,-0.3331995259689995,-1.2760757577509556,1.537345456064997,-0.08309046569883435,0.00868633994393919,28666
-0.08924647576820947,-0.7405319249824882,1.2523929083750485,-2.1168112597707007,-0.28731625266474703,0.5562990346294863,-1.2247716545708396,0.009060486636345991,28700
