center 0,score,MILLISEC
1557.8404613209048,-747609.4853573528,83899
1533.4695051946455,-378484.3831904441,83932
1592.3283418270075,-163392.2590722639,83966
1545.0338426413177,-204316.12546501926,83999
1756.2834076881948,-1545871.9593957125,84032
1839.0604515835553,-1482034.2771064502,84066
1639.4595658029175,-496466.66048654635,84099
1474.5165451893808,-460540.78981386416,84132
1651.1542584324216,-304937.0743023997,84166
1673.5128975668263,-1126396.9083874277,84199
1593.4624495261337,-493156.1097508704,84232
1413.9776527479983,-226455.98764630742,84266
1134.892032268789,-61744.37546409028,84299
934.6297389923066,-429069.25495586486,84332
1043.6788049636384,-309950.7603483576,84366
986.6791420838839,-328682.35288305447,84399
1023.5273753656319,-272934.5593857044,84432
1022.0577821348712,-410595.4498877406,84466
879.5562104983159,-669418.3628692112,84499
710.2919078246831,-511520.0283938597,84532
826.3561706742184,-1209962.3959432102,84566
1073.903603795246,-4006210.2487779157,84599
1505.4082747619266,-6632855.631391598,84632
1668.2929841152395,-7293978.595759348,84666
1542.3893715126737,-3787758.133223697,84699
1477.3677875347896,-2379727.1017728047,84732
1574.234028025868,-3613362.125027252,84766
1395.605125975766,-3065439.661750831,84799
978.4064198510264,-1049663.3879714855,84832
718.0442965027423,-561260.9412994096,84866
572.4997735094427,-488745.0466581841,84899
428.1395316363861,-246571.7072508798,84932
388.4171549935211,-88398.56853369517,84966
447.2543287758647,-82754.82695625357,84999
489.579925530582,-160597.48258734914,85032
458.35362141739864,-123967.78866778011,85066
435.3493616114556,-78271.66672249022,85099
444.11851976303643,-98712.70201744715,85132
436.17690075788477,-57957.55622623168,85166
352.99340482025474,-16252.280767018729,85199
271.8004520406988,-7182.571352358953,85232
159.779324899271,-9843.836673666028,85266
100.87477632181707,-8616.397510116869,85299
81.50184424374913,-2662.246924338287,85332
61.173930071103136,-4008.7513982789183,85366
56.53401646678415,-4249.524910666893,85399
39.1883043239968,-2843.384021049069,85432
73.7826801854168,-2648.5805232825237,85466
85.90687660800249,-6396.042757287167,85499
71.01779190238285,-5794.366166549226,85532
84.57778034889681,-4607.995356268818,85566
62.63513363106945,-1811.2001750903628,85599
66.86928524471057,-2087.493454307667,85632
80.15636899147466,-2862.7825505127917,85666
78.14867134517273,-6498.925834920897,85699
60.031541310831265,-9537.070239229792,85732
46.82442597776404,-4215.365659264483,85766
57.98140276283261,-2509.784668270935,85799
53.47703032047103,-4908.036140517109,85832
47.54703146894479,-7126.398992455866,85866
44.86286673892751,-5256.615939826159,85899
43.751519743890874,-426.02260049963525,85932
40.399933456741344,-702.2268834543554,85966
60.10070830532145,-4301.524305993326,85999
41.29074413686969,-1831.3722431178066,86032
64.3396152939968,-3045.069519102463,86066
44.706537299473275,-1155.6276134540253,86099
33.50625753001498,-941.653531661574,86132
51.870417172160344,-3583.2991119302674,86166
55.53532295372045,-5290.13952212985,86199
54.8545676273035,-1953.882052107932,86232
35.77707056028324,-1806.0061106225717,86266
33.31433686749831,-1231.7747953942128,86299
49.417242084742554,-3675.680923689746,86332
53.86393318139442,-5408.383511151383,86366
