center 0,score,MILLISEC
994.7714189424149,-266423.0646082386,37233
1018.3707830724836,-43416.430027702074,37266
944.1839132919663,-202688.11668735626,37300
1036.7309409431784,-176441.51700178836,37333
974.6996745575635,-59413.9885911761,37366
984.1169941453057,-122983.16017848974,37400
981.0962717276909,-157299.1616222736,37433
988.4652446381816,-205594.06156617758,37466
1051.9935895420604,-273622.36318652326,37500
1050.5707459656535,-314645.18493287155,37533
960.899637110199,-334386.76141636516,37566
1066.576463726697,-254974.1172667877,37600
1019.4658806758405,-410265.49951616314,37633
1101.5450869523468,-1001665.6355226149,37666
985.4318474431278,-449089.81449306384,37700
1044.0342576461242,-137804.15747437035,37733
1020.4314466422306,-149181.28974008808,37766
1043.682869601071,-175120.74471401435,37800
1058.1945406956188,-366585.4544618724,37833
1040.7800147381472,-160458.570138285,37866
989.6854442869793,-65424.93503132832,37900
999.1367862815526,-135448.5052886804,37933
989.3398576886239,-175027.10587518942,37966
1010.4107650171093,-161659.9453129404,38000
1103.1825976498149,-2209872.718668675,38033
1063.5253825468244,-873003.3674649396,38066
997.9219906797849,-264213.7056946489,38100
939.5720398666056,-89862.2009099634,38133
969.1748484927278,-58335.24354007689,38166
1010.2402454861764,-115112.11040033217,38200
1071.4703473012194,-191827.24339624692,38233
1098.4481960965863,-222348.16541370846,38266
1084.3158878520712,-141370.60886732134,38300
1146.4942932232811,-421875.1916709361,38333
942.2096597295432,-806017.528235723,38366
928.9252837270208,-433423.9897794137,38400
977.1914668239175,-213042.20883172742,38433
1024.9114160204417,-98148.48242070511,38466
1117.261833717008,-717661.9441124012,38500
1079.299857307311,-299295.9981805986,38533
977.0821256243477,-266176.7176394704,38566
1015.3768966070588,-266084.33620280144,38600
952.820790587238,-243044.9512718187,38633
1101.354209820594,-648237.9496150063,38666
1223.9543578424932,-3865490.0291020675,38700
1001.6398202535104,-339986.3753076687,38733
1016.381756128151,-125445.3839084137,38766
1079.1091706906116,-696206.3750456276,38800
1068.612496869826,-222154.6468700019,38833
997.0412419777768,-330791.37974953454,38866
1213.1403273920039,-4529840.006607438,38900
1220.78039328087,-2678266.5451910496,38933
1025.3826733744982,-189263.10457704077,38966
1033.767664295588,-322229.57882528997,39000
1008.716270954096,-602850.3318370914,39033
1038.485668841509,-179271.6717188379,39066
1025.5216674711298,-176677.4050195687,39100
1029.5338398036429,-362054.7996908388,39133
972.0117297020598,-271075.17053770804,39166
953.0410399639997,-118418.5375877183,39200
964.0800581323889,-125238.056625946,39233
991.4848080459446,-213069.62955506018,39266
982.1409933962597,-169217.75999668986,39300
1002.5619625552401,-214336.6236112378,39333
1057.5653267746497,-538460.3756443094,39366
1075.6098690624608,-448412.505329795,39400
1089.4780534287167,-782577.2820689151,39433
970.8290522871685,-267548.4635871814,39466
1051.7770448630265,-61058.526891189686,39500
1095.7715567804034,-314524.648861562,39533
1074.998123175118,-751055.386869713,39566
1070.3200073652515,-543658.9001701298,39600
1027.996388725637,-227583.6724375424,39633
1018.8879006075448,-47505.90595104973,39666
994.1305825132541,-76186.23403043908,39700
996.8029919080184,-61887.74855545344,39733
991.8128758119084,-81486.41311083121,39766
983.4285253096826,-90242.69167945118,39800
978.5474142107513,-119911.5395559756,39833
976.9794152029309,-67798.44496713072,39866
976.8241828533928,-30637.67372081661,39900
994.2530305652382,-16060.023330235108,39933
1008.629538704171,-22824.990187523297,39966
1022.7981114568303,-42101.25520375603,40000
1032.7767840866513,-122799.25676798046,40033
1023.6723259006185,-89645.6610373962,40066
1002.187653536925,-27784.97807967422,40100
1006.8073334173204,-9340.927148151153,40133
1009.0771319044344,-19891.76054272822,40166
1001.2868827101008,-25954.36363957708,40200
993.988851379301,-21316.796670237312,40233
982.2611624750559,-29380.095624668767,40266
996.9426107177673,-9163.740287666868,40300
991.4340571892113,-11602.612698734933,40333
996.7445688055241,-14907.910123587844,40366
994.2451368217442,-26199.686969423285,40400
1000.1483457015127,-22012.152495802544,40433
1009.1512572442396,-12269.140026076524,40466
