center 0,center 1,center 2,center 3,center 4,center 5,center 6,center 7,score,MILLISEC
-0.3919415508982945,2.3700450028315543,-2.484446092637726,4.1612764926332115,0.29086156332120217,1.3808019954833584,-0.9338232787439572,-0.06797685247169707,0.006723737631819661,1067223
-0.36560830444294506,3.252758231459258,0.14802783101238168,-1.4335718444113033,4.12955725655065,-0.15620059416790255,-0.9037472740607377,0.4561058530685487,0.0031534316886297864,1067256
0.36122665563822554,3.731395093873027,-0.2463656742166977,-1.801662159020181,1.5094984158740745,-0.7187040883800786,-0.06704642789885094,-0.37580979748290444,0.003284147202628221,1067289
-0.6677047622406764,3.240837136646455,0.16128321209426982,-1.9613770873394556,0.475081575781128,-0.31179121922133546,-0.1035749100843322,0.6632856011279392,0.0015635452926045367,1067323
0.04602288078217362,2.348607103274442,-0.6124422399935586,1.6853500706337814,-0.27507597496376296,-0.8303104512757706,0.3149887375268335,2.5901021421705415,0.0031291547113118925,1067356
-0.3090173718010027,1.7599360682267016,0.9956951467037717,-0.6457890109188638,0.42081875496745413,-0.05123688402003745,-1.0093068239352736,2.0143872145102306,0.005645652361640392,1067389
-0.642981646317898,0.49857436019468643,1.6219804541201124,0.02484955913386331,-0.19344673445653565,0.6572321637473275,0.2430385231020734,1.3850815664520848,0.003339082537052021,1067423
0.1183541402313398,1.0007532854638126,-0.6541644870217247,1.2896114112627632,0.6714394308307667,-0.16087413999820357,0.2463681945276105,-0.4659879359165098,0.00158489922260315,1067456
0.2442155468059787,1.9552256009580151,-0.4510529802891438,-1.3643524709306396,3.28904374438795,1.3707656652576299,-0.11352861863282364,0.6549719840745554,0.009378733769081332,1067489
1.2968640017926751,-0.4502793298709283,2.666838479654555,0.5586689094011814,1.9855045124144577,-0.7799377706069187,-0.20098473464149846,1.0029779584612333,0.0016853581693289173,1067523
1.0860822631776743,-0.7380896678066834,-0.007436099070829427,-1.4531166648999532,0.394512183905418,-0.3887702094582317,0.693816739075022,1.3539229441062555,0.005543200423850627,1067556
-0.07421464717850226,0.5110875901496412,-0.6234694418973221,0.8827307845778034,0.20480183777883537,-0.4055738310457226,-0.8560425174577806,-0.5140614491905399,0.0030838214808468715,1067589
-0.6497723118618667,2.596838866468469,0.06626957040823188,-1.6478159669557286,0.8330183281415807,-0.11895474496563435,0.4247966373241463,-0.3164365872226849,0.0035314703634849267,1067623
0.07129083286747298,3.0436411443120464,-1.6573186406055047,-0.3556464769423156,0.5655178019832924,-0.6948674649445694,-0.07124492740387162,-0.2721637125757733,0.00168898164229225,1067656
0.02583107467782614,-0.7158119687851086,-1.9559949071760405,-0.35555417712037474,0.5592904757239312,-0.09895713791085574,-1.4789930024843347,0.2407289155987879,0.0023564636293283295,1067689
-0.07250038944574122,-0.6104387174349819,-1.7608165563912737,0.28478376548184287,0.5857420205415272,-0.19467380161728162,-0.5130853373773829,0.15465456019346627,0.0005958889511577307,1067723
-0.6626068285333595,0.5025243188021095,-2.389311145105304,-0.18328017380177739,-0.0036478489333225624,-0.8707244954624126,-0.47073827276298574,0.27959770453210503,0.0018384409894387727,1067756
0.6719325991433313,-0.858653935021851,-0.1030654124988595,-1.7288652319343234,-0.6244148678385858,0.05021394209053972,-1.16415433272141,-0.41368332993739687,0.001886378523663761,1067789
-0.30996487266576866,1.1351528909539534,0.1532910670755607,-0.7324294424844774,0.8706449181550548,0.3685303047879028,-0.4524773234569934,0.05584558386719736,0.0021024080488987254,1067823
-0.16632953479161663,0.3153420299991167,-0.7131315922169112,1.0518552244236337,-0.35335088944350257,-0.4969326774650029,0.7902657292297547,0.026039744485060266,0.0007033221718722141,1067856
-0.4493321003093693,2.7193769686957374,0.8253122826564668,0.03927212021601667,-0.7094310431846058,-0.16905600111803212,0.6296209480141749,0.2277778357784895,0.0018458023797638628,1067889
-1.059981616889542,-0.03256898766691163,-2.5252824083097902,0.4494664019561623,-0.5835153362018674,0.825909756348877,-0.3317328913088628,-1.306874944418532,0.0045745720323078515,1067923
-0.32030191364139976,0.5263854633005385,-1.835950783029138,-0.6412867937612994,0.14363032958244792,1.1873417495646057,-0.1229547732945299,0.32580598514956194,0.0024487392598954772,1067956
-0.7370076073619471,0.3365545953380182,1.1034486474795537,-0.13876143173722483,0.1413063915925622,-0.4829131093496579,0.4907002952200591,0.7532640623104636,0.0024559046872117923,1067989
-0.7696850853519666,0.7606907389439124,0.21675669487721394,-0.2329700329793371,1.2173475885023235,-0.4256318949955476,0.41453299426537693,-0.6633714566154985,0.0023655222947918395,1068023
