centers 0,centers 1,score,MILLISEC
971.4487315901321,948.0822107124101,-51.329137109425915,38933
1019.3615164928744,954.2400117370892,-1055.3947733890627,38966
995.2558924409607,1048.1613708597342,-1413.6069595270906,39000
1000.9401567122759,1027.1617624580986,-234.7465935279205,39033
1041.033582984609,1112.477214026334,-569.1338390951372,39066
1166.4824269921187,1036.3817084028617,-1487.3585010499858,39100
1138.5916554174428,1008.3856188795489,-1393.4153382609481,39133
1083.5552877105738,981.556434715378,-70.7733554196035,39166
957.6147079608398,1015.2150981533991,-1461.05563830289,39200
922.8609140615065,1011.9742208142327,-1309.9958174014955,39233
918.5186468784943,1009.7035691452695,-443.09803891163415,39266
1008.4595304163432,959.652646797713,-331.72152563317303,39300
1004.560094086048,964.5909808224968,-427.5315412783426,39333
949.7936173649651,1004.9500313398163,-502.4723558550295,39366
930.8614030798899,1011.9637593865676,-347.1455768929554,39400
1017.2536460935071,914.1755607525546,-353.1467739022751,39433
1009.9007286383172,912.6693945251168,-418.707481701394,39466
1011.1977410686956,923.246560204569,-1306.9635135641201,39500
989.1696276635286,943.1539047143283,-802.7671682206272,39533
939.0622982528902,971.0020931224155,-133.74060755130088,39566
968.2191773831306,987.3697382439873,-34.49819013518722,39600
1028.081448291161,977.8957161421712,-624.9764114682744,39633
998.4682281276259,1067.1834566036864,-469.5321618529573,39666
1087.9350060445108,1015.6768157032687,-46.66337446474499,39700
1016.7394272775193,1080.9186203254276,-1180.6827400854934,39733
1114.8006425461836,1231.3277386626194,-2355.109514464664,39766
1246.8063619445122,1197.7913377728173,-544.5097568805372,39800
1291.8504044983486,1171.4999969403573,-3963.111529846431,39833
1002.4004531338114,1146.424095435794,-5210.043326923269,39866
828.9734615776309,974.2264448682187,-543.3364777267869,39900
937.5010963418661,1040.3297554141186,-2906.7774311968597,39933
1058.3568055418139,908.0627390538652,-1187.7403739658716,39966
1073.9974613842187,890.094736633092,-902.0784568953495,40000
1073.537884959153,976.7831337963452,-3578.9477078311215,40033
1018.6483021328168,915.6835699022713,-1060.1093078537965,40066
951.0637247894994,891.4375761217484,-898.469924934399,40100
892.7338318779849,921.3625775564591,-294.9176183850694,40133
963.0893001170764,898.911918351569,-416.45218200829083,40166
936.4038601110515,975.1481938659375,-439.2430764897346,40200
940.2133437253359,972.7095011892575,-289.41545008434616,40233
985.2655107067976,959.7599352790039,-169.34672307333722,40266
950.7233831876646,994.6670576757346,-932.430444493059,40300
924.7665505380548,982.2884810058827,-508.16118415338053,40333
925.9052146525905,990.1136974278777,-538.3327688152522,40366
1019.1059249004293,951.3550434324482,-1501.971672615341,40400
967.5127906131268,1049.5489149723426,-1904.3003215128563,40433
